"Step","MADDPG-DDPG_3_1 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"10819","2.7181877817259217","2.7181877817259217","2.7181877817259217"
"10823","2.9492520036602237","2.9492520036602237","2.9492520036602237"
"10827","2.9218796380851155","2.9218796380851155","2.9218796380851155"
"10831","3.109673397537548","3.109673397537548","3.109673397537548"
"10835","2.6886149195337414","2.6886149195337414","2.6886149195337414"
"10839","2.4869158629800383","2.4869158629800383","2.4869158629800383"
"10843","2.8750344627654556","2.8750344627654556","2.8750344627654556"
"10847","3.398126879411454","3.398126879411454","3.398126879411454"
"10851","2.606695723763006","2.606695723763006","2.606695723763006"
"10855","2.7338083814987666","2.7338083814987666","2.7338083814987666"
"10859","2.8258526391430814","2.8258526391430814","2.8258526391430814"
"10863","3.0497731955176857","3.0497731955176857","3.0497731955176857"
"10867","3.231493949146042","3.231493949146042","3.231493949146042"
"10871","3.4688100503050525","3.4688100503050525","3.4688100503050525"
"10875","3.450021905996774","3.450021905996774","3.450021905996774"
"10879","3.50154246471452","3.50154246471452","3.50154246471452"
"10883","3.715188358002239","3.715188358002239","3.715188358002239"
"10887","3.6719962672702495","3.6719962672702495","3.6719962672702495"
"10891","3.7060293083958866","3.7060293083958866","3.7060293083958866"
"10895","3.9433532080624163","3.9433532080624163","3.9433532080624163"
"10899","3.977182309560992","3.977182309560992","3.977182309560992"
"10903","3.485496868136744","3.485496868136744","3.485496868136744"
"10907","3.8887969165994623","3.8887969165994623","3.8887969165994623"
"10911","3.4353795092298633","3.4353795092298633","3.4353795092298633"
"10915","4.303783259042452","4.303783259042452","4.303783259042452"
"10919","4.490191809002282","4.490191809002282","4.490191809002282"
"10923","4.494404995001157","4.494404995001157","4.494404995001157"
"10927","4.591435599481027","4.591435599481027","4.591435599481027"
"10931","4.299016474969957","4.299016474969957","4.299016474969957"
"10935","3.7749739948704457","3.7749739948704457","3.7749739948704457"
"10939","3.691278878585298","3.691278878585298","3.691278878585298"
"10943","3.4644665075057848","3.4644665075057848","3.4644665075057848"
"10947","3.5565245903612963","3.5565245903612963","3.5565245903612963"
"10951","3.5323142177327598","3.5323142177327598","3.5323142177327598"
"10955","3.5938459888395418","3.5938459888395418","3.5938459888395418"
"10959","3.3684470085553575","3.3684470085553575","3.3684470085553575"
"10963","3.340270327398522","3.340270327398522","3.340270327398522"
"10967","3.3741462164213187","3.3741462164213187","3.3741462164213187"
"10971","3.5810153945436634","3.5810153945436634","3.5810153945436634"
"10975","3.520222672918911","3.520222672918911","3.520222672918911"
"10979","3.3726121517014365","3.3726121517014365","3.3726121517014365"
"10983","3.3920920392147504","3.3920920392147504","3.3920920392147504"
"10987","3.582073062492077","3.582073062492077","3.582073062492077"
"10991","3.2988303690915846","3.2988303690915846","3.2988303690915846"
"10995","3.0452153678237015","3.0452153678237015","3.0452153678237015"
"10999","3.4009865414137157","3.4009865414137157","3.4009865414137157"
"11003","4.206771399233122","4.206771399233122","4.206771399233122"
"11007","3.573361033756338","3.573361033756338","3.573361033756338"
"11011","3.5329320240941438","3.5329320240941438","3.5329320240941438"
"11015","3.696360644212117","3.696360644212117","3.696360644212117"
"11019","3.8657123074831965","3.8657123074831965","3.8657123074831965"
"11023","4.373860647664991","4.373860647664991","4.373860647664991"
"11027","4.768269182660129","4.768269182660129","4.768269182660129"
"11031","4.770095195567366","4.770095195567366","4.770095195567366"
"11035","4.93536941080343","4.93536941080343","4.93536941080343"
"11039","4.566023716477595","4.566023716477595","4.566023716477595"
"11043","4.561850379822477","4.561850379822477","4.561850379822477"
"11047","4.737686295036626","4.737686295036626","4.737686295036626"
"11051","5.26333498797897","5.26333498797897","5.26333498797897"
"11055","4.624290531070456","4.624290531070456","4.624290531070456"
"11059","4.712927116384125","4.712927116384125","4.712927116384125"
"11063","4.664189519351822","4.664189519351822","4.664189519351822"
"11067","4.675892382104061","4.675892382104061","4.675892382104061"
"11071","4.3064810940750915","4.3064810940750915","4.3064810940750915"
"11075","4.236489217092079","4.236489217092079","4.236489217092079"
"11079","4.382578149086388","4.382578149086388","4.382578149086388"
"11083","4.596289349344146","4.596289349344146","4.596289349344146"
"11087","4.585732530471245","4.585732530471245","4.585732530471245"
"11091","3.9564779227740896","3.9564779227740896","3.9564779227740896"
"11095","3.97640631612115","3.97640631612115","3.97640631612115"
"11099","3.9729950818482904","3.9729950818482904","3.9729950818482904"
"11103","4.023285127400467","4.023285127400467","4.023285127400467"
"11107","3.9450321067603284","3.9450321067603284","3.9450321067603284"
"11111","4.770850115399738","4.770850115399738","4.770850115399738"
"11115","4.76417826578859","4.76417826578859","4.76417826578859"
"11119","4.630671183785584","4.630671183785584","4.630671183785584"
"11123","4.647906024205221","4.647906024205221","4.647906024205221"
"11127","4.451494947542074","4.451494947542074","4.451494947542074"
"11131","4.44946780097991","4.44946780097991","4.44946780097991"
"11135","3.8063032005626707","3.8063032005626707","3.8063032005626707"
"11139","4.1550938804696615","4.1550938804696615","4.1550938804696615"
"11143","4.047658626444305","4.047658626444305","4.047658626444305"
"11147","3.8285362785283223","3.8285362785283223","3.8285362785283223"
"11151","3.7483607057574435","3.7483607057574435","3.7483607057574435"
"11155","3.981087952380471","3.981087952380471","3.981087952380471"
"11159","3.8742966126497915","3.8742966126497915","3.8742966126497915"
"11163","3.6639091667286583","3.6639091667286583","3.6639091667286583"
"11167","3.6964000843910885","3.6964000843910885","3.6964000843910885"
"11171","3.1756577601189893","3.1756577601189893","3.1756577601189893"
"11175","3.2170787501309404","3.2170787501309404","3.2170787501309404"
"11179","3.0926447697828725","3.0926447697828725","3.0926447697828725"
"11183","2.6876096363296984","2.6876096363296984","2.6876096363296984"
"11187","3.4804344982030626","3.4804344982030626","3.4804344982030626"
"11191","3.404776900523905","3.404776900523905","3.404776900523905"
"11195","3.0932116860583267","3.0932116860583267","3.0932116860583267"
"11199","3.0928861146163276","3.0928861146163276","3.0928861146163276"
"11203","3.3036913489188864","3.3036913489188864","3.3036913489188864"
"11207","2.2529866096318365","2.2529866096318365","2.2529866096318365"
"11211","2.2698734389840416","2.2698734389840416","2.2698734389840416"
"11215","2.956489870839822","2.956489870839822","2.956489870839822"
"11219","3.1961429391256813","3.1961429391256813","3.1961429391256813"
"11223","3.1636084902281003","3.1636084902281003","3.1636084902281003"
"11227","3.4499174225721743","3.4499174225721743","3.4499174225721743"
"11231","3.4899390795189897","3.4899390795189897","3.4899390795189897"
"11235","3.447281551612556","3.447281551612556","3.447281551612556"
"11239","3.6533455153619325","3.6533455153619325","3.6533455153619325"
"11243","3.761758783369031","3.761758783369031","3.761758783369031"
"11247","3.869756102806858","3.869756102806858","3.869756102806858"
"11251","3.9607369997963064","3.9607369997963064","3.9607369997963064"
"11255","3.6048898143310466","3.6048898143310466","3.6048898143310466"
"11259","3.0805496208405283","3.0805496208405283","3.0805496208405283"
"11263","3.353626813927952","3.353626813927952","3.353626813927952"
"11267","3.1585046450558742","3.1585046450558742","3.1585046450558742"
"11271","3.1467581421931716","3.1467581421931716","3.1467581421931716"
"11275","3.1683976650175505","3.1683976650175505","3.1683976650175505"
"11279","3.313782297670489","3.313782297670489","3.313782297670489"
"11283","3.199185204345337","3.199185204345337","3.199185204345337"
"11287","3.280363787380411","3.280363787380411","3.280363787380411"
"11291","2.8624402904199386","2.8624402904199386","2.8624402904199386"
"11295","3.043490085584154","3.043490085584154","3.043490085584154"
"11299","3.6338320362827017","3.6338320362827017","3.6338320362827017"
"11303","3.1845411203486487","3.1845411203486487","3.1845411203486487"
"11307","3.6373754150783464","3.6373754150783464","3.6373754150783464"
"11311","2.935677507924438","2.935677507924438","2.935677507924438"
"11315","2.807542746197692","2.807542746197692","2.807542746197692"
"11319","2.691923343563811","2.691923343563811","2.691923343563811"
"11323","2.7619046256088207","2.7619046256088207","2.7619046256088207"
"11327","2.5285419536574456","2.5285419536574456","2.5285419536574456"
"11331","2.9956871307666195","2.9956871307666195","2.9956871307666195"
"11335","3.0693354177573333","3.0693354177573333","3.0693354177573333"
"11339","3.081712874836723","3.081712874836723","3.081712874836723"
"11343","3.609878735965737","3.609878735965737","3.609878735965737"
"11347","3.6218723937436876","3.6218723937436876","3.6218723937436876"
"11351","4.153704674049527","4.153704674049527","4.153704674049527"
"11355","4.212246154938495","4.212246154938495","4.212246154938495"
"11359","4.003272629096618","4.003272629096618","4.003272629096618"
"11363","3.111051147382856","3.111051147382856","3.111051147382856"
"11367","3.078777605173289","3.078777605173289","3.078777605173289"
"11371","2.572142917707959","2.572142917707959","2.572142917707959"
"11375","2.8546077558469203","2.8546077558469203","2.8546077558469203"
"11379","2.898891202251371","2.898891202251371","2.898891202251371"
"11383","3.0511008573762006","3.0511008573762006","3.0511008573762006"
"11387","3.0526023535189","3.0526023535189","3.0526023535189"
"11391","3.0364485319550245","3.0364485319550245","3.0364485319550245"
"11395","2.939666299132552","2.939666299132552","2.939666299132552"
"11399","3.091493515123923","3.091493515123923","3.091493515123923"
"11403","2.7688977540011592","2.7688977540011592","2.7688977540011592"
"11407","3.1843102268876","3.1843102268876","3.1843102268876"
"11411","3.3488783078190125","3.3488783078190125","3.3488783078190125"
"11415","3.5528165373839165","3.5528165373839165","3.5528165373839165"
"11419","4.045531117859411","4.045531117859411","4.045531117859411"
"11423","4.382971967721713","4.382971967721713","4.382971967721713"
"11427","4.447656651318112","4.447656651318112","4.447656651318112"
"11431","4.9107511926368375","4.9107511926368375","4.9107511926368375"
"11435","5.426335898586504","5.426335898586504","5.426335898586504"
"11439","5.160861545490682","5.160861545490682","5.160861545490682"
"11443","4.383091627836928","4.383091627836928","4.383091627836928"
"11447","4.753897968771162","4.753897968771162","4.753897968771162"
"11451","5.249951749599945","5.249951749599945","5.249951749599945"
"11455","5.966718122658518","5.966718122658518","5.966718122658518"
"11459","6.364057586611882","6.364057586611882","6.364057586611882"
"11463","6.586706954664948","6.586706954664948","6.586706954664948"
"11467","6.0857044761020465","6.0857044761020465","6.0857044761020465"
"11471","6.132922878759003","6.132922878759003","6.132922878759003"
"11475","5.906840252045578","5.906840252045578","5.906840252045578"
"11479","5.921095496297266","5.921095496297266","5.921095496297266"
"11483","5.799021635304898","5.799021635304898","5.799021635304898"
"11487","5.6195215240570455","5.6195215240570455","5.6195215240570455"
"11491","5.973896211346206","5.973896211346206","5.973896211346206"
"11495","5.807203724112265","5.807203724112265","5.807203724112265"
"11499","5.815071984779598","5.815071984779598","5.815071984779598"
"11503","5.9923039557515265","5.9923039557515265","5.9923039557515265"
"11507","6.674074372363223","6.674074372363223","6.674074372363223"
"11511","7.015200577827294","7.015200577827294","7.015200577827294"
"11515","6.679505818455912","6.679505818455912","6.679505818455912"
"11519","6.742473172326635","6.742473172326635","6.742473172326635"
"11523","6.669754991504052","6.669754991504052","6.669754991504052"
"11527","6.622483387083312","6.622483387083312","6.622483387083312"
"11531","6.522209680673577","6.522209680673577","6.522209680673577"
"11535","6.235406535766321","6.235406535766321","6.235406535766321"
"11539","6.051345602249761","6.051345602249761","6.051345602249761"
"11543","5.964886208840223","5.964886208840223","5.964886208840223"
"11547","5.8149329855023835","5.8149329855023835","5.8149329855023835"
"11551","6.157150254554003","6.157150254554003","6.157150254554003"
"11555","5.954955514531687","5.954955514531687","5.954955514531687"
"11559","5.997452597155661","5.997452597155661","5.997452597155661"
"11563","5.688523175856429","5.688523175856429","5.688523175856429"
"11567","5.871297736643979","5.871297736643979","5.871297736643979"
"11571","6.344129291290931","6.344129291290931","6.344129291290931"
"11575","6.18127607937428","6.18127607937428","6.18127607937428"
"11579","6.681278617859428","6.681278617859428","6.681278617859428"
"11583","6.939618703260405","6.939618703260405","6.939618703260405"
"11587","7.1138702703159815","7.1138702703159815","7.1138702703159815"
"11591","7.6108193526800285","7.6108193526800285","7.6108193526800285"
"11595","7.600620694897953","7.600620694897953","7.600620694897953"
"11599","8.07781050334603","8.07781050334603","8.07781050334603"
"11603","7.828883242957978","7.828883242957978","7.828883242957978"
"11607","7.760257215326456","7.760257215326456","7.760257215326456"
"11611","7.69275870898576","7.69275870898576","7.69275870898576"
"11615","7.948981094381961","7.948981094381961","7.948981094381961"
"11619","7.871336280967117","7.871336280967117","7.871336280967117"
"11623","7.919106665775328","7.919106665775328","7.919106665775328"
"11627","7.872806889196611","7.872806889196611","7.872806889196611"
"11631","7.235920499267788","7.235920499267788","7.235920499267788"
"11635","7.244562212528758","7.244562212528758","7.244562212528758"
"11639","7.301561391033779","7.301561391033779","7.301561391033779"
"11643","7.307410593614208","7.307410593614208","7.307410593614208"
"11647","6.800651590090606","6.800651590090606","6.800651590090606"
"11651","7.159598870653391","7.159598870653391","7.159598870653391"
"11655","7.103388799797782","7.103388799797782","7.103388799797782"
"11659","7.07903004402382","7.07903004402382","7.07903004402382"
"11663","7.305774357970666","7.305774357970666","7.305774357970666"
"11667","7.4648549988261355","7.4648549988261355","7.4648549988261355"
"11671","7.421250330020115","7.421250330020115","7.421250330020115"
"11675","7.142583194221491","7.142583194221491","7.142583194221491"
"11679","7.15735589116034","7.15735589116034","7.15735589116034"
"11683","7.21672269477689","7.21672269477689","7.21672269477689"
"11687","7.433615631807296","7.433615631807296","7.433615631807296"
"11691","7.410763032705888","7.410763032705888","7.410763032705888"
"11695","7.09758097263544","7.09758097263544","7.09758097263544"
"11699","7.185362917420517","7.185362917420517","7.185362917420517"
"11703","7.314061077645842","7.314061077645842","7.314061077645842"
"11707","6.056421192886222","6.056421192886222","6.056421192886222"
"11711","6.425739383363618","6.425739383363618","6.425739383363618"
"11715","5.405327674780159","5.405327674780159","5.405327674780159"
"11719","5.920338836123673","5.920338836123673","5.920338836123673"
"11723","5.9865860222659215","5.9865860222659215","5.9865860222659215"
"11727","6.4126889592137095","6.4126889592137095","6.4126889592137095"
"11731","6.09432447959389","6.09432447959389","6.09432447959389"
"11735","6.119166936438878","6.119166936438878","6.119166936438878"
"11739","6.297736423578328","6.297736423578328","6.297736423578328"
"11743","6.272317155072491","6.272317155072491","6.272317155072491"
"11747","5.99585455016443","5.99585455016443","5.99585455016443"
"11751","6.24871167043259","6.24871167043259","6.24871167043259"
"11755","7.218726891864026","7.218726891864026","7.218726891864026"
"11759","7.28596840020385","7.28596840020385","7.28596840020385"
"11763","7.390168259002133","7.390168259002133","7.390168259002133"
"11767","7.581284175287009","7.581284175287009","7.581284175287009"
"11771","8.79620980226638","8.79620980226638","8.79620980226638"
"11775","9.206509516263477","9.206509516263477","9.206509516263477"
"11779","9.141054050247597","9.141054050247597","9.141054050247597"
"11783","9.3328237036013","9.3328237036013","9.3328237036013"
"11787","9.546942158512621","9.546942158512621","9.546942158512621"
"11791","9.862047151069124","9.862047151069124","9.862047151069124"
"11795","10.104798979850267","10.104798979850267","10.104798979850267"
"11799","9.773015708941088","9.773015708941088","9.773015708941088"
"11803","9.020557703474003","9.020557703474003","9.020557703474003"
"11807","9.136237885116534","9.136237885116534","9.136237885116534"
"11811","9.12896940343871","9.12896940343871","9.12896940343871"
"11815","9.358265849143272","9.358265849143272","9.358265849143272"
"11819","9.110086228797405","9.110086228797405","9.110086228797405"
"11823","9.425354161272706","9.425354161272706","9.425354161272706"
"11827","9.088785964165428","9.088785964165428","9.088785964165428"
"11831","8.905547666281722","8.905547666281722","8.905547666281722"
"11835","8.575197548896226","8.575197548896226","8.575197548896226"
"11839","8.457237935263498","8.457237935263498","8.457237935263498"
"11843","8.299835510163422","8.299835510163422","8.299835510163422"
"11847","8.10105511757107","8.10105511757107","8.10105511757107"
"11851","7.57540823763949","7.57540823763949","7.57540823763949"
"11855","7.627057024745677","7.627057024745677","7.627057024745677"
"11859","7.55758481709304","7.55758481709304","7.55758481709304"
"11863","7.644058552403611","7.644058552403611","7.644058552403611"
"11867","7.643727372248851","7.643727372248851","7.643727372248851"
"11871","7.755753710931393","7.755753710931393","7.755753710931393"
"11875","7.836391314906756","7.836391314906756","7.836391314906756"
"11879","7.471318127569943","7.471318127569943","7.471318127569943"
"11883","7.478720410868107","7.478720410868107","7.478720410868107"
"11887","7.695974454359738","7.695974454359738","7.695974454359738"
"11891","7.876982902873291","7.876982902873291","7.876982902873291"
"11895","7.8776724380842715","7.8776724380842715","7.8776724380842715"
"11899","8.140054434393212","8.140054434393212","8.140054434393212"
"11903","7.929757599634577","7.929757599634577","7.929757599634577"
"11907","7.7589551563841255","7.7589551563841255","7.7589551563841255"
"11911","7.14162902458403","7.14162902458403","7.14162902458403"
"11915","7.1387308424362175","7.1387308424362175","7.1387308424362175"
"11919","7.268494348020473","7.268494348020473","7.268494348020473"
"11923","7.755627151064459","7.755627151064459","7.755627151064459"
"11927","7.592914455254756","7.592914455254756","7.592914455254756"
"11931","7.991937543325467","7.991937543325467","7.991937543325467"
"11935","7.98679672099374","7.98679672099374","7.98679672099374"
"11939","7.6605239118514055","7.6605239118514055","7.6605239118514055"
"11943","7.755504062453881","7.755504062453881","7.755504062453881"
"11947","7.697469688939929","7.697469688939929","7.697469688939929"
"11951","7.339867697218376","7.339867697218376","7.339867697218376"
"11955","7.0508404443796","7.0508404443796","7.0508404443796"
"11959","7.060444929162392","7.060444929162392","7.060444929162392"
"11963","6.711335785128732","6.711335785128732","6.711335785128732"
"11967","6.6205679753509905","6.6205679753509905","6.6205679753509905"
"11971","6.718093018939267","6.718093018939267","6.718093018939267"
"11975","7.0507939284619","7.0507939284619","7.0507939284619"
"11979","6.981067952911519","6.981067952911519","6.981067952911519"
"11983","7.406446820429302","7.406446820429302","7.406446820429302"
"11987","6.887262847066629","6.887262847066629","6.887262847066629"
"11991","7.03660129083028","7.03660129083028","7.03660129083028"
"11995","7.205289388439156","7.205289388439156","7.205289388439156"
"11999","7.438737780173735","7.438737780173735","7.438737780173735"
"12003","7.069525595972527","7.069525595972527","7.069525595972527"
"12007","7.865665054371268","7.865665054371268","7.865665054371268"
"12011","7.480431471974736","7.480431471974736","7.480431471974736"
"12015","7.1714482819821015","7.1714482819821015","7.1714482819821015"
"12019","6.8256171396743195","6.8256171396743195","6.8256171396743195"
"12023","6.995877851626217","6.995877851626217","6.995877851626217"
"12027","6.981452822747384","6.981452822747384","6.981452822747384"
"12031","7.272816389134508","7.272816389134508","7.272816389134508"
"12035","7.172639138890767","7.172639138890767","7.172639138890767"
"12039","6.88083600805131","6.88083600805131","6.88083600805131"
"12043","6.85748701904548","6.85748701904548","6.85748701904548"
"12047","6.4527937713492625","6.4527937713492625","6.4527937713492625"
"12051","6.244420188034073","6.244420188034073","6.244420188034073"
"12055","6.321438134348025","6.321438134348025","6.321438134348025"
"12059","6.66527560054214","6.66527560054214","6.66527560054214"
"12063","6.277933527177429","6.277933527177429","6.277933527177429"
"12067","6.270105624844923","6.270105624844923","6.270105624844923"
"12071","6.36792112561117","6.36792112561117","6.36792112561117"
"12075","6.314859229273822","6.314859229273822","6.314859229273822"
"12079","6.18897655017437","6.18897655017437","6.18897655017437"
"12083","6.170923393867853","6.170923393867853","6.170923393867853"
"12087","6.130474035485137","6.130474035485137","6.130474035485137"
"12091","6.331865503731576","6.331865503731576","6.331865503731576"
"12095","6.04462536035486","6.04462536035486","6.04462536035486"
"12099","5.477923475535689","5.477923475535689","5.477923475535689"
"12103","6.458585638832085","6.458585638832085","6.458585638832085"
"12107","6.050029096589462","6.050029096589462","6.050029096589462"
"12111","6.072436798862819","6.072436798862819","6.072436798862819"
"12115","5.951875712685952","5.951875712685952","5.951875712685952"
"12119","5.614434339463725","5.614434339463725","5.614434339463725"
"12123","5.287162270275182","5.287162270275182","5.287162270275182"
"12127","5.614018171907601","5.614018171907601","5.614018171907601"
"12131","5.31424401944149","5.31424401944149","5.31424401944149"
"12135","5.011368099302405","5.011368099302405","5.011368099302405"
"12139","4.936703248353275","4.936703248353275","4.936703248353275"
"12143","4.5730245308075315","4.5730245308075315","4.5730245308075315"
"12147","4.348992315882133","4.348992315882133","4.348992315882133"
"12151","3.8290414638432306","3.8290414638432306","3.8290414638432306"
"12155","3.80266988078623","3.80266988078623","3.80266988078623"
"12159","4.153087614480072","4.153087614480072","4.153087614480072"
"12163","4.770921586783873","4.770921586783873","4.770921586783873"
"12167","4.785815035611725","4.785815035611725","4.785815035611725"
"12171","4.728287146148714","4.728287146148714","4.728287146148714"
"12175","4.390960299579538","4.390960299579538","4.390960299579538"
"12179","4.3195831575399035","4.3195831575399035","4.3195831575399035"
"12183","4.3189522445564","4.3189522445564","4.3189522445564"
"12187","4.265861234996358","4.265861234996358","4.265861234996358"
"12191","4.233430379608212","4.233430379608212","4.233430379608212"
"12195","4.416385577204288","4.416385577204288","4.416385577204288"
"12199","4.375140259119588","4.375140259119588","4.375140259119588"
"12203","4.340301455170824","4.340301455170824","4.340301455170824"
"12207","3.943431403075861","3.943431403075861","3.943431403075861"
"12211","3.8006127662960396","3.8006127662960396","3.8006127662960396"
"12215","3.589241311308698","3.589241311308698","3.589241311308698"
"12219","2.924642354737499","2.924642354737499","2.924642354737499"
"12223","2.71845611874505","2.71845611874505","2.71845611874505"
"12227","2.8265979054583705","2.8265979054583705","2.8265979054583705"
"12231","2.338108285276172","2.338108285276172","2.338108285276172"
"12235","2.02012687204359","2.02012687204359","2.02012687204359"
"12239","1.9509367246669476","1.9509367246669476","1.9509367246669476"
"12243","2.924981388716122","2.924981388716122","2.924981388716122"
"12247","2.574297424531808","2.574297424531808","2.574297424531808"
"12251","2.1474899567851735","2.1474899567851735","2.1474899567851735"
"12255","1.6344040831195812","1.6344040831195812","1.6344040831195812"
"12259","2.209582590196653","2.209582590196653","2.209582590196653"
"12263","2.6282333901682637","2.6282333901682637","2.6282333901682637"
"12267","2.395135274820062","2.395135274820062","2.395135274820062"
"12271","2.508523010720262","2.508523010720262","2.508523010720262"
"12275","2.2730336585644126","2.2730336585644126","2.2730336585644126"
"12279","1.9182395382671045","1.9182395382671045","1.9182395382671045"
"12283","1.9452942756947476","1.9452942756947476","1.9452942756947476"
"12287","2.5317159221042846","2.5317159221042846","2.5317159221042846"
"12291","2.6307130564504178","2.6307130564504178","2.6307130564504178"
"12295","3.094565762299559","3.094565762299559","3.094565762299559"
"12299","3.0737639798951477","3.0737639798951477","3.0737639798951477"
"12303","3.0739242856850217","3.0739242856850217","3.0739242856850217"
"12307","2.6099848842099713","2.6099848842099713","2.6099848842099713"
"12311","3.1330665805326374","3.1330665805326374","3.1330665805326374"
"12315","3.7925438112719583","3.7925438112719583","3.7925438112719583"
"12319","3.7900704787729493","3.7900704787729493","3.7900704787729493"
"12323","3.806081130172443","3.806081130172443","3.806081130172443"
"12327","3.8431381379476885","3.8431381379476885","3.8431381379476885"
"12331","3.83003525679163","3.83003525679163","3.83003525679163"
"12335","3.941091082993613","3.941091082993613","3.941091082993613"
"12339","3.6554133977220995","3.6554133977220995","3.6554133977220995"
"12343","3.576388403021346","3.576388403021346","3.576388403021346"
"12347","3.9179818235317425","3.9179818235317425","3.9179818235317425"
"12351","4.06493356811826","4.06493356811826","4.06493356811826"
"12355","4.082673847260384","4.082673847260384","4.082673847260384"
"12359","3.730730278507772","3.730730278507772","3.730730278507772"
"12363","3.582032852396136","3.582032852396136","3.582032852396136"
"12367","3.5260550457501045","3.5260550457501045","3.5260550457501045"
"12371","3.402500321222299","3.402500321222299","3.402500321222299"
"12375","3.5960672802980067","3.5960672802980067","3.5960672802980067"
"12379","2.995559427468819","2.995559427468819","2.995559427468819"
"12383","2.5805167932012774","2.5805167932012774","2.5805167932012774"
"12387","2.6330873569007265","2.6330873569007265","2.6330873569007265"
"12391","2.2006172536269513","2.2006172536269513","2.2006172536269513"
"12395","2.2602132113933884","2.2602132113933884","2.2602132113933884"
"12399","2.052539072841426","2.052539072841426","2.052539072841426"
"12403","2.323167086638453","2.323167086638453","2.323167086638453"
"12407","2.436271761115703","2.436271761115703","2.436271761115703"
"12411","2.5721968335448837","2.5721968335448837","2.5721968335448837"
"12415","2.353805592442942","2.353805592442942","2.353805592442942"
"12419","2.4123005196181895","2.4123005196181895","2.4123005196181895"
"12423","2.0584467546842555","2.0584467546842555","2.0584467546842555"
"12427","1.7187921249840894","1.7187921249840894","1.7187921249840894"
"12431","2.1737188992350904","2.1737188992350904","2.1737188992350904"
"12435","2.10039622150226","2.10039622150226","2.10039622150226"
"12439","2.264608357487725","2.264608357487725","2.264608357487725"
"12443","1.9631939505860811","1.9631939505860811","1.9631939505860811"
"12447","1.8973355694047742","1.8973355694047742","1.8973355694047742"
"12451","1.7080258488570093","1.7080258488570093","1.7080258488570093"
"12455","1.6785484077539818","1.6785484077539818","1.6785484077539818"
"12459","1.9021606209584399","1.9021606209584399","1.9021606209584399"
"12463","1.5814110757004456","1.5814110757004456","1.5814110757004456"
"12467","1.4211700854933504","1.4211700854933504","1.4211700854933504"
"12471","1.5444375776749695","1.5444375776749695","1.5444375776749695"
"12475","1.513238293967758","1.513238293967758","1.513238293967758"
"12479","1.8297319562203542","1.8297319562203542","1.8297319562203542"
"12483","1.4537054045232316","1.4537054045232316","1.4537054045232316"
"12487","1.4775904089898182","1.4775904089898182","1.4775904089898182"
"12491","1.543810600650803","1.543810600650803","1.543810600650803"
"12495","2.3073623483607757","2.3073623483607757","2.3073623483607757"
"12499","2.303332648052722","2.303332648052722","2.303332648052722"
"12503","2.54468806181046","2.54468806181046","2.54468806181046"
"12507","2.9091920891313525","2.9091920891313525","2.9091920891313525"
"12511","2.434268717972033","2.434268717972033","2.434268717972033"
"12515","2.40553492498424","2.40553492498424","2.40553492498424"
"12519","1.6313861693751657","1.6313861693751657","1.6313861693751657"
"12523","1.6474508424008598","1.6474508424008598","1.6474508424008598"
"12527","1.4407375070057902","1.4407375070057902","1.4407375070057902"
"12531","1.853959049115608","1.853959049115608","1.853959049115608"
"12535","2.1600831877980475","2.1600831877980475","2.1600831877980475"
"12539","2.2973336677869485","2.2973336677869485","2.2973336677869485"
"12543","2.770765067708777","2.770765067708777","2.770765067708777"
"12547","2.729307571268638","2.729307571268638","2.729307571268638"
"12551","2.4009061480949465","2.4009061480949465","2.4009061480949465"
"12555","1.581264674999896","1.581264674999896","1.581264674999896"
"12559","1.5412329018743967","1.5412329018743967","1.5412329018743967"
"12563","1.5334468316020209","1.5334468316020209","1.5334468316020209"
"12567","1.5354871388489044","1.5354871388489044","1.5354871388489044"
"12571","0.17646690097066553","0.17646690097066553","0.17646690097066553"
"12575","-0.4834992821547982","-0.4834992821547982","-0.4834992821547982"
"12579","-0.4672919594144589","-0.4672919594144589","-0.4672919594144589"
"12583","-0.3567137725864773","-0.3567137725864773","-0.3567137725864773"
"12587","-0.7711651396744658","-0.7711651396744658","-0.7711651396744658"
"12591","-1.1570494268581886","-1.1570494268581886","-1.1570494268581886"
"12595","-1.3584360924161345","-1.3584360924161345","-1.3584360924161345"
"12599","-1.387472036232497","-1.387472036232497","-1.387472036232497"
"12603","-1.4320046111621287","-1.4320046111621287","-1.4320046111621287"
"12607","-1.2619045175966956","-1.2619045175966956","-1.2619045175966956"
"12611","-1.3525124592001518","-1.3525124592001518","-1.3525124592001518"
"12615","-1.5620912906802353","-1.5620912906802353","-1.5620912906802353"
"12619","-1.2108310462040466","-1.2108310462040466","-1.2108310462040466"
"12623","-1.736294422173866","-1.736294422173866","-1.736294422173866"
"12627","-1.9215692895754921","-1.9215692895754921","-1.9215692895754921"
"12631","-1.7510795254122977","-1.7510795254122977","-1.7510795254122977"
"12635","-1.0884797586852724","-1.0884797586852724","-1.0884797586852724"
"12639","-0.9018855235168752","-0.9018855235168752","-0.9018855235168752"
"12643","-0.6585761760998169","-0.6585761760998169","-0.6585761760998169"
"12647","-0.7005505007530417","-0.7005505007530417","-0.7005505007530417"
