Step,DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes),DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN,DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX
11033,-64.23212155898786,-109.23212155898786,-109.23212155898786
11036,-65.21046310573904,-110.21046310573904,-110.21046310573904
11039,-64.21124283063529,-109.21124283063529,-109.21124283063529
11042,-62.91115328412184,-107.91115328412184,-107.91115328412184
11045,-62.77664928993596,-107.77664928993596,-107.77664928993596
11048,-62.49383928206072,-107.49383928206072,-107.49383928206072
11051,-61.95741397471312,-106.95741397471312,-106.95741397471312
11054,-62.234001575993204,-107.2340015759932,-107.2340015759932
11057,-61.16990108941644,-106.16990108941644,-106.16990108941644
11060,-61.598873856374595,-106.5988738563746,-106.5988738563746
11063,-59.948112301448674,-104.94811230144867,-104.94811230144867
11066,-60.117529887188354,-105.11752988718835,-105.11752988718835
11069,-61.04938332150084,-106.04938332150084,-106.04938332150084
11072,-60.24543237646466,-105.24543237646466,-105.24543237646466
11075,-60.8413339587386,-105.8413339587386,-105.8413339587386
11078,-60.98496417879922,-105.98496417879922,-105.98496417879922
11081,-60.57925435063508,-105.57925435063508,-105.57925435063508
11084,-60.297389387049435,-105.29738938704944,-105.29738938704944
11087,-60.30023505978076,-105.30023505978076,-105.30023505978076
11090,-59.82754483930434,-104.82754483930434,-104.82754483930434
11093,-59.8202692957186,-104.8202692957186,-104.8202692957186
11096,-59.811523772496514,-104.81152377249651,-104.81152377249651
11099,-60.36001045099928,-105.36001045099928,-105.36001045099928
11102,-60.3976635683386,-105.3976635683386,-105.3976635683386
11105,-60.281836119548004,-105.281836119548,-105.281836119548
11108,-60.37466909563544,-105.37466909563544,-105.37466909563544
11111,-59.91414389741968,-104.91414389741968,-104.91414389741968
11114,-60.361218865907645,-105.36121886590765,-105.36121886590765
11117,-59.97113468221724,-104.97113468221724,-104.97113468221724
11120,-59.85451715488348,-104.85451715488348,-104.85451715488348
11123,-59.07749809108398,-104.07749809108398,-104.07749809108398
11126,-57.604522098009284,-102.60452209800928,-102.60452209800928
11129,-57.36940859835698,-102.36940859835698,-102.36940859835698
11132,-57.031675924116755,-102.03167592411675,-102.03167592411675
11135,-56.76009500343038,-101.76009500343038,-101.76009500343038
11138,-56.679537154895,-101.679537154895,-101.679537154895
11141,-55.88962371767455,-100.88962371767455,-100.88962371767455
11144,-58.07049199325306,-103.07049199325306,-103.07049199325306
11147,-58.98611082275866,-103.98611082275866,-103.98611082275866
11150,-59.43460341563414,-104.43460341563414,-104.43460341563414
11153,-61.00420376993014,-106.00420376993014,-106.00420376993014
11156,-60.47504568356956,-105.47504568356956,-105.47504568356956
11159,-60.55389747836642,-105.55389747836642,-105.55389747836642
11162,-59.127028068123636,-104.12702806812364,-104.12702806812364
11165,-59.222975989202,-104.222975989202,-104.222975989202
11168,-59.143857201779596,-104.1438572017796,-104.1438572017796
11171,-58.50012515660001,-103.5001251566,-103.5001251566
11174,-59.37501407570376,-104.37501407570376,-104.37501407570376
11177,-58.72602717061736,-103.72602717061736,-103.72602717061736
11180,-58.54915443803628,-103.54915443803628,-103.54915443803628
11183,-59.35498726336348,-104.35498726336348,-104.35498726336348
11186,-59.371916156243685,-104.37191615624369,-104.37191615624369
11189,-59.7320729669884,-104.7320729669884,-104.7320729669884
11192,-60.25196396472036,-105.25196396472036,-105.25196396472036
11195,-61.055214048745086,-106.05521404874509,-106.05521404874509
11198,-61.553743079153165,-106.55374307915316,-106.55374307915316
11201,-63.039959546513956,-108.03995954651396,-108.03995954651396
11204,-62.04391425496959,-107.0439142549696,-107.0439142549696
11207,-61.705325877083396,-106.7053258770834,-106.7053258770834
11210,-61.840725843458785,-106.84072584345878,-106.84072584345878
11213,-61.529617754285766,-106.52961775428577,-106.52961775428577
11216,-61.86596278332698,-106.86596278332698,-106.86596278332698
11219,-61.88336517252084,-106.88336517252084,-106.88336517252084
11222,-62.363063008850645,-107.36306300885065,-107.36306300885065
11225,-62.8533357463846,-107.8533357463846,-107.8533357463846
11228,-63.033555790469876,-108.03355579046988,-108.03355579046988
11231,-61.50448900463782,-106.50448900463782,-106.50448900463782
11234,-60.072532915137,-105.072532915137,-105.072532915137
11237,-60.51511628213392,-105.51511628213392,-105.51511628213392
11240,-63.76723867285013,-108.76723867285013,-108.76723867285013
11243,-62.416345207788126,-107.41634520778813,-107.41634520778813
11246,-61.09016256482464,-106.09016256482464,-106.09016256482464
11249,-62.25608032453869,-107.25608032453869,-107.25608032453869
11252,-62.952962678850554,-107.95296267885055,-107.95296267885055
11255,-62.991404853570245,-107.99140485357024,-107.99140485357024
11258,-63.35525450576708,-108.35525450576708,-108.35525450576708
11261,-63.99407386137064,-108.99407386137064,-108.99407386137064
11264,-66.26558887335068,-111.26558887335068,-111.26558887335068
11267,-64.94588507772993,-109.94588507772993,-109.94588507772993
11270,-65.00309462036086,-110.00309462036086,-110.00309462036086
11273,-63.45342971889984,-108.45342971889984,-108.45342971889984
11276,-64.8764083695226,-109.8764083695226,-109.8764083695226
11279,-64.09907924449767,-109.09907924449767,-109.09907924449767
11282,-64.57748976144792,-109.57748976144792,-109.57748976144792
11285,-63.91190385398802,-108.91190385398802,-108.91190385398802
11288,-64.10418819527558,-109.10418819527558,-109.10418819527558
11291,-64.90392268522596,-109.90392268522596,-109.90392268522596
11294,-66.61141396742472,-111.61141396742472,-111.61141396742472
11297,-64.47994997389952,-109.47994997389952,-109.47994997389952
11300,-65.07404980657016,-110.07404980657016,-110.07404980657016
11303,-64.58518279874664,-109.58518279874664,-109.58518279874664
11306,-63.46724946352521,-108.4672494635252,-108.4672494635252
11309,-62.81727860307788,-107.81727860307788,-107.81727860307788
11312,-62.311568301497076,-107.31156830149708,-107.31156830149708
11315,-63.060744386072486,-108.06074438607249,-108.06074438607249
11318,-63.74607801983704,-108.74607801983704,-108.74607801983704
11321,-64.02523824526855,-109.02523824526855,-109.02523824526855
11324,-64.72699653629596,-109.72699653629596,-109.72699653629596
11327,-64.63062728845586,-109.63062728845586,-109.63062728845586
11330,-63.57781266376389,-108.5778126637639,-108.5778126637639
11333,-63.88872936283448,-108.88872936283448,-108.88872936283448
11336,-65.60554676597796,-110.60554676597796,-110.60554676597796
11339,-63.3277785053197,-108.3277785053197,-108.3277785053197
11342,-64.2891479939246,-109.2891479939246,-109.2891479939246
11345,-64.57856326453016,-109.57856326453016,-109.57856326453016
11348,-65.4925076685066,-110.4925076685066,-110.4925076685066
11351,-65.06443444924362,-110.06443444924362,-110.06443444924362
11354,-64.52666263202326,-109.52666263202326,-109.52666263202326
11357,-65.5637007537436,-110.5637007537436,-110.5637007537436
11360,-64.60721595544192,-109.60721595544192,-109.60721595544192
11363,-63.65937431503414,-108.65937431503414,-108.65937431503414
11366,-64.25398245588542,-109.25398245588542,-109.25398245588542
11369,-62.50647590415272,-107.50647590415272,-107.50647590415272
11372,-63.68827060053586,-108.68827060053586,-108.68827060053586
11375,-63.98976189559002,-108.98976189559002,-108.98976189559002
11378,-63.59106448503536,-108.59106448503536,-108.59106448503536
11381,-64.00574556974917,-109.00574556974917,-109.00574556974917
11384,-63.31350262804328,-108.31350262804328,-108.31350262804328
11387,-63.71124631923824,-108.71124631923824,-108.71124631923824
11390,-63.39470428419526,-108.39470428419526,-108.39470428419526
11393,-63.58123437912688,-108.58123437912688,-108.58123437912688
11396,-63.85767440581478,-108.85767440581478,-108.85767440581478
11399,-63.71423680939584,-108.71423680939584,-108.71423680939584
11402,-63.0237101751631,-108.0237101751631,-108.0237101751631
11405,-63.82688096795624,-108.82688096795624,-108.82688096795624
11408,-63.645712344102265,-108.64571234410226,-108.64571234410226
11411,-64.52084289314767,-109.52084289314767,-109.52084289314767
11414,-64.19270170492084,-109.19270170492084,-109.19270170492084
11417,-65.07509062256857,-110.07509062256857,-110.07509062256857
11420,-65.5405872714568,-110.5405872714568,-110.5405872714568
11423,-65.29751584456044,-110.29751584456044,-110.29751584456044
11426,-64.96518676298436,-109.96518676298436,-109.96518676298436
11429,-66.0225467955179,-111.0225467955179,-111.0225467955179
11432,-64.87079429752768,-109.87079429752768,-109.87079429752768
11435,-64.67862203382154,-109.67862203382154,-109.67862203382154
11438,-62.940515436583,-107.940515436583,-107.940515436583
11441,-63.72132404547132,-108.72132404547132,-108.72132404547132
11444,-65.60371087138074,-110.60371087138074,-110.60371087138074
11447,-65.19030064413602,-110.19030064413602,-110.19030064413602
11450,-66.24315347690616,-111.24315347690616,-111.24315347690616
11453,-66.21771379863604,-111.21771379863604,-111.21771379863604
11456,-67.50219446093368,-112.50219446093368,-112.50219446093368
11459,-66.76146301388664,-111.76146301388664,-111.76146301388664
11462,-66.50575955927356,-111.50575955927356,-111.50575955927356
11465,-65.77335572006903,-110.77335572006903,-110.77335572006903
11468,-64.7854779364014,-109.7854779364014,-109.7854779364014
11471,-64.76068183761994,-109.76068183761994,-109.76068183761994
11474,-64.62067392875122,-109.62067392875122,-109.62067392875122
11477,-63.872231293909195,-108.8722312939092,-108.8722312939092
11480,-64.16337599974317,-109.16337599974317,-109.16337599974317
11483,-65.2630810314806,-110.2630810314806,-110.2630810314806
11486,-65.22708633697212,-110.22708633697212,-110.22708633697212
11489,-65.20793739965735,-110.20793739965735,-110.20793739965735
11492,-64.38428035950976,-109.38428035950976,-109.38428035950976
11495,-63.363699999174074,-108.36369999917407,-108.36369999917407
11498,-63.680347544052324,-108.68034754405232,-108.68034754405232
11501,-65.04992225816562,-110.04992225816562,-110.04992225816562
11504,-64.98027408099684,-109.98027408099684,-109.98027408099684
11507,-64.1696443391266,-109.1696443391266,-109.1696443391266
11510,-65.68097001001998,-110.68097001001998,-110.68097001001998
11513,-65.67163769008351,-110.67163769008351,-110.67163769008351
11516,-64.9378333870226,-109.9378333870226,-109.9378333870226
11519,-64.59403993322684,-109.59403993322684,-109.59403993322684
11522,-63.93059247617296,-108.93059247617296,-108.93059247617296
11525,-63.513977963068015,-108.51397796306802,-108.51397796306802
11528,-62.95307648326816,-107.95307648326816,-107.95307648326816
11531,-63.144898924728395,-108.1448989247284,-108.1448989247284
11534,-64.63555355595004,-109.63555355595004,-109.63555355595004
11537,-65.67120584927522,-110.67120584927522,-110.67120584927522
11540,-64.27345794120832,-109.27345794120832,-109.27345794120832
11543,-63.69346478624006,-108.69346478624006,-108.69346478624006
11546,-63.32495125715948,-108.32495125715948,-108.32495125715948
11549,-62.6456838438706,-107.6456838438706,-107.6456838438706
11552,-63.226630627497315,-108.22663062749731,-108.22663062749731
11555,-63.73098721382456,-108.73098721382456,-108.73098721382456
11558,-62.11272879098392,-107.11272879098392,-107.11272879098392
11561,-63.31600303282546,-108.31600303282546,-108.31600303282546
11564,-62.776338355348514,-107.77633835534851,-107.77633835534851
11567,-62.01695974043196,-107.01695974043196,-107.01695974043196
11570,-61.625821674954096,-106.6258216749541,-106.6258216749541
11573,-61.40417707452562,-106.40417707452562,-106.40417707452562
11576,-61.28453444385538,-106.28453444385538,-106.28453444385538
11579,-62.55496321156296,-107.55496321156296,-107.55496321156296
11582,-62.75328612903628,-107.75328612903628,-107.75328612903628
11585,-63.190270176232914,-108.19027017623291,-108.19027017623291
11588,-62.334471285768274,-107.33447128576827,-107.33447128576827
11591,-62.827296756477665,-107.82729675647766,-107.82729675647766
11594,-64.3406768929822,-109.3406768929822,-109.3406768929822
11597,-63.88691821158096,-108.88691821158096,-108.88691821158096
11600,-65.0045512524185,-110.0045512524185,-110.0045512524185
11603,-64.8413659411204,-109.8413659411204,-109.8413659411204
11606,-64.70330785401516,-109.70330785401516,-109.70330785401516
11609,-63.58160408586848,-108.58160408586848,-108.58160408586848
11612,-63.86258645329907,-108.86258645329907,-108.86258645329907
11615,-63.836191872929376,-108.83619187292938,-108.83619187292938
11618,-63.81737953180824,-108.81737953180824,-108.81737953180824
11621,-65.0861899040906,-110.0861899040906,-110.0861899040906
11624,-65.14256752499188,-110.14256752499188,-110.14256752499188
11627,-65.67672083131772,-110.67672083131772,-110.67672083131772
11630,-66.24329129837538,-111.24329129837538,-111.24329129837538
11633,-67.74739497593724,-112.74739497593724,-112.74739497593724
11636,-66.71266315760715,-111.71266315760715,-111.71266315760715
11639,-68.1298561338437,-113.1298561338437,-113.1298561338437
11642,-67.85300276402818,-112.85300276402818,-112.85300276402818
11645,-69.45297281512754,-114.45297281512754,-114.45297281512754
11648,-69.627936929086,-114.627936929086,-114.627936929086
11651,-69.85377719609522,-114.85377719609522,-114.85377719609522
11654,-70.52105021712693,-115.52105021712693,-115.52105021712693
11657,-70.31862666337696,-115.31862666337696,-115.31862666337696
11660,-70.11488031129824,-115.11488031129824,-115.11488031129824
11663,-71.42674944390724,-116.42674944390724,-116.42674944390724
11666,-70.5605203264786,-115.5605203264786,-115.5605203264786
11669,-70.22822350500736,-115.22822350500736,-115.22822350500736
11672,-71.03191525285314,-116.03191525285314,-116.03191525285314
11675,-69.4831772681816,-114.4831772681816,-114.4831772681816
11678,-70.75622845380568,-115.75622845380568,-115.75622845380568
11681,-70.1043018087104,-115.1043018087104,-115.1043018087104
11684,-68.96842732538268,-113.96842732538268,-113.96842732538268
11687,-67.83000212472012,-112.83000212472012,-112.83000212472012
11690,-68.71030190493782,-113.71030190493782,-113.71030190493782
11693,-68.6248563813718,-113.6248563813718,-113.6248563813718
11696,-68.46786462583508,-113.46786462583508,-113.46786462583508
11699,-68.43582698581145,-113.43582698581145,-113.43582698581145
11702,-68.21451849743258,-113.21451849743258,-113.21451849743258
11705,-68.25892584597632,-113.25892584597632,-113.25892584597632
11708,-67.12970981629154,-112.12970981629154,-112.12970981629154
11711,-66.88066400032312,-111.88066400032312,-111.88066400032312
11714,-66.52923293235804,-111.52923293235804,-111.52923293235804
11717,-67.86654275523192,-112.86654275523192,-112.86654275523192
11720,-68.9088534130064,-113.9088534130064,-113.9088534130064
11723,-69.3524625738157,-114.3524625738157,-114.3524625738157
11726,-71.30772820258952,-116.30772820258952,-116.30772820258952
11729,-71.27171711246788,-116.27171711246788,-116.27171711246788
11732,-70.1307458749315,-115.1307458749315,-115.1307458749315
11735,-69.6907236595666,-114.6907236595666,-114.6907236595666
11738,-71.07804728763442,-116.07804728763442,-116.07804728763442
11741,-71.94363159233716,-116.94363159233716,-116.94363159233716
11744,-72.35872881067348,-117.35872881067348,-117.35872881067348
11747,-70.68906306296128,-115.68906306296128,-115.68906306296128
11750,-71.4413109848496,-116.4413109848496,-116.4413109848496
11753,-71.04709394762742,-116.04709394762742,-116.04709394762742
11756,-70.98712350678298,-115.98712350678298,-115.98712350678298
11759,-72.01760004032288,-117.01760004032288,-117.01760004032288
11762,-72.9662484056543,-117.9662484056543,-117.9662484056543
11765,-73.41545481065096,-118.41545481065096,-118.41545481065096
11768,-72.05643574783934,-117.05643574783934,-117.05643574783934
11771,-72.13533222597394,-117.13533222597394,-117.13533222597394
11774,-71.51228126549,-116.51228126549,-116.51228126549
11777,-71.9200593494158,-116.9200593494158,-116.9200593494158
11780,-70.29125532208678,-115.29125532208678,-115.29125532208678
11783,-70.19077206044956,-115.19077206044956,-115.19077206044956
11786,-70.17201437774033,-115.17201437774033,-115.17201437774033
11789,-71.399699543321,-116.399699543321,-116.399699543321
11792,-71.17721531479856,-116.17721531479856,-116.17721531479856
11795,-72.4477826982032,-117.4477826982032,-117.4477826982032
11798,-72.04182259366844,-117.04182259366844,-117.04182259366844
11801,-72.75266573125263,-117.75266573125263,-117.75266573125263
11804,-73.37123564829356,-118.37123564829356,-118.37123564829356
11807,-72.381695883211,-117.381695883211,-117.381695883211
11810,-74.57588456350516,-119.57588456350516,-119.57588456350516
11813,-74.17441032162856,-119.17441032162856,-119.17441032162856
11816,-73.37911066677172,-118.37911066677172,-118.37911066677172
11819,-73.44158340726035,-118.44158340726035,-118.44158340726035
11822,-71.9474165748124,-116.9474165748124,-116.9474165748124
11825,-71.77027837525648,-116.77027837525648,-116.77027837525648
11828,-70.99820832284858,-115.99820832284858,-115.99820832284858
11831,-73.52554377423418,-118.52554377423418,-118.52554377423418
11834,-73.90249098675108,-118.90249098675108,-118.90249098675108
11837,-73.95276510908108,-118.95276510908108,-118.95276510908108
11840,-72.28888391329784,-117.28888391329784,-117.28888391329784
11843,-72.61925469721396,-117.61925469721396,-117.61925469721396
11846,-71.73200845493452,-116.73200845493452,-116.73200845493452
11849,-71.25425530858962,-116.25425530858962,-116.25425530858962
11852,-71.21819546960413,-116.21819546960413,-116.21819546960413
11855,-71.44297948776956,-116.44297948776956,-116.44297948776956
11858,-70.30535119336314,-115.30535119336314,-115.30535119336314
11861,-71.32588538763508,-116.32588538763508,-116.32588538763508
11864,-69.68434513237182,-114.68434513237182,-114.68434513237182
11867,-70.59646521773986,-115.59646521773986,-115.59646521773986
11870,-71.66737564582908,-116.66737564582908,-116.66737564582908
11873,-72.27619528442514,-117.27619528442514,-117.27619528442514
11876,-72.08660524637293,-117.08660524637293,-117.08660524637293
11879,-72.55630220554367,-117.55630220554367,-117.55630220554367
11882,-71.4374814321136,-116.4374814321136,-116.4374814321136
11885,-73.55280566885791,-118.55280566885791,-118.55280566885791
11888,-73.90634348291825,-118.90634348291825,-118.90634348291825
11891,-73.71376635552274,-118.71376635552274,-118.71376635552274
11894,-72.60213753505664,-117.60213753505664,-117.60213753505664
11897,-74.27654546750962,-119.27654546750962,-119.27654546750962
11900,-73.89277629548944,-118.89277629548944,-118.89277629548944
11903,-74.281811067139,-119.281811067139,-119.281811067139
11906,-76.48975514470187,-121.48975514470187,-121.48975514470187
11909,-77.05918037120428,-122.05918037120428,-122.05918037120428
11912,-76.6118593078576,-121.6118593078576,-121.6118593078576
11915,-75.60161465955449,-120.60161465955449,-120.60161465955449
11918,-74.19405295492412,-119.19405295492412,-119.19405295492412
11921,-73.71325529745576,-118.71325529745576,-118.71325529745576
11924,-73.49493422347028,-118.49493422347028,-118.49493422347028
11927,-72.64535293971596,-117.64535293971596,-117.64535293971596
11930,-73.22988364267334,-118.22988364267334,-118.22988364267334
11933,-73.4811505708846,-118.4811505708846,-118.4811505708846
11936,-72.6981161696804,-117.6981161696804,-117.6981161696804
11939,-74.65263784680486,-119.65263784680486,-119.65263784680486
11942,-73.57101928687015,-118.57101928687015,-118.57101928687015
11945,-75.02189359518758,-120.02189359518758,-120.02189359518758
11948,-75.31825579673628,-120.31825579673628,-120.31825579673628
11951,-76.51352459225888,-121.51352459225888,-121.51352459225888
11954,-77.17101986238268,-122.17101986238268,-122.17101986238268
11957,-75.96106160895135,-120.96106160895135,-120.96106160895135
11960,-77.75247334619532,-122.75247334619532,-122.75247334619532
11963,-78.41249372018616,-123.41249372018616,-123.41249372018616
11966,-77.63339820933138,-122.63339820933138,-122.63339820933138
11969,-78.13802623293896,-123.13802623293896,-123.13802623293896
11972,-78.55274757246244,-123.55274757246244,-123.55274757246244
11975,-78.72925742491674,-123.72925742491674,-123.72925742491674
11978,-77.9092131559676,-122.9092131559676,-122.9092131559676
11981,-77.52693202467408,-122.52693202467408,-122.52693202467408
11984,-78.22118355668276,-123.22118355668276,-123.22118355668276
11987,-77.38397961128643,-122.38397961128643,-122.38397961128643
11990,-78.9174366118619,-123.9174366118619,-123.9174366118619
11993,-78.13081516572244,-123.13081516572244,-123.13081516572244
11996,-78.724333500774,-123.724333500774,-123.724333500774
11999,-79.20657165488932,-124.20657165488932,-124.20657165488932
12002,-68.74031899089908,-123.74031899089908,-123.74031899089908
12005,-68.60436813808435,-123.60436813808435,-123.60436813808435
12008,-69.18529406866024,-124.18529406866024,-124.18529406866024
12011,-68.91685926441708,-123.91685926441708,-123.91685926441708
12014,-69.03505350013128,-124.03505350013128,-124.03505350013128
12017,-69.9459416815291,-124.9459416815291,-124.9459416815291
12020,-69.65669534921938,-124.65669534921938,-124.65669534921938
12023,-68.2584856571621,-123.2584856571621,-123.2584856571621
12026,-68.10472365015382,-123.10472365015382,-123.10472365015382
12029,-67.2719995719207,-122.2719995719207,-122.2719995719207
12032,-67.37744434834065,-122.37744434834065,-122.37744434834065
12035,-67.19666291963796,-122.19666291963796,-122.19666291963796
12038,-67.66588775806724,-122.66588775806724,-122.66588775806724
12041,-66.77506920750538,-121.77506920750538,-121.77506920750538
12044,-66.8095657488061,-121.8095657488061,-121.8095657488061
12047,-66.26091701500414,-121.26091701500414,-121.26091701500414
12050,-64.76524540651386,-119.76524540651386,-119.76524540651386
12053,-64.17154943359655,-119.17154943359655,-119.17154943359655
12056,-63.548999259167246,-118.54899925916725,-118.54899925916725
12059,-63.70382481281368,-118.70382481281368,-118.70382481281368
12062,-62.94059310457824,-117.94059310457824,-117.94059310457824
12065,-63.820854619915124,-118.82085461991512,-118.82085461991512
12068,-64.00274904661646,-119.00274904661646,-119.00274904661646
12071,-64.7086533685448,-119.7086533685448,-119.7086533685448
12074,-65.17490249076933,-120.17490249076933,-120.17490249076933
12077,-65.3912337245377,-120.3912337245377,-120.3912337245377
12080,-64.8613624271975,-119.8613624271975,-119.8613624271975
12083,-64.98837509346323,-119.98837509346323,-119.98837509346323
12086,-66.121267969903,-121.121267969903,-121.121267969903
12089,-67.36650803250352,-122.36650803250352,-122.36650803250352
12092,-66.80413325611867,-121.80413325611867,-121.80413325611867
12095,-68.8202860028115,-123.8202860028115,-123.8202860028115
12098,-67.9557843225659,-122.9557843225659,-122.9557843225659
12101,-67.87858480148344,-122.87858480148344,-122.87858480148344
12104,-68.65651417061468,-123.65651417061468,-123.65651417061468
12107,-69.12624274299633,-124.12624274299633,-124.12624274299633
12110,-68.76654052292596,-123.76654052292596,-123.76654052292596
12113,-68.20800322581066,-123.20800322581066,-123.20800322581066
12116,-68.59401264934203,-123.59401264934203,-123.59401264934203
12119,-68.93680918992132,-123.93680918992132,-123.93680918992132
12122,-68.39462550832884,-123.39462550832884,-123.39462550832884
12125,-68.833127845148,-123.833127845148,-123.833127845148
12128,-69.33868938836136,-124.33868938836136,-124.33868938836136
12131,-67.52233811137356,-122.52233811137356,-122.52233811137356
12134,-65.74705575375748,-120.74705575375748,-120.74705575375748
12137,-64.11253204269202,-119.11253204269202,-119.11253204269202
12140,-64.36648876534257,-119.36648876534257,-119.36648876534257
12143,-65.36923912131552,-120.36923912131552,-120.36923912131552
12146,-66.4991963861048,-121.4991963861048,-121.4991963861048
12149,-67.16398395474698,-122.16398395474698,-122.16398395474698
12152,-66.5136984071936,-121.5136984071936,-121.5136984071936
12155,-67.59087987911369,-122.59087987911369,-122.59087987911369
12158,-69.48757589107494,-124.48757589107494,-124.48757589107494
12161,-70.21479952761584,-125.21479952761584,-125.21479952761584
12164,-71.3800670359524,-126.3800670359524,-126.3800670359524
12167,-72.78429448168808,-127.78429448168808,-127.78429448168808
12170,-73.61392565003209,-128.6139256500321,-128.6139256500321
12173,-74.60704739987472,-129.60704739987472,-129.60704739987472
12176,-73.17208152357861,-128.1720815235786,-128.1720815235786
12179,-72.2065537618271,-127.2065537618271,-127.2065537618271
12182,-73.18355560901978,-128.18355560901978,-128.18355560901978
12185,-73.78060392448876,-128.78060392448876,-128.78060392448876
12188,-72.18099421494378,-127.18099421494378,-127.18099421494378
12191,-72.54008529074164,-127.54008529074164,-127.54008529074164
12194,-72.22739063155164,-127.22739063155164,-127.22739063155164
12197,-72.25882804437138,-127.25882804437138,-127.25882804437138
12200,-71.79299531677508,-126.79299531677508,-126.79299531677508
12203,-71.04783362910884,-126.04783362910884,-126.04783362910884
12206,-70.74353180377328,-125.74353180377328,-125.74353180377328
12209,-72.117904727474,-127.117904727474,-127.117904727474
12212,-72.81996704165856,-127.81996704165856,-127.81996704165856
12215,-72.4223507119691,-127.4223507119691,-127.4223507119691
12218,-73.59836423693235,-128.59836423693235,-128.59836423693235
12221,-72.626388412944,-127.626388412944,-127.626388412944
12224,-72.54714208399729,-127.54714208399729,-127.54714208399729
12227,-72.23425388011148,-127.23425388011148,-127.23425388011148
12230,-70.79545194845396,-125.79545194845396,-125.79545194845396
12233,-70.283287791657,-125.283287791657,-125.283287791657
12236,-70.78355308823336,-125.78355308823336,-125.78355308823336
12239,-70.6726764726368,-125.6726764726368,-125.6726764726368
12242,-71.37278464359572,-126.37278464359572,-126.37278464359572
12245,-69.8690319893454,-124.8690319893454,-124.8690319893454
12248,-70.07421472232213,-125.07421472232213,-125.07421472232213
12251,-71.18642848070802,-126.18642848070802,-126.18642848070802
12254,-70.84309378898156,-125.84309378898156,-125.84309378898156
12257,-71.40432871003044,-126.40432871003044,-126.40432871003044
12260,-71.72473124163254,-126.72473124163254,-126.72473124163254
12263,-72.27107923096052,-127.27107923096052,-127.27107923096052
12266,-73.43681576096839,-128.4368157609684,-128.4368157609684
12269,-74.09993285784091,-129.0999328578409,-129.0999328578409
12272,-74.4650465023955,-129.4650465023955,-129.4650465023955
12275,-73.86233464966796,-128.86233464966796,-128.86233464966796
12278,-74.08638242854104,-129.08638242854104,-129.08638242854104
12281,-74.85482701962508,-129.85482701962508,-129.85482701962508
12284,-76.28885762880418,-131.28885762880418,-131.28885762880418
12287,-76.55656714726896,-131.55656714726896,-131.55656714726896
12290,-77.0300145771377,-132.0300145771377,-132.0300145771377
12293,-77.91026283374012,-132.91026283374012,-132.91026283374012
12296,-78.78402029463024,-133.78402029463024,-133.78402029463024
12299,-79.56280385083323,-134.56280385083323,-134.56280385083323
12302,-78.8997768118823,-133.8997768118823,-133.8997768118823
12305,-78.94725075653227,-133.94725075653227,-133.94725075653227
12308,-78.37063340684605,-133.37063340684605,-133.37063340684605
12311,-77.76615775123946,-132.76615775123946,-132.76615775123946
12314,-78.13012394297536,-133.13012394297536,-133.13012394297536
12317,-77.38526802711925,-132.38526802711925,-132.38526802711925
12320,-76.16931940565729,-131.1693194056573,-131.1693194056573
12323,-76.34890203954586,-131.34890203954586,-131.34890203954586
12326,-76.63431821018716,-131.63431821018716,-131.63431821018716
12329,-75.67449767565958,-130.67449767565958,-130.67449767565958
12332,-77.31697521448052,-132.31697521448052,-132.31697521448052
12335,-77.42207398929571,-132.4220739892957,-132.4220739892957
12338,-75.75190209768127,-130.75190209768127,-130.75190209768127
12341,-75.35044798728083,-130.35044798728083,-130.35044798728083
12344,-75.27967208515608,-130.27967208515608,-130.27967208515608
12347,-76.69874697691483,-131.69874697691483,-131.69874697691483
12350,-75.24766099318947,-130.24766099318947,-130.24766099318947
12353,-75.45275841753275,-130.45275841753275,-130.45275841753275
12356,-76.13441851148323,-131.13441851148323,-131.13441851148323
12359,-75.45201598133596,-130.45201598133596,-130.45201598133596
12362,-75.75318047760211,-130.75318047760211,-130.75318047760211
12365,-76.06217199068439,-131.0621719906844,-131.0621719906844
12368,-76.54446530498657,-131.54446530498657,-131.54446530498657
12371,-77.59721018193059,-132.5972101819306,-132.5972101819306
12374,-75.9750165373153,-130.9750165373153,-130.9750165373153
12377,-75.64321571638635,-130.64321571638635,-130.64321571638635
12380,-76.8668573205824,-131.8668573205824,-131.8668573205824
12383,-77.13976704143667,-132.13976704143667,-132.13976704143667
12386,-77.77023893547906,-132.77023893547906,-132.77023893547906
12389,-75.42236172995135,-130.42236172995135,-130.42236172995135
12392,-75.10405386476427,-130.10405386476427,-130.10405386476427
12395,-75.01185325301358,-130.01185325301358,-130.01185325301358
12398,-75.73797961003831,-130.7379796100383,-130.7379796100383
12401,-76.03077154231195,-131.03077154231195,-131.03077154231195
12404,-76.01169872872336,-131.01169872872336,-131.01169872872336
12407,-77.38154875736828,-132.38154875736828,-132.38154875736828
12410,-76.16668072777875,-131.16668072777875,-131.16668072777875
12413,-76.92165928470837,-131.92165928470837,-131.92165928470837
12416,-77.58592224864006,-132.58592224864006,-132.58592224864006
12419,-76.86354339687202,-131.86354339687202,-131.86354339687202
12422,-78.02283714755904,-133.02283714755904,-133.02283714755904
