"Step","DQN_DQN_3_1 - Mean Episode Reward (Last 1000 episodes)","DQN_DQN_3_1 - Mean Episode Reward (Last 1000 episodes)__MIN","DQN_DQN_3_1 - Mean Episode Reward (Last 1000 episodes)__MAX"
"2176","-127.68364039978685","-127.68364039978685","-127.68364039978685"
"2177","-127.60232736203317","-127.60232736203317","-127.60232736203317"
"2178","-127.32811628097154","-127.32811628097154","-127.32811628097154"
"2179","-127.23659406209761","-127.23659406209761","-127.23659406209761"
"2180","-127.18297778919072","-127.18297778919072","-127.18297778919072"
"2181","-127.1357956073227","-127.1357956073227","-127.1357956073227"
"2182","-126.95891754089412","-126.95891754089412","-126.95891754089412"
"2183","-126.95447143320399","-126.95447143320399","-126.95447143320399"
"2184","-126.9174996395464","-126.9174996395464","-126.9174996395464"
"2185","-126.9958494891572","-126.9958494891572","-126.9958494891572"
"2186","-126.72581217317054","-126.72581217317054","-126.72581217317054"
"2187","-126.64604478223208","-126.64604478223208","-126.64604478223208"
"2188","-126.58655064827151","-126.58655064827151","-126.58655064827151"
"2189","-126.53728139794046","-126.53728139794046","-126.53728139794046"
"2190","-126.59083855387685","-126.59083855387685","-126.59083855387685"
"2191","-126.5164374644692","-126.5164374644692","-126.5164374644692"
"2192","-126.59993640887176","-126.59993640887176","-126.59993640887176"
"2193","-126.60972676797628","-126.60972676797628","-126.60972676797628"
"2194","-126.45307818018595","-126.45307818018595","-126.45307818018595"
"2195","-126.35312977701072","-126.35312977701072","-126.35312977701072"
"2196","-126.06168299987738","-126.06168299987738","-126.06168299987738"
"2197","-126.05498784646622","-126.05498784646622","-126.05498784646622"
"2198","-126.2427919072972","-126.2427919072972","-126.2427919072972"
"2199","-126.40921013270155","-126.40921013270155","-126.40921013270155"
"2200","-126.2958983594695","-126.2958983594695","-126.2958983594695"
"2201","-126.43691842595886","-126.43691842595886","-126.43691842595886"
"2202","-126.44407243391366","-126.44407243391366","-126.44407243391366"
"2203","-126.43662473174588","-126.43662473174588","-126.43662473174588"
"2204","-126.57748515811411","-126.57748515811411","-126.57748515811411"
"2205","-126.87724168467011","-126.87724168467011","-126.87724168467011"
"2206","-126.74709634075295","-126.74709634075295","-126.74709634075295"
"2207","-126.89835472934918","-126.89835472934918","-126.89835472934918"
"2208","-126.86330540168278","-126.86330540168278","-126.86330540168278"
"2209","-126.74541337856199","-126.74541337856199","-126.74541337856199"
"2210","-126.76271504180919","-126.76271504180919","-126.76271504180919"
"2211","-126.78620417783054","-126.78620417783054","-126.78620417783054"
"2212","-126.60451518472512","-126.60451518472512","-126.60451518472512"
"2213","-126.52261006950286","-126.52261006950286","-126.52261006950286"
"2214","-126.46615619894395","-126.46615619894395","-126.46615619894395"
"2215","-126.33373232960254","-126.33373232960254","-126.33373232960254"
"2216","-126.15908888296548","-126.15908888296548","-126.15908888296548"
"2217","-126.13457162177984","-126.13457162177984","-126.13457162177984"
"2218","-126.19283399359459","-126.19283399359459","-126.19283399359459"
"2219","-126.05114287202494","-126.05114287202494","-126.05114287202494"
"2220","-125.99275102471283","-125.99275102471283","-125.99275102471283"
"2221","-125.8624782371974","-125.8624782371974","-125.8624782371974"
"2222","-125.71063516084702","-125.71063516084702","-125.71063516084702"
"2223","-125.63374476720936","-125.63374476720936","-125.63374476720936"
"2224","-125.49248836307935","-125.49248836307935","-125.49248836307935"
"2225","-125.41397361113403","-125.41397361113403","-125.41397361113403"
"2226","-125.43055098979067","-125.43055098979067","-125.43055098979067"
"2227","-125.70036106717197","-125.70036106717197","-125.70036106717197"
"2228","-125.5164392407376","-125.5164392407376","-125.5164392407376"
"2229","-125.42624770956162","-125.42624770956162","-125.42624770956162"
"2230","-125.53037511169428","-125.53037511169428","-125.53037511169428"
"2231","-125.3851724040615","-125.3851724040615","-125.3851724040615"
"2232","-125.17707986265935","-125.17707986265935","-125.17707986265935"
"2233","-125.04484959834025","-125.04484959834025","-125.04484959834025"
"2234","-125.17837752553824","-125.17837752553824","-125.17837752553824"
"2235","-125.25557500007118","-125.25557500007118","-125.25557500007118"
"2236","-125.06624771462421","-125.06624771462421","-125.06624771462421"
"2237","-124.9442666988012","-124.9442666988012","-124.9442666988012"
"2238","-124.83725886322503","-124.83725886322503","-124.83725886322503"
"2239","-124.60638991183092","-124.60638991183092","-124.60638991183092"
"2240","-124.76332385793573","-124.76332385793573","-124.76332385793573"
"2241","-124.87971625107001","-124.87971625107001","-124.87971625107001"
"2242","-124.85307371409512","-124.85307371409512","-124.85307371409512"
"2243","-125.01459488349852","-125.01459488349852","-125.01459488349852"
"2244","-125.07220054217171","-125.07220054217171","-125.07220054217171"
"2245","-125.20121204417114","-125.20121204417114","-125.20121204417114"
"2246","-125.26199209288232","-125.26199209288232","-125.26199209288232"
"2247","-125.44786333726928","-125.44786333726928","-125.44786333726928"
"2248","-125.59836202053549","-125.59836202053549","-125.59836202053549"
"2249","-125.60515122117233","-125.60515122117233","-125.60515122117233"
"2250","-125.5691165565127","-125.5691165565127","-125.5691165565127"
"2251","-125.72572396090342","-125.72572396090342","-125.72572396090342"
"2252","-125.79050481826647","-125.79050481826647","-125.79050481826647"
"2253","-125.85227727874559","-125.85227727874559","-125.85227727874559"
"2254","-126.0250248342403","-126.0250248342403","-126.0250248342403"
"2255","-126.23001477646653","-126.23001477646653","-126.23001477646653"
"2256","-126.34241075979722","-126.34241075979722","-126.34241075979722"
"2257","-126.26858303251217","-126.26858303251217","-126.26858303251217"
"2258","-126.16187053366755","-126.16187053366755","-126.16187053366755"
"2259","-126.06433179129232","-126.06433179129232","-126.06433179129232"
"2260","-126.26017223441164","-126.26017223441164","-126.26017223441164"
"2261","-126.25666362939052","-126.25666362939052","-126.25666362939052"
"2262","-126.41255077171066","-126.41255077171066","-126.41255077171066"
"2263","-126.49002818971631","-126.49002818971631","-126.49002818971631"
"2264","-126.38373129236591","-126.38373129236591","-126.38373129236591"
"2265","-126.51676229095645","-126.51676229095645","-126.51676229095645"
"2266","-126.27737382036852","-126.27737382036852","-126.27737382036852"
"2267","-126.3548841991556","-126.3548841991556","-126.3548841991556"
"2268","-126.4819201830342","-126.4819201830342","-126.4819201830342"
"2269","-126.4983266002996","-126.4983266002996","-126.4983266002996"
"2270","-126.62141958632692","-126.62141958632692","-126.62141958632692"
"2271","-126.6305305638211","-126.6305305638211","-126.6305305638211"
"2272","-126.68421577916371","-126.68421577916371","-126.68421577916371"
"2273","-126.8420275207633","-126.8420275207633","-126.8420275207633"
"2274","-126.81291324185135","-126.81291324185135","-126.81291324185135"
"2275","-126.85141640520955","-126.85141640520955","-126.85141640520955"
"2276","-127.02520343969316","-127.02520343969316","-127.02520343969316"
"2277","-127.10110025810695","-127.10110025810695","-127.10110025810695"
"2278","-127.27441495257753","-127.27441495257753","-127.27441495257753"
"2279","-127.26538243199646","-127.26538243199646","-127.26538243199646"
"2280","-127.17148313317824","-127.17148313317824","-127.17148313317824"
"2281","-127.06310137700578","-127.06310137700578","-127.06310137700578"
"2282","-126.92608952406535","-126.92608952406535","-126.92608952406535"
"2283","-126.82023400529458","-126.82023400529458","-126.82023400529458"
"2284","-126.98933965474461","-126.98933965474461","-126.98933965474461"
"2285","-126.78267489640645","-126.78267489640645","-126.78267489640645"
"2286","-126.84528432128259","-126.84528432128259","-126.84528432128259"
"2287","-126.91113975106235","-126.91113975106235","-126.91113975106235"
"2288","-126.9943140512896","-126.9943140512896","-126.9943140512896"
"2289","-127.21923546634382","-127.21923546634382","-127.21923546634382"
"2290","-127.27189886691089","-127.27189886691089","-127.27189886691089"
"2291","-127.28346862801598","-127.28346862801598","-127.28346862801598"
"2292","-127.41688746609412","-127.41688746609412","-127.41688746609412"
"2293","-127.60752120141179","-127.60752120141179","-127.60752120141179"
"2294","-127.5919728163695","-127.5919728163695","-127.5919728163695"
"2295","-127.6175173440462","-127.6175173440462","-127.6175173440462"
"2296","-127.78936940312357","-127.78936940312357","-127.78936940312357"
"2297","-127.86425679681733","-127.86425679681733","-127.86425679681733"
"2298","-127.76536187476799","-127.76536187476799","-127.76536187476799"
"2299","-127.84874740566887","-127.84874740566887","-127.84874740566887"
"2300","-127.8425012355551","-127.8425012355551","-127.8425012355551"
"2301","-127.84337303419406","-127.84337303419406","-127.84337303419406"
"2302","-127.78208078351142","-127.78208078351142","-127.78208078351142"
"2303","-127.90013404332899","-127.90013404332899","-127.90013404332899"
"2304","-127.85526435221972","-127.85526435221972","-127.85526435221972"
"2305","-127.91157011553686","-127.91157011553686","-127.91157011553686"
"2306","-127.98842407680343","-127.98842407680343","-127.98842407680343"
"2307","-127.95656850717234","-127.95656850717234","-127.95656850717234"
"2308","-128.00326935824702","-128.00326935824702","-128.00326935824702"
"2309","-127.97229270365298","-127.97229270365298","-127.97229270365298"
"2310","-127.82293599506244","-127.82293599506244","-127.82293599506244"
"2311","-127.82227974665257","-127.82227974665257","-127.82227974665257"
"2312","-127.574098650905","-127.574098650905","-127.574098650905"
"2313","-127.68512617150941","-127.68512617150941","-127.68512617150941"
"2314","-127.674959017871","-127.674959017871","-127.674959017871"
"2315","-127.70113575010029","-127.70113575010029","-127.70113575010029"
"2316","-127.64646103791216","-127.64646103791216","-127.64646103791216"
"2317","-127.53673421605977","-127.53673421605977","-127.53673421605977"
"2318","-127.3869059556177","-127.3869059556177","-127.3869059556177"
"2319","-127.26109569517467","-127.26109569517467","-127.26109569517467"
"2320","-127.25652332522435","-127.25652332522435","-127.25652332522435"
"2321","-127.26748148011549","-127.26748148011549","-127.26748148011549"
"2322","-127.20733706547064","-127.20733706547064","-127.20733706547064"
"2323","-127.24939195049075","-127.24939195049075","-127.24939195049075"
"2324","-127.09667869236227","-127.09667869236227","-127.09667869236227"
"2325","-127.1095966332835","-127.1095966332835","-127.1095966332835"
"2326","-127.36103277614339","-127.36103277614339","-127.36103277614339"
"2327","-127.3806036095126","-127.3806036095126","-127.3806036095126"
"2328","-127.34543584978803","-127.34543584978803","-127.34543584978803"
"2329","-127.4892696998426","-127.4892696998426","-127.4892696998426"
"2330","-127.58029823130583","-127.58029823130583","-127.58029823130583"
"2331","-127.7183699774366","-127.7183699774366","-127.7183699774366"
"2332","-127.89016805802984","-127.89016805802984","-127.89016805802984"
"2333","-127.89109179374695","-127.89109179374695","-127.89109179374695"
"2334","-127.89294273696093","-127.89294273696093","-127.89294273696093"
"2335","-127.8009263652168","-127.8009263652168","-127.8009263652168"
"2336","-127.71614481264294","-127.71614481264294","-127.71614481264294"
"2337","-127.91902792658595","-127.91902792658595","-127.91902792658595"
"2338","-127.94887448221091","-127.94887448221091","-127.94887448221091"
"2339","-127.86625940495212","-127.86625940495212","-127.86625940495212"
"2340","-127.79805000363828","-127.79805000363828","-127.79805000363828"
"2341","-127.60225926973048","-127.60225926973048","-127.60225926973048"
"2342","-127.58699263884529","-127.58699263884529","-127.58699263884529"
"2343","-127.46251242500804","-127.46251242500804","-127.46251242500804"
"2344","-127.39348841053072","-127.39348841053072","-127.39348841053072"
"2345","-127.26828682648339","-127.26828682648339","-127.26828682648339"
"2346","-127.17525705901515","-127.17525705901515","-127.17525705901515"
"2347","-127.17496527021883","-127.17496527021883","-127.17496527021883"
"2348","-127.1942115246503","-127.1942115246503","-127.1942115246503"
"2349","-127.08651810379074","-127.08651810379074","-127.08651810379074"
"2350","-127.1776957416635","-127.1776957416635","-127.1776957416635"
"2351","-127.18027914659655","-127.18027914659655","-127.18027914659655"
"2352","-127.31895216924643","-127.31895216924643","-127.31895216924643"
"2353","-127.41846324232701","-127.41846324232701","-127.41846324232701"
"2354","-127.44523859364583","-127.44523859364583","-127.44523859364583"
"2355","-127.31641913608189","-127.31641913608189","-127.31641913608189"
"2356","-127.55883563058582","-127.55883563058582","-127.55883563058582"
"2357","-127.4780458856117","-127.4780458856117","-127.4780458856117"
"2358","-127.36623621777353","-127.36623621777353","-127.36623621777353"
"2359","-127.26019786047796","-127.26019786047796","-127.26019786047796"
"2360","-127.53446659436314","-127.53446659436314","-127.53446659436314"
"2361","-127.44623799690103","-127.44623799690103","-127.44623799690103"
"2362","-127.21368634095886","-127.21368634095886","-127.21368634095886"
"2363","-127.25795140234509","-127.25795140234509","-127.25795140234509"
"2364","-127.345365386701","-127.345365386701","-127.345365386701"
"2365","-127.11456111999658","-127.11456111999658","-127.11456111999658"
"2366","-127.05692197042441","-127.05692197042441","-127.05692197042441"
"2367","-127.19537458052564","-127.19537458052564","-127.19537458052564"
"2368","-127.0996360639714","-127.0996360639714","-127.0996360639714"
"2369","-127.0598598843004","-127.0598598843004","-127.0598598843004"
"2370","-126.95801817290004","-126.95801817290004","-126.95801817290004"
"2371","-126.954000853893","-126.954000853893","-126.954000853893"
"2372","-127.10098703555303","-127.10098703555303","-127.10098703555303"
"2373","-127.06591128918286","-127.06591128918286","-127.06591128918286"
"2374","-127.05406974592877","-127.05406974592877","-127.05406974592877"
"2375","-127.1027004265859","-127.1027004265859","-127.1027004265859"
"2376","-127.22689186158809","-127.22689186158809","-127.22689186158809"
"2377","-127.30050442098825","-127.30050442098825","-127.30050442098825"
"2378","-127.25338725056561","-127.25338725056561","-127.25338725056561"
"2379","-126.87966639786589","-126.87966639786589","-126.87966639786589"
"2380","-127.05122690969608","-127.05122690969608","-127.05122690969608"
"2381","-127.22147923844776","-127.22147923844776","-127.22147923844776"
"2382","-127.32813226999248","-127.32813226999248","-127.32813226999248"
"2383","-127.44972844502975","-127.44972844502975","-127.44972844502975"
"2384","-127.45977817349706","-127.45977817349706","-127.45977817349706"
"2385","-127.59918065583764","-127.59918065583764","-127.59918065583764"
"2386","-127.54665149461619","-127.54665149461619","-127.54665149461619"
"2387","-127.5567717173607","-127.5567717173607","-127.5567717173607"
"2388","-127.68125534538805","-127.68125534538805","-127.68125534538805"
"2389","-127.45740354263793","-127.45740354263793","-127.45740354263793"
"2390","-127.4375490603413","-127.4375490603413","-127.4375490603413"
"2391","-127.47845444490675","-127.47845444490675","-127.47845444490675"
"2392","-127.65865014989923","-127.65865014989923","-127.65865014989923"
"2393","-127.67339505348832","-127.67339505348832","-127.67339505348832"
"2394","-127.70564020527333","-127.70564020527333","-127.70564020527333"
"2395","-127.59720829580156","-127.59720829580156","-127.59720829580156"
"2396","-127.50996086389844","-127.50996086389844","-127.50996086389844"
"2397","-127.65512136784116","-127.65512136784116","-127.65512136784116"
"2398","-127.63418176700718","-127.63418176700718","-127.63418176700718"
"2399","-127.7354738742573","-127.7354738742573","-127.7354738742573"
"2400","-127.75754182451443","-127.75754182451443","-127.75754182451443"
"2401","-127.7750492307365","-127.7750492307365","-127.7750492307365"
"2402","-127.81692652720292","-127.81692652720292","-127.81692652720292"
"2403","-127.85463719443085","-127.85463719443085","-127.85463719443085"
"2404","-127.91135378489133","-127.91135378489133","-127.91135378489133"
"2405","-127.9853940465718","-127.9853940465718","-127.9853940465718"
"2406","-127.81637689834781","-127.81637689834781","-127.81637689834781"
"2407","-127.71415897923383","-127.71415897923383","-127.71415897923383"
"2408","-127.77124784239976","-127.77124784239976","-127.77124784239976"
"2409","-127.62933424539912","-127.62933424539912","-127.62933424539912"
"2410","-127.5797100128392","-127.5797100128392","-127.5797100128392"
"2411","-127.49450987776031","-127.49450987776031","-127.49450987776031"
"2412","-127.54729779509735","-127.54729779509735","-127.54729779509735"
"2413","-127.50549057455271","-127.50549057455271","-127.50549057455271"
"2414","-127.73436184344857","-127.73436184344857","-127.73436184344857"
"2415","-127.71881127606648","-127.71881127606648","-127.71881127606648"
"2416","-127.66990377395166","-127.66990377395166","-127.66990377395166"
"2417","-127.579544403509","-127.579544403509","-127.579544403509"
"2418","-127.66064807393514","-127.66064807393514","-127.66064807393514"
"2419","-127.56080638435506","-127.56080638435506","-127.56080638435506"
"2420","-127.66756429452235","-127.66756429452235","-127.66756429452235"
"2421","-127.55736014961808","-127.55736014961808","-127.55736014961808"
"2422","-127.60071591861431","-127.60071591861431","-127.60071591861431"
"2423","-127.56462791484812","-127.56462791484812","-127.56462791484812"
"2424","-127.5778334000111","-127.5778334000111","-127.5778334000111"
"2425","-127.5480912779388","-127.5480912779388","-127.5480912779388"
"2426","-127.48027865089426","-127.48027865089426","-127.48027865089426"
"2427","-127.40806518631426","-127.40806518631426","-127.40806518631426"
"2428","-127.36848706269615","-127.36848706269615","-127.36848706269615"
"2429","-127.36120366483806","-127.36120366483806","-127.36120366483806"
"2430","-127.45569606723114","-127.45569606723114","-127.45569606723114"
"2431","-127.63858264256969","-127.63858264256969","-127.63858264256969"
"2432","-127.69176083128579","-127.69176083128579","-127.69176083128579"
"2433","-127.31753324313023","-127.31753324313023","-127.31753324313023"
"2434","-127.22854106624722","-127.22854106624722","-127.22854106624722"
"2435","-127.28120115199432","-127.28120115199432","-127.28120115199432"
"2436","-127.22974847776909","-127.22974847776909","-127.22974847776909"
"2437","-127.20710141874402","-127.20710141874402","-127.20710141874402"
"2438","-127.06394216680069","-127.06394216680069","-127.06394216680069"
"2439","-127.09971417810324","-127.09971417810324","-127.09971417810324"
"2440","-127.12000962477923","-127.12000962477923","-127.12000962477923"
"2441","-127.08153354797261","-127.08153354797261","-127.08153354797261"
"2442","-127.0864128055749","-127.0864128055749","-127.0864128055749"
"2443","-127.26251701045315","-127.26251701045315","-127.26251701045315"
"2444","-127.41263943567509","-127.41263943567509","-127.41263943567509"
"2445","-127.4132511966191","-127.4132511966191","-127.4132511966191"
"2446","-127.53487773976578","-127.53487773976578","-127.53487773976578"
"2447","-127.54127171492124","-127.54127171492124","-127.54127171492124"
"2448","-127.33961007174481","-127.33961007174481","-127.33961007174481"
"2449","-127.17240635999259","-127.17240635999259","-127.17240635999259"
"2450","-127.16131172088966","-127.16131172088966","-127.16131172088966"
"2451","-127.11281964526728","-127.11281964526728","-127.11281964526728"
"2452","-127.25397987142483","-127.25397987142483","-127.25397987142483"
"2453","-126.98081624748659","-126.98081624748659","-126.98081624748659"
"2454","-126.93676492217753","-126.93676492217753","-126.93676492217753"
"2455","-126.8534530987684","-126.8534530987684","-126.8534530987684"
"2456","-126.82052089440268","-126.82052089440268","-126.82052089440268"
"2457","-126.72618395325635","-126.72618395325635","-126.72618395325635"
"2458","-126.70359471682556","-126.70359471682556","-126.70359471682556"
"2459","-126.75800454441948","-126.75800454441948","-126.75800454441948"
"2460","-126.59432019747854","-126.59432019747854","-126.59432019747854"
"2461","-126.52537375564698","-126.52537375564698","-126.52537375564698"
"2462","-126.36282308949579","-126.36282308949579","-126.36282308949579"
"2463","-126.42056697640417","-126.42056697640417","-126.42056697640417"
"2464","-126.3660388199107","-126.3660388199107","-126.3660388199107"
"2465","-126.3717719850955","-126.3717719850955","-126.3717719850955"
"2466","-126.2856184757724","-126.2856184757724","-126.2856184757724"
"2467","-126.28385448990699","-126.28385448990699","-126.28385448990699"
"2468","-126.12656159296924","-126.12656159296924","-126.12656159296924"
"2469","-125.9767497887401","-125.9767497887401","-125.9767497887401"
"2470","-125.96573159020369","-125.96573159020369","-125.96573159020369"
"2471","-125.95208727498654","-125.95208727498654","-125.95208727498654"
"2472","-125.90370495539564","-125.90370495539564","-125.90370495539564"
"2473","-125.74825688900084","-125.74825688900084","-125.74825688900084"
"2474","-125.68033633443035","-125.68033633443035","-125.68033633443035"
"2475","-125.63069360061607","-125.63069360061607","-125.63069360061607"
"2476","-125.67690293264572","-125.67690293264572","-125.67690293264572"
"2477","-125.54715044759752","-125.54715044759752","-125.54715044759752"
"2478","-125.4556104732952","-125.4556104732952","-125.4556104732952"
"2479","-125.48963848593013","-125.48963848593013","-125.48963848593013"
"2480","-125.5001395953864","-125.5001395953864","-125.5001395953864"
"2481","-125.48417575864799","-125.48417575864799","-125.48417575864799"
"2482","-125.71681366405373","-125.71681366405373","-125.71681366405373"
"2483","-125.57572816847929","-125.57572816847929","-125.57572816847929"
"2484","-125.5251759361721","-125.5251759361721","-125.5251759361721"
"2485","-125.43157142763711","-125.43157142763711","-125.43157142763711"
"2486","-125.35775289251264","-125.35775289251264","-125.35775289251264"
"2487","-125.57243069754081","-125.57243069754081","-125.57243069754081"
"2488","-125.41212553594448","-125.41212553594448","-125.41212553594448"
"2489","-125.47103914147418","-125.47103914147418","-125.47103914147418"
"2490","-125.47027774553364","-125.47027774553364","-125.47027774553364"
"2491","-125.40892803820722","-125.40892803820722","-125.40892803820722"
"2492","-125.56184441601009","-125.56184441601009","-125.56184441601009"
"2493","-125.51702102134004","-125.51702102134004","-125.51702102134004"
"2494","-125.71182764252801","-125.71182764252801","-125.71182764252801"
"2495","-125.85352033632763","-125.85352033632763","-125.85352033632763"
"2496","-125.80158614244974","-125.80158614244974","-125.80158614244974"
"2497","-125.78321803776004","-125.78321803776004","-125.78321803776004"
"2498","-125.82531832967564","-125.82531832967564","-125.82531832967564"
"2499","-125.84504110019924","-125.84504110019924","-125.84504110019924"
"2500","-125.93269936526336","-125.93269936526336","-125.93269936526336"
"2501","-125.83041351726837","-125.83041351726837","-125.83041351726837"
"2502","-125.74401561071473","-125.74401561071473","-125.74401561071473"
"2503","-125.73832906141818","-125.73832906141818","-125.73832906141818"
"2504","-125.86388700611235","-125.86388700611235","-125.86388700611235"
"2505","-125.82129410827346","-125.82129410827346","-125.82129410827346"
"2506","-125.75166176015446","-125.75166176015446","-125.75166176015446"
"2507","-125.62393399499179","-125.62393399499179","-125.62393399499179"
"2508","-125.57383966694803","-125.57383966694803","-125.57383966694803"
"2509","-125.48356244912324","-125.48356244912324","-125.48356244912324"
"2510","-125.28512697753727","-125.28512697753727","-125.28512697753727"
"2511","-125.2531187100807","-125.2531187100807","-125.2531187100807"
"2512","-125.43297733460993","-125.43297733460993","-125.43297733460993"
"2513","-125.39431360568877","-125.39431360568877","-125.39431360568877"
"2514","-125.48577847234729","-125.48577847234729","-125.48577847234729"
"2515","-125.46809814607329","-125.46809814607329","-125.46809814607329"
"2516","-125.38870671950671","-125.38870671950671","-125.38870671950671"
"2517","-125.2741808691967","-125.2741808691967","-125.2741808691967"
"2518","-125.1936597659518","-125.1936597659518","-125.1936597659518"
"2519","-125.05808890905979","-125.05808890905979","-125.05808890905979"
"2520","-125.11276487114752","-125.11276487114752","-125.11276487114752"
"2521","-125.28834388515025","-125.28834388515025","-125.28834388515025"
"2522","-125.20143070057821","-125.20143070057821","-125.20143070057821"
"2523","-125.20125553061354","-125.20125553061354","-125.20125553061354"
"2524","-125.11537512627514","-125.11537512627514","-125.11537512627514"
"2525","-124.99832482725563","-124.99832482725563","-124.99832482725563"
"2526","-124.95947131978137","-124.95947131978137","-124.95947131978137"
"2527","-125.13284481947657","-125.13284481947657","-125.13284481947657"
"2528","-125.24864674692871","-125.24864674692871","-125.24864674692871"
"2529","-125.3607163068129","-125.3607163068129","-125.3607163068129"
"2530","-125.26044542421764","-125.26044542421764","-125.26044542421764"
"2531","-125.17216118428571","-125.17216118428571","-125.17216118428571"
"2532","-125.31080435689974","-125.31080435689974","-125.31080435689974"
"2533","-125.4319909892552","-125.4319909892552","-125.4319909892552"
"2534","-125.56651472181125","-125.56651472181125","-125.56651472181125"
"2535","-125.33477828844663","-125.33477828844663","-125.33477828844663"
"2536","-125.34675870600441","-125.34675870600441","-125.34675870600441"
"2537","-125.43536082427268","-125.43536082427268","-125.43536082427268"
"2538","-125.51105825537016","-125.51105825537016","-125.51105825537016"
"2539","-125.70937816387126","-125.70937816387126","-125.70937816387126"
"2540","-125.65534159536071","-125.65534159536071","-125.65534159536071"
"2541","-125.88229222487664","-125.88229222487664","-125.88229222487664"
"2542","-125.96967994219715","-125.96967994219715","-125.96967994219715"
"2543","-126.08603905189783","-126.08603905189783","-126.08603905189783"
"2544","-126.0907920776803","-126.0907920776803","-126.0907920776803"
"2545","-126.15926845783788","-126.15926845783788","-126.15926845783788"
"2546","-126.23495708901575","-126.23495708901575","-126.23495708901575"
"2547","-126.04944347044321","-126.04944347044321","-126.04944347044321"
"2548","-126.09057785968211","-126.09057785968211","-126.09057785968211"
"2549","-125.99652014884481","-125.99652014884481","-125.99652014884481"
"2550","-125.90109553211005","-125.90109553211005","-125.90109553211005"
"2551","-125.91928262664963","-125.91928262664963","-125.91928262664963"
"2552","-125.79990116833075","-125.79990116833075","-125.79990116833075"
"2553","-125.79151221052254","-125.79151221052254","-125.79151221052254"
"2554","-125.76486784885452","-125.76486784885452","-125.76486784885452"
"2555","-125.66033495331","-125.66033495331","-125.66033495331"
"2556","-125.63943576105862","-125.63943576105862","-125.63943576105862"
"2557","-125.51987108714978","-125.51987108714978","-125.51987108714978"
"2558","-125.58210256998801","-125.58210256998801","-125.58210256998801"
"2559","-125.56981898254406","-125.56981898254406","-125.56981898254406"
"2560","-125.63578860443351","-125.63578860443351","-125.63578860443351"
"2561","-125.51947352954015","-125.51947352954015","-125.51947352954015"
"2562","-125.50703916433226","-125.50703916433226","-125.50703916433226"
"2563","-125.62120604401086","-125.62120604401086","-125.62120604401086"
"2564","-125.53743113766919","-125.53743113766919","-125.53743113766919"
"2565","-125.62697952866921","-125.62697952866921","-125.62697952866921"
"2566","-125.67635258274568","-125.67635258274568","-125.67635258274568"
"2567","-125.74398584258772","-125.74398584258772","-125.74398584258772"
"2568","-125.89715613396966","-125.89715613396966","-125.89715613396966"
"2569","-125.83614326137645","-125.83614326137645","-125.83614326137645"
"2570","-125.8495397594008","-125.8495397594008","-125.8495397594008"
"2571","-125.9945217862958","-125.9945217862958","-125.9945217862958"
"2572","-125.90817081233601","-125.90817081233601","-125.90817081233601"
"2573","-125.94211797337115","-125.94211797337115","-125.94211797337115"
"2574","-125.86701374927672","-125.86701374927672","-125.86701374927672"
"2575","-125.87915661792557","-125.87915661792557","-125.87915661792557"
"2576","-125.75290880799494","-125.75290880799494","-125.75290880799494"
"2577","-125.83776798552144","-125.83776798552144","-125.83776798552144"
"2578","-125.85472830632675","-125.85472830632675","-125.85472830632675"
"2579","-125.92991527821968","-125.92991527821968","-125.92991527821968"
"2580","-125.94457511690435","-125.94457511690435","-125.94457511690435"
"2581","-125.99284925404424","-125.99284925404424","-125.99284925404424"
"2582","-126.08091850844261","-126.08091850844261","-126.08091850844261"
"2583","-126.07097050911409","-126.07097050911409","-126.07097050911409"
"2584","-126.1770618861446","-126.1770618861446","-126.1770618861446"
"2585","-126.16204163401899","-126.16204163401899","-126.16204163401899"
"2586","-126.23078158223794","-126.23078158223794","-126.23078158223794"
"2587","-126.26031843016412","-126.26031843016412","-126.26031843016412"
"2588","-126.13590699815533","-126.13590699815533","-126.13590699815533"
"2589","-125.93561621305959","-125.93561621305959","-125.93561621305959"
"2590","-125.95964482508333","-125.95964482508333","-125.95964482508333"
"2591","-126.01646056489479","-126.01646056489479","-126.01646056489479"
"2592","-126.0612386389269","-126.0612386389269","-126.0612386389269"
"2593","-126.2149665398792","-126.2149665398792","-126.2149665398792"
"2594","-126.18378505597573","-126.18378505597573","-126.18378505597573"
"2595","-126.17891283476327","-126.17891283476327","-126.17891283476327"
"2596","-126.06695655706844","-126.06695655706844","-126.06695655706844"
"2597","-126.1589642631459","-126.1589642631459","-126.1589642631459"
"2598","-126.42187227325357","-126.42187227325357","-126.42187227325357"
"2599","-126.38589947303521","-126.38589947303521","-126.38589947303521"
"2600","-126.29825432001658","-126.29825432001658","-126.29825432001658"
"2601","-126.27853267341003","-126.27853267341003","-126.27853267341003"
"2602","-126.28161522485732","-126.28161522485732","-126.28161522485732"
"2603","-126.3992652724478","-126.3992652724478","-126.3992652724478"
"2604","-126.20977097870289","-126.20977097870289","-126.20977097870289"
"2605","-126.24471522482459","-126.24471522482459","-126.24471522482459"
"2606","-126.17212694538459","-126.17212694538459","-126.17212694538459"
"2607","-126.10515820033477","-126.10515820033477","-126.10515820033477"
"2608","-126.02442205808597","-126.02442205808597","-126.02442205808597"
"2609","-125.77474922180203","-125.77474922180203","-125.77474922180203"
