"Step","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"4071","-5.305216926307948","-5.305216926307948","-5.305216926307948"
"4072","-5.590106485081872","-5.590106485081872","-5.590106485081872"
"4073","-5.674002398884901","-5.674002398884901","-5.674002398884901"
"4074","-5.72280267970211","-5.72280267970211","-5.72280267970211"
"4075","-4.950029456253007","-4.950029456253007","-4.950029456253007"
"4076","-4.952176529173059","-4.952176529173059","-4.952176529173059"
"4077","-4.9489572107035755","-4.9489572107035755","-4.9489572107035755"
"4078","-4.379946549046786","-4.379946549046786","-4.379946549046786"
"4079","-3.8566734256324624","-3.8566734256324624","-3.8566734256324624"
"4080","-3.8858155118409035","-3.8858155118409035","-3.8858155118409035"
"4081","-3.8987249404417366","-3.8987249404417366","-3.8987249404417366"
"4082","-3.850925074364618","-3.850925074364618","-3.850925074364618"
"4083","-3.8255662985077676","-3.8255662985077676","-3.8255662985077676"
"4084","-4.022063114025193","-4.022063114025193","-4.022063114025193"
"4085","-4.052128688963033","-4.052128688963033","-4.052128688963033"
"4086","-4.150665897154756","-4.150665897154756","-4.150665897154756"
"4087","-4.121711198842719","-4.121711198842719","-4.121711198842719"
"4088","-4.564861943043519","-4.564861943043519","-4.564861943043519"
"4089","-4.115659522657238","-4.115659522657238","-4.115659522657238"
"4090","-4.394720945041826","-4.394720945041826","-4.394720945041826"
"4091","-4.238582098906704","-4.238582098906704","-4.238582098906704"
"4092","-4.459740327143835","-4.459740327143835","-4.459740327143835"
"4093","-4.553006701991046","-4.553006701991046","-4.553006701991046"
"4094","-4.108704458215146","-4.108704458215146","-4.108704458215146"
"4095","-4.413860632981767","-4.413860632981767","-4.413860632981767"
"4096","-4.344961818434866","-4.344961818434866","-4.344961818434866"
"4097","-4.804035699481173","-4.804035699481173","-4.804035699481173"
"4098","-4.789458302057352","-4.789458302057352","-4.789458302057352"
"4099","-4.8911337670609525","-4.8911337670609525","-4.8911337670609525"
"4100","-4.875692687885022","-4.875692687885022","-4.875692687885022"
"4101","-4.9247908824790905","-4.9247908824790905","-4.9247908824790905"
"4102","-4.917368086433151","-4.917368086433151","-4.917368086433151"
"4103","-5.211451256302473","-5.211451256302473","-5.211451256302473"
"4104","-5.248989971375488","-5.248989971375488","-5.248989971375488"
"4105","-5.03375743954582","-5.03375743954582","-5.03375743954582"
"4106","-4.983385664414435","-4.983385664414435","-4.983385664414435"
"4107","-4.965801908033909","-4.965801908033909","-4.965801908033909"
"4108","-4.633289055233696","-4.633289055233696","-4.633289055233696"
"4109","-4.513256730434025","-4.513256730434025","-4.513256730434025"
"4110","-4.787741643636674","-4.787741643636674","-4.787741643636674"
"4111","-4.1992684694425995","-4.1992684694425995","-4.1992684694425995"
"4112","-3.773234369003722","-3.773234369003722","-3.773234369003722"
"4113","-4.231828337330713","-4.231828337330713","-4.231828337330713"
"4114","-4.177299132307074","-4.177299132307074","-4.177299132307074"
"4115","-3.5607912643902444","-3.5607912643902444","-3.5607912643902444"
"4116","-3.4482999702979735","-3.4482999702979735","-3.4482999702979735"
"4117","-3.4556199659475832","-3.4556199659475832","-3.4556199659475832"
"4118","-3.62832030292088","-3.62832030292088","-3.62832030292088"
"4119","-3.3567302692877456","-3.3567302692877456","-3.3567302692877456"
"4120","-3.1785599898233743","-3.1785599898233743","-3.1785599898233743"
"4121","-3.1467655175369034","-3.1467655175369034","-3.1467655175369034"
"4122","-3.2176059364889102","-3.2176059364889102","-3.2176059364889102"
"4123","-2.9394566675146825","-2.9394566675146825","-2.9394566675146825"
"4124","-2.801591618269539","-2.801591618269539","-2.801591618269539"
"4125","-2.837905416261376","-2.837905416261376","-2.837905416261376"
"4126","-2.9288839010260346","-2.9288839010260346","-2.9288839010260346"
"4127","-3.0118947274033347","-3.0118947274033347","-3.0118947274033347"
"4128","-2.984402796296514","-2.984402796296514","-2.984402796296514"
"4129","-3.0490123651143644","-3.0490123651143644","-3.0490123651143644"
"4130","-3.0494094187011704","-3.0494094187011704","-3.0494094187011704"
"4131","-3.013263598994638","-3.013263598994638","-3.013263598994638"
"4132","-3.3161758721622245","-3.3161758721622245","-3.3161758721622245"
"4133","-3.44575537412372","-3.44575537412372","-3.44575537412372"
"4134","-3.397953374648162","-3.397953374648162","-3.397953374648162"
"4135","-3.281881597767296","-3.281881597767296","-3.281881597767296"
"4136","-3.3434418791152734","-3.3434418791152734","-3.3434418791152734"
"4137","-3.3546468410330754","-3.3546468410330754","-3.3546468410330754"
"4138","-3.135383445300045","-3.135383445300045","-3.135383445300045"
"4139","-3.178849996665144","-3.178849996665144","-3.178849996665144"
"4140","-3.218068259056498","-3.218068259056498","-3.218068259056498"
"4141","-3.425418472359597","-3.425418472359597","-3.425418472359597"
"4142","-3.2664739227287662","-3.2664739227287662","-3.2664739227287662"
"4143","-3.4844106353636524","-3.4844106353636524","-3.4844106353636524"
"4144","-3.433710602384207","-3.433710602384207","-3.433710602384207"
"4145","-3.447529402908182","-3.447529402908182","-3.447529402908182"
"4146","-3.666676165399815","-3.666676165399815","-3.666676165399815"
"4147","-3.8639052965938254","-3.8639052965938254","-3.8639052965938254"
"4148","-3.786668381518603","-3.786668381518603","-3.786668381518603"
"4149","-4.0550356413226885","-4.0550356413226885","-4.0550356413226885"
"4150","-3.928093332741244","-3.928093332741244","-3.928093332741244"
"4151","-3.5022833005355536","-3.5022833005355536","-3.5022833005355536"
"4152","-3.525054562797197","-3.525054562797197","-3.525054562797197"
"4153","-4.311500315770654","-4.311500315770654","-4.311500315770654"
"4154","-4.283485402582706","-4.283485402582706","-4.283485402582706"
"4155","-4.1257523932182005","-4.1257523932182005","-4.1257523932182005"
"4156","-4.43360091991981","-4.43360091991981","-4.43360091991981"
"4157","-4.423676006155691","-4.423676006155691","-4.423676006155691"
"4158","-4.501531760272202","-4.501531760272202","-4.501531760272202"
"4159","-5.312965333609099","-5.312965333609099","-5.312965333609099"
"4160","-5.3463446185146495","-5.3463446185146495","-5.3463446185146495"
"4161","-4.718986107080999","-4.718986107080999","-4.718986107080999"
"4162","-4.813441989692246","-4.813441989692246","-4.813441989692246"
"4163","-5.0331876835246465","-5.0331876835246465","-5.0331876835246465"
"4164","-5.16639197431768","-5.16639197431768","-5.16639197431768"
"4165","-5.12159005957661","-5.12159005957661","-5.12159005957661"
"4166","-4.806437649762845","-4.806437649762845","-4.806437649762845"
"4167","-5.256374190647255","-5.256374190647255","-5.256374190647255"
"4168","-5.342797692968244","-5.342797692968244","-5.342797692968244"
"4169","-5.563373716869812","-5.563373716869812","-5.563373716869812"
"4170","-5.58791478678788","-5.58791478678788","-5.58791478678788"
"4171","-5.49710567805489","-5.49710567805489","-5.49710567805489"
"4172","-5.372517357133539","-5.372517357133539","-5.372517357133539"
"4173","-5.427441400920422","-5.427441400920422","-5.427441400920422"
"4174","-5.48441640016585","-5.48441640016585","-5.48441640016585"
"4175","-5.246077965792918","-5.246077965792918","-5.246077965792918"
"4176","-5.13296109755657","-5.13296109755657","-5.13296109755657"
"4177","-5.551378320026682","-5.551378320026682","-5.551378320026682"
"4178","-5.589116994504285","-5.589116994504285","-5.589116994504285"
"4179","-5.761328938599069","-5.761328938599069","-5.761328938599069"
"4180","-5.806771337478499","-5.806771337478499","-5.806771337478499"
"4181","-5.8820466536059755","-5.8820466536059755","-5.8820466536059755"
"4182","-5.724566458364576","-5.724566458364576","-5.724566458364576"
"4183","-5.732262090525567","-5.732262090525567","-5.732262090525567"
"4184","-5.505364988483934","-5.505364988483934","-5.505364988483934"
"4185","-5.569420636807418","-5.569420636807418","-5.569420636807418"
"4186","-5.571210396513027","-5.571210396513027","-5.571210396513027"
"4187","-5.783556105734853","-5.783556105734853","-5.783556105734853"
"4188","-5.524754702554082","-5.524754702554082","-5.524754702554082"
"4189","-5.236968443434323","-5.236968443434323","-5.236968443434323"
"4190","-5.235398163128743","-5.235398163128743","-5.235398163128743"
"4191","-5.205794971917889","-5.205794971917889","-5.205794971917889"
"4192","-4.977479159819405","-4.977479159819405","-4.977479159819405"
"4193","-4.937190028796263","-4.937190028796263","-4.937190028796263"
"4194","-4.977269525234914","-4.977269525234914","-4.977269525234914"
"4195","-5.104344511963162","-5.104344511963162","-5.104344511963162"
"4196","-5.262301031183401","-5.262301031183401","-5.262301031183401"
"4197","-5.223198983472814","-5.223198983472814","-5.223198983472814"
"4198","-5.221716439352973","-5.221716439352973","-5.221716439352973"
"4199","-5.09069039473113","-5.09069039473113","-5.09069039473113"
"4200","-5.179612160854281","-5.179612160854281","-5.179612160854281"
"4201","-4.972906701983695","-4.972906701983695","-4.972906701983695"
"4202","-4.934644104707334","-4.934644104707334","-4.934644104707334"
"4203","-5.3409203111033845","-5.3409203111033845","-5.3409203111033845"
"4204","-5.31223708704749","-5.31223708704749","-5.31223708704749"
"4205","-5.67400419044781","-5.67400419044781","-5.67400419044781"
"4206","-5.689243585944235","-5.689243585944235","-5.689243585944235"
"4207","-5.829180720737997","-5.829180720737997","-5.829180720737997"
"4208","-5.87396909730759","-5.87396909730759","-5.87396909730759"
"4209","-5.962351042699429","-5.962351042699429","-5.962351042699429"
"4210","-6.2540242316582235","-6.2540242316582235","-6.2540242316582235"
"4211","-6.2631758238101405","-6.2631758238101405","-6.2631758238101405"
"4212","-6.3695592665344405","-6.3695592665344405","-6.3695592665344405"
"4213","-6.368576030521021","-6.368576030521021","-6.368576030521021"
"4214","-6.4701632010067875","-6.4701632010067875","-6.4701632010067875"
"4215","-6.6652750431038195","-6.6652750431038195","-6.6652750431038195"
"4216","-6.647688828092608","-6.647688828092608","-6.647688828092608"
"4217","-6.656743719778368","-6.656743719778368","-6.656743719778368"
"4218","-6.82783450819139","-6.82783450819139","-6.82783450819139"
"4219","-7.119895812074206","-7.119895812074206","-7.119895812074206"
"4220","-7.138266334642628","-7.138266334642628","-7.138266334642628"
"4221","-7.51032676511593","-7.51032676511593","-7.51032676511593"
"4222","-7.496574108008148","-7.496574108008148","-7.496574108008148"
"4223","-7.409076644504469","-7.409076644504469","-7.409076644504469"
"4224","-7.329756110411515","-7.329756110411515","-7.329756110411515"
"4225","-7.248817657420336","-7.248817657420336","-7.248817657420336"
"4226","-7.32531302286724","-7.32531302286724","-7.32531302286724"
"4227","-7.533253516265543","-7.533253516265543","-7.533253516265543"
"4228","-7.514986071999927","-7.514986071999927","-7.514986071999927"
"4229","-6.926376746488997","-6.926376746488997","-6.926376746488997"
"4230","-6.975718351070429","-6.975718351070429","-6.975718351070429"
"4231","-6.146735794991871","-6.146735794991871","-6.146735794991871"
"4232","-5.887937660359842","-5.887937660359842","-5.887937660359842"
"4233","-5.68695427039326","-5.68695427039326","-5.68695427039326"
"4234","-5.81085509757717","-5.81085509757717","-5.81085509757717"
"4235","-5.825631822135302","-5.825631822135302","-5.825631822135302"
"4236","-5.819107859995085","-5.819107859995085","-5.819107859995085"
"4237","-5.757377490296975","-5.757377490296975","-5.757377490296975"
"4238","-5.725446833453313","-5.725446833453313","-5.725446833453313"
"4239","-5.722669946846154","-5.722669946846154","-5.722669946846154"
"4240","-5.734085732624432","-5.734085732624432","-5.734085732624432"
"4241","-5.787578963270899","-5.787578963270899","-5.787578963270899"
"4242","-5.8552008197556225","-5.8552008197556225","-5.8552008197556225"
"4243","-5.842685698816046","-5.842685698816046","-5.842685698816046"
"4244","-5.847521112027519","-5.847521112027519","-5.847521112027519"
"4245","-5.877115206995155","-5.877115206995155","-5.877115206995155"
"4246","-5.893525993567204","-5.893525993567204","-5.893525993567204"
"4247","-5.901668019760285","-5.901668019760285","-5.901668019760285"
"4248","-6.078877855456276","-6.078877855456276","-6.078877855456276"
"4249","-6.409107787236632","-6.409107787236632","-6.409107787236632"
"4250","-6.453736912032337","-6.453736912032337","-6.453736912032337"
"4251","-6.842160069937003","-6.842160069937003","-6.842160069937003"
"4252","-7.0071169909501485","-7.0071169909501485","-7.0071169909501485"
"4253","-7.193209946492996","-7.193209946492996","-7.193209946492996"
"4254","-6.990574743384074","-6.990574743384074","-6.990574743384074"
"4255","-7.017476038674413","-7.017476038674413","-7.017476038674413"
"4256","-7.655397978399718","-7.655397978399718","-7.655397978399718"
"4257","-7.759454639979476","-7.759454639979476","-7.759454639979476"
"4258","-7.660884357513733","-7.660884357513733","-7.660884357513733"
"4259","-7.927893247327969","-7.927893247327969","-7.927893247327969"
"4260","-7.874984625803483","-7.874984625803483","-7.874984625803483"
"4261","-7.989972747428601","-7.989972747428601","-7.989972747428601"
"4262","-8.34188704826772","-8.34188704826772","-8.34188704826772"
"4263","-8.39707607825573","-8.39707607825573","-8.39707607825573"
"4264","-8.566968869461547","-8.566968869461547","-8.566968869461547"
"4265","-8.55530056098577","-8.55530056098577","-8.55530056098577"
"4266","-8.800810991554322","-8.800810991554322","-8.800810991554322"
"4267","-8.994743981048732","-8.994743981048732","-8.994743981048732"
"4268","-9.251175713923448","-9.251175713923448","-9.251175713923448"
"4269","-9.236992669097893","-9.236992669097893","-9.236992669097893"
"4270","-9.210564630451904","-9.210564630451904","-9.210564630451904"
"4271","-8.70760453857526","-8.70760453857526","-8.70760453857526"
"4272","-8.773812731702533","-8.773812731702533","-8.773812731702533"
"4273","-8.831044959164833","-8.831044959164833","-8.831044959164833"
"4274","-8.598384200360414","-8.598384200360414","-8.598384200360414"
"4275","-9.28323992330444","-9.28323992330444","-9.28323992330444"
"4276","-8.940061758228758","-8.940061758228758","-8.940061758228758"
"4277","-8.62323318024876","-8.62323318024876","-8.62323318024876"
"4278","-9.383682061496467","-9.383682061496467","-9.383682061496467"
"4279","-9.914319498882069","-9.914319498882069","-9.914319498882069"
"4280","-9.900861552386306","-9.900861552386306","-9.900861552386306"
"4281","-9.813319216753","-9.813319216753","-9.813319216753"
"4282","-9.837878070660294","-9.837878070660294","-9.837878070660294"
"4283","-9.66667372753888","-9.66667372753888","-9.66667372753888"
"4284","-9.677155236569574","-9.677155236569574","-9.677155236569574"
"4285","-9.648203751768868","-9.648203751768868","-9.648203751768868"
"4286","-9.743808965752974","-9.743808965752974","-9.743808965752974"
"4287","-9.415535740692325","-9.415535740692325","-9.415535740692325"
"4288","-9.60084904292196","-9.60084904292196","-9.60084904292196"
"4289","-10.087992333698274","-10.087992333698274","-10.087992333698274"
"4290","-10.203489704137839","-10.203489704137839","-10.203489704137839"
"4291","-10.286467614658834","-10.286467614658834","-10.286467614658834"
"4292","-10.28116548697123","-10.28116548697123","-10.28116548697123"
"4293","-10.190371586177271","-10.190371586177271","-10.190371586177271"
"4294","-10.490011842883412","-10.490011842883412","-10.490011842883412"
"4295","-9.96308616900076","-9.96308616900076","-9.96308616900076"
"4296","-9.919386762620492","-9.919386762620492","-9.919386762620492"
"4297","-9.822941421351164","-9.822941421351164","-9.822941421351164"
"4298","-9.928276855467084","-9.928276855467084","-9.928276855467084"
"4299","-9.924551867220336","-9.924551867220336","-9.924551867220336"
"4300","-9.659318804179993","-9.659318804179993","-9.659318804179993"
"4301","-9.648476350710851","-9.648476350710851","-9.648476350710851"
"4302","-9.715904186193368","-9.715904186193368","-9.715904186193368"
"4303","-9.577101158748286","-9.577101158748286","-9.577101158748286"
"4304","-9.56103101667586","-9.56103101667586","-9.56103101667586"
"4305","-9.569651125443743","-9.569651125443743","-9.569651125443743"
"4306","-9.620347233095794","-9.620347233095794","-9.620347233095794"
"4307","-9.549695734262329","-9.549695734262329","-9.549695734262329"
"4308","-9.88735540730645","-9.88735540730645","-9.88735540730645"
"4309","-9.734520904603265","-9.734520904603265","-9.734520904603265"
"4310","-9.670491726740696","-9.670491726740696","-9.670491726740696"
"4311","-10.395923230201994","-10.395923230201994","-10.395923230201994"
"4312","-10.897431676297018","-10.897431676297018","-10.897431676297018"
"4313","-10.6334789924662","-10.6334789924662","-10.6334789924662"
"4314","-10.514222292590034","-10.514222292590034","-10.514222292590034"
"4315","-11.05491146374161","-11.05491146374161","-11.05491146374161"
"4316","-11.236947369212944","-11.236947369212944","-11.236947369212944"
"4317","-11.160780069968517","-11.160780069968517","-11.160780069968517"
"4318","-11.049074154927846","-11.049074154927846","-11.049074154927846"
"4319","-11.37922543527608","-11.37922543527608","-11.37922543527608"
"4320","-11.516856832250589","-11.516856832250589","-11.516856832250589"
"4321","-11.188152538095597","-11.188152538095597","-11.188152538095597"
"4322","-11.037862653096324","-11.037862653096324","-11.037862653096324"
"4323","-11.122087247874884","-11.122087247874884","-11.122087247874884"
"4324","-11.27790161233417","-11.27790161233417","-11.27790161233417"
"4325","-11.104303863186276","-11.104303863186276","-11.104303863186276"
"4326","-11.078131604066632","-11.078131604066632","-11.078131604066632"
"4327","-11.216263018893933","-11.216263018893933","-11.216263018893933"
"4328","-11.230392694368676","-11.230392694368676","-11.230392694368676"
"4329","-11.265856817043378","-11.265856817043378","-11.265856817043378"
"4330","-11.103443754387577","-11.103443754387577","-11.103443754387577"
"4331","-10.854896997321736","-10.854896997321736","-10.854896997321736"
"4332","-10.121189666798038","-10.121189666798038","-10.121189666798038"
"4333","-10.025463968543567","-10.025463968543567","-10.025463968543567"
"4334","-10.325267978283518","-10.325267978283518","-10.325267978283518"
"4335","-10.273700018935223","-10.273700018935223","-10.273700018935223"
"4336","-10.44946961378992","-10.44946961378992","-10.44946961378992"
"4337","-10.295906480067258","-10.295906480067258","-10.295906480067258"
"4338","-10.09682008727734","-10.09682008727734","-10.09682008727734"
"4339","-10.06021884007705","-10.06021884007705","-10.06021884007705"
"4340","-9.692905244768735","-9.692905244768735","-9.692905244768735"
"4341","-9.84377746738074","-9.84377746738074","-9.84377746738074"
"4342","-9.36779982176337","-9.36779982176337","-9.36779982176337"
"4343","-9.027852201527175","-9.027852201527175","-9.027852201527175"
"4344","-9.038086046823935","-9.038086046823935","-9.038086046823935"
"4345","-9.00547061842746","-9.00547061842746","-9.00547061842746"
"4346","-8.864477896685768","-8.864477896685768","-8.864477896685768"
"4347","-8.721996267121343","-8.721996267121343","-8.721996267121343"
"4348","-8.69144888759644","-8.69144888759644","-8.69144888759644"
"4349","-8.74286263744718","-8.74286263744718","-8.74286263744718"
"4350","-8.779867960951064","-8.779867960951064","-8.779867960951064"
"4351","-9.09407660264975","-9.09407660264975","-9.09407660264975"
"4352","-9.033316998229902","-9.033316998229902","-9.033316998229902"
"4353","-8.459356493193381","-8.459356493193381","-8.459356493193381"
"4354","-8.173348174891508","-8.173348174891508","-8.173348174891508"
"4355","-8.281767259626243","-8.281767259626243","-8.281767259626243"
"4356","-8.097666904436423","-8.097666904436423","-8.097666904436423"
"4357","-8.510543723103055","-8.510543723103055","-8.510543723103055"
"4358","-8.458868397601423","-8.458868397601423","-8.458868397601423"
"4359","-8.314840608190474","-8.314840608190474","-8.314840608190474"
"4360","-8.450107837083088","-8.450107837083088","-8.450107837083088"
"4361","-9.364912383469903","-9.364912383469903","-9.364912383469903"
"4362","-9.028413035525473","-9.028413035525473","-9.028413035525473"
"4363","-8.630795286706162","-8.630795286706162","-8.630795286706162"
"4364","-8.600114845068216","-8.600114845068216","-8.600114845068216"
"4365","-8.265453482957442","-8.265453482957442","-8.265453482957442"
"4366","-8.563773752390624","-8.563773752390624","-8.563773752390624"
"4367","-8.488940534352034","-8.488940534352034","-8.488940534352034"
"4368","-8.491905533657782","-8.491905533657782","-8.491905533657782"
"4369","-8.515600426061633","-8.515600426061633","-8.515600426061633"
"4370","-8.476938248934799","-8.476938248934799","-8.476938248934799"
"4371","-8.57182657032563","-8.57182657032563","-8.57182657032563"
"4372","-8.539621808803748","-8.539621808803748","-8.539621808803748"
"4373","-8.640584932479046","-8.640584932479046","-8.640584932479046"
"4374","-8.665835512216113","-8.665835512216113","-8.665835512216113"
"4375","-8.824958158441792","-8.824958158441792","-8.824958158441792"
"4376","-8.675154371058982","-8.675154371058982","-8.675154371058982"
"4377","-8.656840235285019","-8.656840235285019","-8.656840235285019"
"4378","-8.619365234213195","-8.619365234213195","-8.619365234213195"
"4379","-8.434561594167745","-8.434561594167745","-8.434561594167745"
"4380","-7.66689070055462","-7.66689070055462","-7.66689070055462"
"4381","-7.711285730455741","-7.711285730455741","-7.711285730455741"
"4382","-7.870201866984364","-7.870201866984364","-7.870201866984364"
"4383","-7.790423678377753","-7.790423678377753","-7.790423678377753"
"4384","-7.67760365884292","-7.67760365884292","-7.67760365884292"
"4385","-7.4458083010683325","-7.4458083010683325","-7.4458083010683325"
"4386","-7.624346473712182","-7.624346473712182","-7.624346473712182"
"4387","-7.535096537832268","-7.535096537832268","-7.535096537832268"
"4388","-7.792621016460133","-7.792621016460133","-7.792621016460133"
"4389","-7.991379506237402","-7.991379506237402","-7.991379506237402"
"4390","-7.9978828636964145","-7.9978828636964145","-7.9978828636964145"
"4391","-7.984069858201929","-7.984069858201929","-7.984069858201929"
"4392","-8.22466488223396","-8.22466488223396","-8.22466488223396"
"4393","-8.276457651853315","-8.276457651853315","-8.276457651853315"
"4394","-7.9667726738432325","-7.9667726738432325","-7.9667726738432325"
"4395","-8.026883090075208","-8.026883090075208","-8.026883090075208"
"4396","-8.027051251454877","-8.027051251454877","-8.027051251454877"
"4397","-8.084876920346217","-8.084876920346217","-8.084876920346217"
"4398","-8.05221200190749","-8.05221200190749","-8.05221200190749"
"4399","-8.115384440705562","-8.115384440705562","-8.115384440705562"
"4400","-8.19603822498303","-8.19603822498303","-8.19603822498303"
"4401","-8.442050348873394","-8.442050348873394","-8.442050348873394"
"4402","-8.335038346985046","-8.335038346985046","-8.335038346985046"
"4403","-8.389965177607229","-8.389965177607229","-8.389965177607229"
"4404","-8.298608470894468","-8.298608470894468","-8.298608470894468"
"4405","-8.224273949463852","-8.224273949463852","-8.224273949463852"
"4406","-8.240960488519612","-8.240960488519612","-8.240960488519612"
"4407","-8.235096774548696","-8.235096774548696","-8.235096774548696"
"4408","-8.440574132535351","-8.440574132535351","-8.440574132535351"
"4409","-8.27144175870141","-8.27144175870141","-8.27144175870141"
"4410","-7.535651431424399","-7.535651431424399","-7.535651431424399"
"4411","-7.632408372899451","-7.632408372899451","-7.632408372899451"
"4412","-7.171545032217707","-7.171545032217707","-7.171545032217707"
"4413","-7.300088887265756","-7.300088887265756","-7.300088887265756"
"4414","-7.0894676678723","-7.0894676678723","-7.0894676678723"
"4415","-7.2035448236603825","-7.2035448236603825","-7.2035448236603825"
"4416","-7.268268341862413","-7.268268341862413","-7.268268341862413"
"4417","-7.144732836979683","-7.144732836979683","-7.144732836979683"
"4418","-6.665231045633256","-6.665231045633256","-6.665231045633256"
"4419","-6.4179228990032255","-6.4179228990032255","-6.4179228990032255"
"4420","-6.65768162823411","-6.65768162823411","-6.65768162823411"
"4421","-6.72777714270137","-6.72777714270137","-6.72777714270137"
"4422","-6.833023891090306","-6.833023891090306","-6.833023891090306"
"4423","-7.42038040358803","-7.42038040358803","-7.42038040358803"
"4424","-7.104063723311924","-7.104063723311924","-7.104063723311924"
"4425","-7.13032297370675","-7.13032297370675","-7.13032297370675"
"4426","-7.128150535182029","-7.128150535182029","-7.128150535182029"
"4427","-7.311911800905573","-7.311911800905573","-7.311911800905573"
"4428","-7.31455060058343","-7.31455060058343","-7.31455060058343"
"4429","-7.599241753224319","-7.599241753224319","-7.599241753224319"
"4430","-7.562258575791641","-7.562258575791641","-7.562258575791641"
"4431","-8.361728084871823","-8.361728084871823","-8.361728084871823"
"4432","-8.684004438887433","-8.684004438887433","-8.684004438887433"
"4433","-8.946189307035283","-8.946189307035283","-8.946189307035283"
"4434","-9.061087788592115","-9.061087788592115","-9.061087788592115"
"4435","-9.043454033322018","-9.043454033322018","-9.043454033322018"
"4436","-9.09616935938162","-9.09616935938162","-9.09616935938162"
"4437","-8.950656970815302","-8.950656970815302","-8.950656970815302"
"4438","-8.76796937270087","-8.76796937270087","-8.76796937270087"
"4439","-8.749933024988582","-8.749933024988582","-8.749933024988582"
"4440","-8.87482530292178","-8.87482530292178","-8.87482530292178"
"4441","-9.741056015723492","-9.741056015723492","-9.741056015723492"
"4442","-9.759927960766413","-9.759927960766413","-9.759927960766413"
"4443","-9.710773095421098","-9.710773095421098","-9.710773095421098"
"4444","-9.696647978857015","-9.696647978857015","-9.696647978857015"
"4445","-9.640872522855563","-9.640872522855563","-9.640872522855563"
"4446","-9.666084048899542","-9.666084048899542","-9.666084048899542"
"4447","-9.764595739999304","-9.764595739999304","-9.764595739999304"
"4448","-9.860995953941197","-9.860995953941197","-9.860995953941197"
"4449","-9.982372635330826","-9.982372635330826","-9.982372635330826"
"4450","-9.956233644832425","-9.956233644832425","-9.956233644832425"
"4451","-9.41746343294303","-9.41746343294303","-9.41746343294303"
"4452","-9.383171451007263","-9.383171451007263","-9.383171451007263"
"4453","-9.491162267901808","-9.491162267901808","-9.491162267901808"
"4454","-9.72969723949791","-9.72969723949791","-9.72969723949791"
"4455","-9.828945332945668","-9.828945332945668","-9.828945332945668"
"4456","-9.852931710811708","-9.852931710811708","-9.852931710811708"
"4457","-9.888492775375708","-9.888492775375708","-9.888492775375708"
"4458","-9.581562497955467","-9.581562497955467","-9.581562497955467"
"4459","-9.276201701923602","-9.276201701923602","-9.276201701923602"
"4460","-9.00911153344411","-9.00911153344411","-9.00911153344411"
"4461","-9.082981073830304","-9.082981073830304","-9.082981073830304"
"4462","-8.854439756629006","-8.854439756629006","-8.854439756629006"
"4463","-8.816017045895359","-8.816017045895359","-8.816017045895359"
"4464","-8.81482175732451","-8.81482175732451","-8.81482175732451"
"4465","-8.955844203461696","-8.955844203461696","-8.955844203461696"
"4466","-8.980203195474951","-8.980203195474951","-8.980203195474951"
"4467","-8.870472859803497","-8.870472859803497","-8.870472859803497"
"4468","-8.838541514992977","-8.838541514992977","-8.838541514992977"
"4469","-8.786061741813631","-8.786061741813631","-8.786061741813631"
"4470","-8.805085279563926","-8.805085279563926","-8.805085279563926"
"4471","-9.018360245594966","-9.018360245594966","-9.018360245594966"
"4472","-8.651540300361429","-8.651540300361429","-8.651540300361429"
"4473","-8.582351375104661","-8.582351375104661","-8.582351375104661"
"4474","-8.715894320145317","-8.715894320145317","-8.715894320145317"
"4475","-8.668443700906012","-8.668443700906012","-8.668443700906012"
"4476","-8.878799612091466","-8.878799612091466","-8.878799612091466"
"4477","-9.228964775802384","-9.228964775802384","-9.228964775802384"
"4478","-9.103816263726646","-9.103816263726646","-9.103816263726646"
"4479","-9.100570984378463","-9.100570984378463","-9.100570984378463"
"4480","-8.932686128369287","-8.932686128369287","-8.932686128369287"
"4481","-9.074863496104678","-9.074863496104678","-9.074863496104678"
"4482","-9.069850102009852","-9.069850102009852","-9.069850102009852"
"4483","-9.111539514839428","-9.111539514839428","-9.111539514839428"
"4484","-9.090856393337361","-9.090856393337361","-9.090856393337361"
"4485","-8.890463068532952","-8.890463068532952","-8.890463068532952"
"4486","-8.909477138639495","-8.909477138639495","-8.909477138639495"
"4487","-9.103145336320448","-9.103145336320448","-9.103145336320448"
"4488","-9.053779952070787","-9.053779952070787","-9.053779952070787"
"4489","-9.000016504600133","-9.000016504600133","-9.000016504600133"
"4490","-9.114767838618402","-9.114767838618402","-9.114767838618402"
"4491","-8.936583503781513","-8.936583503781513","-8.936583503781513"
"4492","-9.047430941751083","-9.047430941751083","-9.047430941751083"
"4493","-8.879301758018867","-8.879301758018867","-8.879301758018867"
"4494","-8.669298355294409","-8.669298355294409","-8.669298355294409"
"4495","-9.11406693613957","-9.11406693613957","-9.11406693613957"
"4496","-9.31842170218291","-9.31842170218291","-9.31842170218291"
"4497","-9.329121934416884","-9.329121934416884","-9.329121934416884"
"4498","-8.586955517593012","-8.586955517593012","-8.586955517593012"
"4499","-8.583031914789723","-8.583031914789723","-8.583031914789723"
