"Step","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"14144","-15.824049198128256","-15.824049198128256","-15.824049198128256"
"14149","-15.694939648013618","-15.694939648013618","-15.694939648013618"
"14154","-15.720074216860978","-15.720074216860978","-15.720074216860978"
"14159","-15.55231457450599","-15.55231457450599","-15.55231457450599"
"14164","-15.06410184231957","-15.06410184231957","-15.06410184231957"
"14169","-15.078712415192577","-15.078712415192577","-15.078712415192577"
"14174","-15.044714262868808","-15.044714262868808","-15.044714262868808"
"14179","-14.834619633390437","-14.834619633390437","-14.834619633390437"
"14184","-14.716626565697549","-14.716626565697549","-14.716626565697549"
"14189","-14.734704290285315","-14.734704290285315","-14.734704290285315"
"14194","-14.844664479333137","-14.844664479333137","-14.844664479333137"
"14199","-14.835331890716612","-14.835331890716612","-14.835331890716612"
"14204","-14.837821926438826","-14.837821926438826","-14.837821926438826"
"14209","-15.175291670330402","-15.175291670330402","-15.175291670330402"
"14214","-15.138180768759769","-15.138180768759769","-15.138180768759769"
"14219","-15.155933862607663","-15.155933862607663","-15.155933862607663"
"14224","-15.125887240230686","-15.125887240230686","-15.125887240230686"
"14229","-15.512974256070004","-15.512974256070004","-15.512974256070004"
"14234","-15.248679931821941","-15.248679931821941","-15.248679931821941"
"14239","-15.301415348786241","-15.301415348786241","-15.301415348786241"
"14244","-15.608997508197554","-15.608997508197554","-15.608997508197554"
"14249","-15.278080107801763","-15.278080107801763","-15.278080107801763"
"14254","-15.29680904560978","-15.29680904560978","-15.29680904560978"
"14259","-15.50320482567789","-15.50320482567789","-15.50320482567789"
"14264","-15.302754915947428","-15.302754915947428","-15.302754915947428"
"14269","-15.331835960626963","-15.331835960626963","-15.331835960626963"
"14274","-15.774514317077806","-15.774514317077806","-15.774514317077806"
"14279","-15.675277251815828","-15.675277251815828","-15.675277251815828"
"14284","-15.641921403133924","-15.641921403133924","-15.641921403133924"
"14289","-15.560571336524463","-15.560571336524463","-15.560571336524463"
"14294","-15.325428072687503","-15.325428072687503","-15.325428072687503"
"14299","-15.366115502871333","-15.366115502871333","-15.366115502871333"
"14304","-15.573009978821833","-15.573009978821833","-15.573009978821833"
"14309","-15.655682319445832","-15.655682319445832","-15.655682319445832"
"14314","-15.828978900687455","-15.828978900687455","-15.828978900687455"
"14319","-15.753351526159578","-15.753351526159578","-15.753351526159578"
"14324","-15.561822656027102","-15.561822656027102","-15.561822656027102"
"14329","-15.565637824898777","-15.565637824898777","-15.565637824898777"
"14334","-15.168547824323442","-15.168547824323442","-15.168547824323442"
"14339","-14.766730634689965","-14.766730634689965","-14.766730634689965"
"14344","-14.88114804886012","-14.88114804886012","-14.88114804886012"
"14349","-14.65886285548798","-14.65886285548798","-14.65886285548798"
"14354","-14.472525734848178","-14.472525734848178","-14.472525734848178"
"14359","-14.075437671245732","-14.075437671245732","-14.075437671245732"
"14364","-14.20928143496218","-14.20928143496218","-14.20928143496218"
"14369","-13.955889086797898","-13.955889086797898","-13.955889086797898"
"14374","-14.169305316149787","-14.169305316149787","-14.169305316149787"
"14379","-14.081252177345325","-14.081252177345325","-14.081252177345325"
"14384","-13.73256809308967","-13.73256809308967","-13.73256809308967"
"14389","-13.430518239732109","-13.430518239732109","-13.430518239732109"
"14394","-13.369543710768312","-13.369543710768312","-13.369543710768312"
"14399","-13.556995745766542","-13.556995745766542","-13.556995745766542"
"14404","-13.589270717245434","-13.589270717245434","-13.589270717245434"
"14409","-13.642100025466718","-13.642100025466718","-13.642100025466718"
"14414","-13.75306309271399","-13.75306309271399","-13.75306309271399"
"14419","-13.174939555955966","-13.174939555955966","-13.174939555955966"
"14424","-12.916136047462267","-12.916136047462267","-12.916136047462267"
"14429","-12.988522953107163","-12.988522953107163","-12.988522953107163"
"14434","-12.96723449502402","-12.96723449502402","-12.96723449502402"
"14439","-12.902936423739376","-12.902936423739376","-12.902936423739376"
"14444","-13.08375109567968","-13.08375109567968","-13.08375109567968"
"14449","-13.094795420098457","-13.094795420098457","-13.094795420098457"
"14454","-12.94306035544725","-12.94306035544725","-12.94306035544725"
"14459","-12.86785754757535","-12.86785754757535","-12.86785754757535"
"14464","-12.67508619384642","-12.67508619384642","-12.67508619384642"
"14469","-12.59441076764613","-12.59441076764613","-12.59441076764613"
"14474","-12.720861004813349","-12.720861004813349","-12.720861004813349"
"14479","-12.385567037658081","-12.385567037658081","-12.385567037658081"
"14484","-12.362099042797174","-12.362099042797174","-12.362099042797174"
"14489","-12.731366866245642","-12.731366866245642","-12.731366866245642"
"14494","-12.74329218113519","-12.74329218113519","-12.74329218113519"
"14499","-12.810129152335522","-12.810129152335522","-12.810129152335522"
"14504","-12.863695693260313","-12.863695693260313","-12.863695693260313"
"14509","-12.710788814420273","-12.710788814420273","-12.710788814420273"
"14514","-13.076669757213576","-13.076669757213576","-13.076669757213576"
"14519","-12.862700832041606","-12.862700832041606","-12.862700832041606"
"14524","-12.784761197629596","-12.784761197629596","-12.784761197629596"
"14529","-12.795550648286596","-12.795550648286596","-12.795550648286596"
"14534","-13.051474391673807","-13.051474391673807","-13.051474391673807"
"14539","-13.118279948928995","-13.118279948928995","-13.118279948928995"
"14544","-13.107737050025412","-13.107737050025412","-13.107737050025412"
"14549","-13.193322179609929","-13.193322179609929","-13.193322179609929"
"14554","-13.371267765094288","-13.371267765094288","-13.371267765094288"
"14559","-13.443160587185833","-13.443160587185833","-13.443160587185833"
"14564","-13.421605601319486","-13.421605601319486","-13.421605601319486"
"14569","-13.42254615908192","-13.42254615908192","-13.42254615908192"
"14574","-13.477260830468415","-13.477260830468415","-13.477260830468415"
"14579","-13.51551315753278","-13.51551315753278","-13.51551315753278"
"14584","-13.265085758403131","-13.265085758403131","-13.265085758403131"
"14589","-13.289295018246724","-13.289295018246724","-13.289295018246724"
"14594","-13.360871510697644","-13.360871510697644","-13.360871510697644"
"14599","-13.360072932037276","-13.360072932037276","-13.360072932037276"
"14604","-13.422998909196616","-13.422998909196616","-13.422998909196616"
"14609","-13.422437867883446","-13.422437867883446","-13.422437867883446"
"14614","-13.40524016957652","-13.40524016957652","-13.40524016957652"
"14619","-13.369267506466995","-13.369267506466995","-13.369267506466995"
"14624","-13.248127124108763","-13.248127124108763","-13.248127124108763"
"14629","-13.704949299712762","-13.704949299712762","-13.704949299712762"
"14634","-13.455780077511477","-13.455780077511477","-13.455780077511477"
"14639","-13.626650036605309","-13.626650036605309","-13.626650036605309"
"14644","-13.629006432697981","-13.629006432697981","-13.629006432697981"
"14649","-13.699252395980452","-13.699252395980452","-13.699252395980452"
"14654","-14.103526354622948","-14.103526354622948","-14.103526354622948"
"14659","-14.060300883373236","-14.060300883373236","-14.060300883373236"
"14664","-14.222055657393009","-14.222055657393009","-14.222055657393009"
"14669","-14.504701006489737","-14.504701006489737","-14.504701006489737"
"14674","-14.71190020427643","-14.71190020427643","-14.71190020427643"
"14679","-14.499071692992159","-14.499071692992159","-14.499071692992159"
"14684","-14.66072552935075","-14.66072552935075","-14.66072552935075"
"14689","-14.650312054126259","-14.650312054126259","-14.650312054126259"
"14694","-14.699516646050505","-14.699516646050505","-14.699516646050505"
"14699","-14.783083732732328","-14.783083732732328","-14.783083732732328"
"14704","-14.8593881800748","-14.8593881800748","-14.8593881800748"
"14709","-14.9531132671928","-14.9531132671928","-14.9531132671928"
"14714","-14.991008031216866","-14.991008031216866","-14.991008031216866"
"14719","-14.965491779709557","-14.965491779709557","-14.965491779709557"
"14724","-15.025418370736093","-15.025418370736093","-15.025418370736093"
"14729","-14.882032904689588","-14.882032904689588","-14.882032904689588"
"14734","-15.15567617468891","-15.15567617468891","-15.15567617468891"
"14739","-15.392739912442662","-15.392739912442662","-15.392739912442662"
"14744","-15.39036940432758","-15.39036940432758","-15.39036940432758"
"14749","-15.444406760142078","-15.444406760142078","-15.444406760142078"
"14754","-15.334825653791112","-15.334825653791112","-15.334825653791112"
"14759","-15.199848572547232","-15.199848572547232","-15.199848572547232"
"14764","-15.390554048482938","-15.390554048482938","-15.390554048482938"
"14769","-15.420717318084957","-15.420717318084957","-15.420717318084957"
"14774","-15.258430601463829","-15.258430601463829","-15.258430601463829"
"14779","-15.167064233746235","-15.167064233746235","-15.167064233746235"
"14784","-15.141504379701935","-15.141504379701935","-15.141504379701935"
"14789","-15.30277011618048","-15.30277011618048","-15.30277011618048"
"14794","-15.257671352546089","-15.257671352546089","-15.257671352546089"
"14799","-15.419364808538994","-15.419364808538994","-15.419364808538994"
"14804","-15.531310290094188","-15.531310290094188","-15.531310290094188"
"14809","-15.488142815956662","-15.488142815956662","-15.488142815956662"
"14814","-15.639413104917544","-15.639413104917544","-15.639413104917544"
"14819","-15.673371119893819","-15.673371119893819","-15.673371119893819"
"14824","-15.737972643402486","-15.737972643402486","-15.737972643402486"
"14829","-15.713257655534823","-15.713257655534823","-15.713257655534823"
"14834","-15.402847695982762","-15.402847695982762","-15.402847695982762"
"14839","-15.90759722680227","-15.90759722680227","-15.90759722680227"
"14844","-15.651500642595833","-15.651500642595833","-15.651500642595833"
"14849","-15.735356165314137","-15.735356165314137","-15.735356165314137"
"14854","-16.300433020216534","-16.300433020216534","-16.300433020216534"
"14859","-16.409013118031723","-16.409013118031723","-16.409013118031723"
"14864","-16.103669467001613","-16.103669467001613","-16.103669467001613"
"14869","-16.043109150842852","-16.043109150842852","-16.043109150842852"
"14874","-16.168666632962076","-16.168666632962076","-16.168666632962076"
"14879","-16.057363095027597","-16.057363095027597","-16.057363095027597"
"14884","-16.237205203930127","-16.237205203930127","-16.237205203930127"
"14889","-16.41814831171533","-16.41814831171533","-16.41814831171533"
"14894","-16.619240801281634","-16.619240801281634","-16.619240801281634"
"14899","-16.523416690674583","-16.523416690674583","-16.523416690674583"
"14904","-16.684387830970547","-16.684387830970547","-16.684387830970547"
"14909","-16.833723533497924","-16.833723533497924","-16.833723533497924"
"14914","-17.216268602837605","-17.216268602837605","-17.216268602837605"
"14919","-17.018062601289618","-17.018062601289618","-17.018062601289618"
"14924","-16.960198475684514","-16.960198475684514","-16.960198475684514"
"14929","-17.03142340122777","-17.03142340122777","-17.03142340122777"
"14934","-17.13473035578483","-17.13473035578483","-17.13473035578483"
"14939","-17.14252181924158","-17.14252181924158","-17.14252181924158"
"14944","-16.280963659500593","-16.280963659500593","-16.280963659500593"
"14949","-16.370068833904416","-16.370068833904416","-16.370068833904416"
"14954","-16.34063224469769","-16.34063224469769","-16.34063224469769"
"14959","-16.596247116481546","-16.596247116481546","-16.596247116481546"
"14964","-16.949726663343906","-16.949726663343906","-16.949726663343906"
"14969","-17.32221879909145","-17.32221879909145","-17.32221879909145"
"14974","-17.65277040773804","-17.65277040773804","-17.65277040773804"
"14979","-17.616450133179868","-17.616450133179868","-17.616450133179868"
"14984","-17.666463014051377","-17.666463014051377","-17.666463014051377"
"14989","-17.849177074660062","-17.849177074660062","-17.849177074660062"
"14994","-17.7120527554239","-17.7120527554239","-17.7120527554239"
"14999","-17.731123570787624","-17.731123570787624","-17.731123570787624"
"15004","-17.808084698979467","-17.808084698979467","-17.808084698979467"
"15009","-18.095840767371293","-18.095840767371293","-18.095840767371293"
"15014","-17.959182526004142","-17.959182526004142","-17.959182526004142"
"15019","-17.8147918989268","-17.8147918989268","-17.8147918989268"
"15024","-17.875323789133212","-17.875323789133212","-17.875323789133212"
"15029","-17.919052476248012","-17.919052476248012","-17.919052476248012"
"15034","-18.030631577582927","-18.030631577582927","-18.030631577582927"
"15039","-18.092704837417422","-18.092704837417422","-18.092704837417422"
"15044","-18.100024107777255","-18.100024107777255","-18.100024107777255"
"15049","-18.21636806089702","-18.21636806089702","-18.21636806089702"
"15054","-18.218716239370075","-18.218716239370075","-18.218716239370075"
"15059","-18.1006578666827","-18.1006578666827","-18.1006578666827"
"15064","-18.056819150981244","-18.056819150981244","-18.056819150981244"
"15069","-18.166465756286232","-18.166465756286232","-18.166465756286232"
"15074","-18.47409791658138","-18.47409791658138","-18.47409791658138"
"15079","-18.17157133872795","-18.17157133872795","-18.17157133872795"
"15084","-18.679593921622374","-18.679593921622374","-18.679593921622374"
"15089","-18.455593978286174","-18.455593978286174","-18.455593978286174"
"15094","-18.445119864095837","-18.445119864095837","-18.445119864095837"
"15099","-18.111713501134403","-18.111713501134403","-18.111713501134403"
"15104","-18.469571014435846","-18.469571014435846","-18.469571014435846"
"15109","-18.698911684637928","-18.698911684637928","-18.698911684637928"
"15114","-18.930644528090255","-18.930644528090255","-18.930644528090255"
"15119","-19.020821353120137","-19.020821353120137","-19.020821353120137"
"15124","-19.221344406510752","-19.221344406510752","-19.221344406510752"
"15129","-19.607435410057384","-19.607435410057384","-19.607435410057384"
"15134","-19.672940281829984","-19.672940281829984","-19.672940281829984"
"15139","-19.98640594357665","-19.98640594357665","-19.98640594357665"
"15144","-19.861926315670008","-19.861926315670008","-19.861926315670008"
"15149","-19.7812143940554","-19.7812143940554","-19.7812143940554"
"15154","-19.620867619660206","-19.620867619660206","-19.620867619660206"
"15159","-19.802250344638495","-19.802250344638495","-19.802250344638495"
"15164","-20.467556116463538","-20.467556116463538","-20.467556116463538"
"15169","-20.326329104310616","-20.326329104310616","-20.326329104310616"
"15174","-20.407995633322606","-20.407995633322606","-20.407995633322606"
"15179","-20.585818407635866","-20.585818407635866","-20.585818407635866"
"15184","-20.58343931174855","-20.58343931174855","-20.58343931174855"
"15189","-20.546168368363382","-20.546168368363382","-20.546168368363382"
"15194","-20.392710441461684","-20.392710441461684","-20.392710441461684"
"15199","-20.60574952069403","-20.60574952069403","-20.60574952069403"
"15204","-20.75056778360281","-20.75056778360281","-20.75056778360281"
"15209","-20.715581516285344","-20.715581516285344","-20.715581516285344"
"15214","-20.683213759115024","-20.683213759115024","-20.683213759115024"
"15219","-20.99348855967063","-20.99348855967063","-20.99348855967063"
"15224","-21.047651720212443","-21.047651720212443","-21.047651720212443"
"15229","-21.007298769701457","-21.007298769701457","-21.007298769701457"
"15234","-21.31391722235766","-21.31391722235766","-21.31391722235766"
"15239","-21.233730291839798","-21.233730291839798","-21.233730291839798"
"15244","-21.15762863419156","-21.15762863419156","-21.15762863419156"
"15249","-21.326093552474486","-21.326093552474486","-21.326093552474486"
"15254","-21.301601397416356","-21.301601397416356","-21.301601397416356"
"15259","-21.175257923045642","-21.175257923045642","-21.175257923045642"
"15264","-21.33740338619559","-21.33740338619559","-21.33740338619559"
"15269","-21.3244405967732","-21.3244405967732","-21.3244405967732"
"15274","-21.00113829999262","-21.00113829999262","-21.00113829999262"
"15279","-20.96005443700027","-20.96005443700027","-20.96005443700027"
"15284","-20.928328417301117","-20.928328417301117","-20.928328417301117"
"15289","-21.0117156218967","-21.0117156218967","-21.0117156218967"
"15294","-21.222499209712968","-21.222499209712968","-21.222499209712968"
"15299","-21.229146876641835","-21.229146876641835","-21.229146876641835"
"15304","-20.731214156234163","-20.731214156234163","-20.731214156234163"
"15309","-20.55984424668905","-20.55984424668905","-20.55984424668905"
"15314","-20.55994813727602","-20.55994813727602","-20.55994813727602"
"15319","-20.605964046553755","-20.605964046553755","-20.605964046553755"
"15324","-20.587452056665132","-20.587452056665132","-20.587452056665132"
"15329","-20.521767603659097","-20.521767603659097","-20.521767603659097"
"15334","-20.825476019125826","-20.825476019125826","-20.825476019125826"
"15339","-21.45001255142709","-21.45001255142709","-21.45001255142709"
"15344","-21.55036811160271","-21.55036811160271","-21.55036811160271"
"15349","-21.75972402286954","-21.75972402286954","-21.75972402286954"
"15354","-21.884248242245786","-21.884248242245786","-21.884248242245786"
"15359","-22.178713599057627","-22.178713599057627","-22.178713599057627"
"15364","-22.25719539399466","-22.25719539399466","-22.25719539399466"
"15369","-22.36945156267858","-22.36945156267858","-22.36945156267858"
"15374","-22.1756076439986","-22.1756076439986","-22.1756076439986"
"15379","-21.99771369699","-21.99771369699","-21.99771369699"
"15384","-22.531420500952063","-22.531420500952063","-22.531420500952063"
"15389","-22.714935213608886","-22.714935213608886","-22.714935213608886"
"15394","-22.752690290015586","-22.752690290015586","-22.752690290015586"
"15399","-22.624900962515373","-22.624900962515373","-22.624900962515373"
"15404","-22.635062787500743","-22.635062787500743","-22.635062787500743"
"15409","-22.664992382528027","-22.664992382528027","-22.664992382528027"
"15414","-22.31548945572201","-22.31548945572201","-22.31548945572201"
"15419","-22.68768714857752","-22.68768714857752","-22.68768714857752"
"15424","-22.82778029656729","-22.82778029656729","-22.82778029656729"
"15429","-22.784865811771642","-22.784865811771642","-22.784865811771642"
"15434","-22.953615334676485","-22.953615334676485","-22.953615334676485"
"15439","-23.02660649795719","-23.02660649795719","-23.02660649795719"
"15444","-22.895466837507666","-22.895466837507666","-22.895466837507666"
"15449","-22.667966088357304","-22.667966088357304","-22.667966088357304"
"15454","-22.486026500279145","-22.486026500279145","-22.486026500279145"
"15459","-22.56491560003785","-22.56491560003785","-22.56491560003785"
"15464","-22.56971445542887","-22.56971445542887","-22.56971445542887"
"15469","-22.59944648381064","-22.59944648381064","-22.59944648381064"
"15474","-22.527496286381535","-22.527496286381535","-22.527496286381535"
"15479","-22.749081767046942","-22.749081767046942","-22.749081767046942"
"15484","-22.759097588207343","-22.759097588207343","-22.759097588207343"
"15489","-22.707809504804523","-22.707809504804523","-22.707809504804523"
"15494","-22.84505956236048","-22.84505956236048","-22.84505956236048"
"15499","-22.585688122810662","-22.585688122810662","-22.585688122810662"
"15504","-22.588957697741222","-22.588957697741222","-22.588957697741222"
"15509","-22.849185753865605","-22.849185753865605","-22.849185753865605"
"15514","-23.01085284732143","-23.01085284732143","-23.01085284732143"
"15519","-23.001299355648047","-23.001299355648047","-23.001299355648047"
"15524","-23.02820324975044","-23.02820324975044","-23.02820324975044"
"15529","-22.786144244756173","-22.786144244756173","-22.786144244756173"
"15534","-22.764749719080232","-22.764749719080232","-22.764749719080232"
"15539","-22.68764723221559","-22.68764723221559","-22.68764723221559"
"15544","-22.476434205712277","-22.476434205712277","-22.476434205712277"
"15549","-22.243553956839637","-22.243553956839637","-22.243553956839637"
"15554","-22.197730591678535","-22.197730591678535","-22.197730591678535"
"15559","-22.1245742273793","-22.1245742273793","-22.1245742273793"
"15564","-22.14443854820271","-22.14443854820271","-22.14443854820271"
"15569","-21.87171834941484","-21.87171834941484","-21.87171834941484"
"15574","-21.941287233127383","-21.941287233127383","-21.941287233127383"
"15579","-21.35617465479936","-21.35617465479936","-21.35617465479936"
"15584","-21.603800560613326","-21.603800560613326","-21.603800560613326"
"15589","-21.516788835116273","-21.516788835116273","-21.516788835116273"
"15594","-21.56111659947008","-21.56111659947008","-21.56111659947008"
"15599","-21.681545516818538","-21.681545516818538","-21.681545516818538"
"15604","-21.617312311418324","-21.617312311418324","-21.617312311418324"
"15609","-21.74450495363475","-21.74450495363475","-21.74450495363475"
"15614","-21.796611433582708","-21.796611433582708","-21.796611433582708"
"15619","-21.721994166777936","-21.721994166777936","-21.721994166777936"
"15624","-21.83009431608823","-21.83009431608823","-21.83009431608823"
"15629","-21.633355225641694","-21.633355225641694","-21.633355225641694"
"15634","-22.230824734064036","-22.230824734064036","-22.230824734064036"
"15639","-22.072081202651347","-22.072081202651347","-22.072081202651347"
"15644","-22.079042895852016","-22.079042895852016","-22.079042895852016"
"15649","-22.098759112215447","-22.098759112215447","-22.098759112215447"
"15654","-22.041536584413393","-22.041536584413393","-22.041536584413393"
"15659","-22.643277047846027","-22.643277047846027","-22.643277047846027"
"15664","-22.47579119029508","-22.47579119029508","-22.47579119029508"
"15669","-22.414999357906687","-22.414999357906687","-22.414999357906687"
"15674","-21.905834327233514","-21.905834327233514","-21.905834327233514"
"15679","-22.24221927610202","-22.24221927610202","-22.24221927610202"
"15684","-22.190361054861096","-22.190361054861096","-22.190361054861096"
"15689","-22.216434403896205","-22.216434403896205","-22.216434403896205"
"15694","-22.170591486502698","-22.170591486502698","-22.170591486502698"
"15699","-22.220818681082488","-22.220818681082488","-22.220818681082488"
"15704","-22.353905174904266","-22.353905174904266","-22.353905174904266"
"15709","-22.23108193281498","-22.23108193281498","-22.23108193281498"
"15714","-21.872384545997324","-21.872384545997324","-21.872384545997324"
"15719","-21.72950481729241","-21.72950481729241","-21.72950481729241"
"15724","-21.66556226240117","-21.66556226240117","-21.66556226240117"
"15729","-21.534994885617316","-21.534994885617316","-21.534994885617316"
"15734","-21.239909004275127","-21.239909004275127","-21.239909004275127"
"15739","-20.849472770286027","-20.849472770286027","-20.849472770286027"
"15744","-20.974978835575854","-20.974978835575854","-20.974978835575854"
"15749","-21.51502003223787","-21.51502003223787","-21.51502003223787"
"15754","-21.59685129306052","-21.59685129306052","-21.59685129306052"
"15759","-21.5788122850945","-21.5788122850945","-21.5788122850945"
"15764","-21.199574173039064","-21.199574173039064","-21.199574173039064"
"15769","-21.359148588377575","-21.359148588377575","-21.359148588377575"
"15774","-21.488666220434002","-21.488666220434002","-21.488666220434002"
"15779","-21.644748322620252","-21.644748322620252","-21.644748322620252"
"15784","-21.62064425225422","-21.62064425225422","-21.62064425225422"
"15789","-20.954782536369134","-20.954782536369134","-20.954782536369134"
"15794","-21.03642965584533","-21.03642965584533","-21.03642965584533"
"15799","-21.14345839311964","-21.14345839311964","-21.14345839311964"
"15804","-21.086667806420227","-21.086667806420227","-21.086667806420227"
"15809","-21.17463725573761","-21.17463725573761","-21.17463725573761"
"15814","-21.008860095403566","-21.008860095403566","-21.008860095403566"
"15819","-20.921919198293267","-20.921919198293267","-20.921919198293267"
"15824","-20.90211260142743","-20.90211260142743","-20.90211260142743"
"15829","-20.94476314872668","-20.94476314872668","-20.94476314872668"
"15834","-21.10582914511554","-21.10582914511554","-21.10582914511554"
"15839","-20.890804871372826","-20.890804871372826","-20.890804871372826"
"15844","-21.18295026435458","-21.18295026435458","-21.18295026435458"
"15849","-21.180961373981447","-21.180961373981447","-21.180961373981447"
"15854","-21.015579355763933","-21.015579355763933","-21.015579355763933"
"15859","-20.9887601229867","-20.9887601229867","-20.9887601229867"
"15864","-20.946858318690538","-20.946858318690538","-20.946858318690538"
"15869","-20.834554751210625","-20.834554751210625","-20.834554751210625"
"15874","-20.813984891558484","-20.813984891558484","-20.813984891558484"
"15879","-21.12054185673203","-21.12054185673203","-21.12054185673203"
"15884","-21.431831384556048","-21.431831384556048","-21.431831384556048"
"15889","-21.23257332061","-21.23257332061","-21.23257332061"
"15894","-21.126859274492123","-21.126859274492123","-21.126859274492123"
"15899","-21.298731409163256","-21.298731409163256","-21.298731409163256"
"15904","-21.38126971113388","-21.38126971113388","-21.38126971113388"
"15909","-21.446022496233798","-21.446022496233798","-21.446022496233798"
"15914","-20.824745051472448","-20.824745051472448","-20.824745051472448"
"15919","-20.96933112510867","-20.96933112510867","-20.96933112510867"
"15924","-21.104188556015483","-21.104188556015483","-21.104188556015483"
"15929","-20.72887098253009","-20.72887098253009","-20.72887098253009"
"15934","-20.588452876372052","-20.588452876372052","-20.588452876372052"
"15939","-20.586004622953347","-20.586004622953347","-20.586004622953347"
"15944","-21.409917244484923","-21.409917244484923","-21.409917244484923"
"15949","-21.30195908660957","-21.30195908660957","-21.30195908660957"
"15954","-21.53893809278903","-21.53893809278903","-21.53893809278903"
"15959","-21.75233539765759","-21.75233539765759","-21.75233539765759"
"15964","-21.34740453302934","-21.34740453302934","-21.34740453302934"
"15969","-21.35097954643883","-21.35097954643883","-21.35097954643883"
"15974","-21.295130053769967","-21.295130053769967","-21.295130053769967"
"15979","-21.26996113060768","-21.26996113060768","-21.26996113060768"
"15984","-21.241299430001206","-21.241299430001206","-21.241299430001206"
"15989","-21.30396491449015","-21.30396491449015","-21.30396491449015"
"15994","-21.182796196572568","-21.182796196572568","-21.182796196572568"
"15999","-21.16054066824345","-21.16054066824345","-21.16054066824345"
"16004","-21.3390709800964","-21.3390709800964","-21.3390709800964"
"16009","-20.651251304288618","-20.651251304288618","-20.651251304288618"
"16014","-20.70187341672178","-20.70187341672178","-20.70187341672178"
"16019","-20.416238777428568","-20.416238777428568","-20.416238777428568"
"16024","-20.4933811209938","-20.4933811209938","-20.4933811209938"
"16029","-20.55618643932964","-20.55618643932964","-20.55618643932964"
"16034","-20.43750445720812","-20.43750445720812","-20.43750445720812"
"16039","-20.448357732565842","-20.448357732565842","-20.448357732565842"
"16044","-20.506014951218628","-20.506014951218628","-20.506014951218628"
"16049","-20.36814585301845","-20.36814585301845","-20.36814585301845"
"16054","-20.2767557055706","-20.2767557055706","-20.2767557055706"
"16059","-20.36505858314479","-20.36505858314479","-20.36505858314479"
"16064","-20.406545970916426","-20.406545970916426","-20.406545970916426"
"16069","-20.357702352865193","-20.357702352865193","-20.357702352865193"
"16074","-20.08133032436207","-20.08133032436207","-20.08133032436207"
"16079","-20.317938549495533","-20.317938549495533","-20.317938549495533"
"16084","-20.472932796933915","-20.472932796933915","-20.472932796933915"
"16089","-20.712696204460343","-20.712696204460343","-20.712696204460343"
"16094","-20.79122595225449","-20.79122595225449","-20.79122595225449"
"16099","-21.13483294908449","-21.13483294908449","-21.13483294908449"
"16104","-20.852762321569053","-20.852762321569053","-20.852762321569053"
"16109","-20.963844219006145","-20.963844219006145","-20.963844219006145"
"16114","-20.88611610538301","-20.88611610538301","-20.88611610538301"
"16119","-20.864435975358475","-20.864435975358475","-20.864435975358475"
"16124","-20.733916199579696","-20.733916199579696","-20.733916199579696"
"16129","-20.77069611910926","-20.77069611910926","-20.77069611910926"
"16134","-20.6997171625565","-20.6997171625565","-20.6997171625565"
"16139","-20.833642043755475","-20.833642043755475","-20.833642043755475"
"16144","-20.97320197811587","-20.97320197811587","-20.97320197811587"
"16149","-21.083148053627752","-21.083148053627752","-21.083148053627752"
"16154","-21.33138050071091","-21.33138050071091","-21.33138050071091"
"16159","-21.09147757621753","-21.09147757621753","-21.09147757621753"
"16164","-20.950442972604932","-20.950442972604932","-20.950442972604932"
"16169","-20.767368815849956","-20.767368815849956","-20.767368815849956"
"16174","-20.68033471126279","-20.68033471126279","-20.68033471126279"
"16179","-21.066046878727747","-21.066046878727747","-21.066046878727747"
"16184","-20.537935552163816","-20.537935552163816","-20.537935552163816"
"16189","-20.55115675633393","-20.55115675633393","-20.55115675633393"
"16194","-20.62517101110361","-20.62517101110361","-20.62517101110361"
"16199","-20.44206017530786","-20.44206017530786","-20.44206017530786"
"16204","-20.370892750681104","-20.370892750681104","-20.370892750681104"
"16209","-20.36773060754223","-20.36773060754223","-20.36773060754223"
"16214","-20.637856697146017","-20.637856697146017","-20.637856697146017"
"16219","-20.350546076176453","-20.350546076176453","-20.350546076176453"
"16224","-20.328838991870498","-20.328838991870498","-20.328838991870498"
"16229","-20.42811794430683","-20.42811794430683","-20.42811794430683"
"16234","-20.4295486417731","-20.4295486417731","-20.4295486417731"
"16239","-20.459608725557686","-20.459608725557686","-20.459608725557686"
"16244","-20.417990397179707","-20.417990397179707","-20.417990397179707"
"16249","-20.201189168314453","-20.201189168314453","-20.201189168314453"
"16254","-20.220286088257758","-20.220286088257758","-20.220286088257758"
"16259","-20.325206111267732","-20.325206111267732","-20.325206111267732"
"16264","-20.332368190767507","-20.332368190767507","-20.332368190767507"
"16269","-20.667062562858113","-20.667062562858113","-20.667062562858113"
"16274","-20.896678590568754","-20.896678590568754","-20.896678590568754"
"16279","-21.012670302286043","-21.012670302286043","-21.012670302286043"
"16284","-21.085749814142677","-21.085749814142677","-21.085749814142677"
"16289","-20.94497266601679","-20.94497266601679","-20.94497266601679"
"16294","-20.97849649777488","-20.97849649777488","-20.97849649777488"
"16299","-20.85631589132795","-20.85631589132795","-20.85631589132795"
"16304","-21.24426496045576","-21.24426496045576","-21.24426496045576"
