"Step","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MAX"
"2111","-15.64112236802584","-15.64112236802584","-15.64112236802584"
"2112","-15.722672324529618","-15.722672324529618","-15.722672324529618"
"2113","-15.424377226946113","-15.424377226946113","-15.424377226946113"
"2114","-15.758778844860297","-15.758778844860297","-15.758778844860297"
"2115","-15.818230613490492","-15.818230613490492","-15.818230613490492"
"2116","-15.749291813534786","-15.749291813534786","-15.749291813534786"
"2117","-16.03906100121212","-16.03906100121212","-16.03906100121212"
"2118","-16.123826455968906","-16.123826455968906","-16.123826455968906"
"2119","-16.031864607221415","-16.031864607221415","-16.031864607221415"
"2120","-15.726071960618446","-15.726071960618446","-15.726071960618446"
"2121","-16.173112733732115","-16.173112733732115","-16.173112733732115"
"2122","-16.171851131885518","-16.171851131885518","-16.171851131885518"
"2123","-15.923679579461588","-15.923679579461588","-15.923679579461588"
"2124","-16.013348903113076","-16.013348903113076","-16.013348903113076"
"2125","-16.00945196422582","-16.00945196422582","-16.00945196422582"
"2126","-15.995454324554931","-15.995454324554931","-15.995454324554931"
"2127","-16.576046079850904","-16.576046079850904","-16.576046079850904"
"2128","-16.96578036297301","-16.96578036297301","-16.96578036297301"
"2129","-17.13394891632996","-17.13394891632996","-17.13394891632996"
"2130","-17.32731396872185","-17.32731396872185","-17.32731396872185"
"2131","-17.383336582268704","-17.383336582268704","-17.383336582268704"
"2132","-17.36171839297879","-17.36171839297879","-17.36171839297879"
"2133","-16.895759487011887","-16.895759487011887","-16.895759487011887"
"2134","-16.970491647995587","-16.970491647995587","-16.970491647995587"
"2135","-17.39232116721577","-17.39232116721577","-17.39232116721577"
"2136","-17.518422040504728","-17.518422040504728","-17.518422040504728"
"2137","-17.608531995466258","-17.608531995466258","-17.608531995466258"
"2138","-17.66724486541753","-17.66724486541753","-17.66724486541753"
"2139","-17.65113576227006","-17.65113576227006","-17.65113576227006"
"2140","-17.22873165814335","-17.22873165814335","-17.22873165814335"
"2141","-17.271461080722673","-17.271461080722673","-17.271461080722673"
"2142","-18.32165318390115","-18.32165318390115","-18.32165318390115"
"2143","-18.447828564509244","-18.447828564509244","-18.447828564509244"
"2144","-18.55641574624017","-18.55641574624017","-18.55641574624017"
"2145","-17.78627788185292","-17.78627788185292","-17.78627788185292"
"2146","-17.70178917890872","-17.70178917890872","-17.70178917890872"
"2147","-17.745887338716006","-17.745887338716006","-17.745887338716006"
"2148","-18.14282651469957","-18.14282651469957","-18.14282651469957"
"2149","-18.385048781188992","-18.385048781188992","-18.385048781188992"
"2150","-18.462942799274927","-18.462942799274927","-18.462942799274927"
"2151","-18.460053231532058","-18.460053231532058","-18.460053231532058"
"2152","-18.807815691467344","-18.807815691467344","-18.807815691467344"
"2153","-18.965432354151588","-18.965432354151588","-18.965432354151588"
"2154","-19.214754310185107","-19.214754310185107","-19.214754310185107"
"2155","-19.237213521137015","-19.237213521137015","-19.237213521137015"
"2156","-19.44502636033975","-19.44502636033975","-19.44502636033975"
"2157","-19.942395980579015","-19.942395980579015","-19.942395980579015"
"2158","-20.47030363760648","-20.47030363760648","-20.47030363760648"
"2159","-20.586909217361903","-20.586909217361903","-20.586909217361903"
"2160","-20.574423063966666","-20.574423063966666","-20.574423063966666"
"2161","-20.85165449385387","-20.85165449385387","-20.85165449385387"
"2162","-20.962209031422574","-20.962209031422574","-20.962209031422574"
"2163","-20.963881058339624","-20.963881058339624","-20.963881058339624"
"2164","-20.680500718220955","-20.680500718220955","-20.680500718220955"
"2165","-20.689900678415775","-20.689900678415775","-20.689900678415775"
"2166","-20.77343004512229","-20.77343004512229","-20.77343004512229"
"2167","-20.700277119335514","-20.700277119335514","-20.700277119335514"
"2168","-20.838977412747678","-20.838977412747678","-20.838977412747678"
"2169","-20.841178502583478","-20.841178502583478","-20.841178502583478"
"2170","-21.362282307893896","-21.362282307893896","-21.362282307893896"
"2171","-21.405314780198204","-21.405314780198204","-21.405314780198204"
"2172","-21.417344003042732","-21.417344003042732","-21.417344003042732"
"2173","-21.225654586053682","-21.225654586053682","-21.225654586053682"
"2174","-21.19630846696232","-21.19630846696232","-21.19630846696232"
"2175","-21.21636288712398","-21.21636288712398","-21.21636288712398"
"2176","-21.245459432459647","-21.245459432459647","-21.245459432459647"
"2177","-21.17805428644988","-21.17805428644988","-21.17805428644988"
"2178","-21.080389584441814","-21.080389584441814","-21.080389584441814"
"2179","-21.40614960290718","-21.40614960290718","-21.40614960290718"
"2180","-20.8744624884656","-20.8744624884656","-20.8744624884656"
"2181","-20.7959810428678","-20.7959810428678","-20.7959810428678"
"2182","-20.637096546727577","-20.637096546727577","-20.637096546727577"
"2183","-20.80111294921439","-20.80111294921439","-20.80111294921439"
"2184","-20.334924976970537","-20.334924976970537","-20.334924976970537"
"2185","-20.577476881238855","-20.577476881238855","-20.577476881238855"
"2186","-20.369582140135858","-20.369582140135858","-20.369582140135858"
"2187","-20.67900885413746","-20.67900885413746","-20.67900885413746"
"2188","-20.663803880735482","-20.663803880735482","-20.663803880735482"
"2189","-20.530773107381542","-20.530773107381542","-20.530773107381542"
"2190","-20.682481679454913","-20.682481679454913","-20.682481679454913"
"2191","-20.58117011478942","-20.58117011478942","-20.58117011478942"
"2192","-20.744235523173433","-20.744235523173433","-20.744235523173433"
"2193","-21.15663449414456","-21.15663449414456","-21.15663449414456"
"2194","-21.4637250343307","-21.4637250343307","-21.4637250343307"
"2195","-21.687859136887532","-21.687859136887532","-21.687859136887532"
"2196","-21.574800394670465","-21.574800394670465","-21.574800394670465"
"2197","-22.03577626153433","-22.03577626153433","-22.03577626153433"
"2198","-22.060904695717184","-22.060904695717184","-22.060904695717184"
"2199","-22.79185290529787","-22.79185290529787","-22.79185290529787"
"2200","-23.16682890715414","-23.16682890715414","-23.16682890715414"
"2201","-23.094302835100745","-23.094302835100745","-23.094302835100745"
"2202","-23.68452872673856","-23.68452872673856","-23.68452872673856"
"2203","-23.761201190628345","-23.761201190628345","-23.761201190628345"
"2204","-24.35434877718258","-24.35434877718258","-24.35434877718258"
"2205","-24.396012883036843","-24.396012883036843","-24.396012883036843"
"2206","-24.381486319612534","-24.381486319612534","-24.381486319612534"
"2207","-24.54551320105377","-24.54551320105377","-24.54551320105377"
"2208","-24.86112574571915","-24.86112574571915","-24.86112574571915"
"2209","-24.854584537370723","-24.854584537370723","-24.854584537370723"
"2210","-24.501435816223342","-24.501435816223342","-24.501435816223342"
"2211","-24.318178297545067","-24.318178297545067","-24.318178297545067"
"2212","-24.33800368266227","-24.33800368266227","-24.33800368266227"
"2213","-24.252685991588933","-24.252685991588933","-24.252685991588933"
"2214","-24.186746454662956","-24.186746454662956","-24.186746454662956"
"2215","-24.28575999028739","-24.28575999028739","-24.28575999028739"
"2216","-24.27077658559839","-24.27077658559839","-24.27077658559839"
"2217","-23.940373849120206","-23.940373849120206","-23.940373849120206"
"2218","-23.62919614475472","-23.62919614475472","-23.62919614475472"
"2219","-23.42554526929107","-23.42554526929107","-23.42554526929107"
"2220","-23.51435875496038","-23.51435875496038","-23.51435875496038"
"2221","-23.802186323546067","-23.802186323546067","-23.802186323546067"
"2222","-23.690907686345568","-23.690907686345568","-23.690907686345568"
"2223","-23.672055317187933","-23.672055317187933","-23.672055317187933"
"2224","-23.80846531191358","-23.80846531191358","-23.80846531191358"
"2225","-23.394502271928197","-23.394502271928197","-23.394502271928197"
"2226","-23.4942841490767","-23.4942841490767","-23.4942841490767"
"2227","-23.43122815662658","-23.43122815662658","-23.43122815662658"
"2228","-23.402236088150804","-23.402236088150804","-23.402236088150804"
"2229","-22.945607242007586","-22.945607242007586","-22.945607242007586"
"2230","-23.075600090618682","-23.075600090618682","-23.075600090618682"
"2231","-22.913233430542245","-22.913233430542245","-22.913233430542245"
"2232","-22.96575469976368","-22.96575469976368","-22.96575469976368"
"2233","-23.023097310727632","-23.023097310727632","-23.023097310727632"
"2234","-23.453484534571675","-23.453484534571675","-23.453484534571675"
"2235","-23.608722635114738","-23.608722635114738","-23.608722635114738"
"2236","-23.605616911427227","-23.605616911427227","-23.605616911427227"
"2237","-23.580837499145545","-23.580837499145545","-23.580837499145545"
"2238","-23.56515183648246","-23.56515183648246","-23.56515183648246"
"2239","-23.096899432568602","-23.096899432568602","-23.096899432568602"
"2240","-23.137705372391107","-23.137705372391107","-23.137705372391107"
"2241","-22.861239654293417","-22.861239654293417","-22.861239654293417"
"2242","-22.889394959329994","-22.889394959329994","-22.889394959329994"
"2243","-22.875418575826085","-22.875418575826085","-22.875418575826085"
"2244","-22.83055426186443","-22.83055426186443","-22.83055426186443"
"2245","-22.96761490111197","-22.96761490111197","-22.96761490111197"
"2246","-22.96785258937637","-22.96785258937637","-22.96785258937637"
"2247","-23.057376709342176","-23.057376709342176","-23.057376709342176"
"2248","-23.03352412727577","-23.03352412727577","-23.03352412727577"
"2249","-22.97827802849585","-22.97827802849585","-22.97827802849585"
"2250","-22.885954860467358","-22.885954860467358","-22.885954860467358"
"2251","-23.054697414504272","-23.054697414504272","-23.054697414504272"
"2252","-22.752509932280482","-22.752509932280482","-22.752509932280482"
"2253","-22.9975133108087","-22.9975133108087","-22.9975133108087"
"2254","-23.023477215391765","-23.023477215391765","-23.023477215391765"
"2255","-23.166454470294237","-23.166454470294237","-23.166454470294237"
"2256","-23.24629350201251","-23.24629350201251","-23.24629350201251"
"2257","-23.225534445075727","-23.225534445075727","-23.225534445075727"
"2258","-22.857422067980416","-22.857422067980416","-22.857422067980416"
"2259","-22.730593710346184","-22.730593710346184","-22.730593710346184"
"2260","-22.471580299618335","-22.471580299618335","-22.471580299618335"
"2261","-22.96385785528803","-22.96385785528803","-22.96385785528803"
"2262","-23.162233770895874","-23.162233770895874","-23.162233770895874"
"2263","-23.1415063230231","-23.1415063230231","-23.1415063230231"
"2264","-23.10988437729522","-23.10988437729522","-23.10988437729522"
"2265","-23.056613131366433","-23.056613131366433","-23.056613131366433"
"2266","-23.07311319310619","-23.07311319310619","-23.07311319310619"
"2267","-23.01949550928652","-23.01949550928652","-23.01949550928652"
"2268","-23.24830881133529","-23.24830881133529","-23.24830881133529"
"2269","-22.900584123039724","-22.900584123039724","-22.900584123039724"
"2270","-23.21155447381865","-23.21155447381865","-23.21155447381865"
"2271","-23.13994002390945","-23.13994002390945","-23.13994002390945"
"2272","-23.296340316550342","-23.296340316550342","-23.296340316550342"
"2273","-23.286509088972302","-23.286509088972302","-23.286509088972302"
"2274","-23.47121055370415","-23.47121055370415","-23.47121055370415"
"2275","-23.352474009535754","-23.352474009535754","-23.352474009535754"
"2276","-23.454391967181692","-23.454391967181692","-23.454391967181692"
"2277","-22.828478714539642","-22.828478714539642","-22.828478714539642"
"2278","-22.844240227952554","-22.844240227952554","-22.844240227952554"
"2279","-22.637357097362255","-22.637357097362255","-22.637357097362255"
"2280","-22.08799241859497","-22.08799241859497","-22.08799241859497"
"2281","-22.22443545470371","-22.22443545470371","-22.22443545470371"
"2282","-22.335319685829973","-22.335319685829973","-22.335319685829973"
"2283","-22.378465166885384","-22.378465166885384","-22.378465166885384"
"2284","-22.5700558279402","-22.5700558279402","-22.5700558279402"
"2285","-22.506390804298643","-22.506390804298643","-22.506390804298643"
"2286","-22.641677535853145","-22.641677535853145","-22.641677535853145"
"2287","-22.379762224031744","-22.379762224031744","-22.379762224031744"
"2288","-22.38932084493688","-22.38932084493688","-22.38932084493688"
"2289","-22.365297488614697","-22.365297488614697","-22.365297488614697"
"2290","-22.2239279457528","-22.2239279457528","-22.2239279457528"
"2291","-21.81158789296849","-21.81158789296849","-21.81158789296849"
"2292","-21.781509749303083","-21.781509749303083","-21.781509749303083"
"2293","-21.66535007739557","-21.66535007739557","-21.66535007739557"
"2294","-21.44241030579194","-21.44241030579194","-21.44241030579194"
"2295","-21.52193896586862","-21.52193896586862","-21.52193896586862"
"2296","-21.222113206003755","-21.222113206003755","-21.222113206003755"
"2297","-21.037055283037674","-21.037055283037674","-21.037055283037674"
"2298","-21.141059612379514","-21.141059612379514","-21.141059612379514"
"2299","-21.264948415828968","-21.264948415828968","-21.264948415828968"
"2300","-21.292829386954963","-21.292829386954963","-21.292829386954963"
"2301","-21.22190479225587","-21.22190479225587","-21.22190479225587"
"2302","-21.648975923218654","-21.648975923218654","-21.648975923218654"
"2303","-21.60593959631374","-21.60593959631374","-21.60593959631374"
"2304","-21.42485238100935","-21.42485238100935","-21.42485238100935"
"2305","-21.2699538205578","-21.2699538205578","-21.2699538205578"
"2306","-20.997681211011756","-20.997681211011756","-20.997681211011756"
"2307","-21.025624746223844","-21.025624746223844","-21.025624746223844"
"2308","-20.35371322894239","-20.35371322894239","-20.35371322894239"
"2309","-20.275530803380175","-20.275530803380175","-20.275530803380175"
"2310","-20.011428934422824","-20.011428934422824","-20.011428934422824"
"2311","-19.70808328658166","-19.70808328658166","-19.70808328658166"
"2312","-19.301044147727318","-19.301044147727318","-19.301044147727318"
"2313","-19.409170637456402","-19.409170637456402","-19.409170637456402"
"2314","-19.181686400873545","-19.181686400873545","-19.181686400873545"
"2315","-19.1503474666425","-19.1503474666425","-19.1503474666425"
"2316","-19.077437972796044","-19.077437972796044","-19.077437972796044"
"2317","-18.998802122055423","-18.998802122055423","-18.998802122055423"
"2318","-19.348834441921788","-19.348834441921788","-19.348834441921788"
"2319","-19.371507685853707","-19.371507685853707","-19.371507685853707"
"2320","-19.17813230554788","-19.17813230554788","-19.17813230554788"
"2321","-18.88239360934297","-18.88239360934297","-18.88239360934297"
"2322","-18.872099185818882","-18.872099185818882","-18.872099185818882"
"2323","-19.270740448176113","-19.270740448176113","-19.270740448176113"
"2324","-19.120093518176592","-19.120093518176592","-19.120093518176592"
"2325","-19.046029281705785","-19.046029281705785","-19.046029281705785"
"2326","-19.344073264035416","-19.344073264035416","-19.344073264035416"
"2327","-19.23092610058678","-19.23092610058678","-19.23092610058678"
"2328","-18.854647839391387","-18.854647839391387","-18.854647839391387"
"2329","-18.936115355891125","-18.936115355891125","-18.936115355891125"
"2330","-18.81123651015597","-18.81123651015597","-18.81123651015597"
"2331","-18.82231763923646","-18.82231763923646","-18.82231763923646"
"2332","-18.54144928695731","-18.54144928695731","-18.54144928695731"
"2333","-18.84960123151027","-18.84960123151027","-18.84960123151027"
"2334","-18.881913724783768","-18.881913724783768","-18.881913724783768"
"2335","-18.708183271773013","-18.708183271773013","-18.708183271773013"
"2336","-18.485872810432898","-18.485872810432898","-18.485872810432898"
"2337","-18.447045513229423","-18.447045513229423","-18.447045513229423"
"2338","-18.243478014415405","-18.243478014415405","-18.243478014415405"
"2339","-18.13982973619214","-18.13982973619214","-18.13982973619214"
"2340","-18.29828315947671","-18.29828315947671","-18.29828315947671"
"2341","-18.22619310479855","-18.22619310479855","-18.22619310479855"
"2342","-18.165208219383086","-18.165208219383086","-18.165208219383086"
"2343","-17.9873847448463","-17.9873847448463","-17.9873847448463"
"2344","-17.760966094340116","-17.760966094340116","-17.760966094340116"
"2345","-18.463336518034964","-18.463336518034964","-18.463336518034964"
"2346","-18.42027923182393","-18.42027923182393","-18.42027923182393"
"2347","-18.41481661840783","-18.41481661840783","-18.41481661840783"
"2348","-18.303537408151477","-18.303537408151477","-18.303537408151477"
"2349","-18.277967731621867","-18.277967731621867","-18.277967731621867"
"2350","-18.27822048399266","-18.27822048399266","-18.27822048399266"
"2351","-18.27383653235099","-18.27383653235099","-18.27383653235099"
"2352","-18.23940572099354","-18.23940572099354","-18.23940572099354"
"2353","-17.569416038973866","-17.569416038973866","-17.569416038973866"
"2354","-17.7312281877324","-17.7312281877324","-17.7312281877324"
"2355","-17.7178335789098","-17.7178335789098","-17.7178335789098"
"2356","-17.346835115103197","-17.346835115103197","-17.346835115103197"
"2357","-17.05713914714292","-17.05713914714292","-17.05713914714292"
"2358","-16.896176254930666","-16.896176254930666","-16.896176254930666"
"2359","-16.460561111579185","-16.460561111579185","-16.460561111579185"
"2360","-16.774816117170413","-16.774816117170413","-16.774816117170413"
"2361","-16.879448688750053","-16.879448688750053","-16.879448688750053"
"2362","-16.664063487180293","-16.664063487180293","-16.664063487180293"
"2363","-16.380958696113662","-16.380958696113662","-16.380958696113662"
"2364","-16.497474569552114","-16.497474569552114","-16.497474569552114"
"2365","-16.450799272916765","-16.450799272916765","-16.450799272916765"
"2366","-16.083495968220532","-16.083495968220532","-16.083495968220532"
"2367","-15.905711574011558","-15.905711574011558","-15.905711574011558"
"2368","-16.051839968400564","-16.051839968400564","-16.051839968400564"
"2369","-15.95777853173058","-15.95777853173058","-15.95777853173058"
"2370","-15.731689572055556","-15.731689572055556","-15.731689572055556"
"2371","-15.75879012153167","-15.75879012153167","-15.75879012153167"
"2372","-15.765822889109554","-15.765822889109554","-15.765822889109554"
"2373","-15.722611450790057","-15.722611450790057","-15.722611450790057"
"2374","-15.553896346484537","-15.553896346484537","-15.553896346484537"
"2375","-15.524520399622842","-15.524520399622842","-15.524520399622842"
"2376","-14.857028415801746","-14.857028415801746","-14.857028415801746"
"2377","-14.887784211177884","-14.887784211177884","-14.887784211177884"
"2378","-14.919588594782509","-14.919588594782509","-14.919588594782509"
"2379","-14.939314709378564","-14.939314709378564","-14.939314709378564"
"2380","-15.146436972358975","-15.146436972358975","-15.146436972358975"
"2381","-15.033875209083535","-15.033875209083535","-15.033875209083535"
"2382","-15.22779580119592","-15.22779580119592","-15.22779580119592"
"2383","-15.059975347064658","-15.059975347064658","-15.059975347064658"
"2384","-15.390275137504743","-15.390275137504743","-15.390275137504743"
"2385","-15.279411211271636","-15.279411211271636","-15.279411211271636"
"2386","-15.354789506531105","-15.354789506531105","-15.354789506531105"
"2387","-15.220613824696125","-15.220613824696125","-15.220613824696125"
"2388","-15.202616225921135","-15.202616225921135","-15.202616225921135"
"2389","-15.004762159075485","-15.004762159075485","-15.004762159075485"
"2390","-14.987937446556987","-14.987937446556987","-14.987937446556987"
"2391","-15.039511361648625","-15.039511361648625","-15.039511361648625"
"2392","-15.062982977664896","-15.062982977664896","-15.062982977664896"
"2393","-15.117564071366814","-15.117564071366814","-15.117564071366814"
"2394","-15.108304642808523","-15.108304642808523","-15.108304642808523"
"2395","-15.131104465323908","-15.131104465323908","-15.131104465323908"
"2396","-15.468938039697","-15.468938039697","-15.468938039697"
"2397","-14.699392851942752","-14.699392851942752","-14.699392851942752"
"2398","-14.668446820550173","-14.668446820550173","-14.668446820550173"
"2399","-14.87941255783934","-14.87941255783934","-14.87941255783934"
"2400","-14.729100531406644","-14.729100531406644","-14.729100531406644"
"2401","-14.228944704568669","-14.228944704568669","-14.228944704568669"
"2402","-13.6504931026946","-13.6504931026946","-13.6504931026946"
"2403","-13.567981192927556","-13.567981192927556","-13.567981192927556"
"2404","-12.996329611853964","-12.996329611853964","-12.996329611853964"
"2405","-12.680099161384124","-12.680099161384124","-12.680099161384124"
"2406","-12.796981914731653","-12.796981914731653","-12.796981914731653"
"2407","-12.295452269933547","-12.295452269933547","-12.295452269933547"
"2408","-12.304352929621926","-12.304352929621926","-12.304352929621926"
"2409","-12.428533367304986","-12.428533367304986","-12.428533367304986"
"2410","-12.807257878376674","-12.807257878376674","-12.807257878376674"
"2411","-12.818216410211537","-12.818216410211537","-12.818216410211537"
"2412","-12.820232137061012","-12.820232137061012","-12.820232137061012"
"2413","-13.264179777155816","-13.264179777155816","-13.264179777155816"
"2414","-13.248618837923557","-13.248618837923557","-13.248618837923557"
"2415","-13.097461210561505","-13.097461210561505","-13.097461210561505"
"2416","-12.907906574782684","-12.907906574782684","-12.907906574782684"
"2417","-13.242642245634473","-13.242642245634473","-13.242642245634473"
"2418","-13.479454548373399","-13.479454548373399","-13.479454548373399"
"2419","-13.474417571848754","-13.474417571848754","-13.474417571848754"
"2420","-13.36499008941466","-13.36499008941466","-13.36499008941466"
"2421","-13.33618414510647","-13.33618414510647","-13.33618414510647"
"2422","-13.272424922955265","-13.272424922955265","-13.272424922955265"
"2423","-13.26724875507535","-13.26724875507535","-13.26724875507535"
"2424","-13.23870702277305","-13.23870702277305","-13.23870702277305"
"2425","-13.396995143467622","-13.396995143467622","-13.396995143467622"
"2426","-13.37808981870629","-13.37808981870629","-13.37808981870629"
"2427","-13.51206124878159","-13.51206124878159","-13.51206124878159"
"2428","-13.540888144817632","-13.540888144817632","-13.540888144817632"
"2429","-14.10261573736009","-14.10261573736009","-14.10261573736009"
"2430","-13.882506568265583","-13.882506568265583","-13.882506568265583"
"2431","-14.038238802078778","-14.038238802078778","-14.038238802078778"
"2432","-14.03768711188705","-14.03768711188705","-14.03768711188705"
"2433","-14.104200455358582","-14.104200455358582","-14.104200455358582"
"2434","-14.136090620975729","-14.136090620975729","-14.136090620975729"
"2435","-14.63556132198204","-14.63556132198204","-14.63556132198204"
"2436","-14.820915452322515","-14.820915452322515","-14.820915452322515"
"2437","-14.787721601753335","-14.787721601753335","-14.787721601753335"
"2438","-15.051470286559741","-15.051470286559741","-15.051470286559741"
"2439","-15.385012061585536","-15.385012061585536","-15.385012061585536"
"2440","-15.431737410353632","-15.431737410353632","-15.431737410353632"
"2441","-15.878040152376816","-15.878040152376816","-15.878040152376816"
"2442","-15.871823701675575","-15.871823701675575","-15.871823701675575"
"2443","-16.001810789296975","-16.001810789296975","-16.001810789296975"
"2444","-16.360844656890535","-16.360844656890535","-16.360844656890535"
"2445","-16.23169232969963","-16.23169232969963","-16.23169232969963"
"2446","-15.316298893832343","-15.316298893832343","-15.316298893832343"
"2447","-15.557861496629627","-15.557861496629627","-15.557861496629627"
"2448","-15.607576683517282","-15.607576683517282","-15.607576683517282"
"2449","-15.575236861802123","-15.575236861802123","-15.575236861802123"
"2450","-15.729838551342414","-15.729838551342414","-15.729838551342414"
"2451","-15.557423610776125","-15.557423610776125","-15.557423610776125"
"2452","-16.004523982730674","-16.004523982730674","-16.004523982730674"
"2453","-15.857218051067766","-15.857218051067766","-15.857218051067766"
"2454","-15.915889335561054","-15.915889335561054","-15.915889335561054"
"2455","-15.450399619709996","-15.450399619709996","-15.450399619709996"
"2456","-15.412020871527112","-15.412020871527112","-15.412020871527112"
"2457","-15.48241053859235","-15.48241053859235","-15.48241053859235"
"2458","-15.5714928681825","-15.5714928681825","-15.5714928681825"
"2459","-15.709502988635807","-15.709502988635807","-15.709502988635807"
"2460","-16.073263377995453","-16.073263377995453","-16.073263377995453"
"2461","-15.339849640424811","-15.339849640424811","-15.339849640424811"
"2462","-15.010582454602373","-15.010582454602373","-15.010582454602373"
"2463","-14.980542151273296","-14.980542151273296","-14.980542151273296"
"2464","-14.899222250330716","-14.899222250330716","-14.899222250330716"
"2465","-14.691022376939324","-14.691022376939324","-14.691022376939324"
"2466","-14.710699960476624","-14.710699960476624","-14.710699960476624"
"2467","-14.855305303870775","-14.855305303870775","-14.855305303870775"
"2468","-14.84581086665891","-14.84581086665891","-14.84581086665891"
"2469","-15.129636866413193","-15.129636866413193","-15.129636866413193"
"2470","-14.937518188571445","-14.937518188571445","-14.937518188571445"
"2471","-14.543281315631587","-14.543281315631587","-14.543281315631587"
"2472","-14.520160046526764","-14.520160046526764","-14.520160046526764"
"2473","-14.60983764521582","-14.60983764521582","-14.60983764521582"
"2474","-14.714367121984278","-14.714367121984278","-14.714367121984278"
"2475","-14.851613054588242","-14.851613054588242","-14.851613054588242"
"2476","-14.851443597679852","-14.851443597679852","-14.851443597679852"
"2477","-15.359842919303354","-15.359842919303354","-15.359842919303354"
"2478","-15.153251080532147","-15.153251080532147","-15.153251080532147"
"2479","-15.250523981291709","-15.250523981291709","-15.250523981291709"
"2480","-15.279930034129318","-15.279930034129318","-15.279930034129318"
"2481","-15.333767736481517","-15.333767736481517","-15.333767736481517"
"2482","-15.15860788563654","-15.15860788563654","-15.15860788563654"
"2483","-15.074830373288757","-15.074830373288757","-15.074830373288757"
"2484","-15.171852795082032","-15.171852795082032","-15.171852795082032"
"2485","-15.284432561533533","-15.284432561533533","-15.284432561533533"
"2486","-15.266439771347953","-15.266439771347953","-15.266439771347953"
"2487","-15.50450812266141","-15.50450812266141","-15.50450812266141"
"2488","-15.418424364172907","-15.418424364172907","-15.418424364172907"
"2489","-15.414181089311128","-15.414181089311128","-15.414181089311128"
"2490","-15.687490612603005","-15.687490612603005","-15.687490612603005"
"2491","-15.898006898244313","-15.898006898244313","-15.898006898244313"
"2492","-15.96771797987544","-15.96771797987544","-15.96771797987544"
"2493","-16.0694777528038","-16.0694777528038","-16.0694777528038"
"2494","-16.428252575330077","-16.428252575330077","-16.428252575330077"
"2495","-15.952085437185776","-15.952085437185776","-15.952085437185776"
"2496","-16.052032879621674","-16.052032879621674","-16.052032879621674"
"2497","-16.420284571731376","-16.420284571731376","-16.420284571731376"
"2498","-16.217578948937348","-16.217578948937348","-16.217578948937348"
"2499","-16.192951010757284","-16.192951010757284","-16.192951010757284"
"2500","-16.629204992248802","-16.629204992248802","-16.629204992248802"
"2501","-16.59350141722246","-16.59350141722246","-16.59350141722246"
"2502","-16.595699935211833","-16.595699935211833","-16.595699935211833"
"2503","-16.6078796462062","-16.6078796462062","-16.6078796462062"
"2504","-16.829504703237234","-16.829504703237234","-16.829504703237234"
"2505","-16.560324198667487","-16.560324198667487","-16.560324198667487"
"2506","-16.68515944856134","-16.68515944856134","-16.68515944856134"
"2507","-16.814255244129978","-16.814255244129978","-16.814255244129978"
"2508","-17.33207389880427","-17.33207389880427","-17.33207389880427"
"2509","-17.512021539527606","-17.512021539527606","-17.512021539527606"
"2510","-17.464257656133135","-17.464257656133135","-17.464257656133135"
"2511","-17.36510563443036","-17.36510563443036","-17.36510563443036"
"2512","-17.716511522155717","-17.716511522155717","-17.716511522155717"
"2513","-17.722152306831127","-17.722152306831127","-17.722152306831127"
"2514","-17.726484969384646","-17.726484969384646","-17.726484969384646"
"2515","-17.809034278086543","-17.809034278086543","-17.809034278086543"
"2516","-17.840389585866525","-17.840389585866525","-17.840389585866525"
"2517","-18.28398949910068","-18.28398949910068","-18.28398949910068"
"2518","-18.163254242584422","-18.163254242584422","-18.163254242584422"
"2519","-18.09604979096015","-18.09604979096015","-18.09604979096015"
"2520","-18.247155515515328","-18.247155515515328","-18.247155515515328"
"2521","-18.195595675408853","-18.195595675408853","-18.195595675408853"
"2522","-18.153666560596022","-18.153666560596022","-18.153666560596022"
"2523","-17.9737447931527","-17.9737447931527","-17.9737447931527"
"2524","-18.002484222017117","-18.002484222017117","-18.002484222017117"
"2525","-18.03770088720501","-18.03770088720501","-18.03770088720501"
"2526","-17.664087262469145","-17.664087262469145","-17.664087262469145"
"2527","-16.86900947727565","-16.86900947727565","-16.86900947727565"
"2528","-16.727314911363845","-16.727314911363845","-16.727314911363845"
"2529","-16.50491143423234","-16.50491143423234","-16.50491143423234"
"2530","-16.48048175018402","-16.48048175018402","-16.48048175018402"
"2531","-15.840312566425368","-15.840312566425368","-15.840312566425368"
"2532","-16.14665665775568","-16.14665665775568","-16.14665665775568"
"2533","-16.171996593450373","-16.171996593450373","-16.171996593450373"
"2534","-15.853302914499748","-15.853302914499748","-15.853302914499748"
"2535","-15.974997173940714","-15.974997173940714","-15.974997173940714"
"2536","-15.669642872496194","-15.669642872496194","-15.669642872496194"
"2537","-15.426578244809951","-15.426578244809951","-15.426578244809951"
"2538","-15.647913329917436","-15.647913329917436","-15.647913329917436"
"2539","-15.752582783090197","-15.752582783090197","-15.752582783090197"
"2540","-16.03444371199004","-16.03444371199004","-16.03444371199004"
"2541","-16.09723499767148","-16.09723499767148","-16.09723499767148"
"2542","-16.25769880373115","-16.25769880373115","-16.25769880373115"
"2543","-16.272709590305467","-16.272709590305467","-16.272709590305467"
