"Step","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)__MAX"
"12407","74.3360227646964","74.3360227646964","74.3360227646964"
"12410","75.13859135321034","75.13859135321034","75.13859135321034"
"12413","74.70758955297234","74.70758955297234","74.70758955297234"
"12416","75.48642863122168","75.48642863122168","75.48642863122168"
"12419","77.23707369735057","77.23707369735057","77.23707369735057"
"12422","77.96370881224013","77.96370881224013","77.96370881224013"
"12425","77.76203327974143","77.76203327974143","77.76203327974143"
"12428","78.58023800648628","78.58023800648628","78.58023800648628"
"12431","78.93679268434724","78.93679268434724","78.93679268434724"
"12434","76.98194891470213","76.98194891470213","76.98194891470213"
"12437","75.71668453748015","75.71668453748015","75.71668453748015"
"12440","73.83881651007634","73.83881651007634","73.83881651007634"
"12443","73.14212092799103","73.14212092799103","73.14212092799103"
"12446","73.4934373333305","73.4934373333305","73.4934373333305"
"12449","72.43312536320265","72.43312536320265","72.43312536320265"
"12452","74.34873386663425","74.34873386663425","74.34873386663425"
"12455","73.26956763193026","73.26956763193026","73.26956763193026"
"12458","73.30214139722588","73.30214139722588","73.30214139722588"
"12461","74.52897897994387","74.52897897994387","74.52897897994387"
"12464","74.67245623792458","74.67245623792458","74.67245623792458"
"12467","75.64212032342401","75.64212032342401","75.64212032342401"
"12470","75.06589235322086","75.06589235322086","75.06589235322086"
"12473","74.01581927456533","74.01581927456533","74.01581927456533"
"12476","73.83614287747982","73.83614287747982","73.83614287747982"
"12479","72.75954711906435","72.75954711906435","72.75954711906435"
"12482","72.85459883780972","72.85459883780972","72.85459883780972"
"12485","72.92543438067665","72.92543438067665","72.92543438067665"
"12488","72.28430256292192","72.28430256292192","72.28430256292192"
"12491","73.15773394072905","73.15773394072905","73.15773394072905"
"12494","73.4933989010017","73.4933989010017","73.4933989010017"
"12497","75.00251440454959","75.00251440454959","75.00251440454959"
"12500","75.2233927014296","75.2233927014296","75.2233927014296"
"12503","75.3453460165041","75.3453460165041","75.3453460165041"
"12506","75.17373684729797","75.17373684729797","75.17373684729797"
"12509","75.07111356282039","75.07111356282039","75.07111356282039"
"12512","75.92098228202511","75.92098228202511","75.92098228202511"
"12515","76.28388342197067","76.28388342197067","76.28388342197067"
"12518","76.3759754347205","76.3759754347205","76.3759754347205"
"12521","76.00072738908929","76.00072738908929","76.00072738908929"
"12524","77.57255464257824","77.57255464257824","77.57255464257824"
"12527","77.54907286779002","77.54907286779002","77.54907286779002"
"12530","77.47982931652419","77.47982931652419","77.47982931652419"
"12533","77.87615771816111","77.87615771816111","77.87615771816111"
"12536","78.42197082685509","78.42197082685509","78.42197082685509"
"12539","79.17703199020248","79.17703199020248","79.17703199020248"
"12542","80.74481182432045","80.74481182432045","80.74481182432045"
"12545","80.94496577798026","80.94496577798026","80.94496577798026"
"12548","80.62166679891247","80.62166679891247","80.62166679891247"
"12551","80.01308655669737","80.01308655669737","80.01308655669737"
"12554","80.37419147322143","80.37419147322143","80.37419147322143"
"12557","80.35866938102407","80.35866938102407","80.35866938102407"
"12560","80.29100435507436","80.29100435507436","80.29100435507436"
"12563","80.7957371115397","80.7957371115397","80.7957371115397"
"12566","82.47861261187873","82.47861261187873","82.47861261187873"
"12569","82.27148838486248","82.27148838486248","82.27148838486248"
"12572","82.06580761866773","82.06580761866773","82.06580761866773"
"12575","81.59678976529835","81.59678976529835","81.59678976529835"
"12578","80.66186248740028","80.66186248740028","80.66186248740028"
"12581","81.57899677327566","81.57899677327566","81.57899677327566"
"12584","81.52766884308083","81.52766884308083","81.52766884308083"
"12587","81.75591465987934","81.75591465987934","81.75591465987934"
"12590","81.9641809015167","81.9641809015167","81.9641809015167"
"12593","82.35176751479374","82.35176751479374","82.35176751479374"
"12596","80.92224397301338","80.92224397301338","80.92224397301338"
"12599","81.30497067263222","81.30497067263222","81.30497067263222"
"12602","80.05058018521984","80.05058018521984","80.05058018521984"
"12605","79.15045769637472","79.15045769637472","79.15045769637472"
"12608","79.49889290104338","79.49889290104338","79.49889290104338"
"12611","79.26707930671274","79.26707930671274","79.26707930671274"
"12614","79.81332188957478","79.81332188957478","79.81332188957478"
"12617","81.11794230465811","81.11794230465811","81.11794230465811"
"12620","81.60135213490157","81.60135213490157","81.60135213490157"
"12623","81.84693387655493","81.84693387655493","81.84693387655493"
"12626","80.86447102673372","80.86447102673372","80.86447102673372"
"12629","81.52955634645103","81.52955634645103","81.52955634645103"
"12632","82.32502482241625","82.32502482241625","82.32502482241625"
"12635","82.57613902726635","82.57613902726635","82.57613902726635"
"12638","83.58758968231425","83.58758968231425","83.58758968231425"
"12641","83.7900976945241","83.7900976945241","83.7900976945241"
"12644","83.72972311980858","83.72972311980858","83.72972311980858"
"12647","84.34057934091159","84.34057934091159","84.34057934091159"
"12650","83.59636410319395","83.59636410319395","83.59636410319395"
"12653","83.98799002980262","83.98799002980262","83.98799002980262"
"12656","82.41087606438856","82.41087606438856","82.41087606438856"
"12659","82.6762296503891","82.6762296503891","82.6762296503891"
"12662","81.92376676367236","81.92376676367236","81.92376676367236"
"12665","82.24745582916206","82.24745582916206","82.24745582916206"
"12668","82.92669171050939","82.92669171050939","82.92669171050939"
"12671","82.81244513998472","82.81244513998472","82.81244513998472"
"12674","82.38579611138162","82.38579611138162","82.38579611138162"
"12677","82.2292832633604","82.2292832633604","82.2292832633604"
"12680","82.1035928065613","82.1035928065613","82.1035928065613"
"12683","81.88262916457614","81.88262916457614","81.88262916457614"
"12686","82.38211017948282","82.38211017948282","82.38211017948282"
"12689","81.22005027932971","81.22005027932971","81.22005027932971"
"12692","82.32414006216082","82.32414006216082","82.32414006216082"
"12695","82.68532299448576","82.68532299448576","82.68532299448576"
"12698","83.0508333980443","83.0508333980443","83.0508333980443"
"12701","82.3911336663638","82.3911336663638","82.3911336663638"
"12704","81.76519431236939","81.76519431236939","81.76519431236939"
"12707","82.13519614348665","82.13519614348665","82.13519614348665"
"12710","81.68323978586959","81.68323978586959","81.68323978586959"
"12713","80.56171107744372","80.56171107744372","80.56171107744372"
"12716","81.21641099313247","81.21641099313247","81.21641099313247"
"12719","79.98713378227096","79.98713378227096","79.98713378227096"
"12722","81.35503134497027","81.35503134497027","81.35503134497027"
"12725","81.54208979188604","81.54208979188604","81.54208979188604"
"12728","82.27158866063229","82.27158866063229","82.27158866063229"
"12731","81.93043556228714","81.93043556228714","81.93043556228714"
"12734","81.6150179470315","81.6150179470315","81.6150179470315"
"12737","81.43985794876447","81.43985794876447","81.43985794876447"
"12740","81.41551237395592","81.41551237395592","81.41551237395592"
"12743","81.9726395422062","81.9726395422062","81.9726395422062"
"12746","81.55693330042233","81.55693330042233","81.55693330042233"
"12749","80.59589929243003","80.59589929243003","80.59589929243003"
"12752","80.87604853837873","80.87604853837873","80.87604853837873"
"12755","80.48825440834085","80.48825440834085","80.48825440834085"
"12758","80.11900971002242","80.11900971002242","80.11900971002242"
"12761","79.01162645376469","79.01162645376469","79.01162645376469"
"12764","77.45333457610474","77.45333457610474","77.45333457610474"
"12767","78.19693069099712","78.19693069099712","78.19693069099712"
"12770","77.54934843314969","77.54934843314969","77.54934843314969"
"12773","78.25544939841511","78.25544939841511","78.25544939841511"
"12776","75.93601120413031","75.93601120413031","75.93601120413031"
"12779","75.69299137165096","75.69299137165096","75.69299137165096"
"12782","76.72574879493705","76.72574879493705","76.72574879493705"
"12785","76.80808019714766","76.80808019714766","76.80808019714766"
"12788","75.93232412591694","75.93232412591694","75.93232412591694"
"12791","76.73384121842372","76.73384121842372","76.73384121842372"
"12794","76.52720253631576","76.52720253631576","76.52720253631576"
"12797","77.84191860641788","77.84191860641788","77.84191860641788"
"12800","78.56986274433086","78.56986274433086","78.56986274433086"
"12803","78.70116681853274","78.70116681853274","78.70116681853274"
"12806","77.65786220743607","77.65786220743607","77.65786220743607"
"12809","80.60288816977045","80.60288816977045","80.60288816977045"
"12812","81.7181857643552","81.7181857643552","81.7181857643552"
"12815","82.23724884134755","82.23724884134755","82.23724884134755"
"12818","82.42924386910647","82.42924386910647","82.42924386910647"
"12821","83.0646191956728","83.0646191956728","83.0646191956728"
"12824","81.99434729755546","81.99434729755546","81.99434729755546"
"12827","81.18681712196346","81.18681712196346","81.18681712196346"
"12830","80.38812019121372","80.38812019121372","80.38812019121372"
"12833","80.98225176822523","80.98225176822523","80.98225176822523"
"12836","79.43198387121892","79.43198387121892","79.43198387121892"
"12839","78.39056128965501","78.39056128965501","78.39056128965501"
"12842","78.83260967386009","78.83260967386009","78.83260967386009"
"12845","78.68325407062757","78.68325407062757","78.68325407062757"
"12848","80.39244093766948","80.39244093766948","80.39244093766948"
"12851","80.76714234325117","80.76714234325117","80.76714234325117"
"12854","79.75976708419985","79.75976708419985","79.75976708419985"
"12857","81.04427815563412","81.04427815563412","81.04427815563412"
"12860","81.30099026885495","81.30099026885495","81.30099026885495"
"12863","82.28406401176402","82.28406401176402","82.28406401176402"
"12866","82.53273372023119","82.53273372023119","82.53273372023119"
"12869","83.09532242730971","83.09532242730971","83.09532242730971"
"12872","82.46646510860724","82.46646510860724","82.46646510860724"
"12875","82.45120813537625","82.45120813537625","82.45120813537625"
"12878","82.67763745111824","82.67763745111824","82.67763745111824"
"12881","81.24788097206734","81.24788097206734","81.24788097206734"
"12884","81.1888280389359","81.1888280389359","81.1888280389359"
"12887","81.17147764031014","81.17147764031014","81.17147764031014"
"12890","83.12517878947573","83.12517878947573","83.12517878947573"
"12893","82.26733903994248","82.26733903994248","82.26733903994248"
"12896","81.81688761088792","81.81688761088792","81.81688761088792"
"12899","83.32110273686533","83.32110273686533","83.32110273686533"
"12902","82.68930693443981","82.68930693443981","82.68930693443981"
"12905","84.35872293082548","84.35872293082548","84.35872293082548"
"12908","85.44173394509033","85.44173394509033","85.44173394509033"
"12911","86.22771518263083","86.22771518263083","86.22771518263083"
"12914","85.63778361177499","85.63778361177499","85.63778361177499"
"12917","86.45277794825498","86.45277794825498","86.45277794825498"
"12920","86.90749586305701","86.90749586305701","86.90749586305701"
"12923","86.11682743745838","86.11682743745838","86.11682743745838"
"12926","86.17801661470128","86.17801661470128","86.17801661470128"
"12929","87.82323880291973","87.82323880291973","87.82323880291973"
"12932","88.4192416254606","88.4192416254606","88.4192416254606"
"12935","88.222740294245","88.222740294245","88.222740294245"
"12938","88.12266101669599","88.12266101669599","88.12266101669599"
"12941","89.71907059981693","89.71907059981693","89.71907059981693"
"12944","91.64955038188437","91.64955038188437","91.64955038188437"
"12947","92.49894638077183","92.49894638077183","92.49894638077183"
"12950","92.70095407003885","92.70095407003885","92.70095407003885"
"12953","93.71548122525843","93.71548122525843","93.71548122525843"
"12956","93.55929494460776","93.55929494460776","93.55929494460776"
"12959","93.15415080150859","93.15415080150859","93.15415080150859"
"12962","95.03175113778661","95.03175113778661","95.03175113778661"
"12965","94.18144080183406","94.18144080183406","94.18144080183406"
"12968","94.64691011202622","94.64691011202622","94.64691011202622"
"12971","94.32916619571508","94.32916619571508","94.32916619571508"
"12974","93.1907834010174","93.1907834010174","93.1907834010174"
"12977","94.10790314351583","94.10790314351583","94.10790314351583"
"12980","92.905515241498","92.905515241498","92.905515241498"
"12983","93.49551010026818","93.49551010026818","93.49551010026818"
"12986","93.55658169776463","93.55658169776463","93.55658169776463"
"12989","93.66800517526217","93.66800517526217","93.66800517526217"
"12992","92.74601867421346","92.74601867421346","92.74601867421346"
"12995","93.03298241137826","93.03298241137826","93.03298241137826"
"12998","92.53027652394978","92.53027652394978","92.53027652394978"
"13001","92.33049994769657","92.33049994769657","92.33049994769657"
"13004","91.76652242080479","91.76652242080479","91.76652242080479"
"13007","91.35758549579492","91.35758549579492","91.35758549579492"
"13010","90.9646870142791","90.9646870142791","90.9646870142791"
"13013","89.52973946828256","89.52973946828256","89.52973946828256"
"13016","88.67004383571204","88.67004383571204","88.67004383571204"
"13019","87.61653716359136","87.61653716359136","87.61653716359136"
"13022","88.54004217344475","88.54004217344475","88.54004217344475"
"13025","89.18067638734661","89.18067638734661","89.18067638734661"
"13028","89.0267463380474","89.0267463380474","89.0267463380474"
"13031","88.2181702304458","88.2181702304458","88.2181702304458"
"13034","88.4088505814642","88.4088505814642","88.4088505814642"
"13037","88.20245190915384","88.20245190915384","88.20245190915384"
"13040","89.3649357644201","89.3649357644201","89.3649357644201"
"13043","89.87117193443082","89.87117193443082","89.87117193443082"
"13046","89.3315323056623","89.3315323056623","89.3315323056623"
"13049","90.22850531433401","90.22850531433401","90.22850531433401"
"13052","88.31684729103054","88.31684729103054","88.31684729103054"
"13055","89.34085807368497","89.34085807368497","89.34085807368497"
"13058","89.1577609782479","89.1577609782479","89.1577609782479"
"13061","87.74105231313855","87.74105231313855","87.74105231313855"
"13064","88.84898387270323","88.84898387270323","88.84898387270323"
"13067","88.16809603244933","88.16809603244933","88.16809603244933"
"13070","89.25275469595168","89.25275469595168","89.25275469595168"
"13073","89.9140456998622","89.9140456998622","89.9140456998622"
"13076","89.30503784336898","89.30503784336898","89.30503784336898"
"13079","89.4602757346398","89.4602757346398","89.4602757346398"
"13082","88.25629912498438","88.25629912498438","88.25629912498438"
"13085","89.3829822617675","89.3829822617675","89.3829822617675"
"13088","89.34264861702479","89.34264861702479","89.34264861702479"
"13091","89.29714711576922","89.29714711576922","89.29714711576922"
"13094","88.86974531660675","88.86974531660675","88.86974531660675"
"13097","88.30755970410787","88.30755970410787","88.30755970410787"
"13100","88.35947000307902","88.35947000307902","88.35947000307902"
"13103","88.40938756416237","88.40938756416237","88.40938756416237"
"13106","88.11567981646465","88.11567981646465","88.11567981646465"
"13109","89.59701809712375","89.59701809712375","89.59701809712375"
"13112","90.6536699228133","90.6536699228133","90.6536699228133"
"13115","90.93062200872346","90.93062200872346","90.93062200872346"
"13118","91.69179419508393","91.69179419508393","91.69179419508393"
"13121","92.4547546915781","92.4547546915781","92.4547546915781"
"13124","91.51366390630209","91.51366390630209","91.51366390630209"
"13127","89.97802131566584","89.97802131566584","89.97802131566584"
"13130","89.60934231949746","89.60934231949746","89.60934231949746"
"13133","90.1345572629623","90.1345572629623","90.1345572629623"
"13136","90.21061959691453","90.21061959691453","90.21061959691453"
"13139","89.81138991508351","89.81138991508351","89.81138991508351"
"13142","90.4626497038475","90.4626497038475","90.4626497038475"
"13145","90.77796457061162","90.77796457061162","90.77796457061162"
"13148","90.86966009674676","90.86966009674676","90.86966009674676"
"13151","91.25389025073089","91.25389025073089","91.25389025073089"
"13154","91.78870720573005","91.78870720573005","91.78870720573005"
"13157","92.23043735181463","92.23043735181463","92.23043735181463"
"13160","92.46750962209724","92.46750962209724","92.46750962209724"
"13163","92.5417321393606","92.5417321393606","92.5417321393606"
"13166","92.9278899863049","92.9278899863049","92.9278899863049"
"13169","93.1589270605018","93.1589270605018","93.1589270605018"
"13172","94.18935883357236","94.18935883357236","94.18935883357236"
"13175","95.61493180436173","95.61493180436173","95.61493180436173"
"13178","94.97293415841608","94.97293415841608","94.97293415841608"
"13181","95.24227501903961","95.24227501903961","95.24227501903961"
"13184","95.58987108041448","95.58987108041448","95.58987108041448"
"13187","95.3337939319893","95.3337939319893","95.3337939319893"
"13190","94.090748923004","94.090748923004","94.090748923004"
"13193","94.09407067171081","94.09407067171081","94.09407067171081"
"13196","93.45026333902841","93.45026333902841","93.45026333902841"
"13199","92.99361457169462","92.99361457169462","92.99361457169462"
"13202","92.39211389601245","92.39211389601245","92.39211389601245"
"13205","91.98815593040354","91.98815593040354","91.98815593040354"
"13208","91.76437858080486","91.76437858080486","91.76437858080486"
"13211","92.28375447613801","92.28375447613801","92.28375447613801"
"13214","92.87423516239167","92.87423516239167","92.87423516239167"
"13217","91.38228193610335","91.38228193610335","91.38228193610335"
"13220","89.96735192632461","89.96735192632461","89.96735192632461"
"13223","89.96768105471405","89.96768105471405","89.96768105471405"
"13226","89.87139943919502","89.87139943919502","89.87139943919502"
"13229","90.06701296543777","90.06701296543777","90.06701296543777"
"13232","89.614672203774","89.614672203774","89.614672203774"
"13235","90.02726177789482","90.02726177789482","90.02726177789482"
"13238","89.38713389164015","89.38713389164015","89.38713389164015"
"13241","90.1651719863392","90.1651719863392","90.1651719863392"
"13244","89.49549868477669","89.49549868477669","89.49549868477669"
"13247","89.37623702495844","89.37623702495844","89.37623702495844"
"13250","90.32228916073927","90.32228916073927","90.32228916073927"
"13253","89.66276422582455","89.66276422582455","89.66276422582455"
"13256","90.02057309674133","90.02057309674133","90.02057309674133"
"13259","89.9000939779722","89.9000939779722","89.9000939779722"
"13262","91.56204132874292","91.56204132874292","91.56204132874292"
"13265","90.55739829619297","90.55739829619297","90.55739829619297"
"13268","89.50454179246057","89.50454179246057","89.50454179246057"
"13271","90.14037516748803","90.14037516748803","90.14037516748803"
"13274","90.52511126305703","90.52511126305703","90.52511126305703"
"13277","91.40357759822344","91.40357759822344","91.40357759822344"
"13280","91.73575409652851","91.73575409652851","91.73575409652851"
"13283","92.58901902687121","92.58901902687121","92.58901902687121"
"13286","93.44674635810705","93.44674635810705","93.44674635810705"
"13289","94.68169917070267","94.68169917070267","94.68169917070267"
"13292","92.78564038649495","92.78564038649495","92.78564038649495"
"13295","92.34145694761351","92.34145694761351","92.34145694761351"
"13298","91.35129234180988","91.35129234180988","91.35129234180988"
"13301","91.50254227631852","91.50254227631852","91.50254227631852"
"13304","91.53011641871036","91.53011641871036","91.53011641871036"
"13307","91.42963132544003","91.42963132544003","91.42963132544003"
"13310","92.14708546911152","92.14708546911152","92.14708546911152"
"13313","92.2954386449916","92.2954386449916","92.2954386449916"
"13316","91.74064054895436","91.74064054895436","91.74064054895436"
"13319","91.72463820344001","91.72463820344001","91.72463820344001"
"13322","90.68251538258357","90.68251538258357","90.68251538258357"
"13325","91.23267278815669","91.23267278815669","91.23267278815669"
"13328","92.6199429469418","92.6199429469418","92.6199429469418"
"13331","93.36973284162306","93.36973284162306","93.36973284162306"
"13334","92.82739591082951","92.82739591082951","92.82739591082951"
"13337","93.54150669553445","93.54150669553445","93.54150669553445"
"13340","94.01759466933632","94.01759466933632","94.01759466933632"
"13343","92.8506711322994","92.8506711322994","92.8506711322994"
"13346","95.00141999623476","95.00141999623476","95.00141999623476"
"13349","95.0453278456268","95.0453278456268","95.0453278456268"
"13352","94.16409117061635","94.16409117061635","94.16409117061635"
"13355","94.26045067219349","94.26045067219349","94.26045067219349"
"13358","94.89682008798022","94.89682008798022","94.89682008798022"
"13361","95.7907264336312","95.7907264336312","95.7907264336312"
"13364","96.34898825507426","96.34898825507426","96.34898825507426"
"13367","96.15384925949655","96.15384925949655","96.15384925949655"
"13370","97.20919793570776","97.20919793570776","97.20919793570776"
"13373","97.1542723628745","97.1542723628745","97.1542723628745"
"13376","97.83343003851088","97.83343003851088","97.83343003851088"
"13379","97.76940314978927","97.76940314978927","97.76940314978927"
"13382","97.26381053908872","97.26381053908872","97.26381053908872"
"13385","98.20733774045877","98.20733774045877","98.20733774045877"
"13388","98.63362392622736","98.63362392622736","98.63362392622736"
"13391","98.55622183935037","98.55622183935037","98.55622183935037"
"13394","98.63920325995993","98.63920325995993","98.63920325995993"
"13397","97.52051355138478","97.52051355138478","97.52051355138478"
"13400","98.44672308694585","98.44672308694585","98.44672308694585"
"13403","97.74139678999602","97.74139678999602","97.74139678999602"
"13406","96.77961813941354","96.77961813941354","96.77961813941354"
"13409","94.36275573957191","94.36275573957191","94.36275573957191"
"13412","94.27980636138602","94.27980636138602","94.27980636138602"
"13415","93.72265344295234","93.72265344295234","93.72265344295234"
"13418","94.9257518166721","94.9257518166721","94.9257518166721"
"13421","95.84493473659016","95.84493473659016","95.84493473659016"
"13424","96.92840992967167","96.92840992967167","96.92840992967167"
"13427","97.56127802498668","97.56127802498668","97.56127802498668"
"13430","96.6218798451354","96.6218798451354","96.6218798451354"
"13433","96.41302110805056","96.41302110805056","96.41302110805056"
"13436","97.66220635429063","97.66220635429063","97.66220635429063"
"13439","97.5567863336594","97.5567863336594","97.5567863336594"
"13442","96.98666437799479","96.98666437799479","96.98666437799479"
"13445","96.9113173772421","96.9113173772421","96.9113173772421"
"13448","95.68146473720145","95.68146473720145","95.68146473720145"
"13451","96.00015493059884","96.00015493059884","96.00015493059884"
"13454","96.31657034785025","96.31657034785025","96.31657034785025"
"13457","94.49504521936757","94.49504521936757","94.49504521936757"
"13460","93.43025162312429","93.43025162312429","93.43025162312429"
"13463","93.85515377281243","93.85515377281243","93.85515377281243"
"13466","93.43431564501645","93.43431564501645","93.43431564501645"
"13469","93.56182925365827","93.56182925365827","93.56182925365827"
"13472","94.34051016912844","94.34051016912844","94.34051016912844"
"13475","94.74898300602166","94.74898300602166","94.74898300602166"
"13478","95.55883141690761","95.55883141690761","95.55883141690761"
"13481","95.88545360038697","95.88545360038697","95.88545360038697"
"13484","95.9250793485662","95.9250793485662","95.9250793485662"
"13487","94.80902205876079","94.80902205876079","94.80902205876079"
"13490","92.82984802458623","92.82984802458623","92.82984802458623"
"13493","93.39732764692289","93.39732764692289","93.39732764692289"
"13496","93.89716931296795","93.89716931296795","93.89716931296795"
"13499","93.23840528702574","93.23840528702574","93.23840528702574"
"13502","92.25970496027742","92.25970496027742","92.25970496027742"
"13505","89.95880310761305","89.95880310761305","89.95880310761305"
"13508","88.59578305214842","88.59578305214842","88.59578305214842"
"13511","88.39020954923808","88.39020954923808","88.39020954923808"
"13514","88.88968608565462","88.88968608565462","88.88968608565462"
"13517","88.76188561468918","88.76188561468918","88.76188561468918"
"13520","87.70592774612336","87.70592774612336","87.70592774612336"
"13523","89.23678016105417","89.23678016105417","89.23678016105417"
"13526","88.90662639002643","88.90662639002643","88.90662639002643"
"13529","87.48822577720537","87.48822577720537","87.48822577720537"
"13532","88.13801382665001","88.13801382665001","88.13801382665001"
"13535","88.41329180382901","88.41329180382901","88.41329180382901"
"13538","89.59069363391903","89.59069363391903","89.59069363391903"
"13541","88.66162644097531","88.66162644097531","88.66162644097531"
"13544","87.55079513159271","87.55079513159271","87.55079513159271"
"13547","87.1906530533644","87.1906530533644","87.1906530533644"
"13550","87.14446009297845","87.14446009297845","87.14446009297845"
"13553","86.06306409415708","86.06306409415708","86.06306409415708"
"13556","86.08162128802782","86.08162128802782","86.08162128802782"
"13559","85.77440623049759","85.77440623049759","85.77440623049759"
"13562","84.07731314031071","84.07731314031071","84.07731314031071"
"13565","84.52006197749752","84.52006197749752","84.52006197749752"
"13568","83.92251280264612","83.92251280264612","83.92251280264612"
"13571","83.33744329579577","83.33744329579577","83.33744329579577"
"13574","83.65575421359297","83.65575421359297","83.65575421359297"
"13577","82.42671132656382","82.42671132656382","82.42671132656382"
"13580","82.42249396049992","82.42249396049992","82.42249396049992"
"13583","81.42752951672777","81.42752951672777","81.42752951672777"
"13586","81.4346016278352","81.4346016278352","81.4346016278352"
"13589","82.21330614530434","82.21330614530434","82.21330614530434"
"13592","82.5449226497901","82.5449226497901","82.5449226497901"
"13595","82.67774256534467","82.67774256534467","82.67774256534467"
"13598","82.7948321441998","82.7948321441998","82.7948321441998"
"13601","82.51199314878684","82.51199314878684","82.51199314878684"
"13604","82.56149703895439","82.56149703895439","82.56149703895439"
"13607","83.34079819514422","83.34079819514422","83.34079819514422"
"13610","83.2023505988115","83.2023505988115","83.2023505988115"
"13613","83.348899056423","83.348899056423","83.348899056423"
"13616","84.2108933801866","84.2108933801866","84.2108933801866"
"13619","84.13531411850121","84.13531411850121","84.13531411850121"
"13622","82.3485766228987","82.3485766228987","82.3485766228987"
"13625","82.17597978821662","82.17597978821662","82.17597978821662"
"13628","81.10459938247665","81.10459938247665","81.10459938247665"
"13631","81.14705497500373","81.14705497500373","81.14705497500373"
"13634","81.11290834736891","81.11290834736891","81.11290834736891"
"13637","82.09171682957614","82.09171682957614","82.09171682957614"
"13640","82.11390859932783","82.11390859932783","82.11390859932783"
"13643","82.68908243163928","82.68908243163928","82.68908243163928"
"13646","82.5035776946019","82.5035776946019","82.5035776946019"
"13649","82.15167234127676","82.15167234127676","82.15167234127676"
"13652","82.17237269385738","82.17237269385738","82.17237269385738"
"13655","80.68533144148836","80.68533144148836","80.68533144148836"
"13658","81.08887003419642","81.08887003419642","81.08887003419642"
"13661","80.5311824167497","80.5311824167497","80.5311824167497"
"13664","79.45750192120524","79.45750192120524","79.45750192120524"
"13667","79.80218899103666","79.80218899103666","79.80218899103666"
"13670","80.29131969481868","80.29131969481868","80.29131969481868"
"13673","79.69656308210763","79.69656308210763","79.69656308210763"
"13676","80.01572751404218","80.01572751404218","80.01572751404218"
"13679","81.25409520604377","81.25409520604377","81.25409520604377"
"13682","83.24162717030914","83.24162717030914","83.24162717030914"
"13685","84.10589803994858","84.10589803994858","84.10589803994858"
"13688","84.72961765218271","84.72961765218271","84.72961765218271"
"13691","84.371586258155","84.371586258155","84.371586258155"
"13694","84.57696473864073","84.57696473864073","84.57696473864073"
"13697","85.6083345291183","85.6083345291183","85.6083345291183"
"13700","87.11496939630791","87.11496939630791","87.11496939630791"
"13703","87.10710471036296","87.10710471036296","87.10710471036296"
"13706","88.7993610709104","88.7993610709104","88.7993610709104"
"13709","87.45766310918842","87.45766310918842","87.45766310918842"
"13712","85.77262892780749","85.77262892780749","85.77262892780749"
"13715","85.33680579779862","85.33680579779862","85.33680579779862"
"13718","83.967653298501","83.967653298501","83.967653298501"
"13721","82.97164568999622","82.97164568999622","82.97164568999622"
"13724","82.68941299812658","82.68941299812658","82.68941299812658"
"13727","83.64153343230113","83.64153343230113","83.64153343230113"
"13730","84.68758910191065","84.68758910191065","84.68758910191065"
"13733","83.75661268368216","83.75661268368216","83.75661268368216"
"13736","83.66419361070794","83.66419361070794","83.66419361070794"
"13739","83.63672877322792","83.63672877322792","83.63672877322792"
"13742","82.48860736118935","82.48860736118935","82.48860736118935"
"13745","81.926411115903","81.926411115903","81.926411115903"
"13748","81.2981552890611","81.2981552890611","81.2981552890611"
"13751","80.30406098370582","80.30406098370582","80.30406098370582"
"13754","80.09610480223817","80.09610480223817","80.09610480223817"
"13757","80.5149834129165","80.5149834129165","80.5149834129165"
"13760","80.29890557253515","80.29890557253515","80.29890557253515"
"13763","80.73826719879307","80.73826719879307","80.73826719879307"
"13766","79.68511279642205","79.68511279642205","79.68511279642205"
"13769","79.67571596248148","79.67571596248148","79.67571596248148"
"13772","79.06199229809195","79.06199229809195","79.06199229809195"
"13775","78.53013413130726","78.53013413130726","78.53013413130726"
"13778","78.89781558660978","78.89781558660978","78.89781558660978"
"13781","76.94180853752654","76.94180853752654","76.94180853752654"
"13784","76.18811650375332","76.18811650375332","76.18811650375332"
"13787","76.76987673404136","76.76987673404136","76.76987673404136"
"13790","76.85844183000286","76.85844183000286","76.85844183000286"
"13793","76.06190692023765","76.06190692023765","76.06190692023765"
"13796","77.08707916942949","77.08707916942949","77.08707916942949"
"13799","77.62349118291982","77.62349118291982","77.62349118291982"
"13802","77.63994308763337","77.63994308763337","77.63994308763337"
"13805","77.74526139259802","77.74526139259802","77.74526139259802"
"13808","77.31606063042297","77.31606063042297","77.31606063042297"
"13811","76.38774382522314","76.38774382522314","76.38774382522314"
"13814","75.63057199741922","75.63057199741922","75.63057199741922"
"13817","75.78912234175306","75.78912234175306","75.78912234175306"
"13820","76.3778420005813","76.3778420005813","76.3778420005813"
"13823","76.08538053996466","76.08538053996466","76.08538053996466"
"13826","76.4547378840065","76.4547378840065","76.4547378840065"
"13829","75.43534850477072","75.43534850477072","75.43534850477072"
"13832","75.41930864608395","75.41930864608395","75.41930864608395"
"13835","75.36313818114355","75.36313818114355","75.36313818114355"
"13838","74.5693525959503","74.5693525959503","74.5693525959503"
"13841","73.16385711039932","73.16385711039932","73.16385711039932"
