"Step","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"5409","-4.133274551898246","-4.133274551898246","-4.133274551898246"
"5411","-4.096174078007687","-4.096174078007687","-4.096174078007687"
"5413","-4.376954535848442","-4.376954535848442","-4.376954535848442"
"5415","-5.374115874764934","-5.374115874764934","-5.374115874764934"
"5417","-4.899527064712475","-4.899527064712475","-4.899527064712475"
"5419","-4.851175597622149","-4.851175597622149","-4.851175597622149"
"5421","-5.031748630592894","-5.031748630592894","-5.031748630592894"
"5423","-4.869651509416851","-4.869651509416851","-4.869651509416851"
"5425","-5.315042963865083","-5.315042963865083","-5.315042963865083"
"5427","-5.549067178348304","-5.549067178348304","-5.549067178348304"
"5429","-5.898831124281008","-5.898831124281008","-5.898831124281008"
"5431","-5.812099159660105","-5.812099159660105","-5.812099159660105"
"5433","-5.843485577281167","-5.843485577281167","-5.843485577281167"
"5435","-5.94568648232437","-5.94568648232437","-5.94568648232437"
"5437","-6.529163816825261","-6.529163816825261","-6.529163816825261"
"5439","-6.954912159941915","-6.954912159941915","-6.954912159941915"
"5441","-7.0413621848662125","-7.0413621848662125","-7.0413621848662125"
"5443","-6.414331811593212","-6.414331811593212","-6.414331811593212"
"5445","-6.2095422072180915","-6.2095422072180915","-6.2095422072180915"
"5447","-7.065932110878671","-7.065932110878671","-7.065932110878671"
"5449","-7.054616466579948","-7.054616466579948","-7.054616466579948"
"5451","-7.220375391061238","-7.220375391061238","-7.220375391061238"
"5453","-7.1773848922577095","-7.1773848922577095","-7.1773848922577095"
"5455","-6.984457028936836","-6.984457028936836","-6.984457028936836"
"5457","-6.923734617910989","-6.923734617910989","-6.923734617910989"
"5459","-6.981741283702933","-6.981741283702933","-6.981741283702933"
"5461","-6.618982662879595","-6.618982662879595","-6.618982662879595"
"5463","-6.614503490642923","-6.614503490642923","-6.614503490642923"
"5465","-6.315098192090638","-6.315098192090638","-6.315098192090638"
"5467","-5.888088382230795","-5.888088382230795","-5.888088382230795"
"5469","-6.218062759050055","-6.218062759050055","-6.218062759050055"
"5471","-6.306343216163686","-6.306343216163686","-6.306343216163686"
"5473","-6.296306300944227","-6.296306300944227","-6.296306300944227"
"5475","-6.586277258670224","-6.586277258670224","-6.586277258670224"
"5477","-6.433534458552078","-6.433534458552078","-6.433534458552078"
"5479","-6.403165249556384","-6.403165249556384","-6.403165249556384"
"5481","-6.414912002142577","-6.414912002142577","-6.414912002142577"
"5483","-6.800203776644379","-6.800203776644379","-6.800203776644379"
"5485","-6.662248023348251","-6.662248023348251","-6.662248023348251"
"5487","-6.12826454179052","-6.12826454179052","-6.12826454179052"
"5489","-6.556842317508989","-6.556842317508989","-6.556842317508989"
"5491","-6.750904646837366","-6.750904646837366","-6.750904646837366"
"5493","-7.063511265846476","-7.063511265846476","-7.063511265846476"
"5495","-6.723678117404541","-6.723678117404541","-6.723678117404541"
"5497","-6.737675790408766","-6.737675790408766","-6.737675790408766"
"5499","-6.5165881020362715","-6.5165881020362715","-6.5165881020362715"
"5501","-6.924076784860067","-6.924076784860067","-6.924076784860067"
"5503","-6.85875705222686","-6.85875705222686","-6.85875705222686"
"5505","-7.114751153378207","-7.114751153378207","-7.114751153378207"
"5507","-7.19106892464822","-7.19106892464822","-7.19106892464822"
"5509","-7.205717687305159","-7.205717687305159","-7.205717687305159"
"5511","-7.181083206118343","-7.181083206118343","-7.181083206118343"
"5513","-7.5091591567733476","-7.5091591567733476","-7.5091591567733476"
"5515","-7.587918219049211","-7.587918219049211","-7.587918219049211"
"5517","-7.586718689763625","-7.586718689763625","-7.586718689763625"
"5519","-8.190260620802663","-8.190260620802663","-8.190260620802663"
"5521","-8.233691751300611","-8.233691751300611","-8.233691751300611"
"5523","-8.262325998881636","-8.262325998881636","-8.262325998881636"
"5525","-8.72163470726402","-8.72163470726402","-8.72163470726402"
"5527","-8.622193391021153","-8.622193391021153","-8.622193391021153"
"5529","-8.684214864880966","-8.684214864880966","-8.684214864880966"
"5531","-7.958331870478019","-7.958331870478019","-7.958331870478019"
"5533","-8.641579482831592","-8.641579482831592","-8.641579482831592"
"5535","-9.242579137046496","-9.242579137046496","-9.242579137046496"
"5537","-9.507145746976333","-9.507145746976333","-9.507145746976333"
"5539","-9.494769020716117","-9.494769020716117","-9.494769020716117"
"5541","-9.64511706238982","-9.64511706238982","-9.64511706238982"
"5543","-9.352392584173165","-9.352392584173165","-9.352392584173165"
"5545","-9.71367007822068","-9.71367007822068","-9.71367007822068"
"5547","-9.359878154775647","-9.359878154775647","-9.359878154775647"
"5549","-9.576328017577017","-9.576328017577017","-9.576328017577017"
"5551","-8.937896907352973","-8.937896907352973","-8.937896907352973"
"5553","-8.844741606653944","-8.844741606653944","-8.844741606653944"
"5555","-8.667800117838201","-8.667800117838201","-8.667800117838201"
"5557","-8.826330913302728","-8.826330913302728","-8.826330913302728"
"5559","-9.593567331985815","-9.593567331985815","-9.593567331985815"
"5561","-9.61514782481492","-9.61514782481492","-9.61514782481492"
"5563","-10.102018279079594","-10.102018279079594","-10.102018279079594"
"5565","-10.334300964302649","-10.334300964302649","-10.334300964302649"
"5567","-10.629898640401702","-10.629898640401702","-10.629898640401702"
"5569","-11.433671036562618","-11.433671036562618","-11.433671036562618"
"5571","-11.922091623719153","-11.922091623719153","-11.922091623719153"
"5573","-11.865732383245732","-11.865732383245732","-11.865732383245732"
"5575","-12.259754876629954","-12.259754876629954","-12.259754876629954"
"5577","-13.00160248638149","-13.00160248638149","-13.00160248638149"
"5579","-13.792775687946126","-13.792775687946126","-13.792775687946126"
"5581","-13.407248176290837","-13.407248176290837","-13.407248176290837"
"5583","-13.472328684146824","-13.472328684146824","-13.472328684146824"
"5585","-14.053240627805831","-14.053240627805831","-14.053240627805831"
"5587","-13.735689325455377","-13.735689325455377","-13.735689325455377"
"5589","-13.580075104166633","-13.580075104166633","-13.580075104166633"
"5591","-13.997205718228464","-13.997205718228464","-13.997205718228464"
"5593","-14.021790897378391","-14.021790897378391","-14.021790897378391"
"5595","-14.144726229481643","-14.144726229481643","-14.144726229481643"
"5597","-13.863787191686802","-13.863787191686802","-13.863787191686802"
"5599","-14.826962551850096","-14.826962551850096","-14.826962551850096"
"5601","-14.624316805908725","-14.624316805908725","-14.624316805908725"
"5603","-14.877724577024958","-14.877724577024958","-14.877724577024958"
"5605","-14.624949881652594","-14.624949881652594","-14.624949881652594"
"5607","-14.295588720730985","-14.295588720730985","-14.295588720730985"
"5609","-14.334572773534887","-14.334572773534887","-14.334572773534887"
"5611","-14.197089781922882","-14.197089781922882","-14.197089781922882"
"5613","-13.803498005072228","-13.803498005072228","-13.803498005072228"
"5615","-14.407353393075313","-14.407353393075313","-14.407353393075313"
"5617","-14.320420554703665","-14.320420554703665","-14.320420554703665"
"5619","-14.226439623182086","-14.226439623182086","-14.226439623182086"
"5621","-13.896405032729085","-13.896405032729085","-13.896405032729085"
"5623","-14.056885945326512","-14.056885945326512","-14.056885945326512"
"5625","-14.533983290223235","-14.533983290223235","-14.533983290223235"
"5627","-14.317911019242784","-14.317911019242784","-14.317911019242784"
"5629","-14.427532987209782","-14.427532987209782","-14.427532987209782"
"5631","-14.290077831445227","-14.290077831445227","-14.290077831445227"
"5633","-13.73819155802423","-13.73819155802423","-13.73819155802423"
"5635","-13.723452495122228","-13.723452495122228","-13.723452495122228"
"5637","-14.062325599794704","-14.062325599794704","-14.062325599794704"
"5639","-13.89867868504153","-13.89867868504153","-13.89867868504153"
"5641","-13.920934799667398","-13.920934799667398","-13.920934799667398"
"5643","-14.296280249681889","-14.296280249681889","-14.296280249681889"
"5645","-13.857056386841572","-13.857056386841572","-13.857056386841572"
"5647","-13.91788680479472","-13.91788680479472","-13.91788680479472"
"5649","-14.033625139276952","-14.033625139276952","-14.033625139276952"
"5651","-14.095621770592494","-14.095621770592494","-14.095621770592494"
"5653","-14.09913672779972","-14.09913672779972","-14.09913672779972"
"5655","-14.20638368603035","-14.20638368603035","-14.20638368603035"
"5657","-14.454260901680128","-14.454260901680128","-14.454260901680128"
"5659","-14.579641868833034","-14.579641868833034","-14.579641868833034"
"5661","-14.772448571012166","-14.772448571012166","-14.772448571012166"
"5663","-14.718152726227009","-14.718152726227009","-14.718152726227009"
"5665","-14.273149896806196","-14.273149896806196","-14.273149896806196"
"5667","-14.470928348559237","-14.470928348559237","-14.470928348559237"
"5669","-15.211051407772688","-15.211051407772688","-15.211051407772688"
"5671","-15.199662286900834","-15.199662286900834","-15.199662286900834"
"5673","-15.183482839387658","-15.183482839387658","-15.183482839387658"
"5675","-15.186016056495912","-15.186016056495912","-15.186016056495912"
"5677","-15.132833924787391","-15.132833924787391","-15.132833924787391"
"5679","-15.855481021514507","-15.855481021514507","-15.855481021514507"
"5681","-15.878207406097603","-15.878207406097603","-15.878207406097603"
"5683","-16.314526450197544","-16.314526450197544","-16.314526450197544"
"5685","-15.989953340950732","-15.989953340950732","-15.989953340950732"
"5687","-15.856981546898705","-15.856981546898705","-15.856981546898705"
"5689","-15.834288641624173","-15.834288641624173","-15.834288641624173"
"5691","-16.21699944407889","-16.21699944407889","-16.21699944407889"
"5693","-15.833917777124952","-15.833917777124952","-15.833917777124952"
"5695","-15.882905527664036","-15.882905527664036","-15.882905527664036"
"5697","-15.693053336668752","-15.693053336668752","-15.693053336668752"
"5699","-16.126331978402767","-16.126331978402767","-16.126331978402767"
"5701","-16.128591887554713","-16.128591887554713","-16.128591887554713"
"5703","-16.168375235285808","-16.168375235285808","-16.168375235285808"
"5705","-16.126141487762006","-16.126141487762006","-16.126141487762006"
"5707","-16.52083227969903","-16.52083227969903","-16.52083227969903"
"5709","-16.489492294485775","-16.489492294485775","-16.489492294485775"
"5711","-16.30349163456663","-16.30349163456663","-16.30349163456663"
"5713","-16.648799948440505","-16.648799948440505","-16.648799948440505"
"5715","-16.225994452484628","-16.225994452484628","-16.225994452484628"
"5717","-16.313051994431035","-16.313051994431035","-16.313051994431035"
"5719","-16.33628043168803","-16.33628043168803","-16.33628043168803"
"5721","-16.84754047892337","-16.84754047892337","-16.84754047892337"
"5723","-17.05865066559705","-17.05865066559705","-17.05865066559705"
"5725","-17.68520062304104","-17.68520062304104","-17.68520062304104"
"5727","-17.669633567284922","-17.669633567284922","-17.669633567284922"
"5729","-17.884300846475902","-17.884300846475902","-17.884300846475902"
"5731","-18.05434355292644","-18.05434355292644","-18.05434355292644"
"5733","-18.065900892876595","-18.065900892876595","-18.065900892876595"
"5735","-18.389614246104458","-18.389614246104458","-18.389614246104458"
"5737","-18.728862389665462","-18.728862389665462","-18.728862389665462"
"5739","-18.519011245405533","-18.519011245405533","-18.519011245405533"
"5741","-18.560185679393804","-18.560185679393804","-18.560185679393804"
"5743","-18.46875796564257","-18.46875796564257","-18.46875796564257"
"5745","-18.52434452106132","-18.52434452106132","-18.52434452106132"
"5747","-18.90525440625542","-18.90525440625542","-18.90525440625542"
"5749","-19.130456781206433","-19.130456781206433","-19.130456781206433"
"5751","-19.10697314118881","-19.10697314118881","-19.10697314118881"
"5753","-19.119694328233987","-19.119694328233987","-19.119694328233987"
"5755","-19.286112162669685","-19.286112162669685","-19.286112162669685"
"5757","-18.571796412562723","-18.571796412562723","-18.571796412562723"
"5759","-18.628959473203494","-18.628959473203494","-18.628959473203494"
"5761","-18.624118764475362","-18.624118764475362","-18.624118764475362"
"5763","-18.81760791575872","-18.81760791575872","-18.81760791575872"
"5765","-19.158976796192313","-19.158976796192313","-19.158976796192313"
"5767","-18.933019317367478","-18.933019317367478","-18.933019317367478"
"5769","-19.06948815171808","-19.06948815171808","-19.06948815171808"
"5771","-19.07040211859645","-19.07040211859645","-19.07040211859645"
"5773","-18.200894678331007","-18.200894678331007","-18.200894678331007"
"5775","-18.28293193684679","-18.28293193684679","-18.28293193684679"
"5777","-18.149828715981272","-18.149828715981272","-18.149828715981272"
"5779","-18.38064137646647","-18.38064137646647","-18.38064137646647"
"5781","-17.850392530350785","-17.850392530350785","-17.850392530350785"
"5783","-17.768715455842656","-17.768715455842656","-17.768715455842656"
"5785","-17.45126991414826","-17.45126991414826","-17.45126991414826"
"5787","-17.33620902325816","-17.33620902325816","-17.33620902325816"
"5789","-17.789690139287103","-17.789690139287103","-17.789690139287103"
"5791","-17.5722869903898","-17.5722869903898","-17.5722869903898"
"5793","-17.613726635492903","-17.613726635492903","-17.613726635492903"
"5795","-17.524647437421336","-17.524647437421336","-17.524647437421336"
"5797","-17.26020482604938","-17.26020482604938","-17.26020482604938"
"5799","-18.314220427218252","-18.314220427218252","-18.314220427218252"
"5801","-18.598872550383305","-18.598872550383305","-18.598872550383305"
"5803","-17.08122270352912","-17.08122270352912","-17.08122270352912"
"5805","-17.313398292577","-17.313398292577","-17.313398292577"
"5807","-16.93401202029078","-16.93401202029078","-16.93401202029078"
"5809","-17.291080659403573","-17.291080659403573","-17.291080659403573"
"5811","-17.268657101076837","-17.268657101076837","-17.268657101076837"
"5813","-17.505152680179602","-17.505152680179602","-17.505152680179602"
"5815","-16.788747578792528","-16.788747578792528","-16.788747578792528"
"5817","-17.268902957387045","-17.268902957387045","-17.268902957387045"
"5819","-17.31364896910132","-17.31364896910132","-17.31364896910132"
"5821","-16.62698353813603","-16.62698353813603","-16.62698353813603"
"5823","-16.7894278859912","-16.7894278859912","-16.7894278859912"
"5825","-17.716798879821237","-17.716798879821237","-17.716798879821237"
"5827","-18.06207160524362","-18.06207160524362","-18.06207160524362"
"5829","-17.716285028816866","-17.716285028816866","-17.716285028816866"
"5831","-17.402834184693543","-17.402834184693543","-17.402834184693543"
"5833","-17.436745918030834","-17.436745918030834","-17.436745918030834"
"5835","-17.466205741987775","-17.466205741987775","-17.466205741987775"
"5837","-17.146494862878434","-17.146494862878434","-17.146494862878434"
"5839","-17.28901881762432","-17.28901881762432","-17.28901881762432"
"5841","-16.994697193118142","-16.994697193118142","-16.994697193118142"
"5843","-17.483371097086856","-17.483371097086856","-17.483371097086856"
"5845","-17.708436929028156","-17.708436929028156","-17.708436929028156"
"5847","-17.205482750144963","-17.205482750144963","-17.205482750144963"
"5849","-17.006869702576857","-17.006869702576857","-17.006869702576857"
"5851","-16.873498634147523","-16.873498634147523","-16.873498634147523"
"5853","-17.34781848601598","-17.34781848601598","-17.34781848601598"
"5855","-17.778901244663015","-17.778901244663015","-17.778901244663015"
"5857","-18.04624145621523","-18.04624145621523","-18.04624145621523"
"5859","-18.107035529210027","-18.107035529210027","-18.107035529210027"
"5861","-19.187398028135878","-19.187398028135878","-19.187398028135878"
"5863","-19.434541777129695","-19.434541777129695","-19.434541777129695"
"5865","-19.813850445207027","-19.813850445207027","-19.813850445207027"
"5867","-19.186946006746606","-19.186946006746606","-19.186946006746606"
"5869","-18.53550665062026","-18.53550665062026","-18.53550665062026"
"5871","-18.574108430403673","-18.574108430403673","-18.574108430403673"
"5873","-18.567323365426105","-18.567323365426105","-18.567323365426105"
"5875","-18.570475232939753","-18.570475232939753","-18.570475232939753"
"5877","-18.688269079565067","-18.688269079565067","-18.688269079565067"
"5879","-18.266798994884258","-18.266798994884258","-18.266798994884258"
"5881","-18.33922611668329","-18.33922611668329","-18.33922611668329"
"5883","-17.757137558689305","-17.757137558689305","-17.757137558689305"
"5885","-18.40743292309632","-18.40743292309632","-18.40743292309632"
"5887","-19.183122742163743","-19.183122742163743","-19.183122742163743"
"5889","-19.628425552229352","-19.628425552229352","-19.628425552229352"
"5891","-19.718315105697272","-19.718315105697272","-19.718315105697272"
"5893","-20.293552986646986","-20.293552986646986","-20.293552986646986"
"5895","-20.86448818614362","-20.86448818614362","-20.86448818614362"
"5897","-20.835855854616966","-20.835855854616966","-20.835855854616966"
"5899","-21.066798222238276","-21.066798222238276","-21.066798222238276"
"5901","-21.258541525615154","-21.258541525615154","-21.258541525615154"
"5903","-21.301387184865504","-21.301387184865504","-21.301387184865504"
"5905","-21.31251699699521","-21.31251699699521","-21.31251699699521"
"5907","-21.250610180854036","-21.250610180854036","-21.250610180854036"
"5909","-21.337321471293905","-21.337321471293905","-21.337321471293905"
"5911","-20.885614021543216","-20.885614021543216","-20.885614021543216"
"5913","-20.907977194955034","-20.907977194955034","-20.907977194955034"
"5915","-21.038862317281552","-21.038862317281552","-21.038862317281552"
"5917","-20.84464069121045","-20.84464069121045","-20.84464069121045"
"5919","-20.20026936439193","-20.20026936439193","-20.20026936439193"
"5921","-19.761404295340494","-19.761404295340494","-19.761404295340494"
"5923","-19.464033360951905","-19.464033360951905","-19.464033360951905"
"5925","-18.610316586171813","-18.610316586171813","-18.610316586171813"
"5927","-18.568750934453593","-18.568750934453593","-18.568750934453593"
"5929","-18.384867054585516","-18.384867054585516","-18.384867054585516"
"5931","-19.11227907948055","-19.11227907948055","-19.11227907948055"
"5933","-18.401980896877568","-18.401980896877568","-18.401980896877568"
"5935","-17.790296209835713","-17.790296209835713","-17.790296209835713"
"5937","-17.62595114980875","-17.62595114980875","-17.62595114980875"
"5939","-17.29934873161382","-17.29934873161382","-17.29934873161382"
"5941","-17.219272693612254","-17.219272693612254","-17.219272693612254"
"5943","-17.799872499757804","-17.799872499757804","-17.799872499757804"
"5945","-17.47687313504258","-17.47687313504258","-17.47687313504258"
"5947","-17.463262267953308","-17.463262267953308","-17.463262267953308"
"5949","-17.04910354623361","-17.04910354623361","-17.04910354623361"
"5951","-17.50607275528163","-17.50607275528163","-17.50607275528163"
"5953","-17.621826161975935","-17.621826161975935","-17.621826161975935"
"5955","-17.297227093531276","-17.297227093531276","-17.297227093531276"
"5957","-17.294130659879034","-17.294130659879034","-17.294130659879034"
"5959","-17.23840500655514","-17.23840500655514","-17.23840500655514"
"5961","-17.339131747122863","-17.339131747122863","-17.339131747122863"
"5963","-16.936322115812782","-16.936322115812782","-16.936322115812782"
"5965","-17.17155304878506","-17.17155304878506","-17.17155304878506"
"5967","-17.00906838039015","-17.00906838039015","-17.00906838039015"
"5969","-16.76937813296761","-16.76937813296761","-16.76937813296761"
"5971","-16.31685594022434","-16.31685594022434","-16.31685594022434"
"5973","-16.105676758943645","-16.105676758943645","-16.105676758943645"
"5975","-15.956190480688756","-15.956190480688756","-15.956190480688756"
"5977","-15.18936513323158","-15.18936513323158","-15.18936513323158"
"5979","-14.159314807580007","-14.159314807580007","-14.159314807580007"
"5981","-14.619449118867308","-14.619449118867308","-14.619449118867308"
"5983","-14.76494442861886","-14.76494442861886","-14.76494442861886"
"5985","-15.12591137131576","-15.12591137131576","-15.12591137131576"
"5987","-15.482098240490467","-15.482098240490467","-15.482098240490467"
"5989","-15.32977139349181","-15.32977139349181","-15.32977139349181"
"5991","-15.026554448685772","-15.026554448685772","-15.026554448685772"
"5993","-14.91466143211498","-14.91466143211498","-14.91466143211498"
"5995","-14.709836308911669","-14.709836308911669","-14.709836308911669"
"5997","-14.700645374436398","-14.700645374436398","-14.700645374436398"
"5999","-14.683647292333484","-14.683647292333484","-14.683647292333484"
"6001","-14.961782386862964","-14.961782386862964","-14.961782386862964"
"6003","-14.726834321010788","-14.726834321010788","-14.726834321010788"
"6005","-14.727199878216455","-14.727199878216455","-14.727199878216455"
"6007","-14.767689533387559","-14.767689533387559","-14.767689533387559"
"6009","-14.951026700485036","-14.951026700485036","-14.951026700485036"
"6011","-15.160707052822326","-15.160707052822326","-15.160707052822326"
"6013","-15.664807121895489","-15.664807121895489","-15.664807121895489"
"6015","-15.051574512742514","-15.051574512742514","-15.051574512742514"
"6017","-14.97032014399223","-14.97032014399223","-14.97032014399223"
"6019","-15.309765056667661","-15.309765056667661","-15.309765056667661"
"6021","-16.00800331850685","-16.00800331850685","-16.00800331850685"
"6023","-16.012030750722378","-16.012030750722378","-16.012030750722378"
"6025","-16.127415363128875","-16.127415363128875","-16.127415363128875"
"6027","-16.53325301753829","-16.53325301753829","-16.53325301753829"
"6029","-16.255307975735633","-16.255307975735633","-16.255307975735633"
"6031","-16.1437207143733","-16.1437207143733","-16.1437207143733"
"6033","-16.97553722917049","-16.97553722917049","-16.97553722917049"
"6035","-16.97300644114819","-16.97300644114819","-16.97300644114819"
"6037","-16.394534887869874","-16.394534887869874","-16.394534887869874"
"6039","-15.956136955961137","-15.956136955961137","-15.956136955961137"
"6041","-15.95652837441245","-15.95652837441245","-15.95652837441245"
"6043","-15.815031999148776","-15.815031999148776","-15.815031999148776"
"6045","-16.461874060805954","-16.461874060805954","-16.461874060805954"
"6047","-16.63073935029687","-16.63073935029687","-16.63073935029687"
"6049","-15.960645770631467","-15.960645770631467","-15.960645770631467"
"6051","-15.959636873705085","-15.959636873705085","-15.959636873705085"
"6053","-16.104779919028136","-16.104779919028136","-16.104779919028136"
"6055","-16.096912522052964","-16.096912522052964","-16.096912522052964"
"6057","-15.47846489974571","-15.47846489974571","-15.47846489974571"
"6059","-15.63560180734026","-15.63560180734026","-15.63560180734026"
"6061","-15.435858377274567","-15.435858377274567","-15.435858377274567"
"6063","-15.190636243912534","-15.190636243912534","-15.190636243912534"
"6065","-15.838082730991214","-15.838082730991214","-15.838082730991214"
"6067","-15.566372362282829","-15.566372362282829","-15.566372362282829"
"6069","-14.595679623040324","-14.595679623040324","-14.595679623040324"
"6071","-14.604227775216081","-14.604227775216081","-14.604227775216081"
"6073","-14.654727535150293","-14.654727535150293","-14.654727535150293"
"6075","-14.547579309641373","-14.547579309641373","-14.547579309641373"
"6077","-14.642564959381257","-14.642564959381257","-14.642564959381257"
"6079","-13.953851625491493","-13.953851625491493","-13.953851625491493"
"6081","-13.774882327322407","-13.774882327322407","-13.774882327322407"
"6083","-13.357914511117121","-13.357914511117121","-13.357914511117121"
"6085","-14.310822788685806","-14.310822788685806","-14.310822788685806"
"6087","-14.680731284983183","-14.680731284983183","-14.680731284983183"
"6089","-14.746648545219832","-14.746648545219832","-14.746648545219832"
"6091","-14.33040392067783","-14.33040392067783","-14.33040392067783"
"6093","-14.71007733926249","-14.71007733926249","-14.71007733926249"
"6095","-14.95073553050951","-14.95073553050951","-14.95073553050951"
"6097","-14.582344911745567","-14.582344911745567","-14.582344911745567"
"6099","-14.579563652096647","-14.579563652096647","-14.579563652096647"
"6101","-14.384583559615757","-14.384583559615757","-14.384583559615757"
"6103","-14.02534938080943","-14.02534938080943","-14.02534938080943"
"6105","-14.02877111227667","-14.02877111227667","-14.02877111227667"
"6107","-13.929856300724023","-13.929856300724023","-13.929856300724023"
"6109","-13.540062373084037","-13.540062373084037","-13.540062373084037"
"6111","-13.56007786132422","-13.56007786132422","-13.56007786132422"
"6113","-13.207608695731597","-13.207608695731597","-13.207608695731597"
"6115","-13.198631686881601","-13.198631686881601","-13.198631686881601"
"6117","-13.014634310448384","-13.014634310448384","-13.014634310448384"
"6119","-12.346231006341009","-12.346231006341009","-12.346231006341009"
"6121","-11.679955937993821","-11.679955937993821","-11.679955937993821"
"6123","-11.500435713817865","-11.500435713817865","-11.500435713817865"
"6125","-11.01182235412791","-11.01182235412791","-11.01182235412791"
"6127","-10.97196056676044","-10.97196056676044","-10.97196056676044"
"6129","-10.968184204696747","-10.968184204696747","-10.968184204696747"
"6131","-10.46026061879684","-10.46026061879684","-10.46026061879684"
"6133","-10.40672432798844","-10.40672432798844","-10.40672432798844"
"6135","-10.185081851327356","-10.185081851327356","-10.185081851327356"
"6137","-9.654617840395938","-9.654617840395938","-9.654617840395938"
"6139","-9.854063682537845","-9.854063682537845","-9.854063682537845"
"6141","-9.544510515196485","-9.544510515196485","-9.544510515196485"
"6143","-9.563775837534143","-9.563775837534143","-9.563775837534143"
"6145","-9.4903887026349","-9.4903887026349","-9.4903887026349"
"6147","-8.811942587193517","-8.811942587193517","-8.811942587193517"
"6149","-8.771842593345845","-8.771842593345845","-8.771842593345845"
"6151","-9.092612946464772","-9.092612946464772","-9.092612946464772"
"6153","-9.043999929422567","-9.043999929422567","-9.043999929422567"
"6155","-8.907005423158566","-8.907005423158566","-8.907005423158566"
"6157","-9.507918701605268","-9.507918701605268","-9.507918701605268"
"6159","-9.248830570845971","-9.248830570845971","-9.248830570845971"
"6161","-9.238993914883865","-9.238993914883865","-9.238993914883865"
"6163","-8.948977176810935","-8.948977176810935","-8.948977176810935"
"6165","-8.903262908464864","-8.903262908464864","-8.903262908464864"
"6167","-9.13366413151033","-9.13366413151033","-9.13366413151033"
"6169","-8.992076679874033","-8.992076679874033","-8.992076679874033"
"6171","-8.945301598721207","-8.945301598721207","-8.945301598721207"
"6173","-9.768560783569658","-9.768560783569658","-9.768560783569658"
"6175","-9.050993930953092","-9.050993930953092","-9.050993930953092"
"6177","-9.40539882383312","-9.40539882383312","-9.40539882383312"
"6179","-8.76708980209905","-8.76708980209905","-8.76708980209905"
"6181","-8.848365046897639","-8.848365046897639","-8.848365046897639"
"6183","-8.923183228806037","-8.923183228806037","-8.923183228806037"
"6185","-9.558088998865564","-9.558088998865564","-9.558088998865564"
"6187","-9.565601913012836","-9.565601913012836","-9.565601913012836"
"6189","-8.915751789736612","-8.915751789736612","-8.915751789736612"
"6191","-9.51018628321621","-9.51018628321621","-9.51018628321621"
"6193","-9.593791825759563","-9.593791825759563","-9.593791825759563"
"6195","-9.492672604164563","-9.492672604164563","-9.492672604164563"
"6197","-9.541244010723581","-9.541244010723581","-9.541244010723581"
"6199","-9.248335910594548","-9.248335910594548","-9.248335910594548"
"6201","-8.554956923289938","-8.554956923289938","-8.554956923289938"
"6203","-9.861412821702054","-9.861412821702054","-9.861412821702054"
"6205","-9.912121658854806","-9.912121658854806","-9.912121658854806"
"6207","-10.092000183069727","-10.092000183069727","-10.092000183069727"
"6209","-9.986563850925853","-9.986563850925853","-9.986563850925853"
"6211","-10.081231355341473","-10.081231355341473","-10.081231355341473"
"6213","-10.006212041361966","-10.006212041361966","-10.006212041361966"
"6215","-9.930734041001196","-9.930734041001196","-9.930734041001196"
"6217","-9.901407601407062","-9.901407601407062","-9.901407601407062"
"6219","-9.566652532887028","-9.566652532887028","-9.566652532887028"
"6221","-10.027045260465771","-10.027045260465771","-10.027045260465771"
"6223","-9.620857154401888","-9.620857154401888","-9.620857154401888"
"6225","-8.3513471842774","-8.3513471842774","-8.3513471842774"
"6227","-7.661640748966038","-7.661640748966038","-7.661640748966038"
"6229","-7.7102193162134975","-7.7102193162134975","-7.7102193162134975"
"6231","-7.9570509015099296","-7.9570509015099296","-7.9570509015099296"
"6233","-7.652614704873651","-7.652614704873651","-7.652614704873651"
"6235","-7.441521862949674","-7.441521862949674","-7.441521862949674"
"6237","-7.490977554324615","-7.490977554324615","-7.490977554324615"
"6239","-6.952409519382569","-6.952409519382569","-6.952409519382569"
"6241","-7.188988033878493","-7.188988033878493","-7.188988033878493"
"6243","-7.203104397827507","-7.203104397827507","-7.203104397827507"
"6245","-7.004330899953632","-7.004330899953632","-7.004330899953632"
"6247","-6.983188066042572","-6.983188066042572","-6.983188066042572"
"6249","-7.097851321145728","-7.097851321145728","-7.097851321145728"
"6251","-7.058186660908932","-7.058186660908932","-7.058186660908932"
"6253","-6.67891387918076","-6.67891387918076","-6.67891387918076"
"6255","-6.240605714568008","-6.240605714568008","-6.240605714568008"
"6257","-6.242555080762536","-6.242555080762536","-6.242555080762536"
"6259","-6.2375540956016575","-6.2375540956016575","-6.2375540956016575"
"6261","-5.584198253564979","-5.584198253564979","-5.584198253564979"
"6263","-4.8322422773085245","-4.8322422773085245","-4.8322422773085245"
"6265","-4.543615910235947","-4.543615910235947","-4.543615910235947"
"6267","-4.81566261446412","-4.81566261446412","-4.81566261446412"
"6269","-5.448517342334389","-5.448517342334389","-5.448517342334389"
"6271","-5.494764481498012","-5.494764481498012","-5.494764481498012"
