"Step","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)__MAX","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)__MAX"
"4416","31.078939449029235","31.078939449029235","31.078939449029235","-4.403418189704256","-4.403418189704256","-4.403418189704256"
"4417","30.711326690678334","30.711326690678334","30.711326690678334","-4.717454692580222","-4.717454692580222","-4.717454692580222"
"4418","30.728890769213585","30.728890769213585","30.728890769213585","-4.392630670802444","-4.392630670802444","-4.392630670802444"
"4419","30.71312351033664","30.71312351033664","30.71312351033664","-4.118687479010558","-4.118687479010558","-4.118687479010558"
"4420","31.100189977199975","31.100189977199975","31.100189977199975","-3.896504737281852","-3.896504737281852","-3.896504737281852"
"4421","30.514827833282162","30.514827833282162","30.514827833282162","-4.053301164404613","-4.053301164404613","-4.053301164404613"
"4422","30.77751020872046","30.77751020872046","30.77751020872046","-4.068986280115454","-4.068986280115454","-4.068986280115454"
"4423","30.73409511583627","30.73409511583627","30.73409511583627","-4.451574416472508","-4.451574416472508","-4.451574416472508"
"4424","30.26050723341075","30.26050723341075","30.26050723341075","-4.557359589788284","-4.557359589788284","-4.557359589788284"
"4425","30.264978438131543","30.264978438131543","30.264978438131543","-4.721577146327939","-4.721577146327939","-4.721577146327939"
"4426","30.216836369746016","30.216836369746016","30.216836369746016","-4.39316080825274","-4.39316080825274","-4.39316080825274"
"4427","29.960796364324132","29.960796364324132","29.960796364324132","-4.455982730130093","-4.455982730130093","-4.455982730130093"
"4428","29.81960576209813","29.81960576209813","29.81960576209813","-4.448666305852284","-4.448666305852284","-4.448666305852284"
"4429","29.708190236255938","29.708190236255938","29.708190236255938","-4.578487604067548","-4.578487604067548","-4.578487604067548"
"4430","30.18120986741906","30.18120986741906","30.18120986741906","-4.5702916251868055","-4.5702916251868055","-4.5702916251868055"
"4431","30.15310501863986","30.15310501863986","30.15310501863986","-4.49836291299167","-4.49836291299167","-4.49836291299167"
"4432","30.17788408697821","30.17788408697821","30.17788408697821","-4.680192780285135","-4.680192780285135","-4.680192780285135"
"4433","30.29602010830797","30.29602010830797","30.29602010830797","-4.323905275754826","-4.323905275754826","-4.323905275754826"
"4434","30.321091196280385","30.321091196280385","30.321091196280385","-4.274080378279302","-4.274080378279302","-4.274080378279302"
"4435","30.36386691125418","30.36386691125418","30.36386691125418","-4.245030334602298","-4.245030334602298","-4.245030334602298"
"4436","30.574677080193684","30.574677080193684","30.574677080193684","-4.413576790708379","-4.413576790708379","-4.413576790708379"
"4437","30.474802995825993","30.474802995825993","30.474802995825993","-4.688910812834315","-4.688910812834315","-4.688910812834315"
"4438","30.76135043633776","30.76135043633776","30.76135043633776","-4.387234043858666","-4.387234043858666","-4.387234043858666"
"4439","30.82074736989575","30.82074736989575","30.82074736989575","-4.734839661615546","-4.734839661615546","-4.734839661615546"
"4440","31.046280573010026","31.046280573010026","31.046280573010026","-4.634774506901825","-4.634774506901825","-4.634774506901825"
"4441","30.977685101821766","30.977685101821766","30.977685101821766","-4.4457945877178435","-4.4457945877178435","-4.4457945877178435"
"4442","30.82564691182047","30.82564691182047","30.82564691182047","-5.243323997160097","-5.243323997160097","-5.243323997160097"
"4443","30.87296599516822","30.87296599516822","30.87296599516822","-5.233088244520856","-5.233088244520856","-5.233088244520856"
"4444","31.191671521038117","31.191671521038117","31.191671521038117","-5.186231495110133","-5.186231495110133","-5.186231495110133"
"4445","31.228452163637876","31.228452163637876","31.228452163637876","-5.41498935988737","-5.41498935988737","-5.41498935988737"
"4446","31.37236410015363","31.37236410015363","31.37236410015363","-5.613878738692403","-5.613878738692403","-5.613878738692403"
"4447","31.470975950591992","31.470975950591992","31.470975950591992","-5.6153495808644145","-5.6153495808644145","-5.6153495808644145"
"4448","31.39045517925563","31.39045517925563","31.39045517925563","-5.854728395195302","-5.854728395195302","-5.854728395195302"
"4449","31.373674554391084","31.373674554391084","31.373674554391084","-5.916395657410178","-5.916395657410178","-5.916395657410178"
"4450","30.99304899641418","30.99304899641418","30.99304899641418","-5.818925978094011","-5.818925978094011","-5.818925978094011"
"4451","30.915047528562322","30.915047528562322","30.915047528562322","-5.414382116892686","-5.414382116892686","-5.414382116892686"
"4452","30.826578896083273","30.826578896083273","30.826578896083273","-5.384998922599818","-5.384998922599818","-5.384998922599818"
"4453","30.467439461156424","30.467439461156424","30.467439461156424","-5.483272500740586","-5.483272500740586","-5.483272500740586"
"4454","30.704956616879986","30.704956616879986","30.704956616879986","-5.403872579599775","-5.403872579599775","-5.403872579599775"
"4455","30.94018557969356","30.94018557969356","30.94018557969356","-5.412304273525839","-5.412304273525839","-5.412304273525839"
"4456","31.075437104375382","31.075437104375382","31.075437104375382","-5.5218944699275445","-5.5218944699275445","-5.5218944699275445"
"4457","30.854521234096556","30.854521234096556","30.854521234096556","-6.22799859415855","-6.22799859415855","-6.22799859415855"
"4458","30.86320957271619","30.86320957271619","30.86320957271619","-6.750494617250856","-6.750494617250856","-6.750494617250856"
"4459","30.734641257026183","30.734641257026183","30.734641257026183","-6.678814495724864","-6.678814495724864","-6.678814495724864"
"4460","30.936464020949575","30.936464020949575","30.936464020949575","-6.482417324156594","-6.482417324156594","-6.482417324156594"
"4461","31.24783760955738","31.24783760955738","31.24783760955738","-6.288478845868306","-6.288478845868306","-6.288478845868306"
"4462","31.194318279706714","31.194318279706714","31.194318279706714","-6.0533239975881346","-6.0533239975881346","-6.0533239975881346"
"4463","31.261837412544264","31.261837412544264","31.261837412544264","-6.1300358407999465","-6.1300358407999465","-6.1300358407999465"
"4464","31.27699408130477","31.27699408130477","31.27699408130477","-6.1033849658021255","-6.1033849658021255","-6.1033849658021255"
"4465","31.396592696226552","31.396592696226552","31.396592696226552","-6.124984024306085","-6.124984024306085","-6.124984024306085"
"4466","31.5203677100708","31.5203677100708","31.5203677100708","-5.9093225011727615","-5.9093225011727615","-5.9093225011727615"
"4467","31.526386992557228","31.526386992557228","31.526386992557228","-5.895898797621055","-5.895898797621055","-5.895898797621055"
"4468","31.501146481253663","31.501146481253663","31.501146481253663","-5.783644899993223","-5.783644899993223","-5.783644899993223"
"4469","31.47062373853909","31.47062373853909","31.47062373853909","-6.135885660926248","-6.135885660926248","-6.135885660926248"
"4470","31.430154900018447","31.430154900018447","31.430154900018447","-5.625242460717899","-5.625242460717899","-5.625242460717899"
"4471","31.3863725129074","31.3863725129074","31.3863725129074","-5.706301106276779","-5.706301106276779","-5.706301106276779"
"4472","31.398439472262336","31.398439472262336","31.398439472262336","-5.774076058956299","-5.774076058956299","-5.774076058956299"
"4473","31.634720747625195","31.634720747625195","31.634720747625195","-5.783427044482647","-5.783427044482647","-5.783427044482647"
"4474","31.646870169949974","31.646870169949974","31.646870169949974","-6.1012673788157725","-6.1012673788157725","-6.1012673788157725"
"4475","31.408057724648152","31.408057724648152","31.408057724648152","-5.957073394077835","-5.957073394077835","-5.957073394077835"
"4476","31.782126586691913","31.782126586691913","31.782126586691913","-6.016561963848719","-6.016561963848719","-6.016561963848719"
"4477","31.80330207782179","31.80330207782179","31.80330207782179","-5.857782257033547","-5.857782257033547","-5.857782257033547"
"4478","31.47574283442542","31.47574283442542","31.47574283442542","-5.856186057198349","-5.856186057198349","-5.856186057198349"
"4479","31.435684779441267","31.435684779441267","31.435684779441267","-5.8498905425901535","-5.8498905425901535","-5.8498905425901535"
"4480","31.144611858498596","31.144611858498596","31.144611858498596","-5.911819277586424","-5.911819277586424","-5.911819277586424"
"4481","31.149296134586145","31.149296134586145","31.149296134586145","-5.690362894674112","-5.690362894674112","-5.690362894674112"
"4482","31.371764926507044","31.371764926507044","31.371764926507044","-5.406932026088559","-5.406932026088559","-5.406932026088559"
"4483","31.341721781630895","31.341721781630895","31.341721781630895","-5.166037856791664","-5.166037856791664","-5.166037856791664"
"4484","31.916913023466094","31.916913023466094","31.916913023466094","-5.174147114613763","-5.174147114613763","-5.174147114613763"
"4485","31.814161617201147","31.814161617201147","31.814161617201147","-5.419915201563778","-5.419915201563778","-5.419915201563778"
"4486","31.58184367167022","31.58184367167022","31.58184367167022","-5.490537291491641","-5.490537291491641","-5.490537291491641"
"4487","31.46721559823888","31.46721559823888","31.46721559823888","-5.499831357608712","-5.499831357608712","-5.499831357608712"
"4488","31.482113349555675","31.482113349555675","31.482113349555675","-5.594378030128505","-5.594378030128505","-5.594378030128505"
"4489","31.57048624960836","31.57048624960836","31.57048624960836","-5.579338657393921","-5.579338657393921","-5.579338657393921"
"4490","31.796831715368143","31.796831715368143","31.796831715368143","-5.528929507769257","-5.528929507769257","-5.528929507769257"
"4491","31.628808919479276","31.628808919479276","31.628808919479276","-5.708702603464291","-5.708702603464291","-5.708702603464291"
"4492","31.083093733920954","31.083093733920954","31.083093733920954","-5.907150748952173","-5.907150748952173","-5.907150748952173"
"4493","31.198703185266794","31.198703185266794","31.198703185266794","-6.196977817119396","-6.196977817119396","-6.196977817119396"
"4494","31.10646819762945","31.10646819762945","31.10646819762945","-6.127778469005184","-6.127778469005184","-6.127778469005184"
"4495","31.068874731252745","31.068874731252745","31.068874731252745","-6.237496838040394","-6.237496838040394","-6.237496838040394"
"4496","30.874445925878053","30.874445925878053","30.874445925878053","-6.088207486385967","-6.088207486385967","-6.088207486385967"
"4497","30.581874637954716","30.581874637954716","30.581874637954716","-6.184060194001977","-6.184060194001977","-6.184060194001977"
"4498","30.535665763376773","30.535665763376773","30.535665763376773","-6.213092200039896","-6.213092200039896","-6.213092200039896"
"4499","30.297142791622296","30.297142791622296","30.297142791622296","-6.1887656206273824","-6.1887656206273824","-6.1887656206273824"
"4500","30.18133391477666","30.18133391477666","30.18133391477666","-6.108238571199126","-6.108238571199126","-6.108238571199126"
"4501","30.37059194445265","30.37059194445265","30.37059194445265","-6.173502217216258","-6.173502217216258","-6.173502217216258"
"4502","30.28571672931387","30.28571672931387","30.28571672931387","-6.201244472019002","-6.201244472019002","-6.201244472019002"
"4503","30.014387185066884","30.014387185066884","30.014387185066884","-6.1911898474870695","-6.1911898474870695","-6.1911898474870695"
"4504","29.776899502250153","29.776899502250153","29.776899502250153","-6.066500923520472","-6.066500923520472","-6.066500923520472"
"4505","29.77354335049772","29.77354335049772","29.77354335049772","-6.733948580102676","-6.733948580102676","-6.733948580102676"
"4506","29.674705020138973","29.674705020138973","29.674705020138973","-6.743162669833814","-6.743162669833814","-6.743162669833814"
"4507","29.33976848595007","29.33976848595007","29.33976848595007","-6.48053115726317","-6.48053115726317","-6.48053115726317"
"4508","29.24539427679498","29.24539427679498","29.24539427679498","-6.501226759301667","-6.501226759301667","-6.501226759301667"
"4509","29.34881256753557","29.34881256753557","29.34881256753557","-6.785949625157474","-6.785949625157474","-6.785949625157474"
"4510","29.547516436669266","29.547516436669266","29.547516436669266","-6.705717803020158","-6.705717803020158","-6.705717803020158"
"4511","29.487649529659528","29.487649529659528","29.487649529659528","-6.899883654451552","-6.899883654451552","-6.899883654451552"
"4512","29.54778358593036","29.54778358593036","29.54778358593036","-6.990053800048612","-6.990053800048612","-6.990053800048612"
"4513","29.734396385830657","29.734396385830657","29.734396385830657","-7.2507089263948625","-7.2507089263948625","-7.2507089263948625"
"4514","30.03891631445648","30.03891631445648","30.03891631445648","-7.082283230284666","-7.082283230284666","-7.082283230284666"
"4515","29.984871588540255","29.984871588540255","29.984871588540255","-6.936169084439025","-6.936169084439025","-6.936169084439025"
"4516","29.81450472480266","29.81450472480266","29.81450472480266","-7.237082467610231","-7.237082467610231","-7.237082467610231"
"4517","29.851787584292534","29.851787584292534","29.851787584292534","-7.19891551816051","-7.19891551816051","-7.19891551816051"
"4518","29.514696553766274","29.514696553766274","29.514696553766274","-7.288895009569502","-7.288895009569502","-7.288895009569502"
"4519","29.461400088008585","29.461400088008585","29.461400088008585","-7.284945696281622","-7.284945696281622","-7.284945696281622"
"4520","29.424199302547116","29.424199302547116","29.424199302547116","-7.354580637063737","-7.354580637063737","-7.354580637063737"
"4521","29.462594541206542","29.462594541206542","29.462594541206542","-7.3909592522393766","-7.3909592522393766","-7.3909592522393766"
"4522","29.181026964727945","29.181026964727945","29.181026964727945","-7.37103491958516","-7.37103491958516","-7.37103491958516"
"4523","29.459318158373566","29.459318158373566","29.459318158373566","-7.296309067677532","-7.296309067677532","-7.296309067677532"
"4524","29.754908843856573","29.754908843856573","29.754908843856573","-7.0613996536146075","-7.0613996536146075","-7.0613996536146075"
"4525","29.77820063273134","29.77820063273134","29.77820063273134","-7.088594425375174","-7.088594425375174","-7.088594425375174"
"4526","29.497616132438026","29.497616132438026","29.497616132438026","-7.142400137614447","-7.142400137614447","-7.142400137614447"
"4527","29.467912018106063","29.467912018106063","29.467912018106063","-7.366154663006516","-7.366154663006516","-7.366154663006516"
"4528","29.44047852194853","29.44047852194853","29.44047852194853","-7.3805072364479","-7.3805072364479","-7.3805072364479"
"4529","29.32868088236348","29.32868088236348","29.32868088236348","-7.493293034881584","-7.493293034881584","-7.493293034881584"
"4530","29.62894412126595","29.62894412126595","29.62894412126595","-7.832963441818105","-7.832963441818105","-7.832963441818105"
"4531","29.453464018827916","29.453464018827916","29.453464018827916","-7.93767369412593","-7.93767369412593","-7.93767369412593"
"4532","29.688659505788493","29.688659505788493","29.688659505788493","-8.591606490575447","-8.591606490575447","-8.591606490575447"
"4533","29.705075879199434","29.705075879199434","29.705075879199434","-8.489428520495602","-8.489428520495602","-8.489428520495602"
"4534","29.907265543097623","29.907265543097623","29.907265543097623","-8.15056924673872","-8.15056924673872","-8.15056924673872"
"4535","29.88465646616968","29.88465646616968","29.88465646616968","-8.201261496778121","-8.201261496778121","-8.201261496778121"
"4536","29.876577129706334","29.876577129706334","29.876577129706334","-8.155157623627343","-8.155157623627343","-8.155157623627343"
"4537","30.308329478550913","30.308329478550913","30.308329478550913","-8.154845359047748","-8.154845359047748","-8.154845359047748"
"4538","30.27018413199411","30.27018413199411","30.27018413199411","-8.183783557922723","-8.183783557922723","-8.183783557922723"
"4539","29.81567043424077","29.81567043424077","29.81567043424077","-8.064075497516727","-8.064075497516727","-8.064075497516727"
"4540","29.267361763443123","29.267361763443123","29.267361763443123","-7.925659739158237","-7.925659739158237","-7.925659739158237"
"4541","29.135199301753634","29.135199301753634","29.135199301753634","-7.938092444736351","-7.938092444736351","-7.938092444736351"
"4542","29.096258810773225","29.096258810773225","29.096258810773225","-8.013158134769673","-8.013158134769673","-8.013158134769673"
"4543","29.1198299080216","29.1198299080216","29.1198299080216","-8.01737817042689","-8.01737817042689","-8.01737817042689"
"4544","28.83521354448239","28.83521354448239","28.83521354448239","-7.698979024411407","-7.698979024411407","-7.698979024411407"
"4545","28.83949672442238","28.83949672442238","28.83949672442238","-7.374261187944569","-7.374261187944569","-7.374261187944569"
"4546","28.817084482414653","28.817084482414653","28.817084482414653","-7.1671481178973435","-7.1671481178973435","-7.1671481178973435"
"4547","28.76277859755762","28.76277859755762","28.76277859755762","-7.022937414978993","-7.022937414978993","-7.022937414978993"
"4548","29.07970063632972","29.07970063632972","29.07970063632972","-7.054662518333958","-7.054662518333958","-7.054662518333958"
"4549","29.187032607522138","29.187032607522138","29.187032607522138","-6.931213270924547","-6.931213270924547","-6.931213270924547"
"4550","28.86929696719219","28.86929696719219","28.86929696719219","-6.751413628362228","-6.751413628362228","-6.751413628362228"
"4551","28.81461070258459","28.81461070258459","28.81461070258459","-7.0871616727502245","-7.0871616727502245","-7.0871616727502245"
"4552","28.79134793782001","28.79134793782001","28.79134793782001","-7.284525433644774","-7.284525433644774","-7.284525433644774"
"4553","28.944177842485384","28.944177842485384","28.944177842485384","-7.178897726310336","-7.178897726310336","-7.178897726310336"
"4554","28.96985372144417","28.96985372144417","28.96985372144417","-7.167123512239869","-7.167123512239869","-7.167123512239869"
"4555","29.22481846784691","29.22481846784691","29.22481846784691","-6.969409141779659","-6.969409141779659","-6.969409141779659"
"4556","28.775093145526476","28.775093145526476","28.775093145526476","-7.0086816876038505","-7.0086816876038505","-7.0086816876038505"
"4557","28.795455809192173","28.795455809192173","28.795455809192173","-6.916733611553931","-6.916733611553931","-6.916733611553931"
"4558","28.813389946187627","28.813389946187627","28.813389946187627","-7.07576995839846","-7.07576995839846","-7.07576995839846"
"4559","29.23078433229887","29.23078433229887","29.23078433229887","-7.010281281889576","-7.010281281889576","-7.010281281889576"
"4560","29.25506326043299","29.25506326043299","29.25506326043299","-6.9377421857418184","-6.9377421857418184","-6.9377421857418184"
"4561","29.690721547577077","29.690721547577077","29.690721547577077","-6.758102258737049","-6.758102258737049","-6.758102258737049"
"4562","29.78453739498903","29.78453739498903","29.78453739498903","-6.680949255314995","-6.680949255314995","-6.680949255314995"
"4563","30.129508206119944","30.129508206119944","30.129508206119944","-6.753614463701646","-6.753614463701646","-6.753614463701646"
"4564","30.238088394644464","30.238088394644464","30.238088394644464","-6.44316354210677","-6.44316354210677","-6.44316354210677"
"4565","30.263296405029017","30.263296405029017","30.263296405029017","-6.381822312245025","-6.381822312245025","-6.381822312245025"
"4566","30.07675541247025","30.07675541247025","30.07675541247025","-6.351250462659218","-6.351250462659218","-6.351250462659218"
"4567","29.966561840592995","29.966561840592995","29.966561840592995","-6.300764238550251","-6.300764238550251","-6.300764238550251"
"4568","28.959387541301435","28.959387541301435","28.959387541301435","-6.319512812467668","-6.319512812467668","-6.319512812467668"
"4569","28.928020393672742","28.928020393672742","28.928020393672742","-6.725032277715842","-6.725032277715842","-6.725032277715842"
"4570","29.114244670042353","29.114244670042353","29.114244670042353","-7.1653484654933255","-7.1653484654933255","-7.1653484654933255"
"4571","28.87246540945012","28.87246540945012","28.87246540945012","-7.183617621730545","-7.183617621730545","-7.183617621730545"
"4572","28.236468793847212","28.236468793847212","28.236468793847212","-7.310511203864164","-7.310511203864164","-7.310511203864164"
"4573","28.219824053856076","28.219824053856076","28.219824053856076","-7.2786853647825644","-7.2786853647825644","-7.2786853647825644"
"4574","28.244663232435013","28.244663232435013","28.244663232435013","-7.304521568587204","-7.304521568587204","-7.304521568587204"
"4575","28.043144506664365","28.043144506664365","28.043144506664365","-7.560283122499062","-7.560283122499062","-7.560283122499062"
"4576","27.23804232450988","27.23804232450988","27.23804232450988","-7.5902135629777066","-7.5902135629777066","-7.5902135629777066"
"4577","27.5277175160592","27.5277175160592","27.5277175160592","-7.6397932164009115","-7.6397932164009115","-7.6397932164009115"
"4578","27.507192912358338","27.507192912358338","27.507192912358338","-7.463701600484558","-7.463701600484558","-7.463701600484558"
"4579","27.173048538110315","27.173048538110315","27.173048538110315","-7.436482720496129","-7.436482720496129","-7.436482720496129"
"4580","27.195059832402322","27.195059832402322","27.195059832402322","-7.543034332794805","-7.543034332794805","-7.543034332794805"
"4581","27.084924658150626","27.084924658150626","27.084924658150626","-7.787899009197632","-7.787899009197632","-7.787899009197632"
"4582","27.143285854483747","27.143285854483747","27.143285854483747","-7.936940742164576","-7.936940742164576","-7.936940742164576"
"4583","27.293351035235997","27.293351035235997","27.293351035235997","-8.156494510732735","-8.156494510732735","-8.156494510732735"
"4584","27.281129073339294","27.281129073339294","27.281129073339294","-8.370830969095953","-8.370830969095953","-8.370830969095953"
"4585","27.071851270394273","27.071851270394273","27.071851270394273","-8.006961936682698","-8.006961936682698","-8.006961936682698"
"4586","27.14880374543447","27.14880374543447","27.14880374543447","-8.147306675043263","-8.147306675043263","-8.147306675043263"
"4587","27.183346943053703","27.183346943053703","27.183346943053703","-8.478488979441275","-8.478488979441275","-8.478488979441275"
"4588","27.26103049889516","27.26103049889516","27.26103049889516","-8.528772034532361","-8.528772034532361","-8.528772034532361"
"4589","27.65985219875706","27.65985219875706","27.65985219875706","-8.48135882037651","-8.48135882037651","-8.48135882037651"
"4590","28.02849658318274","28.02849658318274","28.02849658318274","-8.78442870379123","-8.78442870379123","-8.78442870379123"
"4591","28.051727889477792","28.051727889477792","28.051727889477792","-8.967428545775448","-8.967428545775448","-8.967428545775448"
"4592","27.895046121743135","27.895046121743135","27.895046121743135","-8.946965311154338","-8.946965311154338","-8.946965311154338"
"4593","27.902588716702294","27.902588716702294","27.902588716702294","-8.953984235596971","-8.953984235596971","-8.953984235596971"
"4594","27.8971229586768","27.8971229586768","27.8971229586768","-8.97890448835228","-8.97890448835228","-8.97890448835228"
"4595","27.894053111441913","27.894053111441913","27.894053111441913","-9.123520529515599","-9.123520529515599","-9.123520529515599"
"4596","27.78119554942962","27.78119554942962","27.78119554942962","-9.143241330902152","-9.143241330902152","-9.143241330902152"
"4597","28.231688370168722","28.231688370168722","28.231688370168722","-9.35218936912719","-9.35218936912719","-9.35218936912719"
"4598","28.069312107837508","28.069312107837508","28.069312107837508","-9.214563421698353","-9.214563421698353","-9.214563421698353"
"4599","28.145183400636014","28.145183400636014","28.145183400636014","-9.236353073874465","-9.236353073874465","-9.236353073874465"
"4600","28.28129118597583","28.28129118597583","28.28129118597583","-9.188218038532527","-9.188218038532527","-9.188218038532527"
"4601","28.027492483085094","28.027492483085094","28.027492483085094","-9.200686488335474","-9.200686488335474","-9.200686488335474"
"4602","28.158142667030596","28.158142667030596","28.158142667030596","-9.374038509479437","-9.374038509479437","-9.374038509479437"
"4603","28.1223653614269","28.1223653614269","28.1223653614269","-9.273934755416242","-9.273934755416242","-9.273934755416242"
"4604","27.258151325977877","27.258151325977877","27.258151325977877","-9.3115403198439","-9.3115403198439","-9.3115403198439"
"4605","27.125137209104437","27.125137209104437","27.125137209104437","-9.272038729524873","-9.272038729524873","-9.272038729524873"
"4606","27.38619431760669","27.38619431760669","27.38619431760669","-9.262387127457101","-9.262387127457101","-9.262387127457101"
"4607","27.515321517552035","27.515321517552035","27.515321517552035","-8.810284888433603","-8.810284888433603","-8.810284888433603"
"4608","27.6284111266353","27.6284111266353","27.6284111266353","-8.271683623438427","-8.271683623438427","-8.271683623438427"
"4609","27.198198983629563","27.198198983629563","27.198198983629563","-8.479045955233822","-8.479045955233822","-8.479045955233822"
"4610","27.080504308280737","27.080504308280737","27.080504308280737","-8.52580601656273","-8.52580601656273","-8.52580601656273"
"4611","27.072027454273176","27.072027454273176","27.072027454273176","-8.322047859474937","-8.322047859474937","-8.322047859474937"
"4612","27.059985456302165","27.059985456302165","27.059985456302165","-8.582454245988675","-8.582454245988675","-8.582454245988675"
"4613","27.753323244145086","27.753323244145086","27.753323244145086","-8.49700117634335","-8.49700117634335","-8.49700117634335"
"4614","27.425551594705734","27.425551594705734","27.425551594705734","-8.558580355871014","-8.558580355871014","-8.558580355871014"
"4615","27.467946592500137","27.467946592500137","27.467946592500137","-8.532610979356333","-8.532610979356333","-8.532610979356333"
"4616","27.66764076753538","27.66764076753538","27.66764076753538","-8.666558704569779","-8.666558704569779","-8.666558704569779"
"4617","27.836181548643612","27.836181548643612","27.836181548643612","-8.746166826642336","-8.746166826642336","-8.746166826642336"
"4618","27.694259748802583","27.694259748802583","27.694259748802583","-9.120872904841248","-9.120872904841248","-9.120872904841248"
"4619","27.725260865639594","27.725260865639594","27.725260865639594","-9.047690386285932","-9.047690386285932","-9.047690386285932"
"4620","27.37388903643979","27.37388903643979","27.37388903643979","-9.178651392226977","-9.178651392226977","-9.178651392226977"
"4621","27.756613556765945","27.756613556765945","27.756613556765945","-9.057961070932999","-9.057961070932999","-9.057961070932999"
"4622","27.84179270320083","27.84179270320083","27.84179270320083","-8.88292583687918","-8.88292583687918","-8.88292583687918"
"4623","28.23063962231973","28.23063962231973","28.23063962231973","-9.12106966431915","-9.12106966431915","-9.12106966431915"
"4624","28.278050644405898","28.278050644405898","28.278050644405898","-9.016838568449362","-9.016838568449362","-9.016838568449362"
"4625","28.23210473568893","28.23210473568893","28.23210473568893","-8.974184939780166","-8.974184939780166","-8.974184939780166"
"4626","28.19734360700183","28.19734360700183","28.19734360700183","-9.344664798975488","-9.344664798975488","-9.344664798975488"
"4627","28.607102785006305","28.607102785006305","28.607102785006305","-9.036987868170568","-9.036987868170568","-9.036987868170568"
"4628","28.638034731208883","28.638034731208883","28.638034731208883","-8.970762918468015","-8.970762918468015","-8.970762918468015"
"4629","28.85319883773798","28.85319883773798","28.85319883773798","-9.063740461122723","-9.063740461122723","-9.063740461122723"
"4630","28.576438308118963","28.576438308118963","28.576438308118963","-8.780240353187452","-8.780240353187452","-8.780240353187452"
"4631","28.787870775365086","28.787870775365086","28.787870775365086","-8.91732047966959","-8.91732047966959","-8.91732047966959"
"4632","28.704520145741103","28.704520145741103","28.704520145741103","-9.360768156143294","-9.360768156143294","-9.360768156143294"
"4633","29.290930450443124","29.290930450443124","29.290930450443124","-9.908996500101141","-9.908996500101141","-9.908996500101141"
"4634","29.168211306321577","29.168211306321577","29.168211306321577","-9.938061134318936","-9.938061134318936","-9.938061134318936"
"4635","29.179382683744834","29.179382683744834","29.179382683744834","-10.10497962699673","-10.10497962699673","-10.10497962699673"
"4636","29.21647729496877","29.21647729496877","29.21647729496877","-10.430629851062854","-10.430629851062854","-10.430629851062854"
"4637","29.053220388645727","29.053220388645727","29.053220388645727","-10.419797586511143","-10.419797586511143","-10.419797586511143"
"4638","28.789061990899796","28.789061990899796","28.789061990899796","-10.720598377243292","-10.720598377243292","-10.720598377243292"
"4639","28.72828833307678","28.72828833307678","28.72828833307678","-10.584835797241581","-10.584835797241581","-10.584835797241581"
"4640","28.37888050763118","28.37888050763118","28.37888050763118","-10.602237063347381","-10.602237063347381","-10.602237063347381"
"4641","28.8250635339132","28.8250635339132","28.8250635339132","-11.114990081958965","-11.114990081958965","-11.114990081958965"
"4642","28.98158255251792","28.98158255251792","28.98158255251792","-11.160243943444558","-11.160243943444558","-11.160243943444558"
"4643","28.76878600919326","28.76878600919326","28.76878600919326","-10.854732519274405","-10.854732519274405","-10.854732519274405"
"4644","28.433208055979662","28.433208055979662","28.433208055979662","-10.699569278791953","-10.699569278791953","-10.699569278791953"
"4645","28.74472298968807","28.74472298968807","28.74472298968807","-10.76042322639517","-10.76042322639517","-10.76042322639517"
"4646","29.120472588477107","29.120472588477107","29.120472588477107","-10.451162279218467","-10.451162279218467","-10.451162279218467"
"4647","29.02378754482866","29.02378754482866","29.02378754482866","-10.192703548536757","-10.192703548536757","-10.192703548536757"
"4648","29.098569021500587","29.098569021500587","29.098569021500587","-10.224845468252525","-10.224845468252525","-10.224845468252525"
"4649","29.107140834121","29.107140834121","29.107140834121","-10.240905517776223","-10.240905517776223","-10.240905517776223"
"4650","29.996015489516104","29.996015489516104","29.996015489516104","-10.350475296529618","-10.350475296529618","-10.350475296529618"
"4651","30.080076485519747","30.080076485519747","30.080076485519747","-10.775266251210377","-10.775266251210377","-10.775266251210377"
"4652","30.231855474281193","30.231855474281193","30.231855474281193","-10.737717088475515","-10.737717088475515","-10.737717088475515"
"4653","30.608318205848867","30.608318205848867","30.608318205848867","-10.627409308569561","-10.627409308569561","-10.627409308569561"
"4654","30.20996628418905","30.20996628418905","30.20996628418905","-10.723158949496767","-10.723158949496767","-10.723158949496767"
"4655","30.134660922996492","30.134660922996492","30.134660922996492","-10.99893694149751","-10.99893694149751","-10.99893694149751"
"4656","30.028691444891955","30.028691444891955","30.028691444891955","-10.17346606475459","-10.17346606475459","-10.17346606475459"
"4657","30.335921008389683","30.335921008389683","30.335921008389683","-9.98680175693085","-9.98680175693085","-9.98680175693085"
"4658","30.54293353109852","30.54293353109852","30.54293353109852","-9.859885681203885","-9.859885681203885","-9.859885681203885"
"4659","31.27684626666823","31.27684626666823","31.27684626666823","-9.987368587921845","-9.987368587921845","-9.987368587921845"
