"Step","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"13414","27.150719007024612","27.150719007024612","27.150719007024612"
"13419","28.05981692685605","28.05981692685605","28.05981692685605"
"13424","28.57500097665812","28.57500097665812","28.57500097665812"
"13429","29.51154244578961","29.51154244578961","29.51154244578961"
"13434","30.295405733115498","30.295405733115498","30.295405733115498"
"13439","30.656484118286485","30.656484118286485","30.656484118286485"
"13444","30.381146048110864","30.381146048110864","30.381146048110864"
"13449","30.1491035301259","30.1491035301259","30.1491035301259"
"13454","29.699748101728222","29.699748101728222","29.699748101728222"
"13459","30.430553286660917","30.430553286660917","30.430553286660917"
"13464","30.41801328814758","30.41801328814758","30.41801328814758"
"13469","30.674798857946147","30.674798857946147","30.674798857946147"
"13474","30.28260619693497","30.28260619693497","30.28260619693497"
"13479","30.296282346800517","30.296282346800517","30.296282346800517"
"13484","29.412799046674685","29.412799046674685","29.412799046674685"
"13489","28.718574019595913","28.718574019595913","28.718574019595913"
"13494","28.70538816096514","28.70538816096514","28.70538816096514"
"13499","28.443722593292136","28.443722593292136","28.443722593292136"
"13504","28.751651560724543","28.751651560724543","28.751651560724543"
"13509","28.59823479971408","28.59823479971408","28.59823479971408"
"13514","27.118917390318266","27.118917390318266","27.118917390318266"
"13519","26.993183854815598","26.993183854815598","26.993183854815598"
"13524","27.119591601524917","27.119591601524917","27.119591601524917"
"13529","27.701784528221523","27.701784528221523","27.701784528221523"
"13534","27.591555043900474","27.591555043900474","27.591555043900474"
"13539","27.03037238707614","27.03037238707614","27.03037238707614"
"13544","27.583467521339163","27.583467521339163","27.583467521339163"
"13549","26.793577021536912","26.793577021536912","26.793577021536912"
"13554","27.075211922133654","27.075211922133654","27.075211922133654"
"13559","27.004014850029147","27.004014850029147","27.004014850029147"
"13564","26.383042727107842","26.383042727107842","26.383042727107842"
"13569","26.354836511442976","26.354836511442976","26.354836511442976"
"13574","26.46617901673807","26.46617901673807","26.46617901673807"
"13579","26.624687956985134","26.624687956985134","26.624687956985134"
"13584","26.820043182406735","26.820043182406735","26.820043182406735"
"13589","27.28571018205547","27.28571018205547","27.28571018205547"
"13594","26.965930644295007","26.965930644295007","26.965930644295007"
"13599","26.78339656103469","26.78339656103469","26.78339656103469"
"13604","27.15680014357484","27.15680014357484","27.15680014357484"
"13609","27.221158228092737","27.221158228092737","27.221158228092737"
"13614","27.629529390326503","27.629529390326503","27.629529390326503"
"13619","27.5915374108377","27.5915374108377","27.5915374108377"
"13624","27.650878458869705","27.650878458869705","27.650878458869705"
"13629","28.655072825328244","28.655072825328244","28.655072825328244"
"13634","28.470407798952174","28.470407798952174","28.470407798952174"
"13639","28.449603026642535","28.449603026642535","28.449603026642535"
"13644","27.37991866297825","27.37991866297825","27.37991866297825"
"13649","27.401366034464836","27.401366034464836","27.401366034464836"
"13654","25.933063400006805","25.933063400006805","25.933063400006805"
"13659","26.10722130067857","26.10722130067857","26.10722130067857"
"13664","26.365574786746237","26.365574786746237","26.365574786746237"
"13669","26.603914632848536","26.603914632848536","26.603914632848536"
"13674","26.77098548364683","26.77098548364683","26.77098548364683"
"13679","26.49384570666837","26.49384570666837","26.49384570666837"
"13684","26.64439337451634","26.64439337451634","26.64439337451634"
"13689","26.986288434853545","26.986288434853545","26.986288434853545"
"13694","27.039116919423762","27.039116919423762","27.039116919423762"
"13699","27.116642302484024","27.116642302484024","27.116642302484024"
"13704","27.2894350182836","27.2894350182836","27.2894350182836"
"13709","27.224878328232858","27.224878328232858","27.224878328232858"
"13714","26.864172309215487","26.864172309215487","26.864172309215487"
"13719","26.45926727172126","26.45926727172126","26.45926727172126"
"13724","26.297039347122745","26.297039347122745","26.297039347122745"
"13729","26.460941972939487","26.460941972939487","26.460941972939487"
"13734","26.6936067070086","26.6936067070086","26.6936067070086"
"13739","26.263082424601716","26.263082424601716","26.263082424601716"
"13744","27.438961134897525","27.438961134897525","27.438961134897525"
"13749","27.60708294048551","27.60708294048551","27.60708294048551"
"13754","27.613109597943787","27.613109597943787","27.613109597943787"
"13759","26.533259353763892","26.533259353763892","26.533259353763892"
"13764","26.223904534551494","26.223904534551494","26.223904534551494"
"13769","26.705033579696625","26.705033579696625","26.705033579696625"
"13774","26.44991868229763","26.44991868229763","26.44991868229763"
"13779","26.150937044863884","26.150937044863884","26.150937044863884"
"13784","24.646432428023594","24.646432428023594","24.646432428023594"
"13789","24.680235735700062","24.680235735700062","24.680235735700062"
"13794","24.59384377404997","24.59384377404997","24.59384377404997"
"13799","25.03216987656457","25.03216987656457","25.03216987656457"
"13804","25.55431358122072","25.55431358122072","25.55431358122072"
"13809","25.363064161630408","25.363064161630408","25.363064161630408"
"13814","25.673970060400734","25.673970060400734","25.673970060400734"
"13819","26.035537262717675","26.035537262717675","26.035537262717675"
"13824","25.455361970714122","25.455361970714122","25.455361970714122"
"13829","26.21646507503676","26.21646507503676","26.21646507503676"
"13834","25.510283394029553","25.510283394029553","25.510283394029553"
"13839","25.277438630076382","25.277438630076382","25.277438630076382"
"13844","25.37918964221191","25.37918964221191","25.37918964221191"
"13849","25.389038307876532","25.389038307876532","25.389038307876532"
"13854","25.344555205389486","25.344555205389486","25.344555205389486"
"13859","24.716727302501646","24.716727302501646","24.716727302501646"
"13864","25.04703254577628","25.04703254577628","25.04703254577628"
"13869","26.104433062558737","26.104433062558737","26.104433062558737"
"13874","25.357517879203577","25.357517879203577","25.357517879203577"
"13879","25.341245533607108","25.341245533607108","25.341245533607108"
"13884","24.41933079037428","24.41933079037428","24.41933079037428"
"13889","24.474601927056465","24.474601927056465","24.474601927056465"
"13894","23.664767648845668","23.664767648845668","23.664767648845668"
"13899","23.33750938941645","23.33750938941645","23.33750938941645"
"13904","23.039580487243555","23.039580487243555","23.039580487243555"
"13909","24.198224394269502","24.198224394269502","24.198224394269502"
"13914","24.434595621692143","24.434595621692143","24.434595621692143"
"13919","25.50584088004389","25.50584088004389","25.50584088004389"
"13924","25.384443150215837","25.384443150215837","25.384443150215837"
"13929","24.816999637246713","24.816999637246713","24.816999637246713"
"13934","24.6901684983712","24.6901684983712","24.6901684983712"
"13939","24.184514676938544","24.184514676938544","24.184514676938544"
"13944","23.819468602941985","23.819468602941985","23.819468602941985"
"13949","23.615758952453206","23.615758952453206","23.615758952453206"
"13954","23.702709490981277","23.702709490981277","23.702709490981277"
"13959","23.727944644946707","23.727944644946707","23.727944644946707"
"13964","24.343226966921065","24.343226966921065","24.343226966921065"
"13969","24.64691032055609","24.64691032055609","24.64691032055609"
"13974","25.22493062141809","25.22493062141809","25.22493062141809"
"13979","25.72386036283542","25.72386036283542","25.72386036283542"
"13984","26.345975855392567","26.345975855392567","26.345975855392567"
"13989","26.686061871167873","26.686061871167873","26.686061871167873"
"13994","26.85999892095291","26.85999892095291","26.85999892095291"
"13999","27.421567582986878","27.421567582986878","27.421567582986878"
"14004","27.36893804445735","27.36893804445735","27.36893804445735"
"14009","27.760447181307846","27.760447181307846","27.760447181307846"
"14014","27.083546357541227","27.083546357541227","27.083546357541227"
"14019","27.386909287353888","27.386909287353888","27.386909287353888"
"14024","27.57108592366189","27.57108592366189","27.57108592366189"
"14029","27.481372147345724","27.481372147345724","27.481372147345724"
"14034","28.6584528612001","28.6584528612001","28.6584528612001"
"14039","29.401597488648346","29.401597488648346","29.401597488648346"
"14044","29.150750986168667","29.150750986168667","29.150750986168667"
"14049","29.366325897165044","29.366325897165044","29.366325897165044"
"14054","29.68218221892288","29.68218221892288","29.68218221892288"
"14059","29.597772110103527","29.597772110103527","29.597772110103527"
"14064","29.647677290772112","29.647677290772112","29.647677290772112"
"14069","30.20764699589003","30.20764699589003","30.20764699589003"
"14074","30.380052926971118","30.380052926971118","30.380052926971118"
"14079","31.70838375724348","31.70838375724348","31.70838375724348"
"14084","31.924870751804328","31.924870751804328","31.924870751804328"
"14089","31.84715143034386","31.84715143034386","31.84715143034386"
"14094","31.803611379371866","31.803611379371866","31.803611379371866"
"14099","32.081223529036805","32.081223529036805","32.081223529036805"
"14104","31.39529910455851","31.39529910455851","31.39529910455851"
"14109","32.03464291612011","32.03464291612011","32.03464291612011"
"14114","32.40165108123177","32.40165108123177","32.40165108123177"
"14119","32.360014149088514","32.360014149088514","32.360014149088514"
"14124","33.91434199483345","33.91434199483345","33.91434199483345"
"14129","33.05135193110874","33.05135193110874","33.05135193110874"
"14134","34.815615528467156","34.815615528467156","34.815615528467156"
"14139","34.857042033488966","34.857042033488966","34.857042033488966"
"14144","34.20524768826672","34.20524768826672","34.20524768826672"
"14149","34.534173303919495","34.534173303919495","34.534173303919495"
"14154","34.990199103636726","34.990199103636726","34.990199103636726"
"14159","35.04872391846159","35.04872391846159","35.04872391846159"
"14164","35.07126130509655","35.07126130509655","35.07126130509655"
"14169","34.712948452054654","34.712948452054654","34.712948452054654"
"14174","34.0366158549479","34.0366158549479","34.0366158549479"
"14179","34.43426206176866","34.43426206176866","34.43426206176866"
"14184","34.825255207374205","34.825255207374205","34.825255207374205"
"14189","35.063736576668916","35.063736576668916","35.063736576668916"
"14194","34.67898819458205","34.67898819458205","34.67898819458205"
"14199","34.69650587367472","34.69650587367472","34.69650587367472"
"14204","33.92784509251023","33.92784509251023","33.92784509251023"
"14209","34.567636269998935","34.567636269998935","34.567636269998935"
"14214","33.775945306493014","33.775945306493014","33.775945306493014"
"14219","33.33456886023656","33.33456886023656","33.33456886023656"
"14224","33.60882861673306","33.60882861673306","33.60882861673306"
"14229","32.89413564813043","32.89413564813043","32.89413564813043"
"14234","33.389279237004864","33.389279237004864","33.389279237004864"
"14239","33.66018917948022","33.66018917948022","33.66018917948022"
"14244","33.73445096851591","33.73445096851591","33.73445096851591"
"14249","34.376635740751276","34.376635740751276","34.376635740751276"
"14254","34.276716080083","34.276716080083","34.276716080083"
"14259","34.17456352323542","34.17456352323542","34.17456352323542"
"14264","34.175430544278655","34.175430544278655","34.175430544278655"
"14269","34.15499061393311","34.15499061393311","34.15499061393311"
"14274","34.32471631505066","34.32471631505066","34.32471631505066"
"14279","34.5140899366479","34.5140899366479","34.5140899366479"
"14284","34.40430336955038","34.40430336955038","34.40430336955038"
"14289","34.46858551026897","34.46858551026897","34.46858551026897"
"14294","34.604152280329295","34.604152280329295","34.604152280329295"
"14299","34.81302207984417","34.81302207984417","34.81302207984417"
"14304","34.61766167128934","34.61766167128934","34.61766167128934"
"14309","34.09728692881523","34.09728692881523","34.09728692881523"
"14314","34.513518938445216","34.513518938445216","34.513518938445216"
"14319","34.27742757105542","34.27742757105542","34.27742757105542"
"14324","34.23794121854221","34.23794121854221","34.23794121854221"
"14329","33.71772602693207","33.71772602693207","33.71772602693207"
"14334","33.64838183171558","33.64838183171558","33.64838183171558"
"14339","33.26074712530873","33.26074712530873","33.26074712530873"
"14344","33.04467355421219","33.04467355421219","33.04467355421219"
"14349","33.3802539719421","33.3802539719421","33.3802539719421"
"14354","33.370122441893635","33.370122441893635","33.370122441893635"
"14359","33.21550422655256","33.21550422655256","33.21550422655256"
"14364","33.76267996220022","33.76267996220022","33.76267996220022"
"14369","33.625031045410495","33.625031045410495","33.625031045410495"
"14374","34.40382551089586","34.40382551089586","34.40382551089586"
"14379","33.4486179372976","33.4486179372976","33.4486179372976"
"14384","33.8447372785745","33.8447372785745","33.8447372785745"
"14389","33.53744013694577","33.53744013694577","33.53744013694577"
"14394","33.591892619465995","33.591892619465995","33.591892619465995"
"14399","33.60738581140911","33.60738581140911","33.60738581140911"
"14404","34.224179556850956","34.224179556850956","34.224179556850956"
"14409","35.15477290343809","35.15477290343809","35.15477290343809"
"14414","34.240671500506664","34.240671500506664","34.240671500506664"
"14419","33.63886079730853","33.63886079730853","33.63886079730853"
"14424","34.14398251146212","34.14398251146212","34.14398251146212"
"14429","33.48161095468095","33.48161095468095","33.48161095468095"
"14434","32.696131484741365","32.696131484741365","32.696131484741365"
"14439","32.39130510618438","32.39130510618438","32.39130510618438"
"14444","31.75047143296776","31.75047143296776","31.75047143296776"
"14449","33.02779157124617","33.02779157124617","33.02779157124617"
"14454","33.07804849576444","33.07804849576444","33.07804849576444"
"14459","32.480398410958365","32.480398410958365","32.480398410958365"
"14464","32.96125746974869","32.96125746974869","32.96125746974869"
"14469","32.65943862626158","32.65943862626158","32.65943862626158"
"14474","33.70404399116796","33.70404399116796","33.70404399116796"
"14479","34.09107920340093","34.09107920340093","34.09107920340093"
"14484","34.41862840994872","34.41862840994872","34.41862840994872"
"14489","35.88835673896666","35.88835673896666","35.88835673896666"
"14494","35.69783255304506","35.69783255304506","35.69783255304506"
"14499","35.83106398142395","35.83106398142395","35.83106398142395"
"14504","35.7717741519279","35.7717741519279","35.7717741519279"
"14509","36.15827739313383","36.15827739313383","36.15827739313383"
"14514","36.28968253547003","36.28968253547003","36.28968253547003"
"14519","36.55946320658357","36.55946320658357","36.55946320658357"
"14524","36.42567407119631","36.42567407119631","36.42567407119631"
"14529","34.470569310757284","34.470569310757284","34.470569310757284"
"14534","33.83713864592196","33.83713864592196","33.83713864592196"
"14539","33.2672447054737","33.2672447054737","33.2672447054737"
"14544","32.45454871208115","32.45454871208115","32.45454871208115"
"14549","32.53625455670939","32.53625455670939","32.53625455670939"
"14554","32.96551587637625","32.96551587637625","32.96551587637625"
"14559","33.02391945576766","33.02391945576766","33.02391945576766"
"14564","32.62343609972624","32.62343609972624","32.62343609972624"
"14569","33.13445697671082","33.13445697671082","33.13445697671082"
"14574","32.002439884466405","32.002439884466405","32.002439884466405"
"14579","32.26201109907454","32.26201109907454","32.26201109907454"
"14584","31.98614383053106","31.98614383053106","31.98614383053106"
"14589","31.701539825875333","31.701539825875333","31.701539825875333"
"14594","31.16995612246519","31.16995612246519","31.16995612246519"
"14599","31.536697908485714","31.536697908485714","31.536697908485714"
"14604","31.134420546159507","31.134420546159507","31.134420546159507"
"14609","31.334529397475578","31.334529397475578","31.334529397475578"
"14614","31.145425427439417","31.145425427439417","31.145425427439417"
"14619","30.906444505566483","30.906444505566483","30.906444505566483"
"14624","30.519099644533476","30.519099644533476","30.519099644533476"
"14629","29.60394791341303","29.60394791341303","29.60394791341303"
"14634","30.0843289977778","30.0843289977778","30.0843289977778"
"14639","29.939652613578318","29.939652613578318","29.939652613578318"
"14644","28.985472039593954","28.985472039593954","28.985472039593954"
"14649","29.383518101241506","29.383518101241506","29.383518101241506"
"14654","28.685601754986436","28.685601754986436","28.685601754986436"
"14659","29.121832338506216","29.121832338506216","29.121832338506216"
"14664","28.898986869841863","28.898986869841863","28.898986869841863"
"14669","29.783023633363218","29.783023633363218","29.783023633363218"
"14674","29.478126372461052","29.478126372461052","29.478126372461052"
"14679","29.438590655809385","29.438590655809385","29.438590655809385"
"14684","29.495354662482843","29.495354662482843","29.495354662482843"
"14689","29.52086910686445","29.52086910686445","29.52086910686445"
"14694","30.769416204882404","30.769416204882404","30.769416204882404"
"14699","30.730205053650888","30.730205053650888","30.730205053650888"
"14704","31.044837915126024","31.044837915126024","31.044837915126024"
"14709","32.14930011528612","32.14930011528612","32.14930011528612"
"14714","32.10031144452587","32.10031144452587","32.10031144452587"
"14719","31.842924839843693","31.842924839843693","31.842924839843693"
"14724","31.80565953512969","31.80565953512969","31.80565953512969"
"14729","32.70008364262059","32.70008364262059","32.70008364262059"
"14734","32.29506320513549","32.29506320513549","32.29506320513549"
"14739","31.898851148811687","31.898851148811687","31.898851148811687"
"14744","31.124194373641146","31.124194373641146","31.124194373641146"
"14749","31.08033589216224","31.08033589216224","31.08033589216224"
"14754","31.258693330318646","31.258693330318646","31.258693330318646"
"14759","32.302541988517504","32.302541988517504","32.302541988517504"
"14764","32.147734136781395","32.147734136781395","32.147734136781395"
"14769","31.392130626689788","31.392130626689788","31.392130626689788"
"14774","32.202108287703794","32.202108287703794","32.202108287703794"
"14779","32.16816934791911","32.16816934791911","32.16816934791911"
"14784","32.052466420100465","32.052466420100465","32.052466420100465"
"14789","32.05478244955859","32.05478244955859","32.05478244955859"
"14794","32.209323387027155","32.209323387027155","32.209323387027155"
"14799","31.94943924869356","31.94943924869356","31.94943924869356"
"14804","30.789077034355465","30.789077034355465","30.789077034355465"
"14809","31.372070089658887","31.372070089658887","31.372070089658887"
"14814","31.417228974684477","31.417228974684477","31.417228974684477"
"14819","31.757352570947564","31.757352570947564","31.757352570947564"
"14824","31.477098345885164","31.477098345885164","31.477098345885164"
"14829","31.187331217989918","31.187331217989918","31.187331217989918"
"14834","31.88102318226283","31.88102318226283","31.88102318226283"
"14839","31.92613493998134","31.92613493998134","31.92613493998134"
"14844","31.79408585377653","31.79408585377653","31.79408585377653"
"14849","31.802304807622725","31.802304807622725","31.802304807622725"
"14854","31.800430075883988","31.800430075883988","31.800430075883988"
"14859","32.49814066175907","32.49814066175907","32.49814066175907"
"14864","31.980038741127906","31.980038741127906","31.980038741127906"
"14869","30.755033545844473","30.755033545844473","30.755033545844473"
"14874","30.388006416719215","30.388006416719215","30.388006416719215"
"14879","30.270318714475295","30.270318714475295","30.270318714475295"
"14884","31.158055722853884","31.158055722853884","31.158055722853884"
"14889","31.55272850214129","31.55272850214129","31.55272850214129"
"14894","32.645403147157865","32.645403147157865","32.645403147157865"
"14899","32.54494939175672","32.54494939175672","32.54494939175672"
"14904","32.411786465280926","32.411786465280926","32.411786465280926"
"14909","32.876612763299846","32.876612763299846","32.876612763299846"
"14914","31.890708657880527","31.890708657880527","31.890708657880527"
"14919","31.01099190674638","31.01099190674638","31.01099190674638"
"14924","31.462655646634907","31.462655646634907","31.462655646634907"
"14929","31.828843372119792","31.828843372119792","31.828843372119792"
"14934","32.26182018413678","32.26182018413678","32.26182018413678"
"14939","33.2328845551962","33.2328845551962","33.2328845551962"
"14944","33.596969921334065","33.596969921334065","33.596969921334065"
"14949","33.639793677051195","33.639793677051195","33.639793677051195"
"14954","34.25234798526012","34.25234798526012","34.25234798526012"
"14959","33.259989505620545","33.259989505620545","33.259989505620545"
"14964","32.89180586772814","32.89180586772814","32.89180586772814"
"14969","32.71346291223641","32.71346291223641","32.71346291223641"
"14974","32.10251276410301","32.10251276410301","32.10251276410301"
"14979","32.4092240161136","32.4092240161136","32.4092240161136"
"14984","31.590002051806376","31.590002051806376","31.590002051806376"
"14989","31.292623842055026","31.292623842055026","31.292623842055026"
"14994","31.10352428712376","31.10352428712376","31.10352428712376"
"14999","30.719252383917443","30.719252383917443","30.719252383917443"
"15004","30.727590709720825","30.727590709720825","30.727590709720825"
"15009","30.078318197299453","30.078318197299453","30.078318197299453"
"15014","30.150565634412054","30.150565634412054","30.150565634412054"
"15019","29.92465603605708","29.92465603605708","29.92465603605708"
"15024","29.764146290226467","29.764146290226467","29.764146290226467"
"15029","29.37231200030569","29.37231200030569","29.37231200030569"
"15034","28.631052309448624","28.631052309448624","28.631052309448624"
"15039","27.273007194645217","27.273007194645217","27.273007194645217"
"15044","27.768070585997883","27.768070585997883","27.768070585997883"
"15049","27.8491285372853","27.8491285372853","27.8491285372853"
"15054","27.982140003455132","27.982140003455132","27.982140003455132"
"15059","28.11969855579168","28.11969855579168","28.11969855579168"
"15064","28.074973922227784","28.074973922227784","28.074973922227784"
"15069","27.642277181082978","27.642277181082978","27.642277181082978"
"15074","27.431755101382088","27.431755101382088","27.431755101382088"
"15079","26.507765378104946","26.507765378104946","26.507765378104946"
"15084","26.76164819695043","26.76164819695043","26.76164819695043"
"15089","26.604745302826917","26.604745302826917","26.604745302826917"
"15094","26.803234619208236","26.803234619208236","26.803234619208236"
"15099","26.84754172242955","26.84754172242955","26.84754172242955"
"15104","27.277185448696446","27.277185448696446","27.277185448696446"
"15109","26.638642230233323","26.638642230233323","26.638642230233323"
"15114","27.43676640497321","27.43676640497321","27.43676640497321"
"15119","27.307297920925212","27.307297920925212","27.307297920925212"
"15124","26.996346942541273","26.996346942541273","26.996346942541273"
"15129","28.36126807394403","28.36126807394403","28.36126807394403"
"15134","26.67573552842305","26.67573552842305","26.67573552842305"
"15139","27.247596362090277","27.247596362090277","27.247596362090277"
"15144","27.715848798997772","27.715848798997772","27.715848798997772"
"15149","28.687614696474192","28.687614696474192","28.687614696474192"
"15154","29.228744899217304","29.228744899217304","29.228744899217304"
"15159","29.096914382861474","29.096914382861474","29.096914382861474"
"15164","29.685582871928705","29.685582871928705","29.685582871928705"
"15169","30.136387954927553","30.136387954927553","30.136387954927553"
"15174","30.095594091929787","30.095594091929787","30.095594091929787"
"15179","30.33798659707756","30.33798659707756","30.33798659707756"
"15184","29.97216240020046","29.97216240020046","29.97216240020046"
"15189","30.146822176811185","30.146822176811185","30.146822176811185"
"15194","30.23781274201214","30.23781274201214","30.23781274201214"
"15199","31.283238364263198","31.283238364263198","31.283238364263198"
"15204","31.588712528827273","31.588712528827273","31.588712528827273"
"15209","31.40614541936335","31.40614541936335","31.40614541936335"
"15214","31.312527603617617","31.312527603617617","31.312527603617617"
"15219","31.22348733011633","31.22348733011633","31.22348733011633"
"15224","30.258526145368954","30.258526145368954","30.258526145368954"
"15229","29.9808865720266","29.9808865720266","29.9808865720266"
"15234","29.574942322037064","29.574942322037064","29.574942322037064"
"15239","30.378804205479238","30.378804205479238","30.378804205479238"
"15244","30.6224889803756","30.6224889803756","30.6224889803756"
"15249","30.18978849094826","30.18978849094826","30.18978849094826"
"15254","30.146365354712994","30.146365354712994","30.146365354712994"
"15259","29.98932167386057","29.98932167386057","29.98932167386057"
"15264","31.247135901361403","31.247135901361403","31.247135901361403"
"15269","31.715228424215937","31.715228424215937","31.715228424215937"
"15274","31.50035403175562","31.50035403175562","31.50035403175562"
"15279","31.2660670145853","31.2660670145853","31.2660670145853"
"15284","30.989420976867965","30.989420976867965","30.989420976867965"
"15289","31.65778125320191","31.65778125320191","31.65778125320191"
"15294","31.362847594865997","31.362847594865997","31.362847594865997"
"15299","30.83805273814319","30.83805273814319","30.83805273814319"
"15304","31.48959208605114","31.48959208605114","31.48959208605114"
"15309","31.83222972829534","31.83222972829534","31.83222972829534"
"15314","30.981409733584098","30.981409733584098","30.981409733584098"
"15319","30.887562629150608","30.887562629150608","30.887562629150608"
"15324","31.326125355302906","31.326125355302906","31.326125355302906"
"15329","30.81530165202635","30.81530165202635","30.81530165202635"
"15334","30.865230463522604","30.865230463522604","30.865230463522604"
"15339","30.894579060056675","30.894579060056675","30.894579060056675"
"15344","31.484594352941304","31.484594352941304","31.484594352941304"
"15349","31.179961608515946","31.179961608515946","31.179961608515946"
"15354","31.000672893875784","31.000672893875784","31.000672893875784"
"15359","30.990346467284436","30.990346467284436","30.990346467284436"
"15364","30.88411141310251","30.88411141310251","30.88411141310251"
"15369","30.993554392379515","30.993554392379515","30.993554392379515"
"15374","30.922420474328096","30.922420474328096","30.922420474328096"
"15379","30.920674693007076","30.920674693007076","30.920674693007076"
"15384","30.273041362814524","30.273041362814524","30.273041362814524"
"15389","30.34871957928544","30.34871957928544","30.34871957928544"
"15394","31.451198248206964","31.451198248206964","31.451198248206964"
"15399","30.398000154205473","30.398000154205473","30.398000154205473"
"15404","30.5041789884492","30.5041789884492","30.5041789884492"
"15409","30.34693756747635","30.34693756747635","30.34693756747635"
"15414","31.45047582727097","31.45047582727097","31.45047582727097"
"15419","31.218763372741424","31.218763372741424","31.218763372741424"
"15424","30.58790701204383","30.58790701204383","30.58790701204383"
"15429","30.967972905446413","30.967972905446413","30.967972905446413"
"15434","31.160139178011114","31.160139178011114","31.160139178011114"
"15439","31.155115518539183","31.155115518539183","31.155115518539183"
"15444","31.2696602720012","31.2696602720012","31.2696602720012"
"15449","30.613119633439446","30.613119633439446","30.613119633439446"
"15454","30.69538546171503","30.69538546171503","30.69538546171503"
"15459","30.79111243528515","30.79111243528515","30.79111243528515"
"15464","30.534401947157175","30.534401947157175","30.534401947157175"
"15469","31.347229259242166","31.347229259242166","31.347229259242166"
"15474","30.33375730615994","30.33375730615994","30.33375730615994"
"15479","30.031829526736534","30.031829526736534","30.031829526736534"
"15484","29.689394277985958","29.689394277985958","29.689394277985958"
"15489","28.836805183843513","28.836805183843513","28.836805183843513"
"15494","28.86565202499443","28.86565202499443","28.86565202499443"
"15499","28.540214418666437","28.540214418666437","28.540214418666437"
"15504","28.848575452701425","28.848575452701425","28.848575452701425"
"15509","28.54315745614882","28.54315745614882","28.54315745614882"
"15514","28.341305903121484","28.341305903121484","28.341305903121484"
"15519","29.109941139167983","29.109941139167983","29.109941139167983"
"15524","29.177657496283146","29.177657496283146","29.177657496283146"
"15529","29.398529578374777","29.398529578374777","29.398529578374777"
"15534","29.69433841669461","29.69433841669461","29.69433841669461"
"15539","30.039666840296576","30.039666840296576","30.039666840296576"
"15544","30.02050291345742","30.02050291345742","30.02050291345742"
"15549","30.026285863018774","30.026285863018774","30.026285863018774"
"15554","29.86680948374515","29.86680948374515","29.86680948374515"
"15559","29.855280293039467","29.855280293039467","29.855280293039467"
"15564","30.075835448813464","30.075835448813464","30.075835448813464"
"15569","29.678349528317135","29.678349528317135","29.678349528317135"
"15574","30.283202630378124","30.283202630378124","30.283202630378124"
"15579","30.262288871474105","30.262288871474105","30.262288871474105"
"15584","30.287915955666623","30.287915955666623","30.287915955666623"
"15589","30.090759561778746","30.090759561778746","30.090759561778746"
"15594","29.951453838879388","29.951453838879388","29.951453838879388"
"15599","29.53218373339676","29.53218373339676","29.53218373339676"
"15604","29.79496839398722","29.79496839398722","29.79496839398722"
"15609","29.50543455358336","29.50543455358336","29.50543455358336"
"15614","29.736526573584428","29.736526573584428","29.736526573584428"
"15619","29.700465619339603","29.700465619339603","29.700465619339603"
"15624","29.679809408862894","29.679809408862894","29.679809408862894"
"15629","29.697244496548528","29.697244496548528","29.697244496548528"
"15634","29.31729811166141","29.31729811166141","29.31729811166141"
"15639","29.423623146764708","29.423623146764708","29.423623146764708"
"15644","30.182375551926135","30.182375551926135","30.182375551926135"
"15649","29.976140637404377","29.976140637404377","29.976140637404377"
"15654","30.535103906582698","30.535103906582698","30.535103906582698"
"15659","29.96230119207303","29.96230119207303","29.96230119207303"
"15664","29.757446717755432","29.757446717755432","29.757446717755432"
"15669","28.766256554675916","28.766256554675916","28.766256554675916"
"15674","29.10566905819072","29.10566905819072","29.10566905819072"
"15679","29.002844678195014","29.002844678195014","29.002844678195014"
"15684","29.175964914867112","29.175964914867112","29.175964914867112"
"15689","29.07821055772651","29.07821055772651","29.07821055772651"
"15694","27.425428280676154","27.425428280676154","27.425428280676154"
"15699","27.46148194372198","27.46148194372198","27.46148194372198"
"15704","27.033410729708766","27.033410729708766","27.033410729708766"
"15709","26.866734623762937","26.866734623762937","26.866734623762937"
"15714","26.934533360853656","26.934533360853656","26.934533360853656"
"15719","26.440717269508628","26.440717269508628","26.440717269508628"
"15724","26.774641418123384","26.774641418123384","26.774641418123384"
"15729","26.425332094707578","26.425332094707578","26.425332094707578"
"15734","26.789321234095205","26.789321234095205","26.789321234095205"
"15739","26.91071198212322","26.91071198212322","26.91071198212322"
"15744","26.881538571221153","26.881538571221153","26.881538571221153"
"15749","27.097800676887704","27.097800676887704","27.097800676887704"
"15754","26.965888506831508","26.965888506831508","26.965888506831508"
"15759","26.00505368048008","26.00505368048008","26.00505368048008"
"15764","26.14226701064838","26.14226701064838","26.14226701064838"
"15769","26.86671178817853","26.86671178817853","26.86671178817853"
"15774","26.28086178430409","26.28086178430409","26.28086178430409"
"15779","26.362584514104586","26.362584514104586","26.362584514104586"
"15784","26.87926619130674","26.87926619130674","26.87926619130674"
"15789","26.423698343279863","26.423698343279863","26.423698343279863"
"15794","26.35433166907361","26.35433166907361","26.35433166907361"
"15799","27.046506277006632","27.046506277006632","27.046506277006632"
