"Step","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"4297","-57.347847797691955","-57.347847797691955","-57.347847797691955"
"4298","-58.28515409213118","-58.28515409213118","-58.28515409213118"
"4299","-57.77131271414744","-57.77131271414744","-57.77131271414744"
"4300","-57.65976091174246","-57.65976091174246","-57.65976091174246"
"4301","-58.32424337137904","-58.32424337137904","-58.32424337137904"
"4302","-59.07700853324043","-59.07700853324043","-59.07700853324043"
"4303","-59.14588118277353","-59.14588118277353","-59.14588118277353"
"4304","-59.365298915443","-59.365298915443","-59.365298915443"
"4305","-58.7562332726919","-58.7562332726919","-58.7562332726919"
"4306","-58.45353446227659","-58.45353446227659","-58.45353446227659"
"4307","-59.228359382691764","-59.228359382691764","-59.228359382691764"
"4308","-59.10298503062895","-59.10298503062895","-59.10298503062895"
"4309","-59.988247234352094","-59.988247234352094","-59.988247234352094"
"4310","-59.35242927922701","-59.35242927922701","-59.35242927922701"
"4311","-58.97542362572913","-58.97542362572913","-58.97542362572913"
"4312","-58.4014050269024","-58.4014050269024","-58.4014050269024"
"4313","-57.62228595212869","-57.62228595212869","-57.62228595212869"
"4314","-57.96720982669908","-57.96720982669908","-57.96720982669908"
"4315","-57.675673097629605","-57.675673097629605","-57.675673097629605"
"4316","-57.544378259462945","-57.544378259462945","-57.544378259462945"
"4317","-58.208565301109594","-58.208565301109594","-58.208565301109594"
"4318","-57.600529483037974","-57.600529483037974","-57.600529483037974"
"4319","-57.75375180599521","-57.75375180599521","-57.75375180599521"
"4320","-57.51784974326265","-57.51784974326265","-57.51784974326265"
"4321","-57.4817914447268","-57.4817914447268","-57.4817914447268"
"4322","-57.13122961065528","-57.13122961065528","-57.13122961065528"
"4323","-56.99945667350819","-56.99945667350819","-56.99945667350819"
"4324","-56.32862369745009","-56.32862369745009","-56.32862369745009"
"4325","-55.8598748376652","-55.8598748376652","-55.8598748376652"
"4326","-56.136882172955936","-56.136882172955936","-56.136882172955936"
"4327","-55.6549074743744","-55.6549074743744","-55.6549074743744"
"4328","-56.26534998856469","-56.26534998856469","-56.26534998856469"
"4329","-56.59302084160682","-56.59302084160682","-56.59302084160682"
"4330","-56.74165954392086","-56.74165954392086","-56.74165954392086"
"4331","-57.110162085424484","-57.110162085424484","-57.110162085424484"
"4332","-56.30359674935853","-56.30359674935853","-56.30359674935853"
"4333","-56.513955140008505","-56.513955140008505","-56.513955140008505"
"4334","-57.19501465026191","-57.19501465026191","-57.19501465026191"
"4335","-57.21109553033657","-57.21109553033657","-57.21109553033657"
"4336","-57.13789189388752","-57.13789189388752","-57.13789189388752"
"4337","-57.37462659312816","-57.37462659312816","-57.37462659312816"
"4338","-56.9611799547928","-56.9611799547928","-56.9611799547928"
"4339","-56.11643785590496","-56.11643785590496","-56.11643785590496"
"4340","-57.202372382642785","-57.202372382642785","-57.202372382642785"
"4341","-57.390635538864736","-57.390635538864736","-57.390635538864736"
"4342","-57.52239545539603","-57.52239545539603","-57.52239545539603"
"4343","-56.65423428842782","-56.65423428842782","-56.65423428842782"
"4344","-57.16390717732566","-57.16390717732566","-57.16390717732566"
"4345","-56.77491663644694","-56.77491663644694","-56.77491663644694"
"4346","-57.64915102635258","-57.64915102635258","-57.64915102635258"
"4347","-57.065020386503164","-57.065020386503164","-57.065020386503164"
"4348","-56.280917156615175","-56.280917156615175","-56.280917156615175"
"4349","-55.9882475475783","-55.9882475475783","-55.9882475475783"
"4350","-57.05622400422199","-57.05622400422199","-57.05622400422199"
"4351","-56.96571619911964","-56.96571619911964","-56.96571619911964"
"4352","-55.41379614751827","-55.41379614751827","-55.41379614751827"
"4353","-54.17563363217693","-54.17563363217693","-54.17563363217693"
"4354","-53.63635121207821","-53.63635121207821","-53.63635121207821"
"4355","-53.43021317558766","-53.43021317558766","-53.43021317558766"
"4356","-52.99716558712262","-52.99716558712262","-52.99716558712262"
"4357","-53.07611436594856","-53.07611436594856","-53.07611436594856"
"4358","-52.50234521390849","-52.50234521390849","-52.50234521390849"
"4359","-52.808593833823146","-52.808593833823146","-52.808593833823146"
"4360","-53.090224520909494","-53.090224520909494","-53.090224520909494"
"4361","-53.65690333877492","-53.65690333877492","-53.65690333877492"
"4362","-54.73011054086449","-54.73011054086449","-54.73011054086449"
"4363","-55.363159339670126","-55.363159339670126","-55.363159339670126"
"4364","-55.237378794982334","-55.237378794982334","-55.237378794982334"
"4365","-54.93014142893292","-54.93014142893292","-54.93014142893292"
"4366","-55.24069155234949","-55.24069155234949","-55.24069155234949"
"4367","-54.583706288179116","-54.583706288179116","-54.583706288179116"
"4368","-54.25216895256668","-54.25216895256668","-54.25216895256668"
"4369","-54.222249749205204","-54.222249749205204","-54.222249749205204"
"4370","-55.28202150591278","-55.28202150591278","-55.28202150591278"
"4371","-55.47384234018591","-55.47384234018591","-55.47384234018591"
"4372","-56.00565564786436","-56.00565564786436","-56.00565564786436"
"4373","-57.568530978605395","-57.568530978605395","-57.568530978605395"
"4374","-56.773241993580584","-56.773241993580584","-56.773241993580584"
"4375","-55.1202238472307","-55.1202238472307","-55.1202238472307"
"4376","-54.87208132715623","-54.87208132715623","-54.87208132715623"
"4377","-54.944866158564466","-54.944866158564466","-54.944866158564466"
"4378","-54.96330254643427","-54.96330254643427","-54.96330254643427"
"4379","-54.46434008578295","-54.46434008578295","-54.46434008578295"
"4380","-54.11676832128183","-54.11676832128183","-54.11676832128183"
"4381","-54.51698617600079","-54.51698617600079","-54.51698617600079"
"4382","-55.69791232908855","-55.69791232908855","-55.69791232908855"
"4383","-55.71916833391983","-55.71916833391983","-55.71916833391983"
"4384","-55.96350837597708","-55.96350837597708","-55.96350837597708"
"4385","-56.82815122000031","-56.82815122000031","-56.82815122000031"
"4386","-56.397511256169","-56.397511256169","-56.397511256169"
"4387","-56.94035184659064","-56.94035184659064","-56.94035184659064"
"4388","-57.17109040105529","-57.17109040105529","-57.17109040105529"
"4389","-58.0432070426852","-58.0432070426852","-58.0432070426852"
"4390","-57.780896655300054","-57.780896655300054","-57.780896655300054"
"4391","-57.54728445483726","-57.54728445483726","-57.54728445483726"
"4392","-58.295723491927","-58.295723491927","-58.295723491927"
"4393","-58.927158495998334","-58.927158495998334","-58.927158495998334"
"4394","-58.66966896906583","-58.66966896906583","-58.66966896906583"
"4395","-59.54576962029929","-59.54576962029929","-59.54576962029929"
"4396","-59.50196817730386","-59.50196817730386","-59.50196817730386"
"4397","-58.1398403143384","-58.1398403143384","-58.1398403143384"
"4398","-58.4966662717914","-58.4966662717914","-58.4966662717914"
"4399","-59.66495881815958","-59.66495881815958","-59.66495881815958"
"4400","-58.51416530358055","-58.51416530358055","-58.51416530358055"
"4401","-58.58764370207058","-58.58764370207058","-58.58764370207058"
"4402","-58.62126594789501","-58.62126594789501","-58.62126594789501"
"4403","-58.618423051206236","-58.618423051206236","-58.618423051206236"
"4404","-58.56423871987535","-58.56423871987535","-58.56423871987535"
"4405","-58.58803278319831","-58.58803278319831","-58.58803278319831"
"4406","-58.710835741093916","-58.710835741093916","-58.710835741093916"
"4407","-58.6483180779668","-58.6483180779668","-58.6483180779668"
"4408","-59.44916268264464","-59.44916268264464","-59.44916268264464"
"4409","-59.58577776023516","-59.58577776023516","-59.58577776023516"
"4410","-58.715644711563485","-58.715644711563485","-58.715644711563485"
"4411","-57.87411940575457","-57.87411940575457","-57.87411940575457"
"4412","-57.56709798545986","-57.56709798545986","-57.56709798545986"
"4413","-57.35267020588465","-57.35267020588465","-57.35267020588465"
"4414","-56.934670378534776","-56.934670378534776","-56.934670378534776"
"4415","-56.4494024174963","-56.4494024174963","-56.4494024174963"
"4416","-57.13337210843999","-57.13337210843999","-57.13337210843999"
"4417","-57.1677313316031","-57.1677313316031","-57.1677313316031"
"4418","-57.118235639563025","-57.118235639563025","-57.118235639563025"
"4419","-56.651347286824304","-56.651347286824304","-56.651347286824304"
"4420","-56.95269205349174","-56.95269205349174","-56.95269205349174"
"4421","-57.48653196092355","-57.48653196092355","-57.48653196092355"
"4422","-57.546424720474185","-57.546424720474185","-57.546424720474185"
"4423","-57.469900546955195","-57.469900546955195","-57.469900546955195"
"4424","-57.1241102737763","-57.1241102737763","-57.1241102737763"
"4425","-56.573033423958684","-56.573033423958684","-56.573033423958684"
"4426","-57.49941753297697","-57.49941753297697","-57.49941753297697"
"4427","-57.546692019928884","-57.546692019928884","-57.546692019928884"
"4428","-58.43421384185887","-58.43421384185887","-58.43421384185887"
"4429","-57.973700703734536","-57.973700703734536","-57.973700703734536"
"4430","-58.09438007154163","-58.09438007154163","-58.09438007154163"
"4431","-57.288389835453366","-57.288389835453366","-57.288389835453366"
"4432","-56.54702749779419","-56.54702749779419","-56.54702749779419"
"4433","-57.07774943447105","-57.07774943447105","-57.07774943447105"
"4434","-56.87196505462359","-56.87196505462359","-56.87196505462359"
"4435","-57.54391495972629","-57.54391495972629","-57.54391495972629"
"4436","-57.62620722805685","-57.62620722805685","-57.62620722805685"
"4437","-57.67368817771321","-57.67368817771321","-57.67368817771321"
"4438","-57.216196861912465","-57.216196861912465","-57.216196861912465"
"4439","-57.088505153339405","-57.088505153339405","-57.088505153339405"
"4440","-58.162943498321695","-58.162943498321695","-58.162943498321695"
"4441","-58.28318593447594","-58.28318593447594","-58.28318593447594"
"4442","-59.03515494336401","-59.03515494336401","-59.03515494336401"
"4443","-58.81316117553361","-58.81316117553361","-58.81316117553361"
"4444","-58.95348627465855","-58.95348627465855","-58.95348627465855"
"4445","-59.08227128932603","-59.08227128932603","-59.08227128932603"
"4446","-58.76745426465825","-58.76745426465825","-58.76745426465825"
"4447","-59.13218645799042","-59.13218645799042","-59.13218645799042"
"4448","-59.07347089198115","-59.07347089198115","-59.07347089198115"
"4449","-58.99998865362611","-58.99998865362611","-58.99998865362611"
"4450","-58.555565409454196","-58.555565409454196","-58.555565409454196"
"4451","-58.3590850226173","-58.3590850226173","-58.3590850226173"
"4452","-58.3534917304741","-58.3534917304741","-58.3534917304741"
"4453","-58.49399918132829","-58.49399918132829","-58.49399918132829"
"4454","-58.30964523726447","-58.30964523726447","-58.30964523726447"
"4455","-58.10908789464167","-58.10908789464167","-58.10908789464167"
"4456","-58.2557390529711","-58.2557390529711","-58.2557390529711"
"4457","-58.44273361974396","-58.44273361974396","-58.44273361974396"
"4458","-57.78637702751676","-57.78637702751676","-57.78637702751676"
"4459","-57.38747700493082","-57.38747700493082","-57.38747700493082"
"4460","-56.51291428976629","-56.51291428976629","-56.51291428976629"
"4461","-56.74280802384808","-56.74280802384808","-56.74280802384808"
"4462","-56.878817367831154","-56.878817367831154","-56.878817367831154"
"4463","-55.656319186892894","-55.656319186892894","-55.656319186892894"
"4464","-55.42761665991562","-55.42761665991562","-55.42761665991562"
"4465","-55.1002316833914","-55.1002316833914","-55.1002316833914"
"4466","-54.574548346443656","-54.574548346443656","-54.574548346443656"
"4467","-55.17578410564605","-55.17578410564605","-55.17578410564605"
"4468","-55.567848872564994","-55.567848872564994","-55.567848872564994"
"4469","-54.97888076635267","-54.97888076635267","-54.97888076635267"
"4470","-55.27252001981434","-55.27252001981434","-55.27252001981434"
"4471","-55.719820061587164","-55.719820061587164","-55.719820061587164"
"4472","-55.35201803859506","-55.35201803859506","-55.35201803859506"
"4473","-54.837210127166","-54.837210127166","-54.837210127166"
"4474","-55.0744301325615","-55.0744301325615","-55.0744301325615"
"4475","-54.994504219223465","-54.994504219223465","-54.994504219223465"
"4476","-55.16564016058106","-55.16564016058106","-55.16564016058106"
"4477","-55.12232695359789","-55.12232695359789","-55.12232695359789"
"4478","-55.27141504479514","-55.27141504479514","-55.27141504479514"
"4479","-54.856987583932494","-54.856987583932494","-54.856987583932494"
"4480","-54.38410142719641","-54.38410142719641","-54.38410142719641"
"4481","-54.274966340144175","-54.274966340144175","-54.274966340144175"
"4482","-54.4233489704173","-54.4233489704173","-54.4233489704173"
"4483","-54.63143017814638","-54.63143017814638","-54.63143017814638"
"4484","-54.91834728523691","-54.91834728523691","-54.91834728523691"
"4485","-55.08110214205316","-55.08110214205316","-55.08110214205316"
"4486","-55.06201650570555","-55.06201650570555","-55.06201650570555"
"4487","-55.767264781187684","-55.767264781187684","-55.767264781187684"
"4488","-56.75850201671826","-56.75850201671826","-56.75850201671826"
"4489","-57.13640067773892","-57.13640067773892","-57.13640067773892"
"4490","-57.39635588010982","-57.39635588010982","-57.39635588010982"
"4491","-57.38698352384502","-57.38698352384502","-57.38698352384502"
"4492","-57.30786717004291","-57.30786717004291","-57.30786717004291"
"4493","-58.0411938733264","-58.0411938733264","-58.0411938733264"
"4494","-57.75520360475448","-57.75520360475448","-57.75520360475448"
"4495","-57.98626734710618","-57.98626734710618","-57.98626734710618"
"4496","-57.091730932101974","-57.091730932101974","-57.091730932101974"
"4497","-56.89295480205995","-56.89295480205995","-56.89295480205995"
"4498","-56.57459746601457","-56.57459746601457","-56.57459746601457"
"4499","-56.55793177700235","-56.55793177700235","-56.55793177700235"
"4500","-55.73322305321658","-55.73322305321658","-55.73322305321658"
"4501","-55.69984230321828","-55.69984230321828","-55.69984230321828"
"4502","-55.234680049620486","-55.234680049620486","-55.234680049620486"
"4503","-55.045409554449535","-55.045409554449535","-55.045409554449535"
"4504","-55.657504802872744","-55.657504802872744","-55.657504802872744"
"4505","-56.12256907721414","-56.12256907721414","-56.12256907721414"
"4506","-56.759229290873215","-56.759229290873215","-56.759229290873215"
"4507","-56.36490769705546","-56.36490769705546","-56.36490769705546"
"4508","-55.905567464443905","-55.905567464443905","-55.905567464443905"
"4509","-55.61047458985338","-55.61047458985338","-55.61047458985338"
"4510","-55.920097136916596","-55.920097136916596","-55.920097136916596"
"4511","-55.6244845217505","-55.6244845217505","-55.6244845217505"
"4512","-55.60633528879746","-55.60633528879746","-55.60633528879746"
"4513","-55.93243154869342","-55.93243154869342","-55.93243154869342"
"4514","-55.94918301567076","-55.94918301567076","-55.94918301567076"
"4515","-56.056679662371515","-56.056679662371515","-56.056679662371515"
"4516","-56.217634314675664","-56.217634314675664","-56.217634314675664"
"4517","-55.41774337205957","-55.41774337205957","-55.41774337205957"
"4518","-55.532811306875175","-55.532811306875175","-55.532811306875175"
"4519","-55.55836052526616","-55.55836052526616","-55.55836052526616"
"4520","-55.30319298768356","-55.30319298768356","-55.30319298768356"
"4521","-55.193417698828206","-55.193417698828206","-55.193417698828206"
"4522","-55.10006141884298","-55.10006141884298","-55.10006141884298"
"4523","-55.47033766181169","-55.47033766181169","-55.47033766181169"
"4524","-55.56032198226925","-55.56032198226925","-55.56032198226925"
"4525","-56.25755781892286","-56.25755781892286","-56.25755781892286"
"4526","-56.128601781736705","-56.128601781736705","-56.128601781736705"
"4527","-57.30014550257592","-57.30014550257592","-57.30014550257592"
"4528","-57.21711409707671","-57.21711409707671","-57.21711409707671"
"4529","-56.509292908124344","-56.509292908124344","-56.509292908124344"
"4530","-56.67381363601599","-56.67381363601599","-56.67381363601599"
"4531","-57.0076449140762","-57.0076449140762","-57.0076449140762"
"4532","-56.55906497742898","-56.55906497742898","-56.55906497742898"
"4533","-56.403139638821585","-56.403139638821585","-56.403139638821585"
"4534","-55.711748921000364","-55.711748921000364","-55.711748921000364"
"4535","-55.595949235974565","-55.595949235974565","-55.595949235974565"
"4536","-55.79792428948054","-55.79792428948054","-55.79792428948054"
"4537","-55.77471787257801","-55.77471787257801","-55.77471787257801"
"4538","-55.9720758634034","-55.9720758634034","-55.9720758634034"
"4539","-56.79308772401922","-56.79308772401922","-56.79308772401922"
"4540","-56.127929598816316","-56.127929598816316","-56.127929598816316"
"4541","-55.99092591282293","-55.99092591282293","-55.99092591282293"
"4542","-55.544453122970296","-55.544453122970296","-55.544453122970296"
"4543","-56.04112860626845","-56.04112860626845","-56.04112860626845"
"4544","-55.84743214104478","-55.84743214104478","-55.84743214104478"
"4545","-55.612012990721084","-55.612012990721084","-55.612012990721084"
"4546","-55.310584775148","-55.310584775148","-55.310584775148"
"4547","-55.15331542013969","-55.15331542013969","-55.15331542013969"
"4548","-55.63431994743556","-55.63431994743556","-55.63431994743556"
"4549","-55.599861885602266","-55.599861885602266","-55.599861885602266"
"4550","-55.296984959746915","-55.296984959746915","-55.296984959746915"
"4551","-55.242084112299864","-55.242084112299864","-55.242084112299864"
"4552","-56.688308432213816","-56.688308432213816","-56.688308432213816"
"4553","-58.16918725482108","-58.16918725482108","-58.16918725482108"
"4554","-57.96160321292369","-57.96160321292369","-57.96160321292369"
"4555","-58.00399139669174","-58.00399139669174","-58.00399139669174"
"4556","-58.518969013688455","-58.518969013688455","-58.518969013688455"
"4557","-58.76297745804304","-58.76297745804304","-58.76297745804304"
"4558","-58.24430076820815","-58.24430076820815","-58.24430076820815"
"4559","-58.2549176260336","-58.2549176260336","-58.2549176260336"
"4560","-58.93531157488893","-58.93531157488893","-58.93531157488893"
"4561","-58.68260833337662","-58.68260833337662","-58.68260833337662"
"4562","-58.39599690460082","-58.39599690460082","-58.39599690460082"
"4563","-57.816834492121274","-57.816834492121274","-57.816834492121274"
"4564","-58.043060100533104","-58.043060100533104","-58.043060100533104"
"4565","-58.06764173273074","-58.06764173273074","-58.06764173273074"
"4566","-58.08198841589185","-58.08198841589185","-58.08198841589185"
"4567","-58.30469390330608","-58.30469390330608","-58.30469390330608"
"4568","-58.541309320324544","-58.541309320324544","-58.541309320324544"
"4569","-59.03657118873067","-59.03657118873067","-59.03657118873067"
"4570","-58.38526575152348","-58.38526575152348","-58.38526575152348"
"4571","-58.60218631780494","-58.60218631780494","-58.60218631780494"
"4572","-58.37512641860264","-58.37512641860264","-58.37512641860264"
"4573","-57.20732569299945","-57.20732569299945","-57.20732569299945"
"4574","-57.70257781696937","-57.70257781696937","-57.70257781696937"
"4575","-58.315409749292684","-58.315409749292684","-58.315409749292684"
"4576","-58.93605039303371","-58.93605039303371","-58.93605039303371"
"4577","-59.31645161399694","-59.31645161399694","-59.31645161399694"
"4578","-58.80095156746597","-58.80095156746597","-58.80095156746597"
"4579","-58.71980272510563","-58.71980272510563","-58.71980272510563"
"4580","-59.08636327019716","-59.08636327019716","-59.08636327019716"
"4581","-58.62357182296331","-58.62357182296331","-58.62357182296331"
"4582","-58.58825584082824","-58.58825584082824","-58.58825584082824"
"4583","-57.98149918275974","-57.98149918275974","-57.98149918275974"
"4584","-57.40134368386765","-57.40134368386765","-57.40134368386765"
"4585","-56.75628305733263","-56.75628305733263","-56.75628305733263"
"4586","-56.46151112721305","-56.46151112721305","-56.46151112721305"
"4587","-55.730864327401235","-55.730864327401235","-55.730864327401235"
"4588","-56.22347168267872","-56.22347168267872","-56.22347168267872"
"4589","-55.86053407496444","-55.86053407496444","-55.86053407496444"
"4590","-55.59678171002582","-55.59678171002582","-55.59678171002582"
"4591","-55.597775340183915","-55.597775340183915","-55.597775340183915"
"4592","-55.381795697468206","-55.381795697468206","-55.381795697468206"
"4593","-54.47189105729026","-54.47189105729026","-54.47189105729026"
"4594","-53.060094668598815","-53.060094668598815","-53.060094668598815"
"4595","-51.864577561242996","-51.864577561242996","-51.864577561242996"
"4596","-51.43808096127993","-51.43808096127993","-51.43808096127993"
"4597","-52.456013233807134","-52.456013233807134","-52.456013233807134"
"4598","-51.726874110311385","-51.726874110311385","-51.726874110311385"
"4599","-51.79134472243942","-51.79134472243942","-51.79134472243942"
"4600","-52.286198663821715","-52.286198663821715","-52.286198663821715"
"4601","-52.44896938511255","-52.44896938511255","-52.44896938511255"
"4602","-52.533671218800094","-52.533671218800094","-52.533671218800094"
"4603","-52.55345690612725","-52.55345690612725","-52.55345690612725"
"4604","-53.428461484463334","-53.428461484463334","-53.428461484463334"
"4605","-53.94139828198091","-53.94139828198091","-53.94139828198091"
"4606","-53.6636501340094","-53.6636501340094","-53.6636501340094"
"4607","-54.22178468354743","-54.22178468354743","-54.22178468354743"
"4608","-53.7710124529875","-53.7710124529875","-53.7710124529875"
"4609","-53.04671262967866","-53.04671262967866","-53.04671262967866"
"4610","-53.34006118303941","-53.34006118303941","-53.34006118303941"
"4611","-54.22195533483329","-54.22195533483329","-54.22195533483329"
"4612","-54.517577158899705","-54.517577158899705","-54.517577158899705"
"4613","-54.71014854887583","-54.71014854887583","-54.71014854887583"
"4614","-55.4434661609181","-55.4434661609181","-55.4434661609181"
"4615","-56.29910413210492","-56.29910413210492","-56.29910413210492"
"4616","-55.819630584795334","-55.819630584795334","-55.819630584795334"
"4617","-54.54201887035163","-54.54201887035163","-54.54201887035163"
"4618","-54.422695281478724","-54.422695281478724","-54.422695281478724"
"4619","-54.50295888886312","-54.50295888886312","-54.50295888886312"
"4620","-54.74270710855954","-54.74270710855954","-54.74270710855954"
"4621","-53.2970940026048","-53.2970940026048","-53.2970940026048"
"4622","-53.6936393213106","-53.6936393213106","-53.6936393213106"
"4623","-53.884018411722955","-53.884018411722955","-53.884018411722955"
"4624","-54.39262146807051","-54.39262146807051","-54.39262146807051"
"4625","-54.657682501759176","-54.657682501759176","-54.657682501759176"
"4626","-54.610914969187014","-54.610914969187014","-54.610914969187014"
"4627","-54.41419867227246","-54.41419867227246","-54.41419867227246"
"4628","-53.5970371517374","-53.5970371517374","-53.5970371517374"
"4629","-53.69414548158182","-53.69414548158182","-53.69414548158182"
"4630","-53.139746923640075","-53.139746923640075","-53.139746923640075"
"4631","-54.0946944377139","-54.0946944377139","-54.0946944377139"
"4632","-54.894806583423275","-54.894806583423275","-54.894806583423275"
"4633","-54.43600389457305","-54.43600389457305","-54.43600389457305"
"4634","-54.281450074028555","-54.281450074028555","-54.281450074028555"
"4635","-53.648660968753276","-53.648660968753276","-53.648660968753276"
"4636","-53.063263181802476","-53.063263181802476","-53.063263181802476"
"4637","-53.12975483393363","-53.12975483393363","-53.12975483393363"
"4638","-53.461706509839615","-53.461706509839615","-53.461706509839615"
"4639","-53.4143958157359","-53.4143958157359","-53.4143958157359"
"4640","-53.651931712747626","-53.651931712747626","-53.651931712747626"
"4641","-52.515437364341125","-52.515437364341125","-52.515437364341125"
"4642","-52.38546522755804","-52.38546522755804","-52.38546522755804"
"4643","-53.23486628912715","-53.23486628912715","-53.23486628912715"
"4644","-53.66041436590288","-53.66041436590288","-53.66041436590288"
"4645","-52.626800581747894","-52.626800581747894","-52.626800581747894"
"4646","-53.22667173471528","-53.22667173471528","-53.22667173471528"
"4647","-52.33798321821409","-52.33798321821409","-52.33798321821409"
"4648","-52.03361189967492","-52.03361189967492","-52.03361189967492"
"4649","-52.03104953878295","-52.03104953878295","-52.03104953878295"
"4650","-52.80502378681032","-52.80502378681032","-52.80502378681032"
"4651","-53.26598096275132","-53.26598096275132","-53.26598096275132"
"4652","-53.24197934888197","-53.24197934888197","-53.24197934888197"
"4653","-52.89948261129884","-52.89948261129884","-52.89948261129884"
"4654","-53.28062279551822","-53.28062279551822","-53.28062279551822"
"4655","-53.15643068593609","-53.15643068593609","-53.15643068593609"
"4656","-52.80160338914568","-52.80160338914568","-52.80160338914568"
"4657","-52.39947831105226","-52.39947831105226","-52.39947831105226"
"4658","-53.25861017611733","-53.25861017611733","-53.25861017611733"
"4659","-52.94217122596071","-52.94217122596071","-52.94217122596071"
"4660","-53.643341475841154","-53.643341475841154","-53.643341475841154"
"4661","-53.62425499249629","-53.62425499249629","-53.62425499249629"
"4662","-53.45647306135344","-53.45647306135344","-53.45647306135344"
"4663","-54.01565479264762","-54.01565479264762","-54.01565479264762"
"4664","-54.49399006196897","-54.49399006196897","-54.49399006196897"
"4665","-53.272541262353535","-53.272541262353535","-53.272541262353535"
"4666","-54.008937552009584","-54.008937552009584","-54.008937552009584"
"4667","-53.979669248690946","-53.979669248690946","-53.979669248690946"
"4668","-53.98343983393887","-53.98343983393887","-53.98343983393887"
"4669","-54.40771764625574","-54.40771764625574","-54.40771764625574"
"4670","-54.54885458507713","-54.54885458507713","-54.54885458507713"
"4671","-54.27655429545542","-54.27655429545542","-54.27655429545542"
"4672","-54.76517830068779","-54.76517830068779","-54.76517830068779"
"4673","-55.44633042671734","-55.44633042671734","-55.44633042671734"
"4674","-55.1724266652014","-55.1724266652014","-55.1724266652014"
"4675","-55.630894499101935","-55.630894499101935","-55.630894499101935"
"4676","-55.77014960253996","-55.77014960253996","-55.77014960253996"
"4677","-55.17815592950331","-55.17815592950331","-55.17815592950331"
"4678","-54.70791410520056","-54.70791410520056","-54.70791410520056"
"4679","-55.62327216670123","-55.62327216670123","-55.62327216670123"
"4680","-55.76952710158636","-55.76952710158636","-55.76952710158636"
"4681","-55.575473920641535","-55.575473920641535","-55.575473920641535"
"4682","-55.690221400135464","-55.690221400135464","-55.690221400135464"
"4683","-55.42965364783318","-55.42965364783318","-55.42965364783318"
"4684","-55.61328594057669","-55.61328594057669","-55.61328594057669"
"4685","-55.723574150399536","-55.723574150399536","-55.723574150399536"
"4686","-56.109383900817654","-56.109383900817654","-56.109383900817654"
"4687","-56.204046687173566","-56.204046687173566","-56.204046687173566"
"4688","-54.83680453003133","-54.83680453003133","-54.83680453003133"
"4689","-54.46147935195806","-54.46147935195806","-54.46147935195806"
"4690","-54.35813696951199","-54.35813696951199","-54.35813696951199"
"4691","-54.438353808767005","-54.438353808767005","-54.438353808767005"
"4692","-54.64812063064365","-54.64812063064365","-54.64812063064365"
"4693","-54.316339867298524","-54.316339867298524","-54.316339867298524"
"4694","-54.27808570438717","-54.27808570438717","-54.27808570438717"
"4695","-54.797568343886795","-54.797568343886795","-54.797568343886795"
"4696","-54.783292486994185","-54.783292486994185","-54.783292486994185"
"4697","-54.5161751636714","-54.5161751636714","-54.5161751636714"
"4698","-53.940887366902956","-53.940887366902956","-53.940887366902956"
"4699","-53.72875203599531","-53.72875203599531","-53.72875203599531"
"4700","-54.610585365890444","-54.610585365890444","-54.610585365890444"
"4701","-54.349569484546095","-54.349569484546095","-54.349569484546095"
"4702","-54.815081630270996","-54.815081630270996","-54.815081630270996"
"4703","-55.00967213128952","-55.00967213128952","-55.00967213128952"
"4704","-54.84246557233686","-54.84246557233686","-54.84246557233686"
"4705","-54.86986647617092","-54.86986647617092","-54.86986647617092"
"4706","-54.433731210665094","-54.433731210665094","-54.433731210665094"
"4707","-55.11323466829776","-55.11323466829776","-55.11323466829776"
"4708","-55.296614612771855","-55.296614612771855","-55.296614612771855"
"4709","-55.409198389033136","-55.409198389033136","-55.409198389033136"
"4710","-55.54644851602084","-55.54644851602084","-55.54644851602084"
"4711","-55.80053138082539","-55.80053138082539","-55.80053138082539"
"4712","-56.22950597343659","-56.22950597343659","-56.22950597343659"
"4713","-56.922727799032884","-56.922727799032884","-56.922727799032884"
"4714","-56.977539110643704","-56.977539110643704","-56.977539110643704"
"4715","-56.882875123535484","-56.882875123535484","-56.882875123535484"
"4716","-56.77518948028968","-56.77518948028968","-56.77518948028968"
"4717","-57.947809431660914","-57.947809431660914","-57.947809431660914"
"4718","-57.3322985549461","-57.3322985549461","-57.3322985549461"
"4719","-57.31799430353362","-57.31799430353362","-57.31799430353362"
"4720","-56.96271427228865","-56.96271427228865","-56.96271427228865"
"4721","-57.40191727603383","-57.40191727603383","-57.40191727603383"
"4722","-57.673998628671704","-57.673998628671704","-57.673998628671704"
"4723","-57.598346179148464","-57.598346179148464","-57.598346179148464"
"4724","-57.622859729721704","-57.622859729721704","-57.622859729721704"
"4725","-57.349476614322526","-57.349476614322526","-57.349476614322526"
"4726","-57.12756564938662","-57.12756564938662","-57.12756564938662"
"4727","-56.55383319403584","-56.55383319403584","-56.55383319403584"
"4728","-56.306830830753555","-56.306830830753555","-56.306830830753555"
"4729","-57.02820267538703","-57.02820267538703","-57.02820267538703"
"4730","-57.03458878531127","-57.03458878531127","-57.03458878531127"
