"Step","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"19683","34.60519669307689","34.60519669307689","34.60519669307689"
"19690","34.66747990794869","34.66747990794869","34.66747990794869"
"19697","36.384965501044064","36.384965501044064","36.384965501044064"
"19704","36.51314932493476","36.51314932493476","36.51314932493476"
"19711","36.408219998853994","36.408219998853994","36.408219998853994"
"19718","35.69743236408735","35.69743236408735","35.69743236408735"
"19725","35.99427510983377","35.99427510983377","35.99427510983377"
"19732","36.314122775677006","36.314122775677006","36.314122775677006"
"19739","36.20323625428561","36.20323625428561","36.20323625428561"
"19746","35.656449324069534","35.656449324069534","35.656449324069534"
"19753","36.415590783507135","36.415590783507135","36.415590783507135"
"19760","36.65638055598211","36.65638055598211","36.65638055598211"
"19767","36.598563406897995","36.598563406897995","36.598563406897995"
"19774","35.418113215020625","35.418113215020625","35.418113215020625"
"19781","35.55681902161376","35.55681902161376","35.55681902161376"
"19788","36.555231385241676","36.555231385241676","36.555231385241676"
"19795","36.070663530670124","36.070663530670124","36.070663530670124"
"19802","36.82040520028642","36.82040520028642","36.82040520028642"
"19809","35.38422632308291","35.38422632308291","35.38422632308291"
"19816","33.437711458886085","33.437711458886085","33.437711458886085"
"19823","31.808079717679853","31.808079717679853","31.808079717679853"
"19830","30.845331758014478","30.845331758014478","30.845331758014478"
"19837","30.69868840416601","30.69868840416601","30.69868840416601"
"19844","30.735909991845215","30.735909991845215","30.735909991845215"
"19851","29.59230447477005","29.59230447477005","29.59230447477005"
"19858","30.2263139661638","30.2263139661638","30.2263139661638"
"19865","30.007964072909175","30.007964072909175","30.007964072909175"
"19872","30.084945606867173","30.084945606867173","30.084945606867173"
"19879","30.017267833992648","30.017267833992648","30.017267833992648"
"19886","29.52733666157208","29.52733666157208","29.52733666157208"
"19893","26.907090928694807","26.907090928694807","26.907090928694807"
"19900","26.397465583244202","26.397465583244202","26.397465583244202"
"19907","26.65451408613967","26.65451408613967","26.65451408613967"
"19914","26.918654250622012","26.918654250622012","26.918654250622012"
"19921","27.215712735339356","27.215712735339356","27.215712735339356"
"19928","27.650375869059776","27.650375869059776","27.650375869059776"
"19935","27.593235007540606","27.593235007540606","27.593235007540606"
"19942","27.534850948324202","27.534850948324202","27.534850948324202"
"19949","27.071146671400555","27.071146671400555","27.071146671400555"
"19956","26.639460645105505","26.639460645105505","26.639460645105505"
"19963","26.461447337116088","26.461447337116088","26.461447337116088"
"19970","27.270147309795192","27.270147309795192","27.270147309795192"
"19977","27.235631541575607","27.235631541575607","27.235631541575607"
"19984","27.657165946486085","27.657165946486085","27.657165946486085"
"19991","28.15708543185545","28.15708543185545","28.15708543185545"
"19998","28.861661729557362","28.861661729557362","28.861661729557362"
"20005","29.700729862148343","29.700729862148343","29.700729862148343"
"20012","30.080814250505487","30.080814250505487","30.080814250505487"
"20019","28.899677101948356","28.899677101948356","28.899677101948356"
"20026","29.675345846654967","29.675345846654967","29.675345846654967"
"20033","29.79719474449937","29.79719474449937","29.79719474449937"
"20040","29.017761092120526","29.017761092120526","29.017761092120526"
"20047","28.566716822800277","28.566716822800277","28.566716822800277"
"20054","28.032432257469914","28.032432257469914","28.032432257469914"
"20061","28.302355009775756","28.302355009775756","28.302355009775756"
"20068","29.3375392359536","29.3375392359536","29.3375392359536"
"20075","28.378727225791714","28.378727225791714","28.378727225791714"
"20082","29.135172291236007","29.135172291236007","29.135172291236007"
"20089","30.93171678166223","30.93171678166223","30.93171678166223"
"20096","32.26370084836116","32.26370084836116","32.26370084836116"
"20103","32.284935657120165","32.284935657120165","32.284935657120165"
"20110","32.320404209280184","32.320404209280184","32.320404209280184"
"20117","32.8971947046391","32.8971947046391","32.8971947046391"
"20124","32.191581385238365","32.191581385238365","32.191581385238365"
"20131","34.322425381026235","34.322425381026235","34.322425381026235"
"20138","33.561016560045985","33.561016560045985","33.561016560045985"
"20145","34.140844194694594","34.140844194694594","34.140844194694594"
"20152","33.32281064865275","33.32281064865275","33.32281064865275"
"20159","33.26358407863368","33.26358407863368","33.26358407863368"
"20166","33.18140851177313","33.18140851177313","33.18140851177313"
"20173","33.44160339692594","33.44160339692594","33.44160339692594"
"20180","34.54659714604613","34.54659714604613","34.54659714604613"
"20187","34.48991236017241","34.48991236017241","34.48991236017241"
"20194","34.45923003507217","34.45923003507217","34.45923003507217"
"20201","35.6923343367928","35.6923343367928","35.6923343367928"
"20208","35.85082511113762","35.85082511113762","35.85082511113762"
"20215","35.15251927317053","35.15251927317053","35.15251927317053"
"20222","35.09581941930805","35.09581941930805","35.09581941930805"
"20229","34.26035577884915","34.26035577884915","34.26035577884915"
"20236","35.09512011740981","35.09512011740981","35.09512011740981"
"20243","35.235765725298776","35.235765725298776","35.235765725298776"
"20250","35.501087630416684","35.501087630416684","35.501087630416684"
"20257","36.25458451649342","36.25458451649342","36.25458451649342"
"20264","36.736632150542746","36.736632150542746","36.736632150542746"
"20271","35.66411548597591","35.66411548597591","35.66411548597591"
"20278","35.5793729730183","35.5793729730183","35.5793729730183"
"20285","36.68539276456016","36.68539276456016","36.68539276456016"
"20292","37.66241620592407","37.66241620592407","37.66241620592407"
"20299","38.55799293496824","38.55799293496824","38.55799293496824"
"20306","38.46691211114508","38.46691211114508","38.46691211114508"
"20313","38.561526333412274","38.561526333412274","38.561526333412274"
"20320","38.305858434287074","38.305858434287074","38.305858434287074"
"20327","39.28396586511976","39.28396586511976","39.28396586511976"
"20334","37.88190241248757","37.88190241248757","37.88190241248757"
"20341","36.73329638919999","36.73329638919999","36.73329638919999"
"20348","36.399768706881034","36.399768706881034","36.399768706881034"
"20355","36.21532365864991","36.21532365864991","36.21532365864991"
"20362","36.10886190003606","36.10886190003606","36.10886190003606"
"20369","37.17763265654461","37.17763265654461","37.17763265654461"
"20376","36.326104974404615","36.326104974404615","36.326104974404615"
"20383","35.5325183653646","35.5325183653646","35.5325183653646"
"20390","35.55348515345753","35.55348515345753","35.55348515345753"
"20397","34.64757748190587","34.64757748190587","34.64757748190587"
"20404","34.200378681524406","34.200378681524406","34.200378681524406"
"20411","33.29724861006513","33.29724861006513","33.29724861006513"
"20418","32.99114567587512","32.99114567587512","32.99114567587512"
"20425","32.24863719619833","32.24863719619833","32.24863719619833"
"20432","29.645029122452435","29.645029122452435","29.645029122452435"
"20439","29.723438552600154","29.723438552600154","29.723438552600154"
"20446","30.51047141090206","30.51047141090206","30.51047141090206"
"20453","30.853685929493622","30.853685929493622","30.853685929493622"
"20460","30.99830491722204","30.99830491722204","30.99830491722204"
"20467","30.06346358982824","30.06346358982824","30.06346358982824"
"20474","29.76995708884493","29.76995708884493","29.76995708884493"
"20481","28.8418118290971","28.8418118290971","28.8418118290971"
"20488","29.35058283436398","29.35058283436398","29.35058283436398"
"20495","29.640945290700884","29.640945290700884","29.640945290700884"
"20502","30.299163250456296","30.299163250456296","30.299163250456296"
"20509","30.34617056837426","30.34617056837426","30.34617056837426"
"20516","30.4083508853612","30.4083508853612","30.4083508853612"
"20523","28.90605041673045","28.90605041673045","28.90605041673045"
"20530","28.464850841737054","28.464850841737054","28.464850841737054"
"20537","29.58470416294069","29.58470416294069","29.58470416294069"
"20544","28.978913997508","28.978913997508","28.978913997508"
"20551","28.214244305384554","28.214244305384554","28.214244305384554"
"20558","28.0636394944065","28.0636394944065","28.0636394944065"
"20565","27.232634840471775","27.232634840471775","27.232634840471775"
"20572","27.513774933224276","27.513774933224276","27.513774933224276"
"20579","27.2889605066067","27.2889605066067","27.2889605066067"
"20586","27.227945284414854","27.227945284414854","27.227945284414854"
"20593","27.176271152488635","27.176271152488635","27.176271152488635"
"20600","25.485034565731702","25.485034565731702","25.485034565731702"
"20607","25.320025500685897","25.320025500685897","25.320025500685897"
"20614","24.497692091807334","24.497692091807334","24.497692091807334"
"20621","24.558685854450268","24.558685854450268","24.558685854450268"
"20628","24.36071349257518","24.36071349257518","24.36071349257518"
"20635","24.181731045949242","24.181731045949242","24.181731045949242"
"20642","23.257983111970518","23.257983111970518","23.257983111970518"
"20649","23.26472854749969","23.26472854749969","23.26472854749969"
"20656","22.369785952249927","22.369785952249927","22.369785952249927"
"20663","22.36341529095488","22.36341529095488","22.36341529095488"
"20670","22.57812146134004","22.57812146134004","22.57812146134004"
"20677","22.783002150907087","22.783002150907087","22.783002150907087"
"20684","22.56510751092615","22.56510751092615","22.56510751092615"
"20691","24.23226241741008","24.23226241741008","24.23226241741008"
"20698","24.2006403133168","24.2006403133168","24.2006403133168"
"20705","24.109493751934714","24.109493751934714","24.109493751934714"
"20712","24.102259791884265","24.102259791884265","24.102259791884265"
"20719","23.67145821977911","23.67145821977911","23.67145821977911"
"20726","23.394180607305728","23.394180607305728","23.394180607305728"
"20733","23.595604512172418","23.595604512172418","23.595604512172418"
"20740","22.95282158837664","22.95282158837664","22.95282158837664"
"20747","23.161060727178736","23.161060727178736","23.161060727178736"
"20754","22.24605383832672","22.24605383832672","22.24605383832672"
"20761","21.215885942683435","21.215885942683435","21.215885942683435"
"20768","21.85740683701087","21.85740683701087","21.85740683701087"
"20775","21.343169485413217","21.343169485413217","21.343169485413217"
"20782","20.920518936958043","20.920518936958043","20.920518936958043"
"20789","20.10726576740261","20.10726576740261","20.10726576740261"
"20796","19.883565978059355","19.883565978059355","19.883565978059355"
"20803","19.880364178319848","19.880364178319848","19.880364178319848"
"20810","18.795245777469482","18.795245777469482","18.795245777469482"
"20817","18.871803464051705","18.871803464051705","18.871803464051705"
"20824","18.75490750459669","18.75490750459669","18.75490750459669"
"20831","17.53469878378908","17.53469878378908","17.53469878378908"
"20838","17.200922949208927","17.200922949208927","17.200922949208927"
"20845","17.89027149306328","17.89027149306328","17.89027149306328"
"20852","18.32949799955135","18.32949799955135","18.32949799955135"
"20859","18.906279669465555","18.906279669465555","18.906279669465555"
"20866","19.567370709211783","19.567370709211783","19.567370709211783"
"20873","19.615045057682213","19.615045057682213","19.615045057682213"
"20880","19.685927317384607","19.685927317384607","19.685927317384607"
"20887","20.06915278245217","20.06915278245217","20.06915278245217"
"20894","20.200181514418194","20.200181514418194","20.200181514418194"
"20901","20.09731975639846","20.09731975639846","20.09731975639846"
"20908","19.395062202581816","19.395062202581816","19.395062202581816"
"20915","18.351464624832154","18.351464624832154","18.351464624832154"
"20922","17.958776119152986","17.958776119152986","17.958776119152986"
"20929","17.55246669786326","17.55246669786326","17.55246669786326"
"20936","17.518025804480235","17.518025804480235","17.518025804480235"
"20943","18.14733569869549","18.14733569869549","18.14733569869549"
"20950","17.853309368699286","17.853309368699286","17.853309368699286"
"20957","17.751107591748763","17.751107591748763","17.751107591748763"
"20964","17.673694300881685","17.673694300881685","17.673694300881685"
"20971","18.229539881486982","18.229539881486982","18.229539881486982"
"20978","18.63378196555529","18.63378196555529","18.63378196555529"
"20985","18.923067202629703","18.923067202629703","18.923067202629703"
"20992","18.379033921820728","18.379033921820728","18.379033921820728"
"20999","17.17660279177558","17.17660279177558","17.17660279177558"
"21006","17.012437405251063","17.012437405251063","17.012437405251063"
"21013","16.26160529067162","16.26160529067162","16.26160529067162"
"21020","16.51446161724626","16.51446161724626","16.51446161724626"
"21027","16.346277994317454","16.346277994317454","16.346277994317454"
"21034","15.075495262249289","15.075495262249289","15.075495262249289"
"21041","13.10611881537234","13.10611881537234","13.10611881537234"
"21048","13.18083201469327","13.18083201469327","13.18083201469327"
"21055","13.840606333982935","13.840606333982935","13.840606333982935"
"21062","13.946135827416237","13.946135827416237","13.946135827416237"
"21069","14.404184189615664","14.404184189615664","14.404184189615664"
"21076","13.985922312273747","13.985922312273747","13.985922312273747"
"21083","13.009670036370283","13.009670036370283","13.009670036370283"
"21090","12.311177179154177","12.311177179154177","12.311177179154177"
"21097","10.488323485873863","10.488323485873863","10.488323485873863"
"21104","9.811438867537206","9.811438867537206","9.811438867537206"
"21111","9.630937734447077","9.630937734447077","9.630937734447077"
"21118","9.919552500220743","9.919552500220743","9.919552500220743"
"21125","10.597956489694353","10.597956489694353","10.597956489694353"
"21132","10.253075485655994","10.253075485655994","10.253075485655994"
"21139","10.02256886189903","10.02256886189903","10.02256886189903"
"21146","11.390656873567806","11.390656873567806","11.390656873567806"
"21153","10.696793205508957","10.696793205508957","10.696793205508957"
"21160","10.767482108848332","10.767482108848332","10.767482108848332"
"21167","11.379173769404774","11.379173769404774","11.379173769404774"
"21174","11.04610946154262","11.04610946154262","11.04610946154262"
"21181","9.297689943082435","9.297689943082435","9.297689943082435"
"21188","8.128403965521928","8.128403965521928","8.128403965521928"
"21195","9.338124725955906","9.338124725955906","9.338124725955906"
"21202","9.24612056703142","9.24612056703142","9.24612056703142"
"21209","9.443138530844898","9.443138530844898","9.443138530844898"
"21216","9.408832110585747","9.408832110585747","9.408832110585747"
"21223","10.579373850559756","10.579373850559756","10.579373850559756"
"21230","11.111344119493163","11.111344119493163","11.111344119493163"
"21237","10.799702930969392","10.799702930969392","10.799702930969392"
"21244","10.161458930288452","10.161458930288452","10.161458930288452"
"21251","10.420175868294082","10.420175868294082","10.420175868294082"
"21258","11.19467527728889","11.19467527728889","11.19467527728889"
"21265","10.68383179733829","10.68383179733829","10.68383179733829"
"21272","10.159338895707382","10.159338895707382","10.159338895707382"
"21279","9.793251176413461","9.793251176413461","9.793251176413461"
"21286","10.278183320274099","10.278183320274099","10.278183320274099"
"21293","9.638213505147116","9.638213505147116","9.638213505147116"
"21300","9.396597580095378","9.396597580095378","9.396597580095378"
"21307","9.376672344544817","9.376672344544817","9.376672344544817"
"21314","8.746501833251603","8.746501833251603","8.746501833251603"
"21321","7.944283882546166","7.944283882546166","7.944283882546166"
"21328","7.4031340952120335","7.4031340952120335","7.4031340952120335"
"21335","7.401443670819686","7.401443670819686","7.401443670819686"
"21342","7.367139993250158","7.367139993250158","7.367139993250158"
"21349","7.607771789159875","7.607771789159875","7.607771789159875"
"21356","6.75175312621754","6.75175312621754","6.75175312621754"
"21363","6.813761942727251","6.813761942727251","6.813761942727251"
"21370","5.4920114031227785","5.4920114031227785","5.4920114031227785"
"21377","5.418736965032501","5.418736965032501","5.418736965032501"
"21384","5.25588425499941","5.25588425499941","5.25588425499941"
"21391","5.019070277819132","5.019070277819132","5.019070277819132"
"21398","4.036721097111079","4.036721097111079","4.036721097111079"
"21405","4.625603787853055","4.625603787853055","4.625603787853055"
"21412","4.264470787659454","4.264470787659454","4.264470787659454"
"21419","4.38051525356644","4.38051525356644","4.38051525356644"
"21426","3.1723861921192618","3.1723861921192618","3.1723861921192618"
"21433","2.89682794691234","2.89682794691234","2.89682794691234"
"21440","2.8805341839113665","2.8805341839113665","2.8805341839113665"
"21447","3.598673016666563","3.598673016666563","3.598673016666563"
"21454","3.29511780070084","3.29511780070084","3.29511780070084"
"21461","4.095291691598367","4.095291691598367","4.095291691598367"
"21468","3.5034701366143293","3.5034701366143293","3.5034701366143293"
"21475","3.6988280778566276","3.6988280778566276","3.6988280778566276"
"21482","2.8786426256187485","2.8786426256187485","2.8786426256187485"
"21489","0.19727743683082657","0.19727743683082657","0.19727743683082657"
"21496","-0.38544281658671736","-0.38544281658671736","-0.38544281658671736"
"21503","-0.8943414735242534","-0.8943414735242534","-0.8943414735242534"
"21510","-0.7181844100136927","-0.7181844100136927","-0.7181844100136927"
"21517","-1.4227353448350137","-1.4227353448350137","-1.4227353448350137"
"21524","-0.8875481099785181","-0.8875481099785181","-0.8875481099785181"
"21531","-2.4974721358074934","-2.4974721358074934","-2.4974721358074934"
"21538","-2.537270742320874","-2.537270742320874","-2.537270742320874"
"21545","-3.819698016311378","-3.819698016311378","-3.819698016311378"
"21552","-3.599027371628148","-3.599027371628148","-3.599027371628148"
"21559","-4.4269395310849635","-4.4269395310849635","-4.4269395310849635"
"21566","-5.114936146962682","-5.114936146962682","-5.114936146962682"
"21573","-6.728213167100214","-6.728213167100214","-6.728213167100214"
"21580","-7.43212425460825","-7.43212425460825","-7.43212425460825"
"21587","-7.865469520038318","-7.865469520038318","-7.865469520038318"
"21594","-7.44792681760947","-7.44792681760947","-7.44792681760947"
"21601","-8.69812543000848","-8.69812543000848","-8.69812543000848"
"21608","-9.440688394654465","-9.440688394654465","-9.440688394654465"
"21615","-9.93670108824375","-9.93670108824375","-9.93670108824375"
"21622","-10.849708424369545","-10.849708424369545","-10.849708424369545"
"21629","-9.599503581292211","-9.599503581292211","-9.599503581292211"
"21636","-10.189502324147732","-10.189502324147732","-10.189502324147732"
"21643","-10.250365922624601","-10.250365922624601","-10.250365922624601"
"21650","-10.704402597558481","-10.704402597558481","-10.704402597558481"
"21657","-11.60476236327563","-11.60476236327563","-11.60476236327563"
"21664","-11.910181315495047","-11.910181315495047","-11.910181315495047"
"21671","-12.838198052962548","-12.838198052962548","-12.838198052962548"
"21678","-13.561836310242825","-13.561836310242825","-13.561836310242825"
"21685","-14.257451961353592","-14.257451961353592","-14.257451961353592"
"21692","-15.428835424750867","-15.428835424750867","-15.428835424750867"
"21699","-15.607564011070071","-15.607564011070071","-15.607564011070071"
"21706","-16.331160490833614","-16.331160490833614","-16.331160490833614"
"21713","-15.2082880068299","-15.2082880068299","-15.2082880068299"
"21720","-15.175930621882577","-15.175930621882577","-15.175930621882577"
"21727","-16.033260924458137","-16.033260924458137","-16.033260924458137"
"21734","-15.5582014700611","-15.5582014700611","-15.5582014700611"
"21741","-16.12375143912958","-16.12375143912958","-16.12375143912958"
"21748","-15.12312636918964","-15.12312636918964","-15.12312636918964"
"21755","-16.87685477057709","-16.87685477057709","-16.87685477057709"
"21762","-16.774489203185865","-16.774489203185865","-16.774489203185865"
"21769","-17.671092735376575","-17.671092735376575","-17.671092735376575"
"21776","-16.819368924729304","-16.819368924729304","-16.819368924729304"
"21783","-16.91292513612045","-16.91292513612045","-16.91292513612045"
"21790","-17.298802227089038","-17.298802227089038","-17.298802227089038"
"21797","-16.549926083560035","-16.549926083560035","-16.549926083560035"
"21804","-16.651686594418408","-16.651686594418408","-16.651686594418408"
"21811","-16.408121207347282","-16.408121207347282","-16.408121207347282"
"21818","-15.233363790399096","-15.233363790399096","-15.233363790399096"
"21825","-15.478999087293005","-15.478999087293005","-15.478999087293005"
"21832","-15.497705303419234","-15.497705303419234","-15.497705303419234"
"21839","-15.480740927565549","-15.480740927565549","-15.480740927565549"
"21846","-16.316210361581263","-16.316210361581263","-16.316210361581263"
"21853","-16.3445692935982","-16.3445692935982","-16.3445692935982"
"21860","-16.947853484737433","-16.947853484737433","-16.947853484737433"
"21867","-15.623946563283946","-15.623946563283946","-15.623946563283946"
"21874","-15.51194295178812","-15.51194295178812","-15.51194295178812"
"21881","-15.916939929751544","-15.916939929751544","-15.916939929751544"
"21888","-16.313076453102006","-16.313076453102006","-16.313076453102006"
"21895","-16.24772196784646","-16.24772196784646","-16.24772196784646"
"21902","-17.0300387842234","-17.0300387842234","-17.0300387842234"
"21909","-16.300722328776345","-16.300722328776345","-16.300722328776345"
"21916","-17.33836317443608","-17.33836317443608","-17.33836317443608"
"21923","-16.655345332857454","-16.655345332857454","-16.655345332857454"
"21930","-16.541815045199495","-16.541815045199495","-16.541815045199495"
"21937","-17.813902286250492","-17.813902286250492","-17.813902286250492"
"21944","-17.23734102941609","-17.23734102941609","-17.23734102941609"
"21951","-17.458121137088664","-17.458121137088664","-17.458121137088664"
"21958","-17.79591747964214","-17.79591747964214","-17.79591747964214"
"21965","-17.253688543978168","-17.253688543978168","-17.253688543978168"
"21972","-16.67330533002741","-16.67330533002741","-16.67330533002741"
"21979","-16.514652010483534","-16.514652010483534","-16.514652010483534"
"21986","-16.677338101305246","-16.677338101305246","-16.677338101305246"
"21993","-15.980189720426997","-15.980189720426997","-15.980189720426997"
"22000","-15.420639841881462","-15.420639841881462","-15.420639841881462"
"22007","-15.215210919106518","-15.215210919106518","-15.215210919106518"
"22014","-14.93610879901653","-14.93610879901653","-14.93610879901653"
"22021","-15.020621398185362","-15.020621398185362","-15.020621398185362"
"22028","-15.231840730929514","-15.231840730929514","-15.231840730929514"
"22035","-15.578748673063082","-15.578748673063082","-15.578748673063082"
"22042","-15.064060510593029","-15.064060510593029","-15.064060510593029"
"22049","-14.860244329899155","-14.860244329899155","-14.860244329899155"
"22056","-15.185179636122681","-15.185179636122681","-15.185179636122681"
"22063","-14.733736909371931","-14.733736909371931","-14.733736909371931"
"22070","-14.717165573719441","-14.717165573719441","-14.717165573719441"
"22077","-15.67856190091355","-15.67856190091355","-15.67856190091355"
"22084","-15.651197476509315","-15.651197476509315","-15.651197476509315"
"22091","-16.896225897855462","-16.896225897855462","-16.896225897855462"
"22098","-17.085950232936412","-17.085950232936412","-17.085950232936412"
"22105","-16.880008145001344","-16.880008145001344","-16.880008145001344"
"22112","-16.838724336139144","-16.838724336139144","-16.838724336139144"
"22119","-17.0868088206714","-17.0868088206714","-17.0868088206714"
"22126","-16.805582443881264","-16.805582443881264","-16.805582443881264"
"22133","-16.935145596456934","-16.935145596456934","-16.935145596456934"
"22140","-15.964722005085171","-15.964722005085171","-15.964722005085171"
"22147","-15.52313729268982","-15.52313729268982","-15.52313729268982"
"22154","-14.78317233556624","-14.78317233556624","-14.78317233556624"
"22161","-13.791382635744728","-13.791382635744728","-13.791382635744728"
"22168","-15.393270374062332","-15.393270374062332","-15.393270374062332"
"22175","-14.310145545359681","-14.310145545359681","-14.310145545359681"
"22182","-13.179543330583579","-13.179543330583579","-13.179543330583579"
"22189","-14.035418878381808","-14.035418878381808","-14.035418878381808"
"22196","-13.631834814931132","-13.631834814931132","-13.631834814931132"
"22203","-13.527960263595542","-13.527960263595542","-13.527960263595542"
"22210","-12.562583286295546","-12.562583286295546","-12.562583286295546"
"22217","-12.74600238297969","-12.74600238297969","-12.74600238297969"
"22224","-11.439628410077821","-11.439628410077821","-11.439628410077821"
"22231","-10.731772541776293","-10.731772541776293","-10.731772541776293"
"22238","-11.371094323611974","-11.371094323611974","-11.371094323611974"
"22245","-11.360807223354525","-11.360807223354525","-11.360807223354525"
"22252","-11.997646495088274","-11.997646495088274","-11.997646495088274"
"22259","-13.02098387768654","-13.02098387768654","-13.02098387768654"
"22266","-13.052308202593933","-13.052308202593933","-13.052308202593933"
"22273","-12.718346908173025","-12.718346908173025","-12.718346908173025"
"22280","-12.254993664309952","-12.254993664309952","-12.254993664309952"
"22287","-11.963710732519766","-11.963710732519766","-11.963710732519766"
"22294","-11.927300185365446","-11.927300185365446","-11.927300185365446"
"22301","-12.078444529811247","-12.078444529811247","-12.078444529811247"
"22308","-10.771430818783145","-10.771430818783145","-10.771430818783145"
"22315","-10.723401661977034","-10.723401661977034","-10.723401661977034"
"22322","-10.094038320968087","-10.094038320968087","-10.094038320968087"
"22329","-9.758144445293818","-9.758144445293818","-9.758144445293818"
"22336","-9.717347575256335","-9.717347575256335","-9.717347575256335"
"22343","-10.839803935110051","-10.839803935110051","-10.839803935110051"
"22350","-10.847664146215173","-10.847664146215173","-10.847664146215173"
"22357","-11.829691707130486","-11.829691707130486","-11.829691707130486"
"22364","-12.041695591152283","-12.041695591152283","-12.041695591152283"
"22371","-12.226076613352024","-12.226076613352024","-12.226076613352024"
"22378","-12.405850999854042","-12.405850999854042","-12.405850999854042"
"22385","-12.818795250326176","-12.818795250326176","-12.818795250326176"
"22392","-12.145148222993344","-12.145148222993344","-12.145148222993344"
"22399","-10.542124187371867","-10.542124187371867","-10.542124187371867"
"22406","-10.727997417340935","-10.727997417340935","-10.727997417340935"
"22413","-11.193013421804885","-11.193013421804885","-11.193013421804885"
"22420","-12.501255120900423","-12.501255120900423","-12.501255120900423"
"22427","-12.399994455644965","-12.399994455644965","-12.399994455644965"
"22434","-12.191629772670158","-12.191629772670158","-12.191629772670158"
"22441","-11.841543808616255","-11.841543808616255","-11.841543808616255"
"22448","-11.522112049642674","-11.522112049642674","-11.522112049642674"
"22455","-11.389727135416049","-11.389727135416049","-11.389727135416049"
"22462","-11.83179869893579","-11.83179869893579","-11.83179869893579"
"22469","-11.48647870863691","-11.48647870863691","-11.48647870863691"
"22476","-11.638104531857357","-11.638104531857357","-11.638104531857357"
"22483","-11.72457912847111","-11.72457912847111","-11.72457912847111"
"22490","-11.602515419058168","-11.602515419058168","-11.602515419058168"
"22497","-11.658541729057358","-11.658541729057358","-11.658541729057358"
"22504","-11.695157215651022","-11.695157215651022","-11.695157215651022"
"22511","-10.981295447447131","-10.981295447447131","-10.981295447447131"
"22518","-10.91285426356798","-10.91285426356798","-10.91285426356798"
"22525","-12.240329043082543","-12.240329043082543","-12.240329043082543"
"22532","-11.681561148962517","-11.681561148962517","-11.681561148962517"
"22539","-10.529956302933767","-10.529956302933767","-10.529956302933767"
"22546","-11.708265192772572","-11.708265192772572","-11.708265192772572"
"22553","-10.852266503150743","-10.852266503150743","-10.852266503150743"
"22560","-11.276197870437267","-11.276197870437267","-11.276197870437267"
"22567","-12.382150860501946","-12.382150860501946","-12.382150860501946"
"22574","-12.193529915374498","-12.193529915374498","-12.193529915374498"
"22581","-10.898126758604729","-10.898126758604729","-10.898126758604729"
"22588","-9.553855588321218","-9.553855588321218","-9.553855588321218"
"22595","-11.111800057249804","-11.111800057249804","-11.111800057249804"
"22602","-11.105099650476316","-11.105099650476316","-11.105099650476316"
"22609","-10.477874214058385","-10.477874214058385","-10.477874214058385"
"22616","-9.198004422612781","-9.198004422612781","-9.198004422612781"
"22623","-8.479996338655576","-8.479996338655576","-8.479996338655576"
"22630","-7.864804422800417","-7.864804422800417","-7.864804422800417"
"22637","-6.847835706406215","-6.847835706406215","-6.847835706406215"
"22644","-6.466920953627689","-6.466920953627689","-6.466920953627689"
"22651","-6.879482900979719","-6.879482900979719","-6.879482900979719"
"22658","-6.978807131897646","-6.978807131897646","-6.978807131897646"
"22665","-6.798435132569621","-6.798435132569621","-6.798435132569621"
"22672","-6.046596893614858","-6.046596893614858","-6.046596893614858"
"22679","-5.683655189328476","-5.683655189328476","-5.683655189328476"
"22686","-6.191780715888567","-6.191780715888567","-6.191780715888567"
"22693","-5.152313212700976","-5.152313212700976","-5.152313212700976"
"22700","-4.580356751828048","-4.580356751828048","-4.580356751828048"
"22707","-4.952756934559319","-4.952756934559319","-4.952756934559319"
"22714","-4.189049244048307","-4.189049244048307","-4.189049244048307"
"22721","-4.079494634985556","-4.079494634985556","-4.079494634985556"
"22728","-4.314579289001213","-4.314579289001213","-4.314579289001213"
"22735","-3.967772366622802","-3.967772366622802","-3.967772366622802"
"22742","-4.2045997847995435","-4.2045997847995435","-4.2045997847995435"
"22749","-4.251918557134583","-4.251918557134583","-4.251918557134583"
"22756","-4.173023101061561","-4.173023101061561","-4.173023101061561"
"22763","-3.401721760803531","-3.401721760803531","-3.401721760803531"
"22770","-3.082484405813848","-3.082484405813848","-3.082484405813848"
"22777","-2.9753139466274856","-2.9753139466274856","-2.9753139466274856"
"22784","-2.2213319443341386","-2.2213319443341386","-2.2213319443341386"
"22791","-2.212253607868378","-2.212253607868378","-2.212253607868378"
"22798","-1.3577185731769452","-1.3577185731769452","-1.3577185731769452"
"22805","-2.0148101778354346","-2.0148101778354346","-2.0148101778354346"
"22812","-2.0214171232749627","-2.0214171232749627","-2.0214171232749627"
"22819","-1.4305389634239754","-1.4305389634239754","-1.4305389634239754"
"22826","-1.0622227082088638","-1.0622227082088638","-1.0622227082088638"
"22833","-0.7455401668616143","-0.7455401668616143","-0.7455401668616143"
"22840","-0.3003841719716763","-0.3003841719716763","-0.3003841719716763"
"22847","-1.7304822167470741","-1.7304822167470741","-1.7304822167470741"
"22854","-0.6104487800247423","-0.6104487800247423","-0.6104487800247423"
"22861","-1.08600555565068","-1.08600555565068","-1.08600555565068"
