"Step","DQN_DQN_4_2 - Mean Episode Reward (Last 1000 episodes)","DQN_DQN_4_2 - Mean Episode Reward (Last 1000 episodes)__MIN","DQN_DQN_4_2 - Mean Episode Reward (Last 1000 episodes)__MAX"
"2848","-168.12189352804825","-168.12189352804825","-168.12189352804825"
"2849","-168.17679667683313","-168.17679667683313","-168.17679667683313"
"2850","-168.09205539487414","-168.09205539487414","-168.09205539487414"
"2851","-168.17087875457463","-168.17087875457463","-168.17087875457463"
"2852","-168.33194354768762","-168.33194354768762","-168.33194354768762"
"2853","-168.5089243040112","-168.5089243040112","-168.5089243040112"
"2854","-168.78035316774117","-168.78035316774117","-168.78035316774117"
"2855","-169.01713535016137","-169.01713535016137","-169.01713535016137"
"2856","-168.8851780313027","-168.8851780313027","-168.8851780313027"
"2857","-168.95492894955652","-168.95492894955652","-168.95492894955652"
"2858","-168.73143473180795","-168.73143473180795","-168.73143473180795"
"2859","-168.76184734034385","-168.76184734034385","-168.76184734034385"
"2860","-168.71650824867365","-168.71650824867365","-168.71650824867365"
"2861","-168.89308875791468","-168.89308875791468","-168.89308875791468"
"2862","-168.85930489630582","-168.85930489630582","-168.85930489630582"
"2863","-168.89591556036433","-168.89591556036433","-168.89591556036433"
"2864","-168.9844415643663","-168.9844415643663","-168.9844415643663"
"2865","-168.9999784909131","-168.9999784909131","-168.9999784909131"
"2866","-169.4365435102688","-169.4365435102688","-169.4365435102688"
"2867","-169.66373158320897","-169.66373158320897","-169.66373158320897"
"2868","-169.62647682236707","-169.62647682236707","-169.62647682236707"
"2869","-169.55740252463983","-169.55740252463983","-169.55740252463983"
"2870","-169.57851600914427","-169.57851600914427","-169.57851600914427"
"2871","-169.6784085763188","-169.6784085763188","-169.6784085763188"
"2872","-169.8612952724183","-169.8612952724183","-169.8612952724183"
"2873","-169.88469954047594","-169.88469954047594","-169.88469954047594"
"2874","-169.85078456793008","-169.85078456793008","-169.85078456793008"
"2875","-169.85465196779387","-169.85465196779387","-169.85465196779387"
"2876","-169.84779548276373","-169.84779548276373","-169.84779548276373"
"2877","-169.841967615388","-169.841967615388","-169.841967615388"
"2878","-169.9567936586407","-169.9567936586407","-169.9567936586407"
"2879","-169.72099181168764","-169.72099181168764","-169.72099181168764"
"2880","-169.8838626059034","-169.8838626059034","-169.8838626059034"
"2881","-169.87501036064788","-169.87501036064788","-169.87501036064788"
"2882","-169.8848345894249","-169.8848345894249","-169.8848345894249"
"2883","-169.66694371531483","-169.66694371531483","-169.66694371531483"
"2884","-169.821230314882","-169.821230314882","-169.821230314882"
"2885","-169.72977450697132","-169.72977450697132","-169.72977450697132"
"2886","-169.42484707068476","-169.42484707068476","-169.42484707068476"
"2887","-169.09229409483413","-169.09229409483413","-169.09229409483413"
"2888","-169.20851247211817","-169.20851247211817","-169.20851247211817"
"2889","-169.20183910777504","-169.20183910777504","-169.20183910777504"
"2890","-169.2595263279509","-169.2595263279509","-169.2595263279509"
"2891","-169.4125632677016","-169.4125632677016","-169.4125632677016"
"2892","-169.40083053758528","-169.40083053758528","-169.40083053758528"
"2893","-169.54392697710222","-169.54392697710222","-169.54392697710222"
"2894","-169.46546925482505","-169.46546925482505","-169.46546925482505"
"2895","-169.64324645607323","-169.64324645607323","-169.64324645607323"
"2896","-169.64453895221578","-169.64453895221578","-169.64453895221578"
"2897","-169.7436612128166","-169.7436612128166","-169.7436612128166"
"2898","-169.56354642597574","-169.56354642597574","-169.56354642597574"
"2899","-169.56991568984444","-169.56991568984444","-169.56991568984444"
"2900","-169.48353929387247","-169.48353929387247","-169.48353929387247"
"2901","-169.3719185006924","-169.3719185006924","-169.3719185006924"
"2902","-169.39130022717876","-169.39130022717876","-169.39130022717876"
"2903","-169.30597903637857","-169.30597903637857","-169.30597903637857"
"2904","-169.24169216267546","-169.24169216267546","-169.24169216267546"
"2905","-169.29042409521415","-169.29042409521415","-169.29042409521415"
"2906","-169.05783436539383","-169.05783436539383","-169.05783436539383"
"2907","-168.91785918192866","-168.91785918192866","-168.91785918192866"
"2908","-168.9688312579958","-168.9688312579958","-168.9688312579958"
"2909","-169.0425367708406","-169.0425367708406","-169.0425367708406"
"2910","-169.11070200934415","-169.11070200934415","-169.11070200934415"
"2911","-169.0435428054781","-169.0435428054781","-169.0435428054781"
"2912","-168.93994621092227","-168.93994621092227","-168.93994621092227"
"2913","-168.9176297818642","-168.9176297818642","-168.9176297818642"
"2914","-168.9216472414938","-168.9216472414938","-168.9216472414938"
"2915","-168.7683210933626","-168.7683210933626","-168.7683210933626"
"2916","-168.90346523438996","-168.90346523438996","-168.90346523438996"
"2917","-169.16494167159405","-169.16494167159405","-169.16494167159405"
"2918","-168.9710932607959","-168.9710932607959","-168.9710932607959"
"2919","-169.31570140521723","-169.31570140521723","-169.31570140521723"
"2920","-169.40835606454732","-169.40835606454732","-169.40835606454732"
"2921","-169.2991005073559","-169.2991005073559","-169.2991005073559"
"2922","-169.3924636537243","-169.3924636537243","-169.3924636537243"
"2923","-169.2124957639144","-169.2124957639144","-169.2124957639144"
"2924","-169.42847888304465","-169.42847888304465","-169.42847888304465"
"2925","-169.15117838400948","-169.15117838400948","-169.15117838400948"
"2926","-169.4500952866023","-169.4500952866023","-169.4500952866023"
"2927","-169.5717760796245","-169.5717760796245","-169.5717760796245"
"2928","-169.7065998320923","-169.7065998320923","-169.7065998320923"
"2929","-169.55741584157832","-169.55741584157832","-169.55741584157832"
"2930","-169.5946852881538","-169.5946852881538","-169.5946852881538"
"2931","-169.63087965513395","-169.63087965513395","-169.63087965513395"
"2932","-169.56463531863065","-169.56463531863065","-169.56463531863065"
"2933","-169.5522918626835","-169.5522918626835","-169.5522918626835"
"2934","-169.78712132088782","-169.78712132088782","-169.78712132088782"
"2935","-169.73223432641507","-169.73223432641507","-169.73223432641507"
"2936","-169.75645154123004","-169.75645154123004","-169.75645154123004"
"2937","-169.63047220631393","-169.63047220631393","-169.63047220631393"
"2938","-169.69982199802683","-169.69982199802683","-169.69982199802683"
"2939","-169.7022121653017","-169.7022121653017","-169.7022121653017"
"2940","-169.51911687118272","-169.51911687118272","-169.51911687118272"
"2941","-169.29593278246693","-169.29593278246693","-169.29593278246693"
"2942","-169.1459649671431","-169.1459649671431","-169.1459649671431"
"2943","-169.26512559410995","-169.26512559410995","-169.26512559410995"
"2944","-169.43824549102328","-169.43824549102328","-169.43824549102328"
"2945","-169.32961729788266","-169.32961729788266","-169.32961729788266"
"2946","-169.14620723249425","-169.14620723249425","-169.14620723249425"
"2947","-169.25157836179926","-169.25157836179926","-169.25157836179926"
"2948","-169.29096257087167","-169.29096257087167","-169.29096257087167"
"2949","-169.3069400327353","-169.3069400327353","-169.3069400327353"
"2950","-169.38729504132777","-169.38729504132777","-169.38729504132777"
"2951","-169.67712366813058","-169.67712366813058","-169.67712366813058"
"2952","-169.475456370663","-169.475456370663","-169.475456370663"
"2953","-169.3190693277052","-169.3190693277052","-169.3190693277052"
"2954","-169.227052225386","-169.227052225386","-169.227052225386"
"2955","-169.3434947116013","-169.3434947116013","-169.3434947116013"
"2956","-169.3809919886015","-169.3809919886015","-169.3809919886015"
"2957","-169.38910022398528","-169.38910022398528","-169.38910022398528"
"2958","-169.21291551617634","-169.21291551617634","-169.21291551617634"
"2959","-168.88307724638793","-168.88307724638793","-168.88307724638793"
"2960","-168.83812230524023","-168.83812230524023","-168.83812230524023"
"2961","-168.75980616601765","-168.75980616601765","-168.75980616601765"
"2962","-168.9479930664631","-168.9479930664631","-168.9479930664631"
"2963","-168.93414812766503","-168.93414812766503","-168.93414812766503"
"2964","-168.84306485331507","-168.84306485331507","-168.84306485331507"
"2965","-168.66322084911843","-168.66322084911843","-168.66322084911843"
"2966","-168.56232162943573","-168.56232162943573","-168.56232162943573"
"2967","-168.33726549976063","-168.33726549976063","-168.33726549976063"
"2968","-168.3617602430669","-168.3617602430669","-168.3617602430669"
"2969","-168.11157697266887","-168.11157697266887","-168.11157697266887"
"2970","-168.0087375488784","-168.0087375488784","-168.0087375488784"
"2971","-168.07924097289802","-168.07924097289802","-168.07924097289802"
"2972","-167.9700864828065","-167.9700864828065","-167.9700864828065"
"2973","-167.90586534819735","-167.90586534819735","-167.90586534819735"
"2974","-168.1207273829749","-168.1207273829749","-168.1207273829749"
"2975","-168.3783140349067","-168.3783140349067","-168.3783140349067"
"2976","-168.36585437839113","-168.36585437839113","-168.36585437839113"
"2977","-168.24304801150788","-168.24304801150788","-168.24304801150788"
"2978","-168.2096168038459","-168.2096168038459","-168.2096168038459"
"2979","-168.22105408350123","-168.22105408350123","-168.22105408350123"
"2980","-168.36707491308786","-168.36707491308786","-168.36707491308786"
"2981","-168.45855859024743","-168.45855859024743","-168.45855859024743"
"2982","-168.4693396471998","-168.4693396471998","-168.4693396471998"
"2983","-168.7857767042312","-168.7857767042312","-168.7857767042312"
"2984","-169.036444830619","-169.036444830619","-169.036444830619"
"2985","-169.0280837601181","-169.0280837601181","-169.0280837601181"
"2986","-169.3196458252121","-169.3196458252121","-169.3196458252121"
"2987","-169.39377137003822","-169.39377137003822","-169.39377137003822"
"2988","-169.39988976193104","-169.39988976193104","-169.39988976193104"
"2989","-169.6619889929364","-169.6619889929364","-169.6619889929364"
"2990","-169.61852257819598","-169.61852257819598","-169.61852257819598"
"2991","-169.6117117695139","-169.6117117695139","-169.6117117695139"
"2992","-169.6975632578968","-169.6975632578968","-169.6975632578968"
"2993","-169.8922208287619","-169.8922208287619","-169.8922208287619"
"2994","-169.9596674930414","-169.9596674930414","-169.9596674930414"
"2995","-169.9769596670605","-169.9769596670605","-169.9769596670605"
"2996","-169.99039594607285","-169.99039594607285","-169.99039594607285"
"2997","-170.01579443953398","-170.01579443953398","-170.01579443953398"
"2998","-169.9988454991584","-169.9988454991584","-169.9988454991584"
"2999","-170.06867531149328","-170.06867531149328","-170.06867531149328"
"3000","-169.93659838004334","-169.93659838004334","-169.93659838004334"
"3001","-169.75446625587688","-169.75446625587688","-169.75446625587688"
"3002","-169.70539961704745","-169.70539961704745","-169.70539961704745"
"3003","-169.7792972359935","-169.7792972359935","-169.7792972359935"
"3004","-169.51378447489478","-169.51378447489478","-169.51378447489478"
"3005","-169.63371918467695","-169.63371918467695","-169.63371918467695"
"3006","-169.91627013871138","-169.91627013871138","-169.91627013871138"
"3007","-169.80004717670508","-169.80004717670508","-169.80004717670508"
"3008","-170.1086662816128","-170.1086662816128","-170.1086662816128"
"3009","-170.10833827664086","-170.10833827664086","-170.10833827664086"
"3010","-170.0557694106212","-170.0557694106212","-170.0557694106212"
"3011","-169.98204055020608","-169.98204055020608","-169.98204055020608"
"3012","-169.92332805689423","-169.92332805689423","-169.92332805689423"
"3013","-170.12252129917664","-170.12252129917664","-170.12252129917664"
"3014","-169.92111185520534","-169.92111185520534","-169.92111185520534"
"3015","-169.98398696362128","-169.98398696362128","-169.98398696362128"
"3016","-169.97445050156642","-169.97445050156642","-169.97445050156642"
"3017","-170.11756086233973","-170.11756086233973","-170.11756086233973"
"3018","-170.19979411805318","-170.19979411805318","-170.19979411805318"
"3019","-170.1059402538431","-170.1059402538431","-170.1059402538431"
"3020","-169.9996652717658","-169.9996652717658","-169.9996652717658"
"3021","-169.93457220354426","-169.93457220354426","-169.93457220354426"
"3022","-170.01144608049685","-170.01144608049685","-170.01144608049685"
"3023","-169.93426616727146","-169.93426616727146","-169.93426616727146"
"3024","-169.90295547396454","-169.90295547396454","-169.90295547396454"
"3025","-169.75826128815908","-169.75826128815908","-169.75826128815908"
"3026","-169.6594758887827","-169.6594758887827","-169.6594758887827"
"3027","-169.47765682075814","-169.47765682075814","-169.47765682075814"
"3028","-169.48139212279008","-169.48139212279008","-169.48139212279008"
"3029","-169.6313625069555","-169.6313625069555","-169.6313625069555"
"3030","-169.48840643073845","-169.48840643073845","-169.48840643073845"
"3031","-169.5001295213787","-169.5001295213787","-169.5001295213787"
"3032","-169.55425283620139","-169.55425283620139","-169.55425283620139"
"3033","-169.77859701786878","-169.77859701786878","-169.77859701786878"
"3034","-169.83429912984155","-169.83429912984155","-169.83429912984155"
"3035","-169.99764009220172","-169.99764009220172","-169.99764009220172"
"3036","-170.10418125206968","-170.10418125206968","-170.10418125206968"
"3037","-170.14338829252122","-170.14338829252122","-170.14338829252122"
"3038","-170.18483248359308","-170.18483248359308","-170.18483248359308"
"3039","-170.44291972846332","-170.44291972846332","-170.44291972846332"
"3040","-170.50907038889463","-170.50907038889463","-170.50907038889463"
"3041","-170.54503231433793","-170.54503231433793","-170.54503231433793"
"3042","-170.69354010578","-170.69354010578","-170.69354010578"
"3043","-170.6430213090899","-170.6430213090899","-170.6430213090899"
"3044","-170.54700154360384","-170.54700154360384","-170.54700154360384"
"3045","-170.3776546695741","-170.3776546695741","-170.3776546695741"
"3046","-170.35952645729725","-170.35952645729725","-170.35952645729725"
"3047","-170.5767294557464","-170.5767294557464","-170.5767294557464"
"3048","-170.431252216452","-170.431252216452","-170.431252216452"
"3049","-170.76847108956963","-170.76847108956963","-170.76847108956963"
"3050","-170.89982967546118","-170.89982967546118","-170.89982967546118"
"3051","-170.6397270055639","-170.6397270055639","-170.6397270055639"
"3052","-170.47323100118425","-170.47323100118425","-170.47323100118425"
"3053","-170.21167652211236","-170.21167652211236","-170.21167652211236"
"3054","-170.37653577198267","-170.37653577198267","-170.37653577198267"
"3055","-170.51799035121954","-170.51799035121954","-170.51799035121954"
"3056","-170.51269585943086","-170.51269585943086","-170.51269585943086"
"3057","-170.60553590799614","-170.60553590799614","-170.60553590799614"
"3058","-170.50285759778032","-170.50285759778032","-170.50285759778032"
"3059","-170.63834147020742","-170.63834147020742","-170.63834147020742"
"3060","-170.77024433072228","-170.77024433072228","-170.77024433072228"
"3061","-170.65253251113938","-170.65253251113938","-170.65253251113938"
"3062","-170.78482805789005","-170.78482805789005","-170.78482805789005"
"3063","-170.97923342993963","-170.97923342993963","-170.97923342993963"
"3064","-170.79814612666905","-170.79814612666905","-170.79814612666905"
"3065","-170.74139563441787","-170.74139563441787","-170.74139563441787"
"3066","-170.71287549491865","-170.71287549491865","-170.71287549491865"
"3067","-170.63402000842055","-170.63402000842055","-170.63402000842055"
"3068","-170.59441202901147","-170.59441202901147","-170.59441202901147"
"3069","-170.85817599834587","-170.85817599834587","-170.85817599834587"
"3070","-170.92128550897547","-170.92128550897547","-170.92128550897547"
"3071","-170.8203679074697","-170.8203679074697","-170.8203679074697"
"3072","-170.66097735684735","-170.66097735684735","-170.66097735684735"
"3073","-170.4630403822983","-170.4630403822983","-170.4630403822983"
"3074","-170.47646208976596","-170.47646208976596","-170.47646208976596"
"3075","-170.6754352319605","-170.6754352319605","-170.6754352319605"
"3076","-170.71139789356084","-170.71139789356084","-170.71139789356084"
"3077","-170.95185715715346","-170.95185715715346","-170.95185715715346"
"3078","-170.78809371390696","-170.78809371390696","-170.78809371390696"
"3079","-170.7744985999438","-170.7744985999438","-170.7744985999438"
"3080","-170.67324966630463","-170.67324966630463","-170.67324966630463"
"3081","-170.81053402032848","-170.81053402032848","-170.81053402032848"
"3082","-170.61862128265997","-170.61862128265997","-170.61862128265997"
"3083","-170.67074131498822","-170.67074131498822","-170.67074131498822"
"3084","-170.6620626539177","-170.6620626539177","-170.6620626539177"
"3085","-170.5906087611465","-170.5906087611465","-170.5906087611465"
"3086","-170.4436874430413","-170.4436874430413","-170.4436874430413"
"3087","-170.6277495948721","-170.6277495948721","-170.6277495948721"
"3088","-170.58118773699965","-170.58118773699965","-170.58118773699965"
"3089","-170.77043833494017","-170.77043833494017","-170.77043833494017"
"3090","-170.87977989045962","-170.87977989045962","-170.87977989045962"
"3091","-170.7704284777252","-170.7704284777252","-170.7704284777252"
"3092","-170.7982836559806","-170.7982836559806","-170.7982836559806"
"3093","-170.71189542458856","-170.71189542458856","-170.71189542458856"
"3094","-170.82876893646994","-170.82876893646994","-170.82876893646994"
"3095","-170.8600559285227","-170.8600559285227","-170.8600559285227"
"3096","-170.78493357961605","-170.78493357961605","-170.78493357961605"
"3097","-170.74776017235325","-170.74776017235325","-170.74776017235325"
"3098","-170.7245243894944","-170.7245243894944","-170.7245243894944"
"3099","-170.6303242206259","-170.6303242206259","-170.6303242206259"
"3100","-170.4237123135242","-170.4237123135242","-170.4237123135242"
"3101","-170.52011540182406","-170.52011540182406","-170.52011540182406"
"3102","-170.2503346942992","-170.2503346942992","-170.2503346942992"
"3103","-170.0557817960515","-170.0557817960515","-170.0557817960515"
"3104","-169.98698451381836","-169.98698451381836","-169.98698451381836"
"3105","-169.98989498214112","-169.98989498214112","-169.98989498214112"
"3106","-170.0723086417086","-170.0723086417086","-170.0723086417086"
"3107","-170.07354322167512","-170.07354322167512","-170.07354322167512"
"3108","-170.12980711975084","-170.12980711975084","-170.12980711975084"
"3109","-170.0729821628949","-170.0729821628949","-170.0729821628949"
"3110","-170.17687662850935","-170.17687662850935","-170.17687662850935"
"3111","-170.2558052861106","-170.2558052861106","-170.2558052861106"
"3112","-170.40312933281575","-170.40312933281575","-170.40312933281575"
"3113","-170.4082847387101","-170.4082847387101","-170.4082847387101"
"3114","-170.36199844836227","-170.36199844836227","-170.36199844836227"
"3115","-170.4066647861717","-170.4066647861717","-170.4066647861717"
"3116","-170.30586262506654","-170.30586262506654","-170.30586262506654"
"3117","-170.2086054523352","-170.2086054523352","-170.2086054523352"
"3118","-170.14136584311743","-170.14136584311743","-170.14136584311743"
"3119","-169.9767606737226","-169.9767606737226","-169.9767606737226"
"3120","-170.0209170436391","-170.0209170436391","-170.0209170436391"
"3121","-169.9730473810587","-169.9730473810587","-169.9730473810587"
"3122","-169.90802561106528","-169.90802561106528","-169.90802561106528"
"3123","-170.13985902048802","-170.13985902048802","-170.13985902048802"
"3124","-170.330431383226","-170.330431383226","-170.330431383226"
"3125","-170.37823427791855","-170.37823427791855","-170.37823427791855"
"3126","-170.37328778082068","-170.37328778082068","-170.37328778082068"
"3127","-170.027712362234","-170.027712362234","-170.027712362234"
"3128","-169.93509800098684","-169.93509800098684","-169.93509800098684"
"3129","-169.9355593093229","-169.9355593093229","-169.9355593093229"
"3130","-170.18383006962895","-170.18383006962895","-170.18383006962895"
"3131","-170.32224731536428","-170.32224731536428","-170.32224731536428"
"3132","-170.37223019937161","-170.37223019937161","-170.37223019937161"
"3133","-170.47057190311463","-170.47057190311463","-170.47057190311463"
"3134","-170.51074266583416","-170.51074266583416","-170.51074266583416"
"3135","-170.65389014179564","-170.65389014179564","-170.65389014179564"
"3136","-170.508761930705","-170.508761930705","-170.508761930705"
"3137","-170.71514537432955","-170.71514537432955","-170.71514537432955"
"3138","-170.8057584665209","-170.8057584665209","-170.8057584665209"
"3139","-170.32614488709407","-170.32614488709407","-170.32614488709407"
"3140","-170.34657696338255","-170.34657696338255","-170.34657696338255"
"3141","-170.28408113238362","-170.28408113238362","-170.28408113238362"
"3142","-170.35185646918842","-170.35185646918842","-170.35185646918842"
"3143","-170.3319723703237","-170.3319723703237","-170.3319723703237"
"3144","-170.03661759092705","-170.03661759092705","-170.03661759092705"
"3145","-170.20097823720508","-170.20097823720508","-170.20097823720508"
"3146","-170.35604480364765","-170.35604480364765","-170.35604480364765"
"3147","-170.49500338666104","-170.49500338666104","-170.49500338666104"
"3148","-170.40048059350352","-170.40048059350352","-170.40048059350352"
"3149","-170.14820036225888","-170.14820036225888","-170.14820036225888"
"3150","-170.3806740655142","-170.3806740655142","-170.3806740655142"
"3151","-170.2914193844808","-170.2914193844808","-170.2914193844808"
"3152","-170.4143862229461","-170.4143862229461","-170.4143862229461"
"3153","-170.18851616907776","-170.18851616907776","-170.18851616907776"
"3154","-169.93976975889376","-169.93976975889376","-169.93976975889376"
"3155","-169.79616036555666","-169.79616036555666","-169.79616036555666"
"3156","-169.64684535762","-169.64684535762","-169.64684535762"
"3157","-169.71593430541742","-169.71593430541742","-169.71593430541742"
"3158","-170.00236600256304","-170.00236600256304","-170.00236600256304"
"3159","-169.74405542585941","-169.74405542585941","-169.74405542585941"
"3160","-169.61883366291048","-169.61883366291048","-169.61883366291048"
"3161","-169.73020543866804","-169.73020543866804","-169.73020543866804"
"3162","-169.90518410303795","-169.90518410303795","-169.90518410303795"
"3163","-170.0350540837886","-170.0350540837886","-170.0350540837886"
"3164","-169.89863672558275","-169.89863672558275","-169.89863672558275"
"3165","-170.0734950539471","-170.0734950539471","-170.0734950539471"
"3166","-169.98085268127178","-169.98085268127178","-169.98085268127178"
"3167","-169.87297563104937","-169.87297563104937","-169.87297563104937"
"3168","-169.9544891329227","-169.9544891329227","-169.9544891329227"
"3169","-169.6568632773133","-169.6568632773133","-169.6568632773133"
"3170","-169.50413719977564","-169.50413719977564","-169.50413719977564"
"3171","-169.81617492768987","-169.81617492768987","-169.81617492768987"
"3172","-169.99015875711245","-169.99015875711245","-169.99015875711245"
"3173","-170.07421278074605","-170.07421278074605","-170.07421278074605"
"3174","-170.1328936675374","-170.1328936675374","-170.1328936675374"
"3175","-170.17127221356097","-170.17127221356097","-170.17127221356097"
"3176","-170.2898998194565","-170.2898998194565","-170.2898998194565"
"3177","-169.92407134059445","-169.92407134059445","-169.92407134059445"
"3178","-169.77927139352755","-169.77927139352755","-169.77927139352755"
"3179","-169.39834805176378","-169.39834805176378","-169.39834805176378"
"3180","-169.57925905420444","-169.57925905420444","-169.57925905420444"
"3181","-169.74658888225733","-169.74658888225733","-169.74658888225733"
"3182","-169.6346702887839","-169.6346702887839","-169.6346702887839"
"3183","-169.5758757079618","-169.5758757079618","-169.5758757079618"
"3184","-169.84519387359063","-169.84519387359063","-169.84519387359063"
"3185","-169.88050525294932","-169.88050525294932","-169.88050525294932"
"3186","-170.00872959444789","-170.00872959444789","-170.00872959444789"
"3187","-169.9719125624159","-169.9719125624159","-169.9719125624159"
"3188","-169.89342168616037","-169.89342168616037","-169.89342168616037"
"3189","-169.86958438752586","-169.86958438752586","-169.86958438752586"
"3190","-169.98860370143126","-169.98860370143126","-169.98860370143126"
"3191","-169.86542523928955","-169.86542523928955","-169.86542523928955"
"3192","-169.88335162111764","-169.88335162111764","-169.88335162111764"
"3193","-169.9600054915183","-169.9600054915183","-169.9600054915183"
"3194","-169.92163619136429","-169.92163619136429","-169.92163619136429"
"3195","-169.61233606860787","-169.61233606860787","-169.61233606860787"
"3196","-169.65785188646174","-169.65785188646174","-169.65785188646174"
"3197","-169.81426422173752","-169.81426422173752","-169.81426422173752"
"3198","-169.7327861629845","-169.7327861629845","-169.7327861629845"
"3199","-169.89556179903337","-169.89556179903337","-169.89556179903337"
"3200","-170.0456865961352","-170.0456865961352","-170.0456865961352"
"3201","-170.08010653073123","-170.08010653073123","-170.08010653073123"
"3202","-170.09593905334873","-170.09593905334873","-170.09593905334873"
"3203","-169.9225276891762","-169.9225276891762","-169.9225276891762"
"3204","-169.57475269743065","-169.57475269743065","-169.57475269743065"
"3205","-169.622472933116","-169.622472933116","-169.622472933116"
"3206","-169.64430680307944","-169.64430680307944","-169.64430680307944"
"3207","-169.38089181405684","-169.38089181405684","-169.38089181405684"
"3208","-169.586221740872","-169.586221740872","-169.586221740872"
"3209","-169.34987271342249","-169.34987271342249","-169.34987271342249"
"3210","-169.4365757072068","-169.4365757072068","-169.4365757072068"
"3211","-169.5717048857395","-169.5717048857395","-169.5717048857395"
"3212","-169.79076254649596","-169.79076254649596","-169.79076254649596"
"3213","-169.95137258538895","-169.95137258538895","-169.95137258538895"
"3214","-170.20470957230063","-170.20470957230063","-170.20470957230063"
"3215","-170.29036368600921","-170.29036368600921","-170.29036368600921"
"3216","-170.58171823212666","-170.58171823212666","-170.58171823212666"
"3217","-170.72687099922715","-170.72687099922715","-170.72687099922715"
"3218","-170.57150550269736","-170.57150550269736","-170.57150550269736"
"3219","-170.630655084199","-170.630655084199","-170.630655084199"
"3220","-170.57139930912456","-170.57139930912456","-170.57139930912456"
"3221","-170.30332296630633","-170.30332296630633","-170.30332296630633"
"3222","-170.42257123145038","-170.42257123145038","-170.42257123145038"
"3223","-170.29994056653769","-170.29994056653769","-170.29994056653769"
"3224","-170.19714143455855","-170.19714143455855","-170.19714143455855"
"3225","-170.4814499212322","-170.4814499212322","-170.4814499212322"
"3226","-170.40691717571195","-170.40691717571195","-170.40691717571195"
"3227","-170.45882161532813","-170.45882161532813","-170.45882161532813"
"3228","-170.46222818254444","-170.46222818254444","-170.46222818254444"
"3229","-170.23064356407872","-170.23064356407872","-170.23064356407872"
"3230","-170.54889644030453","-170.54889644030453","-170.54889644030453"
"3231","-170.41810885402515","-170.41810885402515","-170.41810885402515"
"3232","-170.51611763039617","-170.51611763039617","-170.51611763039617"
"3233","-170.8773925640819","-170.8773925640819","-170.8773925640819"
"3234","-171.01306748788875","-171.01306748788875","-171.01306748788875"
"3235","-170.81945462559102","-170.81945462559102","-170.81945462559102"
"3236","-170.84492615658542","-170.84492615658542","-170.84492615658542"
"3237","-170.95497862670888","-170.95497862670888","-170.95497862670888"
"3238","-171.05060222584035","-171.05060222584035","-171.05060222584035"
"3239","-170.7939303419631","-170.7939303419631","-170.7939303419631"
"3240","-170.90502398608996","-170.90502398608996","-170.90502398608996"
"3241","-170.5798102724277","-170.5798102724277","-170.5798102724277"
"3242","-170.64406868714755","-170.64406868714755","-170.64406868714755"
"3243","-170.3744225911925","-170.3744225911925","-170.3744225911925"
"3244","-170.49378309135932","-170.49378309135932","-170.49378309135932"
"3245","-170.05823053530668","-170.05823053530668","-170.05823053530668"
"3246","-170.1247499497133","-170.1247499497133","-170.1247499497133"
"3247","-170.0952255638529","-170.0952255638529","-170.0952255638529"
"3248","-170.1886633071029","-170.1886633071029","-170.1886633071029"
"3249","-169.92600773889689","-169.92600773889689","-169.92600773889689"
"3250","-169.8533798718554","-169.8533798718554","-169.8533798718554"
"3251","-169.57034758230535","-169.57034758230535","-169.57034758230535"
"3252","-169.53964284899612","-169.53964284899612","-169.53964284899612"
"3253","-169.70642463668108","-169.70642463668108","-169.70642463668108"
"3254","-169.65283743645955","-169.65283743645955","-169.65283743645955"
"3255","-169.74455150667308","-169.74455150667308","-169.74455150667308"
"3256","-169.52731589857845","-169.52731589857845","-169.52731589857845"
"3257","-169.47287573504727","-169.47287573504727","-169.47287573504727"
"3258","-169.56931578134498","-169.56931578134498","-169.56931578134498"
"3259","-169.42498533046458","-169.42498533046458","-169.42498533046458"
"3260","-169.3515847634829","-169.3515847634829","-169.3515847634829"
"3261","-169.53369309426515","-169.53369309426515","-169.53369309426515"
"3262","-169.4617600892985","-169.4617600892985","-169.4617600892985"
"3263","-169.6361676851242","-169.6361676851242","-169.6361676851242"
"3264","-169.79134208570682","-169.79134208570682","-169.79134208570682"
"3265","-169.92337159897633","-169.92337159897633","-169.92337159897633"
"3266","-169.97496707635116","-169.97496707635116","-169.97496707635116"
"3267","-170.0912589539751","-170.0912589539751","-170.0912589539751"
"3268","-169.97670354849075","-169.97670354849075","-169.97670354849075"
"3269","-170.1139135169236","-170.1139135169236","-170.1139135169236"
"3270","-170.00717082111183","-170.00717082111183","-170.00717082111183"
"3271","-170.15802082027398","-170.15802082027398","-170.15802082027398"
"3272","-170.37071910569662","-170.37071910569662","-170.37071910569662"
"3273","-170.1836791972419","-170.1836791972419","-170.1836791972419"
"3274","-170.0759175014576","-170.0759175014576","-170.0759175014576"
"3275","-170.00812250204592","-170.00812250204592","-170.00812250204592"
"3276","-169.86708167516082","-169.86708167516082","-169.86708167516082"
"3277","-169.60836653247912","-169.60836653247912","-169.60836653247912"
"3278","-169.5452096518389","-169.5452096518389","-169.5452096518389"
"3279","-169.53852830656868","-169.53852830656868","-169.53852830656868"
"3280","-169.38610266976758","-169.38610266976758","-169.38610266976758"
"3281","-169.27617378773476","-169.27617378773476","-169.27617378773476"
"3282","-169.30262396286398","-169.30262396286398","-169.30262396286398"
